-0.027273	-0.028555	-0.032998	-0.027797	-0.032815	-0.036742	-0.029649	-0.033649	-0.042974	-0.032752	-0.036035	-0.045295	-0.033255	0.0016418	-0.012255	-0.012786	0.00055843	-0.011752	-0.017826	-0.013987	-0.017119	-0
-0.024215	-0.025353	-0.029298	-0.02468	-0.029136	-0.032622	-0.026324	-0.029876	-0.038155	-0.02908	-0.031995	-0.040216	-0.029526	0.0014577	-0.01088	-0.011352	0.00049581	-0.010435	-0.015827	-0.012419	-0.015199	-0
-0.021473	-0.022482	-0.025981	-0.021886	-0.025837	-0.028929	-0.023344	-0.026493	-0.033835	-0.025787	-0.028372	-0.035663	-0.026183	0.0012927	-0.0096486	-0.010067	0.00043968	-0.0092532	-0.014035	-0.011013	-0.013478	-0
-0.018868	-0.019755	-0.022829	-0.019231	-0.022702	-0.025419	-0.020512	-0.023279	-0.02973	-0.022659	-0.02493	-0.031336	-0.023007	0.0011358	-0.008478	-0.0088456	0.00038633	-0.0081306	-0.012332	-0.0096765	-0.011843	-0
-0.016643	-0.017425	-0.020136	-0.016962	-0.020025	-0.022421	-0.018092	-0.020533	-0.026224	-0.019986	-0.02199	-0.02764	-0.020293	0.0010019	-0.007478	-0.0078023	0.00034077	-0.0071715	-0.010878	-0.0085351	-0.010446	-0
-0.014852	-0.01555	-0.01797	-0.015138	-0.01787	-0.020009	-0.016146	-0.018324	-0.023403	-0.017836	-0.019624	-0.024667	-0.01811	0.00089409	-0.0066736	-0.0069629	0.00030411	-0.0064	-0.0097075	-0.0076169	-0.0093224	-0
-0.012983	-0.013593	-0.015708	-0.013232	-0.015621	-0.017491	-0.014114	-0.016018	-0.020457	-0.015591	-0.017154	-0.021562	-0.015831	0.00078157	-0.0058336	-0.0060866	0.00026583	-0.0055946	-0.0084858	-0.0066583	-0.0081491	-0
-0.011481	-0.012021	-0.013891	-0.011702	-0.013815	-0.015468	-0.012481	-0.014165	-0.018091	-0.013788	-0.01517	-0.019068	-0.014	0.00069117	-0.0051589	-0.0053826	0.00023509	-0.0049475	-0.0075043	-0.0058882	-0.0072065	-0
-0.0098037	-0.010264	-0.011862	-0.009992	-0.011796	-0.013207	-0.010658	-0.012096	-0.015448	-0.011773	-0.012953	-0.016282	-0.011954	0.00059017	-0.0044051	-0.0045961	0.00020073	-0.0042245	-0.0064077	-0.0050278	-0.0061535	-0
-0.0085377	-0.0089389	-0.01033	-0.0087017	-0.010273	-0.011502	-0.0092814	-0.010534	-0.013453	-0.010253	-0.011281	-0.014179	-0.01041	0.00051396	-0.0038362	-0.0040026	0.00017481	-0.003679	-0.0055803	-0.0043785	-0.0053589	-0
-0.0069126	-0.0072375	-0.0083638	-0.0070455	-0.0083174	-0.0093127	-0.0075148	-0.0085287	-0.010892	-0.0083014	-0.0091336	-0.011481	-0.0084288	0.00041614	-0.0031061	-0.0032407	0.00014154	-0.0029788	-0.0045182	-0.0035451	-0.0043389	-0
-0.0050209	-0.0052568	-0.0060749	-0.0051173	-0.0060412	-0.0067641	-0.0054582	-0.0061947	-0.0079113	-0.0060296	-0.006634	-0.0083386	-0.0061221	0.00030225	-0.002256	-0.0023538	0.0001028	-0.0021636	-0.0032817	-0.0025749	-0.0031515	-0
-0.003116	-0.0032625	-0.0037702	-0.0031759	-0.0037493	-0.0041979	-0.0033875	-0.0038445	-0.0049099	-0.0037421	-0.0041172	-0.0051751	-0.0037995	0.00018758	-0.0014001	-0.0014608	6.3802e-05	-0.0013427	-0.0020367	-0.0015981	-0.0019559	-0
-0.0011405	-0.0011941	-0.0013799	-0.0011624	-0.0013722	-0.0015364	-0.0012398	-0.0014071	-0.001797	-0.0013696	-0.0015069	-0.0018941	-0.0013906	6.8655e-05	-0.00051245	-0.00053467	2.3352e-05	-0.00049144	-0.00074542	-0.00058489	-0.00071584	-0
0.0011198	0.0011724	0.0013548	0.0011413	0.0013473	0.0015086	0.0012173	0.0013816	0.0017644	0.0013447	0.0014795	0.0018597	0.0013654	-6.741e-05	0.00050315	0.00052497	-2.2928e-05	0.00048253	0.0007319	0.00057428	0.00070286	0
0.0034405	0.0036022	0.0041628	0.0035066	0.0041397	0.0046351	0.0037403	0.0042449	0.0054212	0.0041318	0.0045459	0.005714	0.0041952	-0.00020712	0.0015459	0.001613	-7.0447e-05	0.0014826	0.0022488	0.0017645	0.0021595	0
0.0055252	0.0057848	0.006685	0.0056313	0.006648	0.0074435	0.0060065	0.0068169	0.008706	0.0066352	0.0073003	0.0091762	0.006737	-0.00033261	0.0024826	0.0025903	-0.00011313	0.0023809	0.0036113	0.0028336	0.003468	0
0.0070418	0.0073726	0.00852	0.007177	0.0084728	0.0094866	0.0076552	0.008688	0.011096	0.0084565	0.0093042	0.011695	0.0085863	-0.00042391	0.0031641	0.0033013	-0.00014418	0.0030344	0.0046025	0.0036113	0.0044199	0
0.0083478	0.00874	0.0101	0.0085082	0.010044	0.011246	0.009075	0.010299	0.013154	0.010025	0.01103	0.013864	0.010179	-0.00050253	0.0037509	0.0039136	-0.00017092	0.0035972	0.0054562	0.0042811	0.0052397	0
0.0093901	0.0098314	0.011361	0.0095705	0.011298	0.01265	0.010208	0.011585	0.014796	0.011277	0.012407	0.015595	0.01145	-0.00056528	0.0042193	0.0044022	-0.00019227	0.0040463	0.0061375	0.0048157	0.0058939	0
0.009816	0.010277	0.011877	0.010005	0.011811	0.013224	0.010671	0.012111	0.015467	0.011788	0.01297	0.016302	0.011969	-0.00059091	0.0044106	0.0046019	-0.00020099	0.0042298	0.0064158	0.0050341	0.0061612	0
0.0099999	0.01047	0.012099	0.010192	0.012032	0.013472	0.010871	0.012338	0.015757	0.012009	0.013213	0.016608	0.012193	-0.00060199	0.0044932	0.0046881	-0.00020475	0.0043091	0.006536	0.0051284	0.0062767	0
0.0097387	0.010196	0.011783	0.0099258	0.011718	0.01312	0.010587	0.012015	0.015345	0.011695	0.012868	0.016174	0.011875	-0.00058626	0.0043759	0.0045656	-0.0001994	0.0041966	0.0063653	0.0049945	0.0061127	0
0.00902	0.0094439	0.010914	0.0091933	0.010853	0.012152	0.0098058	0.011129	0.014213	0.010832	0.011918	0.01498	0.010998	-0.000543	0.004053	0.0042287	-0.00018469	0.0038869	0.0058955	0.0046259	0.0056616	0
0.0083086	0.008699	0.010053	0.0084682	0.0099971	0.011193	0.0090324	0.010251	0.013092	0.0099779	0.010978	0.013799	0.010131	-0.00050017	0.0037333	0.0038952	-0.00017012	0.0035803	0.0054306	0.004261	0.0052151	0
0.0075131	0.0078661	0.0090902	0.0076574	0.0090399	0.010122	0.0081676	0.0092695	0.011838	0.0090225	0.0099269	0.012478	0.009161	-0.00045228	0.0033758	0.0035222	-0.00015383	0.0032375	0.0049106	0.0038531	0.0047158	0
0.0067678	0.0070858	0.0081885	0.0068978	0.0081432	0.0091176	0.0073574	0.00835	0.010664	0.0081275	0.0089422	0.01124	0.0082522	-0.00040742	0.003041	0.0031728	-0.00013857	0.0029164	0.0044235	0.0034709	0.004248	0
0.0062625	0.0065568	0.0075771	0.0063828	0.0075351	0.0084367	0.006808	0.0077266	0.0098677	0.0075206	0.0082745	0.010401	0.0076361	-0.000377	0.0028139	0.0029359	-0.00012823	0.0026986	0.0040932	0.0032117	0.0039308	0
0.0057418	0.0060116	0.0069471	0.0058521	0.0069087	0.0077353	0.006242	0.0070842	0.0090473	0.0068954	0.0075866	0.009536	0.0070012	-0.00034565	0.00258	0.0026918	-0.00011757	0.0024742	0.0037529	0.0029447	0.003604	0
0.0055578	0.005819	0.0067245	0.0056646	0.0066873	0.0074874	0.006042	0.0068572	0.0087574	0.0066744	0.0073434	0.0092304	0.0067768	-0.00033458	0.0024973	0.0026056	-0.0001138	0.0023949	0.0036326	0.0028503	0.0034885	0
0.0058258	0.0060996	0.0070488	0.0059378	0.0070097	0.0078485	0.0063333	0.0071878	0.0091797	0.0069963	0.0076976	0.0096755	0.0071036	-0.00035071	0.0026177	0.0027312	-0.00011929	0.0025104	0.0038078	0.0029878	0.0036567	0
0.0058366	0.0061108	0.0070618	0.0059487	0.0070227	0.007863	0.006345	0.0072011	0.0091967	0.0070092	0.0077118	0.0096934	0.0071168	-0.00035136	0.0026225	0.0027363	-0.00011951	0.0025151	0.0038148	0.0029933	0.0036635	0
0.0063529	0.0066514	0.0076865	0.006475	0.0076439	0.0085586	0.0069063	0.0078381	0.01001	0.0076292	0.008394	0.010551	0.0077463	-0.00038244	0.0028546	0.0029783	-0.00013008	0.0027376	0.0041523	0.0032581	0.0039876	0
0.0062663	0.0065608	0.0075818	0.0063867	0.0075398	0.0084419	0.0068122	0.0077313	0.0098738	0.0075253	0.0082796	0.010407	0.0076408	-0.00037723	0.0028157	0.0029377	-0.00012831	0.0027003	0.0040957	0.0032137	0.0039332	0
0.0061981	0.0064894	0.0074993	0.0063172	0.0074577	0.0083501	0.0067381	0.0076472	0.0097664	0.0074434	0.0081895	0.010294	0.0075576	-0.00037312	0.002785	0.0029058	-0.00012691	0.0026709	0.0040511	0.0031787	0.0038904	0
0.0057219	0.0059908	0.006923	0.0058318	0.0068847	0.0077085	0.0062203	0.0070596	0.0090159	0.0068714	0.0075602	0.0095029	0.0069769	-0.00034445	0.002571	0.0026825	-0.00011716	0.0024656	0.0037399	0.0029345	0.0035915	0
0.0051707	0.0054137	0.0062562	0.0052701	0.0062215	0.006966	0.0056212	0.0063796	0.0081475	0.0062096	0.006832	0.0085875	0.0063048	-0.00031127	0.0023234	0.0024241	-0.00010587	0.0022281	0.0033796	0.0026518	0.0032455	0
0.0042055	0.0044031	0.0050884	0.0042863	0.0050602	0.0056656	0.0045719	0.0051887	0.0066266	0.0050504	0.0055567	0.0069845	0.0051279	-0.00025317	0.0018897	0.0019716	-8.611e-05	0.0018122	0.0027488	0.0021568	0.0026397	0
0.0033489	0.0035063	0.0040519	0.0034132	0.0040294	0.0045116	0.0036406	0.0041318	0.0052768	0.0040217	0.0044248	0.0055618	0.0040834	-0.0002016	0.0015048	0.00157	-6.857e-05	0.0014431	0.0021889	0.0017175	0.002102	0
0.0024994	0.0026169	0.0030241	0.0025474	0.0030073	0.0033672	0.0027171	0.0030837	0.0039383	0.0030016	0.0033024	0.004151	0.0030476	-0.00015046	0.0011231	0.0011718	-5.1177e-05	0.001077	0.0016336	0.0012818	0.0015688	0
0.0014692	0.0015383	0.0017776	0.0014974	0.0017678	0.0019793	0.0015972	0.0018127	0.002315	0.0017644	0.0019413	0.0024401	0.0017915	-8.8446e-05	0.00066016	0.00068879	-3.0083e-05	0.00063311	0.00096029	0.00075348	0.00092219	0
0.0007926	0.00082985	0.00095899	0.00080783	0.00095367	0.0010678	0.00086165	0.0009779	0.0012489	0.00095184	0.0010473	0.0013164	0.00096645	-4.7714e-05	0.00035614	0.00037158	-1.6229e-05	0.00034154	0.00051805	0.00040648	0.0004975	0
0.0003807	0.00039858	0.00046061	0.00038801	0.00045806	0.00051287	0.00041386	0.0004697	0.00059986	0.00045718	0.00050301	0.00063226	0.0004642	-2.2918e-05	0.00017106	0.00017848	-7.7949e-06	0.00016405	0.00024883	0.00019524	0.00023895	0
8.6624e-05	9.0694e-05	0.00010481	8.8288e-05	0.00010423	0.0001167	9.417e-05	0.00010688	0.00013649	0.00010403	0.00011445	0.00014386	0.00010562	-5.2147e-06	3.8923e-05	4.061e-05	-1.7737e-06	3.7327e-05	5.6618e-05	4.4425e-05	5.4371e-05	0
8.804e-05	9.2177e-05	0.00010652	8.9731e-05	0.00010593	0.00011861	9.5709e-05	0.00010862	0.00013872	0.00010573	0.00011633	0.00014622	0.00010735	-5.2999e-06	3.9559e-05	4.1274e-05	-1.8027e-06	3.7938e-05	5.7543e-05	4.5151e-05	5.526e-05	0
0.00061753	0.00064655	0.00074716	0.00062939	0.00074302	0.00083193	0.00067133	0.0007619	0.00097304	0.0007416	0.00081593	0.0010256	0.00075298	-3.7175e-05	0.00027747	0.00028951	-1.2644e-05	0.0002661	0.00040362	0.0003167	0.00038761	0
0.0016679	0.0017463	0.0020181	0.0017	0.0020069	0.002247	0.0018132	0.0020579	0.0026281	0.002003	0.0022038	0.0027701	0.0020338	-0.00010041	0.00074945	0.00078195	-3.4152e-05	0.00071873	0.0010902	0.00085539	0.0010469	0
0.0029815	0.0031216	0.0036074	0.0030388	0.0035874	0.0040166	0.0032412	0.0036785	0.0046979	0.0035805	0.0039394	0.0049516	0.0036354	-0.00017948	0.0013397	0.0013978	-6.1047e-05	0.0012848	0.0019487	0.001529	0.0018714	0
0.0047508	0.004974	0.0057481	0.0048421	0.0057162	0.0064002	0.0051647	0.0058615	0.0074858	0.0057053	0.0062771	0.0078901	0.0057928	-0.00028599	0.0021347	0.0022272	-9.7275e-05	0.0020472	0.0031052	0.0024364	0.0029819	0
0.0063402	0.0066381	0.0076712	0.006462	0.0076286	0.0085415	0.0068925	0.0078225	0.0099902	0.007614	0.0083772	0.01053	0.0077308	-0.00038168	0.0028488	0.0029724	-0.00012982	0.0027321	0.004144	0.0032516	0.0039796	0
0.0081134	0.0084947	0.0098166	0.0082693	0.0097622	0.01093	0.0088202	0.01001	0.012784	0.0097435	0.01072	0.013475	0.009893	-0.00048842	0.0036456	0.0038037	-0.00016613	0.0034962	0.005303	0.0041609	0.0050926	0
0.0096569	0.010111	0.011684	0.0098424	0.011619	0.01301	0.010498	0.011915	0.015216	0.011597	0.01276	0.016038	0.011775	-0.00058134	0.0043391	0.0045273	-0.00019773	0.0041613	0.0063118	0.0049525	0.0060614	0
0.01078	0.011286	0.013042	0.010987	0.01297	0.014522	0.011719	0.0133	0.016985	0.012945	0.014243	0.017903	0.013144	-0.00064892	0.0048436	0.0050536	-0.00022072	0.0046451	0.0070456	0.0055283	0.006766	0
0.01191	0.012469	0.01441	0.012138	0.01433	0.016044	0.012947	0.014694	0.018766	0.014302	0.015736	0.019779	0.014522	-0.00071695	0.0053513	0.0055834	-0.00024385	0.005132	0.0077842	0.0061078	0.0074753	0
0.012433	0.013017	0.015043	0.012672	0.014959	0.016749	0.013516	0.015339	0.01959	0.014931	0.016427	0.020648	0.01516	-0.00074845	0.0055864	0.0058287	-0.00025457	0.0053575	0.0081262	0.0063762	0.0078038	0
0.013083	0.013698	0.01583	0.013335	0.015742	0.017626	0.014223	0.016142	0.020615	0.015712	0.017287	0.021729	0.015953	-0.00078761	0.0058787	0.0061337	-0.00026789	0.0056378	0.0085514	0.0067098	0.0082121	0
0.013214	0.013835	0.015988	0.013468	0.0159	0.017802	0.014365	0.016304	0.020822	0.015869	0.01746	0.021946	0.016113	-0.00079549	0.0059376	0.0061951	-0.00027057	0.0056943	0.008637	0.0067769	0.0082943	0
0.013313	0.013938	0.016108	0.013569	0.016018	0.017935	0.014473	0.016425	0.020977	0.015988	0.01759	0.02211	0.016233	-0.00080143	0.0059819	0.0062413	-0.00027259	0.0057367	0.0087014	0.0068275	0.0083562	0
0.013345	0.013972	0.016146	0.013601	0.016056	0.017978	0.014507	0.016464	0.021027	0.016026	0.017632	0.022163	0.016272	-0.00080334	0.0059961	0.0062561	-0.00027324	0.0057504	0.0087221	0.0068438	0.0083761	0
0.013796	0.014444	0.016692	0.014061	0.0166	0.018586	0.014998	0.017021	0.021738	0.016568	0.018228	0.022912	0.016822	-0.00083051	0.0061989	0.0064677	-0.00028248	0.0059449	0.0090171	0.0070752	0.0086594	0
0.013753	0.014399	0.01664	0.014017	0.016547	0.018527	0.014951	0.016968	0.02167	0.016516	0.018171	0.02284	0.016769	-0.0008279	0.0061795	0.0064474	-0.00028159	0.0059262	0.0089888	0.007053	0.0086322	0
