0.030114	0.030515	0.034572	0.028311	0.031458	0.034919	0.027352	0.029134	0.034524	0.026323	0.025717	0.029921	0.022584	-0.00079835	0.016756	0.015224	0.0033495	0.0035713	0.0162	0.0091515	0.012563	0
0.027315	0.027679	0.031358	0.025679	0.028534	0.031673	0.02481	0.026425	0.031315	0.023876	0.023327	0.02714	0.020485	-0.00072414	0.015198	0.013809	0.0030382	0.0032394	0.014694	0.0083008	0.011395	0
0.023772	0.024089	0.027291	0.022348	0.024833	0.027565	0.021592	0.022998	0.027253	0.020779	0.020301	0.02362	0.017828	-0.00063021	0.013227	0.012018	0.0026441	0.0028192	0.012788	0.0072242	0.0099173	0
0.019115	0.01937	0.021945	0.017971	0.019968	0.022165	0.017362	0.018493	0.021915	0.016709	0.016325	0.018993	0.014336	-0.00050677	0.010636	0.0096636	0.0021262	0.002267	0.010283	0.0058091	0.0079747	0
0.016224	0.01644	0.018626	0.015252	0.016948	0.018812	0.014736	0.015696	0.0186	0.014182	0.013855	0.01612	0.012167	-0.00043011	0.0090272	0.0082018	0.0018045	0.001924	0.0087276	0.0049304	0.0067684	0
0.013685	0.013868	0.015711	0.012866	0.014296	0.015869	0.01243	0.01324	0.015689	0.011962	0.011687	0.013598	0.010263	-0.00036281	0.0076147	0.0069184	0.0015222	0.001623	0.0073619	0.0041589	0.0057093	0
0.010411	0.01055	0.011952	0.0097875	0.010875	0.012072	0.009456	0.010072	0.011935	0.0091003	0.0088908	0.010344	0.0078078	-0.000276	0.0057928	0.0052631	0.001158	0.0012347	0.0056005	0.0031638	0.0043433	0
0.0093436	0.0094682	0.010727	0.0087842	0.0097606	0.010834	0.0084867	0.0090394	0.010712	0.0081675	0.0079794	0.0092839	0.0070074	-0.00024771	0.005199	0.0047236	0.0010393	0.0011081	0.0050264	0.0028395	0.003898	0
0.0085692	0.0086835	0.0098378	0.0080561	0.0089516	0.0099365	0.0077833	0.0082902	0.0098241	0.0074905	0.0073181	0.0085144	0.0064266	-0.00022718	0.0047681	0.0043321	0.00095314	0.0010163	0.0046098	0.0026042	0.003575	0
0.0075632	0.007664	0.0086828	0.0071103	0.0079007	0.00877	0.0068695	0.007317	0.0086707	0.0066111	0.006459	0.0075148	0.0056722	-0.00020051	0.0042083	0.0038235	0.00084124	0.00089695	0.0040686	0.0022984	0.0031553	0
0.0071924	0.0072883	0.0082572	0.0067618	0.0075134	0.00834	0.0065328	0.0069583	0.0082456	0.0062871	0.0061423	0.0071464	0.0053941	-0.00019068	0.004002	0.0036361	0.0008	0.00085298	0.0038692	0.0021858	0.0030006	0
