-0.055256	-0.057852	-0.066855	-0.056317	-0.066485	-0.07444	-0.060069	-0.068174	-0.087066	-0.066357	-0.073009	-0.091769	-0.067375	0.0033264	-0.024828	-0.025905	0.0011314	-0.023811	-0.036116	-0.028338	-0.034683	-0
-0.04906	-0.051365	-0.059359	-0.050002	-0.05903	-0.066093	-0.053334	-0.060529	-0.077303	-0.058916	-0.064822	-0.081479	-0.059821	0.0029534	-0.022044	-0.023	0.0010045	-0.021141	-0.032066	-0.02516	-0.030794	-0
-0.043506	-0.04555	-0.052638	-0.044341	-0.052347	-0.05861	-0.047295	-0.053677	-0.068551	-0.052246	-0.057483	-0.072254	-0.053048	0.002619	-0.019548	-0.020396	0.0008908	-0.018747	-0.028436	-0.022312	-0.027307	-0
-0.038227	-0.040024	-0.046252	-0.038962	-0.045996	-0.0515	-0.041558	-0.047164	-0.060235	-0.045908	-0.050509	-0.063488	-0.046612	0.0023013	-0.017177	-0.017922	0.00078272	-0.016473	-0.024986	-0.019605	-0.023994	-0
-0.033718	-0.035303	-0.040797	-0.034366	-0.040571	-0.045425	-0.036656	-0.041601	-0.05313	-0.040493	-0.044552	-0.055999	-0.041114	0.0020298	-0.015151	-0.015808	0.0006904	-0.01453	-0.022039	-0.017292	-0.021164	-0
-0.030091	-0.031505	-0.036408	-0.030669	-0.036206	-0.040538	-0.032712	-0.037126	-0.047414	-0.036137	-0.039759	-0.049975	-0.036691	0.0018115	-0.013521	-0.014107	0.00061613	-0.012967	-0.019668	-0.015432	-0.018887	-0
-0.026304	-0.02754	-0.031826	-0.026809	-0.031649	-0.035436	-0.028595	-0.032453	-0.041447	-0.031589	-0.034755	-0.043685	-0.032073	0.0015835	-0.011819	-0.012332	0.00053859	-0.011335	-0.017192	-0.01349	-0.01651	-0
-0.023262	-0.024355	-0.028145	-0.023708	-0.027989	-0.031338	-0.025288	-0.0287	-0.036653	-0.027935	-0.030735	-0.038633	-0.028364	0.0014003	-0.010452	-0.010905	0.00047629	-0.010024	-0.015204	-0.01193	-0.014601	-0
-0.019863	-0.020796	-0.024032	-0.020244	-0.023899	-0.026759	-0.021593	-0.024506	-0.031297	-0.023853	-0.026244	-0.032988	-0.024219	0.0011957	-0.0089248	-0.0093118	0.00040669	-0.008559	-0.012982	-0.010186	-0.012467	-0
-0.017298	-0.01811	-0.020929	-0.01763	-0.020813	-0.023303	-0.018804	-0.021342	-0.027256	-0.020773	-0.022855	-0.028728	-0.021092	0.0010413	-0.0077723	-0.0081094	0.00035418	-0.0074538	-0.011306	-0.008871	-0.010857	-0
