0.065662	0.066538	0.075383	0.06173	0.068592	0.076139	0.05964	0.063524	0.075277	0.057397	0.056075	0.065242	0.049245	-0.0017408	0.036536	0.033195	0.0073035	0.0077871	0.035323	0.019954	0.027393	0
0.059558	0.060353	0.068375	0.055992	0.062216	0.069062	0.054096	0.05762	0.06828	0.052061	0.050863	0.059178	0.044667	-0.001579	0.033139	0.030109	0.0066246	0.0070633	0.032039	0.0181	0.024847	0
0.051833	0.052525	0.059507	0.04873	0.054146	0.060104	0.04708	0.050146	0.059424	0.045309	0.044266	0.051502	0.038873	-0.0013742	0.028841	0.026204	0.0057653	0.0061471	0.027884	0.015752	0.021624	0
0.04168	0.042236	0.047851	0.039185	0.04354	0.048331	0.037858	0.040323	0.047784	0.036434	0.035595	0.041414	0.031259	-0.001105	0.023192	0.021071	0.004636	0.004943	0.022422	0.012667	0.017389	0
0.035375	0.035847	0.040612	0.033257	0.036954	0.04102	0.032131	0.034224	0.040556	0.030922	0.030211	0.035149	0.02653	-0.00093784	0.019683	0.017884	0.0039347	0.0041953	0.01903	0.01075	0.014758	0
0.02984	0.030238	0.034257	0.028053	0.031171	0.034601	0.027103	0.028868	0.034209	0.026084	0.025483	0.029649	0.022379	-0.00079109	0.016603	0.015085	0.003319	0.0035388	0.016052	0.0090682	0.012449	0
0.0227	0.023003	0.026061	0.021341	0.023713	0.026322	0.020618	0.021961	0.026024	0.019843	0.019386	0.022555	0.017025	-0.00060181	0.012631	0.011476	0.0025249	0.0026921	0.012212	0.0068986	0.0094703	0
0.020373	0.020645	0.023389	0.019153	0.021283	0.023624	0.018505	0.01971	0.023357	0.017809	0.017399	0.020243	0.015279	-0.00054012	0.011336	0.0103	0.0022661	0.0024162	0.01096	0.0061914	0.0084995	0
0.018685	0.018934	0.021451	0.017566	0.019519	0.021666	0.016971	0.018077	0.021421	0.016333	0.015957	0.018565	0.014013	-0.00049535	0.010397	0.0094459	0.0020783	0.0022159	0.010051	0.0056783	0.0077951	0
0.016491	0.016711	0.018933	0.015504	0.017227	0.019123	0.014979	0.015954	0.018906	0.014415	0.014083	0.016386	0.012368	-0.0004372	0.009176	0.008337	0.0018343	0.0019558	0.0088714	0.0050116	0.0068799	0
0.015683	0.015892	0.018004	0.014744	0.016383	0.018185	0.014244	0.015172	0.017979	0.013709	0.013393	0.015582	0.011762	-0.00041577	0.0087262	0.0079283	0.0017444	0.0018599	0.0084365	0.0047659	0.0065427	0
0.013008	0.013181	0.014934	0.012229	0.013588	0.015083	0.011815	0.012584	0.014913	0.01137	0.011109	0.012925	0.0097555	-0.00034485	0.0072378	0.006576	0.0014468	0.0015427	0.0069976	0.003953	0.0054267	0
0.0097825	0.009913	0.011231	0.0091968	0.010219	0.011343	0.0088854	0.0094641	0.011215	0.0085511	0.0083543	0.00972	0.0073366	-0.00025935	0.0054432	0.0049455	0.0010881	0.0011602	0.0052625	0.0029729	0.0040812	0
0.0045517	0.0046124	0.0052255	0.0042791	0.0047548	0.0052779	0.0041342	0.0044035	0.0052182	0.0039787	0.0038871	0.0045226	0.0034136	-0.00012067	0.0025326	0.0023011	0.00050627	0.0005398	0.0024486	0.0013832	0.0018989	0
-0.0027771	-0.0028141	-0.0031882	-0.0026108	-0.002901	-0.0032202	-0.0025224	-0.0026867	-0.0031837	-0.0024275	-0.0023716	-0.0027593	-0.0020827	7.3623e-05	-0.0015452	-0.0014039	-0.00030889	-0.00032934	-0.0014939	-0.00084394	-0.0011586	-0
-0.012798	-0.012968	-0.014692	-0.012032	-0.013369	-0.01484	-0.011624	-0.012381	-0.014672	-0.011187	-0.010929	-0.012716	-0.009598	0.00033928	-0.0071209	-0.0064698	-0.0014235	-0.0015177	-0.0068846	-0.0038892	-0.0053391	-0
-0.025761	-0.026105	-0.029575	-0.024219	-0.026911	-0.029872	-0.023399	-0.024923	-0.029534	-0.022519	-0.022	-0.025597	-0.01932	0.00068296	-0.014334	-0.013024	-0.0028654	-0.0030552	-0.013858	-0.0078288	-0.010747	-0
-0.037593	-0.038094	-0.043158	-0.035342	-0.039271	-0.043592	-0.034145	-0.036369	-0.043098	-0.032861	-0.032105	-0.037353	-0.028194	0.00099663	-0.020918	-0.019005	-0.0041814	-0.0044583	-0.020223	-0.011424	-0.015683	-0
-0.052122	-0.052817	-0.059839	-0.049002	-0.054448	-0.060439	-0.047342	-0.050426	-0.059755	-0.045561	-0.044513	-0.051789	-0.03909	0.0013818	-0.029002	-0.02635	-0.0057975	-0.0061814	-0.028039	-0.01584	-0.021745	-0
