-0.048657	-0.050943	-0.058871	-0.049592	-0.058545	-0.06555	-0.052896	-0.060032	-0.076669	-0.058433	-0.06429	-0.08081	-0.059329	0.0029291	-0.021863	-0.022811	0.00099628	-0.020967	-0.031803	-0.024954	-0.030541	-0
-0.043201	-0.045231	-0.05227	-0.044031	-0.05198	-0.0582	-0.046964	-0.053301	-0.068072	-0.05188	-0.057081	-0.071748	-0.052677	0.0026007	-0.019412	-0.020253	0.00088456	-0.018616	-0.028237	-0.022156	-0.027116	-0
-0.03831	-0.04011	-0.046352	-0.039046	-0.046095	-0.051611	-0.041647	-0.047266	-0.060365	-0.046007	-0.050618	-0.063625	-0.046713	0.0023062	-0.017214	-0.01796	0.00078442	-0.016508	-0.02504	-0.019647	-0.024046	-0
-0.033662	-0.035244	-0.040729	-0.034309	-0.040503	-0.045349	-0.036595	-0.041532	-0.053041	-0.040425	-0.044477	-0.055906	-0.041046	0.0020264	-0.015125	-0.015781	0.00068925	-0.014506	-0.022002	-0.017264	-0.021129	-0
-0.029692	-0.031087	-0.035925	-0.030262	-0.035726	-0.04	-0.032278	-0.036633	-0.046785	-0.035657	-0.039231	-0.049312	-0.036204	0.0017874	-0.013341	-0.01392	0.00060795	-0.012795	-0.019407	-0.015227	-0.018637	-0
-0.026498	-0.027743	-0.03206	-0.027007	-0.031882	-0.035697	-0.028806	-0.032692	-0.041752	-0.031821	-0.035011	-0.044007	-0.032309	0.0015951	-0.011906	-0.012422	0.00054255	-0.011418	-0.017319	-0.013589	-0.016632	-0
-0.023163	-0.024251	-0.028025	-0.023608	-0.02787	-0.031205	-0.02518	-0.028578	-0.036497	-0.027816	-0.030604	-0.038468	-0.028243	0.0013944	-0.010408	-0.010859	0.00047427	-0.0099811	-0.015139	-0.011879	-0.014539	-0
-0.020484	-0.021446	-0.024783	-0.020877	-0.024646	-0.027595	-0.022268	-0.025272	-0.032276	-0.024599	-0.027065	-0.034019	-0.024976	0.0012331	-0.0092039	-0.009603	0.00041941	-0.0088267	-0.013388	-0.010505	-0.012857	-0
-0.01749	-0.018312	-0.021162	-0.017826	-0.021045	-0.023563	-0.019014	-0.021579	-0.02756	-0.021004	-0.02311	-0.029048	-0.021327	0.0010529	-0.007859	-0.0081998	0.00035813	-0.0075369	-0.011432	-0.0089699	-0.010978	-0
-0.015232	-0.015948	-0.018429	-0.015525	-0.018327	-0.02052	-0.016559	-0.018793	-0.024001	-0.018292	-0.020126	-0.025297	-0.018573	0.00091695	-0.0068441	-0.0071409	0.00031188	-0.0065636	-0.0099557	-0.0078116	-0.0095606	-0
-0.012333	-0.012912	-0.014922	-0.01257	-0.014839	-0.016614	-0.013407	-0.015216	-0.019433	-0.01481	-0.016295	-0.020482	-0.015038	0.00074242	-0.0055414	-0.0057817	0.00025252	-0.0053143	-0.0080607	-0.0063248	-0.0077409	-0
-0.0089576	-0.0093785	-0.010838	-0.0091297	-0.010778	-0.012068	-0.0097379	-0.011052	-0.014114	-0.010757	-0.011836	-0.014877	-0.010922	0.00053924	-0.0040249	-0.0041994	0.00018341	-0.00386	-0.0058548	-0.0045939	-0.0056225	-0
