-0.0056597	-0.0052738	-0.0060688	-0.005286	-0.0049586	-0.0057156	-0.0048638	-0.0040777	-0.0053035	-0.0042928	-0.002982	-0.0039934	-0.0031476	-0.00010713	-0.0039795	-0.0038512	-0.00014558	-0.00027207	-0.0020246	-0.0018279	-0.00043326	-0
-0.0030984	-0.0028871	-0.0033223	-0.0028938	-0.0027146	-0.003129	-0.0026627	-0.0022323	-0.0029034	-0.0023501	-0.0016325	-0.0021862	-0.0017232	-5.8646e-05	-0.0021786	-0.0021083	-7.9697e-05	-0.00014895	-0.0011084	-0.0010007	-0.00023719	-0
-0.00076569	-0.00071348	-0.00082103	-0.00071513	-0.00067084	-0.00077325	-0.00065801	-0.00055166	-0.0007175	-0.00058076	-0.00040343	-0.00054026	-0.00042583	-1.4493e-05	-0.00053837	-0.00052101	-1.9695e-05	-3.6808e-05	-0.00027391	-0.00024729	-5.8615e-05	-0
0.0025328	0.0023601	0.0027159	0.0023656	0.002219	0.0025578	0.0021766	0.0018248	0.0023734	0.0019211	0.0013345	0.0017871	0.0014086	4.7941e-05	0.0017809	0.0017234	6.5149e-05	0.00012176	0.00090605	0.00081801	0.00019389	0
0.0044542	0.0041504	0.0047761	0.00416	0.0039024	0.0044981	0.0038278	0.0032091	0.0041738	0.0033784	0.0023468	0.0031428	0.0024771	8.4308e-05	0.0031318	0.0030308	0.00011457	0.00021412	0.0015934	0.0014385	0.00034097	0
0.0060077	0.0055981	0.006442	0.0056111	0.0052635	0.0060671	0.0051629	0.0043285	0.0056297	0.0045568	0.0031654	0.004239	0.0033412	0.00011371	0.0042242	0.004088	0.00015453	0.0002888	0.0021491	0.0019403	0.0004599	0
0.0067211	0.0062627	0.0072068	0.0062773	0.0058885	0.0067874	0.0057759	0.0048424	0.0062981	0.0050978	0.0035412	0.0047423	0.0037379	0.00012722	0.0047257	0.0045733	0.00017288	0.00032309	0.0024043	0.0021707	0.0005145	0
0.0063234	0.0058922	0.0067804	0.0059058	0.00554	0.0063858	0.0054341	0.0045558	0.0059254	0.0047961	0.0033317	0.0044617	0.0035167	0.00011969	0.0044461	0.0043027	0.00016265	0.00030398	0.002262	0.0020422	0.00048406	0
0.0048076	0.0044797	0.005155	0.0044901	0.004212	0.0048551	0.0041315	0.0034638	0.004505	0.0036465	0.002533	0.0033922	0.0026737	9.0997e-05	0.0033803	0.0032713	0.00012366	0.00023111	0.0017198	0.0015527	0.00036803	0
0.002264	0.0021096	0.0024276	0.0021145	0.0019836	0.0022864	0.0019456	0.0016312	0.0021215	0.0017172	0.0011929	0.0015975	0.0012591	4.2853e-05	0.0015919	0.0015405	5.8235e-05	0.00010884	0.0008099	0.0007312	0.00017331	0
