"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
3.4901	1.5367	3.3309	2.2138	1.1142	2.4425	2.3093	0.7235	1.4846	1.829	0.6396	1.2212	1.146	-0.1013	1.2299	1.0736	0.2026	0.4862	0.3068	0.8016	-0.0145
3.2904	1.5048	3.1717	2.0807	1.1026	2.3296	2.2399	0.7669	1.473	1.8579	0.6888	1.2849	1.1894	-0.1158	1.1662	0.9637	0.2257	0.5556	0.2894	0.8334	0.0521
3.0936	1.4151	2.9923	1.9679	1.1055	2.237	2.1936	0.8132	1.4672	1.8521	0.7379	1.3052	1.2183	-0.1331	1.0852	0.8334	0.2576	0.6396	0.3154	0.8392	0.0897
2.8997	1.3341	2.8071	1.829	1.1055	2.1212	2.1039	0.8682	1.4441	1.8579	0.7669	1.3543	1.2646	-0.1418	1.01	0.709	0.2836	0.6945	0.3154	0.8479	0.1476
2.6855	1.2299	2.619	1.7161	1.0765	2.0171	2.0373	0.9058	1.4296	1.8579	0.819	1.3746	1.2965	-0.1592	0.9232	0.5759	0.301	0.7814	0.3183	0.8537	0.2055
2.4685	1.1402	2.4019	1.5685	1.0707	1.9071	1.9534	0.9318	1.4209	1.8463	0.8479	1.4007	1.3457	-0.1678	0.8913	0.463	0.3299	0.8248	0.3444	0.8508	0.2518
2.2659	1.0273	2.1994	1.4354	1.0302	1.8	1.8666	0.9579	1.363	1.8116	0.8855	1.4035	1.3515	-0.1794	0.8161	0.3531	0.3704	0.8826	0.3704	0.874	0.3154
2.0431	0.9174	2.0026	1.3196	1.0042	1.6958	1.7798	0.9926	1.3109	1.7826	0.9145	1.392	1.3572	-0.217	0.7437	0.2489	0.4167	0.9087	0.4225	0.8392	0.3733
1.829	0.8161	1.8347	1.2097	0.9637	1.5482	1.7016	1.0331	1.2936	1.7595	0.9405	1.392	1.3775	-0.2402	0.6772	0.1736	0.463	0.9492	0.4514	0.8595	0.4225
1.6206	0.6888	1.6322	1.0736	0.9434	1.447	1.5888	1.0447	1.2617	1.69	0.9637	1.3804	1.3659	-0.2662	0.5904	0.0752	0.518	0.9637	0.5093	0.8392	0.5267
1.3978	0.5498	1.4122	0.9579	0.8797	1.3052	1.5106	1.0505	1.2068	1.6264	1.0013	1.3717	1.3543	-0.272	0.4978	0.0203	0.5469	0.9752	0.5441	0.8248	0.599
1.2039	0.4457	1.2473	0.8711	0.8421	1.2068	1.4238	1.0505	1.1547	1.5859	1.0418	1.3283	1.3312	-0.2923	0.4514	-0.0174	0.5643	1.0013	0.6309	0.8219	0.7177
1.036	0.3444	1.0852	0.7698	0.8016	1.0997	1.3486	1.0505	1.0968	1.4817	1.0563	1.308	1.3052	-0.2952	0.3994	-0.0521	0.5817	0.9926	0.6743	0.8161	0.8103
0.8595	0.2431	0.9318	0.6772	0.7408	0.9984	1.2589	1.0621	1.0389	1.4296	1.0794	1.2733	1.2762	-0.2981	0.3415	-0.11	0.5759	1.0042	0.7495	0.8219	0.9289
0.709	0.1505	0.8103	0.5933	0.7061	0.9145	1.2097	1.0679	0.9926	1.3659	1.1228	1.2328	1.227	-0.2981	0.2662	-0.1447	0.5701	1.0071	0.8074	0.8248	1.0707
0.5441	0.0695	0.6511	0.518	0.6801	0.8219	1.1257	1.0563	0.955	1.3023	1.1402	1.1952	1.1691	-0.2662	0.2113	-0.1881	0.5412	0.9926	0.8653	0.8016	1.1894
0.3936	0.0058	0.5412	0.4254	0.6453	0.7379	1.065	1.0621	0.8942	1.2068	1.1576	1.1547	1.1344	-0.2633	0.1736	-0.2373	0.518	1.0071	0.9174	0.8161	1.2762
0.2662	0.0058	0.4283	0.3675	0.6338	0.6714	1.0215	1.0621	0.8826	1.1807	1.201	1.1373	1.0939	-0.2402	0.11	-0.2836	0.4717	1.0129	0.9984	0.8074	1.3659
0.1447	-0.0376	0.3299	0.2865	0.5846	0.5759	0.9289	1.0679	0.8219	1.1257	1.2097	1.1055	1.0679	-0.2228	0.0839	-0.3415	0.4312	1.0187	1.0794	0.8306	1.4759
0.0405	-0.0521	0.2662	0.2113	0.5788	0.5354	0.9029	1.0418	0.7871	1.0736	1.2097	1.0997	1.036	-0.1939	0.0058	-0.3994	0.3878	1.036	1.1344	0.8508	1.528
