"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.2551	-0.1645	-0.2618	-0.7452	-0.1779	-0.2686	-0.7956	-0.141	-0.2216	-0.6815	-0.1208	0.2518	-0.2014	-0.0604	-0.433	-0.7385	0.1108	-0.1712	-0.4666	-0.6613	-0.5975
-0.3055	-0.1208	-0.2686	-0.809	-0.0906	-0.282	-0.8258	-0.0906	-0.1947	-0.7117	-0.0336	0.282	-0.2182	-0.0806	-0.4431	-0.752	0.1779	-0.1544	-0.3693	-0.6747	-0.527
-0.3558	-0.0974	-0.3055	-0.8594	-0.0134	-0.3323	-0.8762	0	-0.2115	-0.7486	0.0436	0.3021	-0.235	-0.1141	-0.4398	-0.8258	0.2316	-0.1712	-0.2921	-0.7083	-0.4364
-0.4095	-0.0604	-0.3424	-0.8896	0.0839	-0.3122	-0.8762	0.1041	-0.1813	-0.762	0.1477	0.329	-0.2417	-0.1443	-0.47	-0.8661	0.2753	-0.1813	-0.1712	-0.762	-0.3323
-0.4431	-0.0336	-0.3491	-0.9232	0.1645	-0.3021	-0.903	0.188	-0.1544	-0.7755	0.2484	0.3726	-0.2383	-0.1578	-0.47	-0.8795	0.3055	-0.1712	-0.0436	-0.7922	-0.2283
-0.4666	0.0436	-0.3592	-0.9735	0.235	-0.3021	-0.9064	0.2652	-0.1477	-0.7587	0.3424	0.3961	-0.2283	-0.1678	-0.5069	-0.9634	0.3525	-0.1913	0.0504	-0.8426	-0.1746
-0.5338	0.0772	-0.3827	-0.9802	0.3491	-0.3122	-0.9164	0.3625	-0.1108	-0.7654	0.4129	0.4129	-0.2518	-0.1746	-0.527	-0.9903	0.3726	-0.1746	0.1678	-0.9164	-0.094
-0.5136	0.1242	-0.3659	-0.9869	0.423	-0.282	-0.9299	0.4498	-0.0772	-0.7654	0.47	0.4196	-0.2451	-0.1813	-0.5069	-0.997	0.3894	-0.2148	0.2719	-0.9534	-0.0302
-0.5338	0.2014	-0.3625	-1.0239	0.5237	-0.2518	-0.9131	0.5405	-0.0571	-0.7452	0.5875	0.4431	-0.2451	-0.2014	-0.5673	-1.0339	0.4028	-0.2048	0.3625	-1.0004	0.0269
-0.517	0.2786	-0.329	-1.0037	0.611	-0.2249	-0.9097	0.5841	-0.0369	-0.7654	0.6479	0.4465	-0.2451	-0.2115	-0.5438	-1.0071	0.4129	-0.2115	0.4297	-1.0541	0.0806
-0.4834	0.376	-0.2753	-0.9802	0.7117	-0.1645	-0.8694	0.6882	0.0436	-0.7184	0.7217	0.4498	-0.2216	-0.2014	-0.5237	-0.9702	0.4062	-0.2115	0.4868	-1.0339	0.1477
-0.4498	0.4666	-0.2249	-0.9433	0.8392	-0.1041	-0.8359	0.7788	0.1041	-0.6647	0.7654	0.4666	-0.2283	-0.1981	-0.4666	-0.9131	0.4062	-0.2249	0.527	-1.0474	0.2014
-0.3961	0.5505	-0.1443	-0.9332	0.8929	-0.0638	-0.8191	0.809	0.1443	-0.668	0.8258	0.4599	-0.2182	-0.2048	-0.4599	-0.8627	0.4364	-0.2484	0.564	-1.044	0.2182
-0.3625	0.6244	-0.1208	-0.8627	0.9601	-0.047	-0.7755	0.8627	0.1309	-0.6479	0.8694	0.4733	-0.188	-0.2216	-0.4263	-0.8224	0.4498	-0.2484	0.6512	-1.0742	0.2551
-0.329	0.6882	-0.0336	-0.8023	1.0541	0.0403	-0.7251	0.8997	0.2148	-0.5807	0.8862	0.48	-0.1813	-0.2283	-0.3894	-0.7687	0.433	-0.2451	0.6915	-1.0507	0.2988
-0.282	0.7587	0.0067	-0.7654	1.0776	0.0806	-0.6479	0.9467	0.2484	-0.5237	0.9399	0.4633	-0.1578	-0.2048	-0.433	-0.7587	0.4431	-0.2786	0.7553	-1.0641	0.3021
-0.2484	0.799	0.047	-0.7083	1.1078	0.1276	-0.6009	0.9567	0.2853	-0.5035	0.9332	0.4565	-0.1242	-0.2283	-0.4398	-0.7385	0.4633	-0.282	0.7822	-1.091	0.3223
-0.2383	0.8359	0.0772	-0.6546	1.138	0.1611	-0.5405	0.9567	0.3223	-0.4498	0.9299	0.47	-0.0906	-0.2316	-0.4633	-0.7217	0.4767	-0.2652	0.8258	-1.0675	0.3424
-0.1813	0.8392	0.1208	-0.5908	1.1548	0.1947	-0.5203	0.9534	0.3558	-0.3995	0.9131	0.4565	-0.0671	-0.235	-0.4633	-0.7217	0.4733	-0.282	0.8191	-1.0876	0.3391
-0.1746	0.8594	0.1678	-0.5237	1.1313	0.2518	-0.4633	0.9433	0.386	-0.3424	0.9198	0.4498	-0.0369	-0.2484	-0.517	-0.7217	0.4834	-0.2652	0.7922	-1.0709	0.3391
-0.1242	0.8359	0.188	-0.48	1.091	0.2551	-0.3928	0.8929	0.3928	-0.2988	0.8661	0.4599	0.0302	-0.2484	-0.5237	-0.7251	0.4935	-0.2618	0.7452	-1.0306	0.329
-0.1074	0.8325	0.2182	-0.423	1.0608	0.282	-0.3491	0.8661	0.3961	-0.2451	0.8258	0.4498	0.0671	-0.2451	-0.5707	-0.7318	0.5069	-0.2618	0.6848	-1.0004	0.3357
-0.0571	0.8191	0.2585	-0.329	1.0071	0.3021	-0.3122	0.8292	0.4028	-0.1913	0.7956	0.4297	0.1007	-0.2585	-0.574	-0.6915	0.5203	-0.2148	0.5673	-0.9601	0.2887
