"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.0563	1.2936	0.6859	0.5961	1.1691	0.4833	0.4283	0.9492	0.7293	0.4254	1.1431	0.8826	0.7698	0.0695	0.7814	1.6987	-0.11	0.8537	1.2357	0.5817	1.0013	-1.6148	0.6888
1.0071	1.2328	0.6135	0.518	1.1634	0.4543	0.3646	0.955	0.7206	0.382	1.1489	0.8421	0.7582	0.0434	0.6482	1.6264	-0.0637	0.8479	1.2357	0.6048	1.0505	-1.5482	0.6772
0.9058	1.1662	0.5498	0.4659	1.0997	0.3994	0.3241	0.9116	0.6743	0.3531	1.1228	0.8219	0.7206	0.0058	0.5296	1.528	0.0029	0.8595	1.2068	0.6077	1.0679	-1.4672	0.6309
0.7958	1.1026	0.463	0.3936	1.0707	0.3473	0.2489	0.8537	0.599	0.2836	1.1373	0.7929	0.709	-0.0203	0.4225	1.3688	0.0608	0.8248	1.1778	0.6164	1.1026	-1.3717	0.6077
0.6945	1.0071	0.3588	0.2547	0.9839	0.2605	0.1447	0.7958	0.5151	0.1939	1.0707	0.7148	0.6251	-0.0405	0.301	1.1778	0.11	0.7553	1.1257	0.5759	1.0621	-1.2733	0.5556
0.5817	0.8971	0.2431	0.1418	0.9232	0.1765	0.0376	0.7264	0.4341	0.0839	0.9984	0.6251	0.5267	-0.081	0.191	0.9955	0.165	0.7003	1.1315	0.5064	1.0534	-1.1431	0.5064
0.4514	0.819	0.1389	0.0434	0.8508	0.0839	-0.0781	0.6598	0.3415	0.0058	0.9492	0.5441	0.4312	-0.0897	0.055	0.764	0.2026	0.6135	1.0968	0.4601	1.0389	-1.0244	0.4486
0.2952	0.7351	0.0116	-0.1013	0.7727	-0.0203	-0.2055	0.5585	0.1939	-0.1447	0.8161	0.3936	0.2952	-0.1331	-0.0289	0.5209	0.272	0.5238	1.0244	0.3588	0.9868	-0.9203	0.3733
0.1968	0.6511	-0.0839	-0.1939	0.6598	-0.1244	-0.3068	0.4659	0.055	-0.2605	0.7408	0.2518	0.1476	-0.1534	-0.1042	0.2894	0.3096	0.4283	0.9695	0.2662	0.9666	-0.8479	0.3183
0.0984	0.5643	-0.2228	-0.3039	0.599	-0.246	-0.4312	0.3704	-0.0897	-0.4023	0.6193	0.11	0.0174	-0.1707	-0.1389	0.1244	0.356	0.3386	0.9203	0.1823	0.9261	-0.8161	0.2084
