"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.8999	-1.0214	-1.6856	-0.8214	-1.0571	-1.5928	-0.7964	-0.8607	-1.6606	-0.8071	-1.0606	-1.6463	-0.7535	0.0393	0.0036	0.1036	-0.0679	-0.3821	0.1143	-0.3107	-0.2036
-0.8642	-1.0142	-1.6535	-0.6964	-1.0178	-1.5106	-0.7642	-0.8107	-1.6035	-0.7964	-0.9964	-1.5963	-0.7392	0.0214	-0.0179	-0.0143	-0.0143	-0.3964	0.1071	-0.275	-0.1964
-0.8642	-1.0142	-1.6035	-0.6142	-0.9999	-1.4713	-0.7071	-0.7714	-1.5606	-0.7892	-0.9178	-1.5213	-0.7142	0	-0.025	-0.1357	0.0393	-0.3893	0.1143	-0.2286	-0.1964
-0.8357	-0.9928	-1.5499	-0.5214	-0.9464	-1.4071	-0.6464	-0.7285	-1.4892	-0.7571	-0.8499	-1.4713	-0.7142	-0.025	-0.0571	-0.2143	0.0893	-0.4035	0.125	-0.25	-0.1571
-0.7857	-0.9857	-1.4678	-0.3964	-0.9035	-1.2963	-0.5892	-0.6928	-1.4428	-0.7178	-0.8035	-1.4071	-0.7071	-0.0429	-0.0143	-0.25	0.1214	-0.3928	0.1178	-0.1964	-0.1464
-0.7571	-0.9428	-1.4106	-0.2786	-0.8678	-1.2321	-0.5357	-0.6607	-1.3713	-0.7	-0.7464	-1.3428	-0.6964	-0.05	-0.0214	-0.3143	0.1428	-0.4071	0.1286	-0.1964	-0.1178
-0.7214	-0.9285	-1.3392	-0.1786	-0.8321	-1.1785	-0.4857	-0.6178	-1.3035	-0.6785	-0.6714	-1.2535	-0.6464	-0.0571	0.0464	-0.3286	0.15	-0.4107	0.125	-0.1821	-0.1178
-0.6785	-0.9107	-1.2535	-0.0929	-0.8249	-1.0964	-0.425	-0.5928	-1.2571	-0.6464	-0.6392	-1.2356	-0.6535	-0.0821	0.0679	-0.3036	0.1964	-0.4071	0.0964	-0.1357	-0.0929
-0.6392	-0.8785	-1.1928	0.0321	-0.7821	-1.0142	-0.3821	-0.5678	-1.2321	-0.6178	-0.6071	-1.1714	-0.625	-0.075	0.1464	-0.2607	0.1928	-0.4035	0.0893	-0.1107	-0.0786
-0.5714	-0.8571	-1.1249	0.1	-0.7678	-0.9428	-0.3571	-0.5678	-1.1606	-0.6035	-0.5678	-1.1285	-0.625	-0.1	0.2	-0.2286	0.2286	-0.4571	0.05	-0.0893	-0.075
-0.525	-0.8285	-1.0285	0.1678	-0.7607	-0.8678	-0.2821	-0.5428	-1.0749	-0.5714	-0.5178	-1.0499	-0.6071	-0.1036	0.2643	-0.1821	0.2321	-0.4214	0.0536	-0.0821	-0.0607
-0.475	-0.7678	-0.9035	0.2393	-0.6821	-0.7821	-0.2143	-0.5035	-1.0214	-0.5321	-0.475	-0.9821	-0.5714	-0.1071	0.325	-0.1178	0.2393	-0.4393	0.0571	-0.0321	-0.0071
-0.3821	-0.7142	-0.8392	0.3	-0.6964	-0.7107	-0.1821	-0.5143	-0.9571	-0.4893	-0.4357	-0.9249	-0.5321	-0.1036	0.3643	-0.0286	0.2464	-0.4464	0.0821	0.0143	0.0286
-0.3214	-0.6678	-0.7071	0.3607	-0.6678	-0.5857	-0.125	-0.4678	-0.8892	-0.4285	-0.3964	-0.8321	-0.4928	-0.1107	0.4571	0.0571	0.2428	-0.4571	0.0964	0.0714	0.0786
-0.2357	-0.6214	-0.5607	0.4143	-0.6142	-0.4928	-0.0679	-0.425	-0.8142	-0.35	-0.325	-0.7285	-0.4428	-0.1071	0.5393	0.1036	0.2321	-0.4107	0.1393	0.1607	0.1286
-0.1643	-0.5643	-0.4785	0.4464	-0.5892	-0.4107	0.0071	-0.4	-0.7071	-0.2821	-0.2964	-0.6571	-0.3893	-0.1071	0.5714	0.1678	0.2428	-0.3714	0.1536	0.225	0.1571
