"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.0704	-0.1543	0.0027	0.0108	-0.3465	-0.1922	-0.157	-0.6497	-0.5956	-0.536	-1.2209	-1.1614	-0.8988	0.2545	0.1083	1.0748	-0.4792	0.1489	-0.4819	0.3249	-0.5225
0.0379	-0.0596	0.1029	0.1137	-0.2247	-0.0569	-0.0271	-0.5198	-0.4115	-0.4142	-1.0585	-0.9584	-0.7553	0.2653	0.0785	1.2047	-0.5171	0.1868	-0.4467	0.3465	-0.4981
0.1651	0.019	0.268	0.2491	-0.1029	0.0893	0.111	-0.3871	-0.2545	-0.2815	-0.9421	-0.7743	-0.6091	0.2897	0.065	1.2399	-0.5496	0.2328	-0.3898	0.4007	-0.4575
0.2464	0.0866	0.3601	0.3601	-0.0054	0.2382	0.2599	-0.287	-0.1002	-0.1516	-0.8122	-0.6037	-0.4548	0.3113	0.0217	1.267	-0.5875	0.3005	-0.3519	0.4359	-0.398
0.3411	0.1462	0.4602	0.5062	0.0623	0.333	0.3817	-0.2139	0.0596	-0.0027	-0.7039	-0.4277	-0.3222	0.3195	-0.0081	1.2724	-0.6172	0.3628	-0.2707	0.5144	-0.3492
0.4332	0.1678	0.5333	0.6335	0.1381	0.425	0.5306	-0.111	0.1868	0.1327	-0.5766	-0.2951	-0.2003	0.3465	-0.0244	1.2534	-0.6524	0.4034	-0.2409	0.5577	-0.3059
0.5144	0.1922	0.6064	0.712	0.176	0.509	0.647	-0.0271	0.3113	0.2491	-0.4981	-0.1678	-0.1056	0.3465	-0.0839	1.1776	-0.6714	0.4196	-0.1543	0.6118	-0.2626
0.5712	0.2166	0.6579	0.8176	0.2436	0.5658	0.7418	0.0487	0.425	0.3871	-0.398	-0.0298	0.0244	0.3709	-0.1191	1.1343	-0.7066	0.444	-0.0893	0.6822	-0.2382
0.6145	0.2274	0.7174	0.8853	0.2761	0.6172	0.869	0.1164	0.5144	0.49	-0.3303	0.0758	0.1381	0.3763	-0.1651	1.0531	-0.7228	0.4467	-0.0108	0.7445	-0.203
0.6362	0.203	0.7201	0.9475	0.314	0.6633	0.9475	0.1814	0.5712	0.5983	-0.2491	0.1651	0.2139	0.3817	-0.2301	0.9935	-0.7391	0.4873	0.0541	0.7716	-0.176
