"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.7641	0.6935	0.6979	1.0027	0.932	1.0866	1.197	1.4444	2.0583	1.5813	1.8993	2.4514	2.1158	-19.1036	-0.159	0.3136	-1.2235	1.5239	2.2483	0.4682	2.5044	-1.2544	-0.9938
0.7332	0.7111	0.7023	0.985	1.038	1.1175	1.1838	1.5195	2.0937	1.5592	1.9214	2.4161	2.0716	-17.6946	-0.1723	0.2562	-1.1617	1.4797	2.2703	0.4726	2.5089	-1.1573	-1.0115
0.6891	0.7288	0.6891	0.9364	1.0689	1.1352	1.1573	1.5636	2.0981	1.5106	1.9037	2.3719	1.9656	-16.3518	-0.2209	0.1502	-1.0203	1.3825	2.2483	0.4505	2.4382	-1.0866	-1.0247
0.614	0.72	0.6449	0.8392	1.1175	1.1043	1.1087	1.5813	2.0451	1.4179	1.8772	2.2615	1.8507	-15.1327	-0.318	0.0044	-0.8392	1.2368	2.2306	0.3622	2.3675	-0.9806	-1.0203
0.5124	0.6935	0.5654	0.7509	1.1043	1.0468	1.0027	1.5239	1.9479	1.2854	1.7447	2.0937	1.6387	-14.1521	-0.4594	-0.1988	-0.5742	1.0424	2.0981	0.2253	2.2218	-0.9011	-1.0115
0.371	0.6095	0.4682	0.6184	1.0601	0.9187	0.8878	1.4267	1.8154	1.1263	1.5901	1.8949	1.4311	-13.441	-0.6405	-0.4373	-0.2385	0.8304	1.9567	0.1016	2.0495	-0.826	-0.9806
0.2253	0.4859	0.3534	0.4726	0.9894	0.8039	0.7465	1.3251	1.6564	0.9585	1.4179	1.6608	1.2014	-13.0302	-0.7995	-0.667	0.1104	0.6007	1.8021	-0.0751	1.8463	-0.7421	-0.932
0.1369	0.4152	0.265	0.3887	0.9232	0.7156	0.6095	1.2368	1.493	0.7597	1.25	1.4223	0.9408	-12.8491	-0.9982	-0.9099	0.4638	0.4064	1.6387	-0.2385	1.6608	-0.6714	-0.9011
0	0.2915	0.1811	0.2959	0.8834	0.6316	0.508	1.1484	1.3339	0.6272	1.0866	1.2147	0.7244	-12.8491	-1.1573	-1.1528	0.8039	0.1988	1.4885	-0.371	1.4444	-0.5919	-0.8481
-0.0883	0.2606	0.1237	0.2429	0.8481	0.5477	0.4152	1.0557	1.197	0.4594	0.9187	0.9894	0.5035	-12.9507	-1.3295	-1.3781	1.0998	-0.0088	1.3384	-0.5256	1.2456	-0.5168	-0.7906
-0.1237	0.2385	0.106	0.1988	0.8348	0.5124	0.3489	0.9982	1.0733	0.3357	0.8039	0.8039	0.3224	-12.9949	-1.4399	-1.5327	1.3163	-0.1546	1.2368	-0.5742	1.0778	-0.4373	-0.7288
-0.1325	0.2474	0.1193	0.1855	0.8437	0.4859	0.318	0.9497	0.9762	0.2562	0.6846	0.6449	0.1634	-12.9154	-1.5504	-1.6873	1.4885	-0.2694	1.1219	-0.6537	0.9276	-0.3622	-0.6493
-0.1193	0.2827	0.1502	0.2164	0.8878	0.4991	0.2827	0.932	0.8657	0.1678	0.5875	0.508	0.0398	-12.4692	-1.5636	-1.7801	1.5813	-0.3666	1.0778	-0.6758	0.7995	-0.318	-0.583
-0.053	0.3313	0.212	0.2694	0.9276	0.508	0.2871	0.9452	0.826	0.1193	0.5345	0.3754	-0.0707	-11.6874	-1.5592	-1.8419	1.6343	-0.4417	1.038	-0.6891	0.7067	-0.2827	-0.5035
0.0486	0.4461	0.3401	0.3578	1.0247	0.583	0.318	0.9806	0.7818	0.0751	0.508	0.2783	-0.1546	-10.5125	-1.5592	-1.8728	1.6166	-0.4815	1.0159	-0.6979	0.6316	-0.2385	-0.4417
0.1193	0.5433	0.424	0.3931	1.1043	0.614	0.3578	0.9982	0.7156	0.0265	0.4505	0.1767	-0.2429	-9.0461	-1.493	-1.8772	1.5769	-0.5168	1.0159	-0.667	0.5786	-0.2253	-0.3666
0.2164	0.6581	0.5212	0.4859	1.1617	0.6714	0.3843	1.0247	0.6935	0.0177	0.4064	0.0574	-0.3313	-7.3676	-1.4134	-1.8198	1.5195	-0.5389	0.9806	-0.667	0.4947	-0.2385	-0.318
0.3224	0.7818	0.6184	0.5345	1.25	0.6979	0.3975	1.0247	0.6581	-0.0309	0.3799	-0.0133	-0.3975	-5.6538	-1.3649	-1.8242	1.4399	-0.5919	0.985	-0.6493	0.4108	-0.212	-0.2474
0.3887	0.8657	0.6714	0.5742	1.2765	0.72	0.4019	1.0159	0.5786	-0.053	0.318	-0.1193	-0.455	-3.9974	-1.2942	-1.7845	1.3737	-0.6007	0.9629	-0.6493	0.3799	-0.212	-0.2032
0.455	0.932	0.7332	0.6051	1.3251	0.72	0.3931	1.0203	0.5168	-0.1148	0.2739	-0.2297	-0.5477	-2.4824	-1.2147	-1.758	1.2809	-0.6272	0.9143	-0.6714	0.2739	-0.2032	-0.1723
0.4947	1.0203	0.7774	0.6316	1.3472	0.7244	0.3666	0.9982	0.424	-0.1678	0.1899	-0.3578	-0.6449	-1.1838	-1.1484	-1.7182	1.2058	-0.667	0.8746	-0.6626	0.1811	-0.1899	-0.1413
0.5919	1.0998	0.8481	0.6758	1.3781	0.7465	0.3799	1.0071	0.3931	-0.2032	0.159	-0.4285	-0.6891	-0.1723	-1.0645	-1.674	1.0822	-0.6758	0.8613	-0.6537	0.1458	-0.1546	-0.1104
0.6361	1.1131	0.8304	0.6537	1.3604	0.7023	0.3048	0.9541	0.265	-0.2959	0.0707	-0.5521	-0.7818	0.4682	-0.9629	-1.6034	1.0159	-0.7111	0.773	-0.6626	0.0398	-0.1502	-0.1016
0.6581	1.1175	0.8569	0.6272	1.3163	0.6581	0.2474	0.8834	0.1678	-0.3843	-0.0221	-0.72	-0.8746	0.7156	-0.9232	-1.5327	0.9497	-0.7553	0.7465	-0.6626	-0.0663	-0.1237	-0.0795
0.6493	1.1396	0.826	0.5963	1.2986	0.6095	0.1723	0.8127	0.053	-0.4461	-0.1016	-0.8481	-0.9762	0.6361	-0.8481	-1.515	0.8967	-0.7906	0.6626	-0.6935	-0.1767	-0.0663	-0.0972
0.6537	1.1219	0.7995	0.5345	1.2191	0.5477	0.1016	0.7156	-0.0751	-0.5742	-0.2297	-0.985	-1.0645	0.2871	-0.7597	-1.4532	0.8304	-0.8216	0.583	-0.72	-0.2474	-0.0353	-0.1104
0.6493	1.1043	0.7376	0.4505	1.1528	0.4682	0.0177	0.614	-0.1899	-0.6272	-0.3622	-1.1484	-1.1396	-0.2297	-0.7332	-1.4134	0.8039	-0.8348	0.4903	-0.7553	-0.3534	0.0177	-0.1369
0.614	1.0601	0.6935	0.4152	1.0468	0.3666	-0.0707	0.508	-0.3622	-0.7376	-0.477	-1.3074	-1.2456	-0.7288	-0.6405	-1.3119	0.7686	-0.8746	0.3666	-0.773	-0.4815	0.0398	-0.1502
0.5786	0.9673	0.6095	0.3269	0.9276	0.2385	-0.2032	0.3622	-0.5035	-0.8569	-0.614	-1.4488	-1.3428	-1.1087	-0.5875	-1.2456	0.7376	-0.8878	0.2739	-0.7774	-0.5742	0.0795	-0.1767
0.5168	0.8834	0.4991	0.2518	0.826	0.1325	-0.2827	0.2253	-0.6272	-0.9541	-0.7465	-1.5769	-1.4223	-1.2058	-0.5035	-1.1661	0.6935	-0.9276	0.1458	-0.7995	-0.6846	0.0928	-0.1899
0.477	0.7951	0.3799	0.1767	0.7023	0.0398	-0.3843	0.0707	-0.7818	-1.0247	-0.8922	-1.7315	-1.493	-1.0203	-0.3975	-1.0733	0.667	-0.9055	0.0353	-0.8127	-0.7862	0.1193	-0.2253
0.4064	0.7023	0.2915	0.1104	0.561	-0.0707	-0.4903	-0.0618	-0.9099	-1.1131	-1.0027	-1.8286	-1.5592	-0.455	-0.3136	-1.0071	0.6316	-0.9452	-0.0751	-0.8171	-0.8613	0.1369	-0.2429
0.3578	0.6184	0.2209	0.0265	0.4064	-0.1546	-0.5698	-0.1943	-1.0071	-1.1705	-1.1219	-1.9258	-1.5945	0.3754	-0.2474	-0.9232	0.5875	-0.9408	-0.1546	-0.7995	-0.9187	0.159	-0.2562
0.2827	0.4815	0.0972	-0.053	0.2474	-0.2915	-0.667	-0.3799	-1.1705	-1.2721	-1.2765	-2.0672	-1.6785	1.303	-0.2032	-0.879	0.6228	-0.9806	-0.3092	-0.8216	-1.0513	0.159	-0.2739
0.1634	0.3092	-0.0398	-0.1723	0.0574	-0.4196	-0.773	-0.5389	-1.3074	-1.356	-1.4223	-2.1776	-1.7447	2.2527	-0.1281	-0.8437	0.6758	-1.0203	-0.4285	-0.8525	-1.144	0.159	-0.2871
0.0442	0.1502	-0.1899	-0.2827	-0.1104	-0.5433	-0.8702	-0.72	-1.4532	-1.4223	-1.5725	-2.288	-1.8066	3.114	-0.1237	-0.8437	0.7641	-1.0557	-0.5875	-0.8746	-1.2633	0.1767	-0.3269
