"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.0244	0.0366	-0.0916	-0.415	-0.1129	-0.4303	-0.4944	-0.2319	-0.6378	-0.7172	-0.2228	-0.5951	-0.8057	-0.2625	0.1434	-0.1831	0.5157	-0.6653	0.0671	-0.3998	0.1343	-1.004	-0.1617
-0.0275	0.0549	-0.0854	-0.4211	-0.1068	-0.4272	-0.47	-0.1953	-0.6042	-0.6927	-0.1556	-0.531	-0.7568	-0.2655	0.1221	-0.1862	0.5371	-0.65	0.0977	-0.3601	0.1556	-0.9491	-0.1587
-0.0275	0.0519	-0.0641	-0.4303	-0.1007	-0.4059	-0.4639	-0.1648	-0.5981	-0.7111	-0.1434	-0.4974	-0.7568	-0.2869	0.116	-0.1709	0.5798	-0.647	0.1343	-0.3723	0.1709	-0.9247	-0.1648
0	0.0824	-0.0336	-0.4242	-0.058	-0.3906	-0.4395	-0.1556	-0.5798	-0.6775	-0.116	-0.4761	-0.7324	-0.3021	0.1282	-0.1434	0.589	-0.6256	0.1678	-0.3387	0.1984	-0.885	-0.1434
0.0305	0.0977	-0.0336	-0.415	-0.0275	-0.3662	-0.412	-0.1373	-0.5341	-0.65	-0.1038	-0.4578	-0.7141	-0.2991	0.1312	-0.1129	0.589	-0.6073	0.1801	-0.3082	0.235	-0.882	-0.1312
0.0214	0.1007	-0.0244	-0.4425	-0.0092	-0.3693	-0.4333	-0.1221	-0.5341	-0.6714	-0.0885	-0.4425	-0.6836	-0.3143	0.1434	-0.0458	0.6073	-0.6195	0.1801	-0.293	0.2106	-0.8942	-0.1099
0.0366	0.1038	-0.0153	-0.4272	-0.0183	-0.3571	-0.4272	-0.0916	-0.4974	-0.6409	-0.061	-0.3937	-0.6683	-0.3235	0.1709	-0.0336	0.6165	-0.589	0.174	-0.293	0.2136	-0.9277	-0.1068
0.0214	0.116	-0.0214	-0.4211	-0.0244	-0.3418	-0.4272	-0.119	-0.4822	-0.6531	-0.0671	-0.3845	-0.6561	-0.3113	0.2106	0.0275	0.6042	-0.5981	0.1892	-0.2472	0.1892	-0.9796	-0.0854
0.0214	0.1038	-0.0305	-0.4089	-0.0244	-0.3326	-0.415	-0.119	-0.4822	-0.6439	-0.0763	-0.3815	-0.6531	-0.3113	0.235	0.0671	0.6012	-0.5646	0.2045	-0.2502	0.1678	-1.0406	-0.0977
0.0305	0.1129	-0.0092	-0.4242	-0.0122	-0.3174	-0.4395	-0.1343	-0.4791	-0.65	-0.0702	-0.3662	-0.6256	-0.296	0.2686	0.1251	0.5737	-0.5402	0.1801	-0.1984	0.1373	-1.0925	-0.0824
