"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.7833	-0.3189	0.663	0.6854	-1.3288	0.2881	0.5539	-1.5862	0.3413	0.9595	-1.4099	-0.2042	0.8029	0.5147	0.7385	1.284	-1.0379	1.5778	-0.1678	0.6238	0.5063
0.7022	-0.3916	0.5287	0.5119	-1.4826	0.0895	0.3916	-1.7792	0.0448	0.8113	-1.6477	-0.4784	0.6434	0.5399	0.7385	1.2337	-1.0546	1.5834	-0.2126	0.6322	0.3721
0.6098	-0.442	0.3916	0.3916	-1.6141	-0.0448	0.2602	-1.9778	-0.179	0.649	-1.8911	-0.6966	0.4504	0.5287	0.691	1.1973	-1.0574	1.547	-0.2825	0.6238	0.2378
0.5203	-0.4728	0.2546	0.2238	-1.7344	-0.221	0.1287	-2.1428	-0.4532	0.4728	-2.1037	-0.9567	0.2881	0.5399	0.6714	1.1497	-1.063	1.5274	-0.3357	0.6434	0.1063
0.4588	-0.5091	0.1511	0.0699	-1.8491	-0.3749	-0.014	-2.3163	-0.663	0.3329	-2.3135	-1.1777	0.1203	0.5399	0.6658	1.0826	-1.0518	1.4994	-0.3832	0.6658	-0.0308
0.3665	-0.5427	0.0056	-0.0811	-1.9442	-0.5231	-0.1539	-2.4618	-0.8924	0.1539	-2.5065	-1.3959	-0.0559	0.5119	0.677	1.0379	-1.0295	1.4407	-0.4308	0.691	-0.1874
0.3217	-0.5035	-0.0615	-0.2154	-1.9946	-0.6154	-0.2602	-2.5876	-1.1274	0.0056	-2.6995	-1.6197	-0.2154	0.5119	0.6798	1.0239	-1.0127	1.4211	-0.4979	0.7357	-0.3049
0.2881	-0.5063	-0.1595	-0.3385	-2.0841	-0.7581	-0.3525	-2.6967	-1.3204	-0.1399	-2.8506	-1.796	-0.3553	0.4896	0.677	1.0015	-0.9931	1.3847	-0.5231	0.7693	-0.414
0.235	-0.5147	-0.235	-0.4672	-2.1317	-0.856	-0.484	-2.7946	-1.4994	-0.2797	-3.0045	-1.961	-0.5007	0.4868	0.7217	1.0211	-0.9651	1.3288	-0.5539	0.8364	-0.5287
0.2098	-0.4756	-0.3441	-0.5679	-2.1568	-0.9567	-0.5483	-2.887	-1.6701	-0.3888	-3.1052	-2.1372	-0.621	0.4868	0.7497	1.0379	-0.9483	1.3036	-0.5875	0.8504	-0.6574
0.179	-0.4644	-0.3916	-0.6574	-2.1512	-1.0155	-0.6322	-2.9457	-1.8267	-0.4979	-3.2115	-2.2715	-0.7441	0.4672	0.8141	1.0602	-0.9204	1.2449	-0.6266	0.926	-0.7665
0.1427	-0.4308	-0.4504	-0.7217	-2.1792	-1.1022	-0.6714	-2.9653	-1.9526	-0.6015	-3.2954	-2.4058	-0.856	0.4448	0.8308	1.0406	-0.884	1.2169	-0.621	0.9623	-0.8588
