"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.774	0.5222	-0.4134	-0.6496	0.6527	-0.631	-0.2953	0.8641	-0.1368	0.2456	1.293	0.2083	0.6248	-1.2216	-1.1283	-1.0009	2.4213	-0.0373	1.2899	-0.6621	1.3552	-2.757	-1.551
-0.7429	0.5533	-0.4103	-0.6154	0.6683	-0.6248	-0.2331	0.8454	-0.1647	0.2611	1.2278	0.1772	0.6061	-1.1998	-1.1749	-0.9107	2.3685	0.0093	1.3055	-0.6217	1.3428	-3.4222	-1.4422
-0.746	0.5346	-0.432	-0.5968	0.6341	-0.6527	-0.1927	0.8082	-0.2083	0.2331	1.1532	0.1212	0.5875	-1.1967	-1.2278	-0.8517	2.3747	0.0093	1.3117	-0.6185	1.2899	-3.9568	-1.3428
-0.6931	0.5533	-0.4289	-0.5626	0.6279	-0.6185	-0.1616	0.7833	-0.2269	0.2176	1.1252	0.0964	0.5533	-1.1874	-1.2744	-0.7957	2.3374	0.0062	1.293	-0.603	1.2589	-4.1993	-1.2651
-0.6372	0.5408	-0.4134	-0.5408	0.5999	-0.6434	-0.1181	0.7615	-0.2487	0.1958	1.0537	0.0218	0.5222	-1.1874	-1.3366	-0.7522	2.3281	0.0218	1.2526	-0.6434	1.2122	-4.0843	-1.1998
-0.6154	0.5222	-0.4289	-0.5035	0.5657	-0.6123	-0.0746	0.7584	-0.258	0.1927	1.0164	0.0218	0.516	-1.1594	-1.3459	-0.7336	2.2877	0.0342	1.2216	-0.6341	1.1998	-3.6429	-1.147
-0.5937	0.4756	-0.4445	-0.4662	0.4787	-0.6123	-0.0684	0.6776	-0.2829	0.1585	0.9511	-0.0466	0.4756	-1.1407	-1.3925	-0.6963	2.2721	0.0342	1.1656	-0.6496	1.1625	-2.956	-1.1314
-0.5471	0.4041	-0.3979	-0.4165	0.4414	-0.5688	-0.0062	0.6372	-0.3202	0.1461	0.8796	-0.0808	0.4352	-1.1252	-1.4205	-0.6776	2.2317	0.0218	1.0941	-0.6279	1.1159	-2.1602	-1.1065
-0.5222	0.373	-0.4103	-0.3979	0.3512	-0.5812	0.0342	0.5844	-0.3139	0.1119	0.8268	-0.1119	0.4041	-1.119	-1.4298	-0.6776	2.1944	0	1.0164	-0.6465	1.0506	-1.4018	-1.1221
-0.4569	0.3575	-0.3885	-0.3015	0.3357	-0.5439	0.0653	0.5564	-0.3264	0.087	0.7677	-0.115	0.3668	-1.0848	-1.4049	-0.7118	2.1385	0.0093	0.9263	-0.631	0.9915	-0.8019	-1.1283
-0.4103	0.3357	-0.345	-0.2549	0.3015	-0.5346	0.1026	0.5222	-0.3139	0.0715	0.7367	-0.1337	0.317	-1.0475	-1.3894	-0.6963	2.067	0.0124	0.8548	-0.6496	0.9542	-0.3575	-1.1314
-0.373	0.317	-0.3295	-0.2331	0.2673	-0.5035	0.1057	0.5346	-0.3046	0.0404	0.7149	-0.1399	0.2922	-1.0164	-1.3179	-0.8113	1.9986	-0.0186	0.7771	-0.6248	0.9729	-0.087	-1.1345
-0.317	0.3543	-0.2829	-0.2238	0.2424	-0.4569	0.0932	0.5004	-0.2953	0.0124	0.6963	-0.1212	0.2518	-0.9915	-1.2402	-0.9169	1.924	0	0.7149	-0.5999	0.9356	0.0155	-1.1221
-0.2238	0.3264	-0.2393	-0.1958	0.2393	-0.4383	0.0839	0.4942	-0.2797	-0.0342	0.6776	-0.1399	0.1958	-0.9325	-1.1438	-1.0009	1.8401	-0.0124	0.6621	-0.5781	0.9263	-0.0684	-1.091
-0.1461	0.3326	-0.2114	-0.1896	0.2238	-0.3916	0.0528	0.488	-0.258	-0.0622	0.6621	-0.143	0.1741	-0.889	-1.0755	-1.091	1.7468	-0.0062	0.5781	-0.5502	0.9294	-0.3854	-1.0568
-0.0932	0.3699	-0.1741	-0.1865	0.2207	-0.3512	0.0342	0.4973	-0.2051	-0.0901	0.6652	-0.1026	0.1554	-0.8206	-0.9605	-1.1563	1.6163	0.0186	0.5502	-0.4725	0.9325	-0.9294	-1.0413
0.0124	0.3854	-0.1181	-0.1741	0.1803	-0.2953	0.0218	0.4693	-0.1803	-0.1057	0.659	-0.115	0.1368	-0.7646	-0.8827	-1.1749	1.492	0.0404	0.5035	-0.4289	0.9356	-1.6536	-1.0133
0.0466	0.3668	-0.087	-0.2083	0.1647	-0.2797	-0.0622	0.4352	-0.1772	-0.1461	0.6217	-0.1181	0.087	-0.6994	-0.8113	-1.1967	1.3894	0.0497	0.4538	-0.4041	0.9138	-2.4897	-1.0319
0.1088	0.3637	-0.0808	-0.2362	0.1088	-0.2673	-0.0995	0.4258	-0.1212	-0.1772	0.6248	-0.0995	0.0249	-0.6403	-0.7491	-1.1501	1.2589	0.0559	0.3885	-0.3668	0.9076	-3.3072	-1.0692
0.1492	0.373	-0.0591	-0.2704	0.0839	-0.23	-0.1399	0.3854	-0.1057	-0.202	0.603	-0.0653	0.0249	-0.5688	-0.6558	-1.1314	1.1159	0.0591	0.373	-0.3264	0.8765	-3.904	-1.091
0.1585	0.3575	-0.0653	-0.3139	0.028	-0.2114	-0.1927	0.3699	-0.0964	-0.2331	0.5626	-0.0746	-0.0186	-0.5004	-0.5688	-1.0537	0.9853	0.0591	0.3202	-0.258	0.8548	-4.2335	-1.1128
0.1523	0.3512	-0.0559	-0.3637	-0.0062	-0.1492	-0.2331	0.2829	-0.0746	-0.2797	0.5129	-0.087	-0.0653	-0.4414	-0.4911	-0.9791	0.8703	0.0622	0.2829	-0.2207	0.7926	-4.2272	-1.1345
0.1337	0.3792	-0.0622	-0.46	-0.0311	-0.171	-0.2922	0.258	-0.0528	-0.3326	0.4507	-0.0777	-0.1057	-0.3823	-0.3854	-0.9356	0.7646	0.0622	0.2518	-0.1834	0.7367	-3.9351	-1.1687
