"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.5491	-0.7653	-0.367	-0.0256	-0.6429	-0.1906	0.0199	-0.4979	-0.0711	0.1053	-0.3044	-0.074	0.256	0.3556	-0.6685	-0.586	-0.6941	0.3812	-0.2447	0.3072	-0.3016	-0.4438	-0.8392
-0.5633	-0.7454	-0.3926	-0.0626	-0.6173	-0.1963	-0.0142	-0.4865	-0.1166	0.0711	-0.3243	-0.0996	0.2333	0.3357	-0.6401	-0.569	-0.6629	0.3869	-0.2191	0.2134	-0.3385	-0.4808	-0.8222
-0.5661	-0.771	-0.4011	-0.0569	-0.6287	-0.2077	-0.0341	-0.4751	-0.1252	0.0199	-0.3186	-0.128	0.2162	0.3272	-0.6458	-0.5348	-0.6287	0.3727	-0.2048	0.1536	-0.3471	-0.4922	-0.8364
-0.5718	-0.7454	-0.4068	-0.0825	-0.623	-0.2617	-0.0654	-0.4722	-0.1735	-0.0142	-0.3556	-0.1963	0.1622	0.2873	-0.5974	-0.5149	-0.5661	0.367	-0.1878	0.0569	-0.3727	-0.5149	-0.8392
-0.5917	-0.751	-0.4495	-0.0996	-0.6202	-0.2845	-0.0967	-0.4751	-0.2304	-0.0882	-0.3983	-0.2589	0.1309	0.2418	-0.5718	-0.4722	-0.4836	0.33	-0.2105	-0.037	-0.4068	-0.5178	-0.8392
-0.5633	-0.7397	-0.441	-0.128	-0.586	-0.3158	-0.1394	-0.4466	-0.2361	-0.091	-0.4097	-0.2532	0.0853	0.2191	-0.5206	-0.4125	-0.4296	0.3072	-0.1821	-0.0939	-0.4182	-0.5064	-0.8506
-0.5576	-0.734	-0.4495	-0.1622	-0.5804	-0.3328	-0.1565	-0.4523	-0.2731	-0.1366	-0.4324	-0.3072	0.0683	0.165	-0.4808	-0.421	-0.3471	0.2731	-0.1878	-0.1536	-0.4125	-0.4637	-0.8591
-0.5547	-0.7283	-0.4495	-0.1963	-0.5661	-0.3727	-0.2048	-0.4552	-0.3215	-0.1906	-0.4779	-0.3528	0.0028	0.1309	-0.4523	-0.3926	-0.2532	0.2503	-0.2105	-0.2276	-0.4666	-0.4353	-0.8762
-0.5348	-0.6998	-0.458	-0.2077	-0.5946	-0.3869	-0.2191	-0.4523	-0.3414	-0.2162	-0.4779	-0.367	-0.0256	0.0882	-0.3954	-0.3954	-0.1764	0.2134	-0.2134	-0.2247	-0.4609	-0.3755	-0.8848
-0.5263	-0.7112	-0.4666	-0.2333	-0.5917	-0.4296	-0.2333	-0.4239	-0.3585	-0.2418	-0.5007	-0.404	-0.0768	0.0341	-0.3528	-0.3698	-0.0967	0.1935	-0.2162	-0.2247	-0.4666	-0.3101	-0.8819
