"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.2266	0.2518	0.0979	-0.0811	0.3832	0.3329	0.3888	0.5147	0.9567	1.2001	-0.1902	0.8308	1.8267	0.2825	0.2602	-0.663	-0.5595	1.3847	-0.677	0.898	-0.8644
0.2322	0.3077	0.0783	-0.1511	0.5175	0.2965	0.3077	0.6434	0.9651	1.105	-0.042	0.8336	1.7008	0.207	0.2741	-0.649	-0.4112	1.2533	-0.5259	0.8728	-0.7357
0.2042	0.3888	0.0727	-0.2126	0.6546	0.3077	0.2182	0.7805	0.9819	1.0351	0.0951	0.8252	1.5806	0.1511	0.3217	-0.6406	-0.2909	1.133	-0.3805	0.8812	-0.5959
0.2098	0.4084	0.042	-0.2714	0.7609	0.3049	0.1147	0.8868	0.9763	0.9036	0.207	0.7917	1.4631	0.0727	0.3273	-0.6378	-0.1455	1.0127	-0.2294	0.8532	-0.5035
0.2042	0.4812	0.0476	-0.3189	0.9036	0.3245	0.0252	1.0043	0.9819	0.8057	0.3525	0.7861	1.3372	0.0168	0.3749	-0.5791	-0.0336	0.87	-0.0867	0.8308	-0.3721
0.221	0.5399	0.0476	-0.3637	1.0127	0.2825	-0.0532	1.0854	0.9763	0.6966	0.4616	0.7581	1.2029	-0.0504	0.4084	-0.5371	0.0951	0.7273	0.0224	0.7889	-0.249
0.2658	0.6322	0.0615	-0.3805	1.119	0.3105	-0.0895	1.1777	0.9623	0.6322	0.6126	0.7609	1.1078	-0.0811	0.442	-0.4812	0.1818	0.621	0.165	0.7525	-0.1119
0.2797	0.6994	0.0727	-0.3721	1.2141	0.3329	-0.1539	1.2728	0.9763	0.5511	0.7161	0.7273	1.0127	-0.1399	0.47	-0.428	0.2797	0.4868	0.2602	0.7078	0
0.3049	0.7637	0.1007	-0.386	1.312	0.3553	-0.179	1.368	0.9875	0.4812	0.8392	0.7245	0.9008	-0.1678	0.5203	-0.3413	0.3413	0.3721	0.3525	0.649	0.1231
0.3189	0.8504	0.1315	-0.3637	1.3987	0.3497	-0.2014	1.4239	0.9819	0.4084	0.9483	0.7217	0.7945	-0.2098	0.5511	-0.2602	0.4252	0.263	0.4448	0.5735	0.2098
0.3832	0.9315	0.1734	-0.3273	1.5134	0.4028	-0.165	1.533	0.9959	0.3749	1.0602	0.7161	0.6938	-0.221	0.6015	-0.1846	0.4504	0.1706	0.5511	0.4951	0.3329
0.4308	1.0211	0.2322	-0.2769	1.5973	0.4728	-0.1678	1.5973	0.9959	0.3385	1.1805	0.7133	0.6266	-0.2434	0.6658	-0.0867	0.4924	0.0755	0.6518	0.442	0.4224
0.4588	1.1078	0.2965	-0.2378	1.6477	0.5007	-0.1427	1.6365	0.9903	0.2769	1.2672	0.6798	0.5371	-0.2686	0.7133	0.0252	0.5259	-0.0308	0.7106	0.3525	0.5147
0.5091	1.1414	0.3469	-0.193	1.6953	0.5287	-0.1287	1.6869	0.9735	0.249	1.3707	0.6406	0.4392	-0.2853	0.7385	0.1287	0.5763	-0.1203	0.7553	0.3021	0.5791
0.5735	1.2337	0.386	-0.1119	1.7428	0.5735	-0.1119	1.7092	0.9735	0.1734	1.4351	0.5763	0.3329	-0.3021	0.7973	0.2378	0.5959	-0.2322	0.7777	0.1902	0.635
0.6238	1.3148	0.4616	-0.0532	1.7484	0.5819	-0.0867	1.7176	0.9371	0.1203	1.491	0.5259	0.2378	-0.3189	0.8336	0.3385	0.6238	-0.3133	0.8364	0.0811	0.7022
0.6742	1.34	0.5035	-0.014	1.7568	0.6182	-0.0476	1.7288	0.8784	0.0727	1.519	0.4588	0.1399	-0.3441	0.8812	0.4112	0.6546	-0.4	0.8476	-0.042	0.7385
0.7106	1.4015	0.5595	0.0699	1.74	0.6015	-0.0112	1.6897	0.8252	0.0056	1.5386	0.3553	-0.0056	-0.3441	0.9623	0.5399	0.6826	-0.5063	0.884	-0.1958	0.7833
0.7833	1.4407	0.6098	0.1091	1.712	0.6182	0.0084	1.6645	0.7525	-0.028	1.5302	0.2797	-0.1119	-0.3581	1.0043	0.6602	0.7106	-0.5707	0.9148	-0.3525	0.8085
0.8504	1.4351	0.6742	0.1483	1.6421	0.635	0.028	1.6057	0.6798	-0.1259	1.5078	0.1623	-0.2546	-0.3805	1.0714	0.7441	0.7357	-0.6826	0.9092	-0.5315	0.8169
0.8896	1.4575	0.6994	0.193	1.5806	0.621	0.0476	1.5218	0.607	-0.2042	1.4743	0.0699	-0.3721	-0.3832	1.1274	0.8169	0.7497	-0.7581	0.9064	-0.691	0.8113
0.9148	1.4491	0.7106	0.179	1.4715	0.5847	0.0252	1.4183	0.4616	-0.3077	1.4127	-0.0923	-0.5203	-0.4084	1.1497	0.8812	0.7721	-0.8616	0.8896	-0.8588	0.8224
0.9232	1.4099	0.7273	0.221	1.3707	0.5399	0.0252	1.3008	0.3637	-0.3832	1.34	-0.2322	-0.6574	-0.3944	1.1693	0.9539	0.7945	-0.9539	0.8364	-1.0155	0.8169
0.9427	1.3624	0.7106	0.207	1.2449	0.4924	0.0084	1.1581	0.235	-0.4728	1.2533	-0.3777	-0.8308	-0.4168	1.1665	0.9483	0.828	-1.063	0.8085	-1.147	0.8029
0.9064	1.3036	0.6854	0.1818	1.105	0.442	-0.0196	1.0183	0.1147	-0.5903	1.147	-0.5315	-0.9651	-0.4364	1.1637	0.9875	0.8476	-1.1553	0.7497	-1.2589	0.7861
