"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.2747	0.0427	0.119	-0.9735	0.2533	0.0916	-0.9003	0.2167	0.1251	-0.7721	0.1404	0.061	-0.1312	-0.5951	-0.4364	-0.5981	1.2085	-0.8881	0.3418	-1.1383	0.0397
-0.2502	0.1099	0.1068	-0.9949	0.2747	0.0793	-0.9216	0.2502	0.0946	-0.8331	0.1709	0.0305	-0.2045	-0.6226	-0.4608	-0.6012	1.2634	-0.9827	0.3571	-1.1963	0.061
-0.2716	0.1495	0.0885	-1.0162	0.2991	0.0916	-0.9918	0.2472	0.0671	-0.9308	0.1892	-0.0031	-0.2808	-0.6439	-0.4608	-0.6287	1.3153	-1.0193	0.3754	-1.2512	0.1099
-0.2472	0.2197	0.0885	-1.001	0.3296	0.1068	-1.0162	0.2472	0.0488	-0.9918	0.1801	-0.0275	-0.351	-0.6622	-0.4822	-0.6805	1.358	-1.0681	0.3967	-1.2939	0.1373
-0.2228	0.2716	0.0946	-0.9918	0.351	0.1282	-1.0162	0.2533	0.0366	-1.0315	0.1923	-0.0397	-0.3967	-0.6714	-0.4456	-0.6989	1.3672	-1.0803	0.4059	-1.3245	0.1678
-0.1709	0.3082	0.119	-0.9766	0.3754	0.1617	-1.0132	0.2747	0.0275	-1.0651	0.1892	-0.0519	-0.4517	-0.6683	-0.4181	-0.7355	1.3763	-1.0864	0.4059	-1.355	0.174
-0.1495	0.3357	0.1221	-0.9308	0.3815	0.177	-1.0071	0.2655	0.0061	-1.0986	0.1984	-0.061	-0.47	-0.6622	-0.3723	-0.7782	1.3855	-1.0742	0.412	-1.3428	0.2228
-0.119	0.4059	0.1617	-0.8911	0.4211	0.2167	-0.9857	0.2563	-0.0092	-1.1078	0.2258	-0.0702	-0.5035	-0.6805	-0.351	-0.824	1.4008	-1.0681	0.4059	-1.3397	0.2533
-0.0885	0.412	0.174	-0.8514	0.4242	0.2594	-0.9399	0.2197	-0.0122	-1.1047	0.2289	-0.061	-0.5188	-0.6836	-0.3265	-0.8484	1.4191	-1.0315	0.3876	-1.3275	0.2594
-0.0275	0.4425	0.1953	-0.7751	0.4303	0.2869	-0.8942	0.2319	0.0153	-1.0773	0.2686	-0.0519	-0.5157	-0.6836	-0.2838	-0.8942	1.4069	-0.9949	0.3784	-1.2848	0.3021
0.0275	0.4852	0.2441	-0.705	0.4425	0.3082	-0.8301	0.2441	0.0153	-1.0498	0.2747	-0.0366	-0.4791	-0.6897	-0.2502	-0.9155	1.4038	-0.9216	0.3723	-1.2238	0.3326
0.0702	0.5249	0.2991	-0.6317	0.4517	0.3632	-0.7477	0.235	0.0641	-0.9766	0.2899	-0.0244	-0.4272	-0.6744	-0.2136	-0.9613	1.3855	-0.8514	0.3754	-1.1749	0.3815
0.1129	0.5585	0.3021	-0.5829	0.4456	0.3784	-0.7111	0.238	0.058	-0.9521	0.3052	-0.0061	-0.4181	-0.6775	-0.1587	-0.9583	1.3947	-0.8026	0.3845	-1.12	0.4211
0.177	0.6134	0.3601	-0.5005	0.4639	0.412	-0.6256	0.2441	0.0977	-0.8881	0.3357	0.0122	-0.354	-0.6683	-0.1373	-0.9918	1.3855	-0.7263	0.3815	-1.0529	0.4669
0.2106	0.6348	0.3723	-0.4852	0.4547	0.4333	-0.5768	0.2258	0.1038	-0.8453	0.354	0.0519	-0.3052	-0.6561	-0.1038	-1.0071	1.3489	-0.6531	0.412	-0.9827	0.5219
0.238	0.6439	0.3723	-0.4395	0.4608	0.4547	-0.5371	0.2228	0.1007	-0.8087	0.3387	0.0366	-0.3174	-0.65	-0.0702	-1.0376	1.3336	-0.6042	0.4517	-0.9491	0.5615
0.2472	0.6622	0.3815	-0.4425	0.4456	0.4456	-0.5127	0.2014	0.1007	-0.7782	0.3143	0.0397	-0.2838	-0.6256	-0.0519	-1.0284	1.3031	-0.5585	0.4211	-0.9003	0.5737
0.2563	0.6439	0.3784	-0.4395	0.4089	0.4425	-0.4913	0.1678	0.0916	-0.7294	0.293	0.0122	-0.2594	-0.6195	-0.0092	-1.0284	1.2695	-0.5219	0.412	-0.8545	0.6073
0.2441	0.6317	0.3357	-0.473	0.3967	0.412	-0.5005	0.1526	0.061	-0.7141	0.2716	-0.0061	-0.2563	-0.5981	0.0092	-1.0468	1.2299	-0.4944	0.415	-0.8453	0.6317
0.2441	0.5798	0.3113	-0.473	0.3265	0.3448	-0.4791	0.0946	0.0275	-0.7172	0.2136	-0.0397	-0.2747	-0.5707	0.0092	-1.0376	1.1841	-0.4852	0.4028	-0.8057	0.6317
0.1953	0.5341	0.2502	-0.5127	0.2563	0.293	-0.5005	0.0305	-0.058	-0.7263	0.1373	-0.0885	-0.3235	-0.5432	0.0244	-1.0162	1.123	-0.4913	0.3754	-0.8209	0.6226
0.2075	0.47	0.1984	-0.5585	0.2319	0.2472	-0.5035	0	-0.116	-0.7172	0.0885	-0.1404	-0.3448	-0.5005	0.0519	-0.9613	1.0498	-0.4791	0.354	-0.7843	0.5981
0.1678	0.4242	0.174	-0.592	0.1587	0.1831	-0.5249	-0.0671	-0.1648	-0.7416	0.0214	-0.1892	-0.3876	-0.4639	0.0427	-0.9644	0.9888	-0.4913	0.3265	-0.7874	0.5646
0.1465	0.3571	0.0885	-0.6348	0.1007	0.116	-0.5493	-0.1251	-0.2289	-0.7477	-0.0427	-0.235	-0.4395	-0.4333	0.061	-0.9369	0.9338	-0.4547	0.2838	-0.7751	0.5585
0.1068	0.3082	0.0488	-0.6805	0.0824	0.058	-0.5707	-0.1617	-0.2777	-0.7507	-0.0885	-0.2838	-0.4303	-0.4089	0.058	-0.8942	0.8636	-0.4059	0.2777	-0.7507	0.531
0.0824	0.2502	-0.0122	-0.7385	-0.0061	-0.0366	-0.5798	-0.2136	-0.3632	-0.7629	-0.1831	-0.3693	-0.5005	-0.3784	0.0305	-0.885	0.8118	-0.4303	0.2289	-0.7813	0.4944
0.0305	0.1709	-0.0946	-0.7599	-0.0488	-0.1221	-0.589	-0.2472	-0.3967	-0.7599	-0.2289	-0.3967	-0.528	-0.351	0.0458	-0.882	0.7507	-0.3784	0.2228	-0.766	0.4395
0.0183	0.1343	-0.1373	-0.8179	-0.1007	-0.1862	-0.6073	-0.2808	-0.4547	-0.7507	-0.2563	-0.4395	-0.5646	-0.3113	0.0641	-0.8667	0.6592	-0.3418	0.2197	-0.7446	0.4547
-0.0427	0.0824	-0.2228	-0.8423	-0.1343	-0.2502	-0.6195	-0.3174	-0.5188	-0.7599	-0.3235	-0.4974	-0.5951	-0.2747	0.061	-0.8423	0.5981	-0.3052	0.2014	-0.7416	0.4242
-0.0671	0.0519	-0.2625	-0.8484	-0.1404	-0.2991	-0.6104	-0.3357	-0.5432	-0.7538	-0.3479	-0.5341	-0.6287	-0.2258	0.0336	-0.7935	0.5066	-0.2747	0.2319	-0.708	0.4333
-0.1129	0	-0.3143	-0.885	-0.174	-0.3815	-0.6256	-0.3448	-0.592	-0.7385	-0.3754	-0.5615	-0.6622	-0.1953	0.0336	-0.705	0.4303	-0.2319	0.2411	-0.6714	0.4242
-0.1312	-0.0397	-0.3815	-0.8667	-0.1831	-0.412	-0.5951	-0.3387	-0.6287	-0.708	-0.3784	-0.5981	-0.6531	-0.1465	0.0702	-0.6348	0.3448	-0.1801	0.235	-0.6195	0.415
-0.1526	-0.0305	-0.4211	-0.885	-0.2014	-0.4456	-0.5981	-0.3448	-0.6378	-0.6622	-0.3906	-0.6012	-0.6622	-0.1099	0.0916	-0.5463	0.2563	-0.1068	0.293	-0.5524	0.4486
-0.1312	-0.0305	-0.4456	-0.8423	-0.177	-0.4669	-0.5432	-0.3052	-0.6287	-0.6012	-0.3723	-0.5981	-0.6561	-0.0488	0.119	-0.4272	0.1373	-0.0275	0.3052	-0.4852	0.4822
-0.1709	-0.058	-0.5005	-0.8118	-0.1678	-0.5035	-0.528	-0.293	-0.65	-0.5737	-0.354	-0.6287	-0.6409	0.0122	0.1282	-0.3326	0.0183	0.0275	0.3479	-0.4272	0.4944
-0.1465	-0.0671	-0.5371	-0.8057	-0.1801	-0.5371	-0.4883	-0.293	-0.6683	-0.5188	-0.351	-0.6348	-0.6226	0.0763	0.1312	-0.2502	-0.0916	0.1068	0.3479	-0.351	0.5005
-0.1587	-0.0732	-0.589	-0.7782	-0.1678	-0.5646	-0.4608	-0.2838	-0.6897	-0.5005	-0.3723	-0.6287	-0.6195	0.1373	0.1282	-0.1648	-0.2228	0.1617	0.4059	-0.2869	0.5219
-0.1678	-0.0702	-0.5981	-0.7355	-0.1648	-0.5676	-0.4211	-0.2716	-0.6836	-0.4517	-0.3357	-0.6409	-0.5829	0.2045	0.1404	-0.0916	-0.3632	0.235	0.4333	-0.2197	0.5463
-0.1709	-0.0977	-0.6287	-0.6989	-0.1526	-0.592	-0.4089	-0.2472	-0.7019	-0.4181	-0.3204	-0.647	-0.5707	0.2838	0.1404	-0.0031	-0.528	0.2808	0.4547	-0.1678	0.5676
-0.2106	-0.1526	-0.6775	-0.6805	-0.1801	-0.6287	-0.3906	-0.2502	-0.7233	-0.3967	-0.3174	-0.6592	-0.6042	0.3357	0.0885	0.0519	-0.6531	0.3052	0.4456	-0.0977	0.5737
-0.2502	-0.1831	-0.7385	-0.6531	-0.1831	-0.6531	-0.3662	-0.2533	-0.7263	-0.3662	-0.3357	-0.6683	-0.5859	0.412	0.058	0.0916	-0.7843	0.3418	0.4303	-0.061	0.5524
-0.2686	-0.2319	-0.7629	-0.6287	-0.2106	-0.6866	-0.3357	-0.2747	-0.7568	-0.3204	-0.3479	-0.6989	-0.5768	0.4822	-0.0153	0.1251	-0.9125	0.3632	0.3723	0.0031	0.5188
-0.351	-0.2716	-0.8423	-0.6104	-0.2625	-0.7294	-0.3326	-0.2991	-0.7935	-0.293	-0.3632	-0.6989	-0.5676	0.5402	-0.0946	0.1312	-1.0498	0.3845	0.3326	0.0488	0.4852
-0.3632	-0.3052	-0.8698	-0.5554	-0.3052	-0.7599	-0.2899	-0.3204	-0.8179	-0.293	-0.4089	-0.7538	-0.5951	0.6104	-0.1617	0.1343	-1.1719	0.3845	0.2899	0.1038	0.4272
-0.4242	-0.354	-0.885	-0.5219	-0.3296	-0.7935	-0.2747	-0.354	-0.8331	-0.2625	-0.415	-0.7599	-0.5829	0.6836	-0.2258	0.1404	-1.3184	0.3998	0.238	0.1648	0.3967
-0.4211	-0.3937	-0.9186	-0.4669	-0.354	-0.8179	-0.2655	-0.3693	-0.827	-0.1984	-0.4181	-0.7568	-0.5676	0.7568	-0.2716	0.1587	-1.4496	0.4211	0.2045	0.2197	0.3204
