"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.1475	-1.5106	-1.103	-0.3494	-0.9077	-0.62	-0.2055	0.0103	0.2329	0.1062	0.1678	0.2055	0.3665	0.209	-0.6988	0.1953	-0.4042	0.2809	-0.4385	0.2295	0.1404
-1.1235	-1.4558	-1.0585	-0.3083	-0.8392	-0.5686	-0.1713	0.0411	0.2912	0.1678	0.2124	0.2843	0.4248	0.274	-0.6748	0.1713	-0.5275	0.3528	-0.4522	0.2809	0.1747
-1.1235	-1.425	-1.0276	-0.3083	-0.8084	-0.5104	-0.1336	0.0856	0.3323	0.2158	0.2912	0.3665	0.4796	0.3323	-0.6577	0.1507	-0.644	0.435	-0.459	0.298	0.1713
-1.079	-1.377	-0.9728	-0.2877	-0.7913	-0.4419	-0.0719	0.1404	0.3905	0.2843	0.3151	0.4179	0.5412	0.3974	-0.6508	0.1165	-0.7604	0.5138	-0.4522	0.3357	0.2295
-1.0448	-1.3633	-0.966	-0.2569	-0.7913	-0.4145	-0.0548	0.1541	0.4248	0.3083	0.3699	0.4419	0.5892	0.4419	-0.6371	0.0685	-0.8495	0.5549	-0.483	0.3528	0.2295
-1.0208	-1.3154	-0.9009	-0.2603	-0.7673	-0.346	-0.0069	0.1815	0.4796	0.3699	0.3802	0.5138	0.6371	0.5035	-0.596	0.0685	-0.9523	0.6097	-0.5104	0.3836	0.2261
-0.9694	-1.2948	-0.8564	-0.2329	-0.7399	-0.274	0.0274	0.209	0.5172	0.4008	0.4179	0.5549	0.6782	0.5207	-0.5618	0.0548	-1.0208	0.644	-0.5412	0.3836	0.2295
-0.9386	-1.2674	-0.8324	-0.2329	-0.7467	-0.2364	0.0582	0.1713	0.5515	0.4213	0.4385	0.5926	0.6714	0.5686	-0.5583	0.0377	-1.0961	0.6577	-0.5515	0.3699	0.209
-0.8975	-1.2332	-0.7879	-0.2021	-0.7159	-0.1815	0.0925	0.1781	0.572	0.4487	0.4659	0.644	0.7091	0.5858	-0.4933	0.1062	-1.1441	0.6851	-0.5892	0.3562	0.2192
-0.8735	-1.2195	-0.7639	-0.2055	-0.6954	-0.1439	0.0925	0.161	0.5755	0.4659	0.4693	0.668	0.7399	0.5858	-0.483	0.048	-1.1441	0.6885	-0.6303	0.3357	0.2124
-0.805	-1.1509	-0.7022	-0.1884	-0.6954	-0.0891	0.1336	0.1747	0.6097	0.5138	0.4933	0.7056	0.7707	0.6063	-0.435	0.1028	-1.1612	0.7125	-0.6269	0.3254	0.1987
-0.7947	-1.1372	-0.6714	-0.1747	-0.6919	-0.0582	0.1644	0.1576	0.6097	0.5172	0.4864	0.7125	0.7879	0.5892	-0.4282	0.1199	-1.127	0.6954	-0.668	0.2877	0.1953
-0.7673	-1.0996	-0.6303	-0.1713	-0.6645	-0.0034	0.1781	0.1507	0.6303	0.5515	0.4796	0.7433	0.7981	0.5618	-0.3939	0.1165	-1.0859	0.6885	-0.6919	0.2843	0.1781
-0.733	-1.0756	-0.6132	-0.1678	-0.6645	0.0171	0.1918	0.1199	0.6234	0.5378	0.4659	0.733	0.7879	0.5378	-0.3494	0.1507	-1.0311	0.6611	-0.7296	0.2569	0.1541
-0.6714	-0.9934	-0.5378	-0.1028	-0.6132	0.0617	0.2364	0.1302	0.6474	0.5549	0.4796	0.7604	0.7947	0.5104	-0.3288	0.1953	-0.99	0.668	-0.7193	0.2569	0.1953
-0.6474	-0.9728	-0.4933	-0.1096	-0.596	0.1096	0.2261	0.1302	0.6474	0.5515	0.4693	0.7707	0.8187	0.4796	-0.2843	0.185	-0.9317	0.6371	-0.7125	0.2192	0.1781
-0.5995	-0.894	-0.459	-0.0788	-0.5652	0.1404	0.2569	0.113	0.6543	0.5583	0.4522	0.7707	0.7947	0.459	-0.2535	0.1953	-0.8735	0.62	-0.7125	0.2055	0.185
-0.572	-0.8803	-0.4213	-0.0788	-0.5241	0.1815	0.2638	0.0993	0.6611	0.5412	0.4248	0.7742	0.8084	0.4213	-0.2432	0.1987	-0.8118	0.5755	-0.7125	0.1747	0.1713
-0.5344	-0.8118	-0.4042	-0.0822	-0.4727	0.2158	0.2912	0.0959	0.6508	0.5275	0.4248	0.7707	0.805	0.3939	-0.2192	0.1953	-0.7604	0.5618	-0.7125	0.1507	0.1713
-0.4967	-0.757	-0.3562	-0.0822	-0.435	0.2124	0.2672	0.0788	0.6474	0.5207	0.4111	0.7639	0.7981	0.3631	-0.2021	0.1678	-0.6885	0.5275	-0.7193	0.1096	0.1884
-0.4556	-0.6954	-0.3323	-0.0754	-0.3905	0.2466	0.2912	0.0754	0.644	0.5275	0.3802	0.7467	0.7639	0.3254	-0.1781	0.1713	-0.6269	0.4796	-0.7022	0.0719	0.1747
-0.4453	-0.6577	-0.3117	-0.0719	-0.3562	0.2466	0.2706	0.0651	0.6132	0.4796	0.3665	0.7228	0.7639	0.298	-0.1987	0.1336	-0.5515	0.4761	-0.6885	0.0377	0.2055
-0.3802	-0.572	-0.2809	-0.0548	-0.298	0.2706	0.2946	0.0685	0.596	0.459	0.3665	0.7262	0.7193	0.2706	-0.1815	0.1541	-0.507	0.4659	-0.6611	0.0103	0.2055
-0.3323	-0.4967	-0.2364	-0.0171	-0.2466	0.2706	0.2706	0.0651	0.5686	0.4145	0.3288	0.7056	0.6817	0.2398	-0.1404	0.1439	-0.4624	0.4213	-0.6371	-0.0206	0.2055
-0.2912	-0.4487	-0.1987	-0.0137	-0.2021	0.2706	0.2364	0.0445	0.5446	0.4008	0.3357	0.6645	0.6611	0.209	-0.137	0.1267	-0.4076	0.3734	-0.62	-0.0548	0.1918
-0.2569	-0.3905	-0.1576	-0.0034	-0.1404	0.298	0.2261	0.0651	0.5207	0.3665	0.346	0.644	0.6029	0.209	-0.1028	0.1233	-0.3734	0.3494	-0.5858	-0.0754	0.1987
-0.209	-0.3151	-0.1336	-0.0069	-0.1028	0.2775	0.209	0.0548	0.5138	0.3083	0.3288	0.596	0.5549	0.1781	-0.0959	0.1199	-0.3323	0.3117	-0.5823	-0.1267	0.1953
-0.1781	-0.2398	-0.0822	0.024	-0.0206	0.3254	0.1781	0.1028	0.4933	0.2946	0.3254	0.5926	0.5104	0.1576	-0.0719	0.0925	-0.2946	0.2843	-0.5138	-0.1302	0.209
