"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.1622	-0.5291	0.4523	0.8648	-0.3357	0.1906	0.4865	-0.5121	0.1963	0.5491	-0.4466	0.1536	0.5235	0.1081	-0.6515	-0.3585	-0.2191	0.7084	-0.7937	1.064	-0.8591	-0.8079	-2.0341
0.0541	-0.66	0.33	0.7624	-0.4353	0.0569	0.3812	-0.5889	0.1138	0.458	-0.5263	0.0768	0.4267	0.0683	-0.6685	-0.3841	-0.1337	0.6287	-0.8904	1.0583	-0.9388	-0.8705	-1.9516
-0.0398	-0.7852	0.2162	0.6913	-0.5348	-0.0427	0.3044	-0.6657	0.0398	0.3841	-0.586	0.0114	0.3585	0.0256	-0.6998	-0.3727	-0.0569	0.5178	-0.9445	1.027	-0.9872	-0.9502	-1.889
-0.1195	-0.8876	0.1195	0.6173	-0.606	-0.1138	0.2589	-0.7226	-0.0341	0.3556	-0.6173	-0.0427	0.3101	0.0028	-0.7055	-0.3698	-0.0085	0.4523	-0.9843	1.0156	-1.0042	-1.0071	-1.9061
-0.2219	-0.9758	-0.0028	0.5064	-0.6657	-0.2105	0.1735	-0.7539	-0.091	0.2873	-0.6572	-0.0967	0.2674	-0.0313	-0.7112	-0.3841	0.0512	0.3556	-1.0241	0.9644	-1.0298	-1.0583	-1.9772
-0.3016	-1.0611	-0.1053	0.4296	-0.7226	-0.2987	0.128	-0.7766	-0.1394	0.2532	-0.6657	-0.1252	0.2276	-0.0427	-0.7141	-0.3897	0.091	0.3129	-1.0071	0.899	-1.0042	-1.0953	-2.0995
-0.3869	-1.1237	-0.1878	0.3641	-0.7823	-0.367	0.091	-0.788	-0.2105	0.2077	-0.7027	-0.1906	0.1991	-0.0541	-0.7254	-0.3755	0.1366	0.2304	-1.0128	0.8335	-0.9872	-1.1436	-2.2702
-0.4694	-1.1721	-0.2731	0.3044	-0.7994	-0.4239	0.0683	-0.7795	-0.2276	0.2077	-0.697	-0.1991	0.1906	-0.0768	-0.7425	-0.3727	0.1593	0.1821	-0.9616	0.7766	-0.9644	-1.155	-2.4608
-0.5547	-1.1977	-0.3698	0.1991	-0.8222	-0.4893	0.0398	-0.7823	-0.2503	0.1678	-0.7027	-0.2361	0.1735	-0.0882	-0.751	-0.404	0.1821	0.1394	-0.8876	0.7112	-0.9075	-1.1493	-2.6543
-0.5604	-1.1635	-0.3926	0.1735	-0.8165	-0.4922	0.0228	-0.7397	-0.2617	0.1991	-0.6401	-0.2276	0.2191	-0.0853	-0.7197	-0.3385	0.1536	0.1053	-0.7823	0.6657	-0.8193	-1.1721	-2.842
-0.623	-1.101	-0.4381	0.1166	-0.8023	-0.5263	0.0313	-0.7027	-0.2475	0.2162	-0.6003	-0.2333	0.2276	-0.0654	-0.7141	-0.3442	0.1366	0.091	-0.6742	0.6145	-0.7141	-1.1664	-2.953
-0.6287	-1.0668	-0.4637	0.0768	-0.7368	-0.5092	0.0484	-0.623	-0.2219	0.2503	-0.5263	-0.2105	0.2503	-0.0484	-0.7197	-0.3215	0.0967	0.1109	-0.5149	0.5718	-0.5775	-1.155	-3.0099
-0.6344	-0.9758	-0.4808	0.0512	-0.6515	-0.495	0.0853	-0.5661	-0.2134	0.2959	-0.4466	-0.1764	0.2816	-0.0284	-0.6714	-0.2532	0.0398	0.1053	-0.3812	0.5235	-0.4637	-1.1493	-3.0497
-0.6088	-0.9104	-0.4808	0.0569	-0.5661	-0.4609	0.128	-0.4694	-0.1622	0.3641	-0.3556	-0.1252	0.3528	0.0256	-0.6458	-0.1935	-0.0427	0.1508	-0.2276	0.5178	-0.3328	-1.155	-3.0668
-0.5747	-0.788	-0.4296	0.0569	-0.458	-0.4068	0.1906	-0.3698	-0.128	0.4125	-0.2532	-0.0825	0.3983	0.074	-0.5747	-0.1053	-0.1593	0.1735	-0.0967	0.4865	-0.2276	-1.1692	-3.0668
-0.5235	-0.7311	-0.3926	0.0654	-0.3869	-0.367	0.2361	-0.276	-0.0626	0.4808	-0.1565	-0.0313	0.4779	0.1394	-0.5007	0.0114	-0.2845	0.2589	0.0256	0.4552	-0.0967	-1.1806	-3.0554
-0.4751	-0.6401	-0.3357	0.0654	-0.2788	-0.3215	0.256	-0.165	-0.0114	0.5377	-0.0455	0.037	0.5092	0.1963	-0.4267	0.0967	-0.3954	0.3243	0.1593	0.4495	0.0085	-1.1806	-3.081
-0.404	-0.5547	-0.3101	0.0569	-0.2048	-0.2532	0.3072	-0.0654	0.0541	0.606	0.0512	0.0853	0.5718	0.2617	-0.3442	0.2048	-0.5263	0.3897	0.2589	0.4694	0.1138	-1.1948	-3.0582
-0.3556	-0.4666	-0.256	0.1053	-0.1451	-0.1935	0.3528	-0.0057	0.0626	0.6429	0.1252	0.1252	0.6259	0.3272	-0.2333	0.2987	-0.6316	0.4353	0.3272	0.4523	0.1878	-1.2148	-3.0639
-0.3101	-0.3897	-0.2105	0.1109	-0.0512	-0.1451	0.3812	0.0768	0.1309	0.6685	0.2333	0.165	0.6486	0.3727	-0.1536	0.4097	-0.734	0.495	0.4068	0.4666	0.256	-1.2489	-3.0554
-0.2447	-0.3357	-0.1821	0.1081	0.0057	-0.1252	0.4097	0.1451	0.1479	0.6856	0.3016	0.1991	0.6856	0.4068	-0.0626	0.4808	-0.8051	0.532	0.4267	0.4523	0.2959	-1.2773	-3.0383
-0.1906	-0.2646	-0.1337	0.0996	0.0484	-0.0825	0.4466	0.1991	0.1764	0.7027	0.3727	0.256	0.697	0.4296	0.0171	0.5348	-0.862	0.5377	0.4011	0.4466	0.3072	-1.2973	-3.0412
-0.1479	-0.1906	-0.1109	0.1053	0.1024	-0.0398	0.4296	0.2503	0.1906	0.7112	0.4182	0.2532	0.7112	0.4552	0.0626	0.606	-0.8933	0.5576	0.4011	0.4125	0.3101	-1.3229	-3.0383
-0.128	-0.1565	-0.1109	0.0597	0.1309	-0.0341	0.4182	0.256	0.1707	0.6629	0.4552	0.2418	0.7112	0.4438	0.1024	0.6259	-0.8933	0.5519	0.3186	0.3897	0.3072	-1.3542	-3.0468
-0.1309	-0.1081	-0.0882	0.0541	0.1707	-0.0028	0.3954	0.2788	0.1565	0.66	0.458	0.2304	0.6771	0.4495	0.1678	0.6543	-0.8876	0.5377	0.2219	0.3528	0.2674	-1.3826	-3.0156
-0.0825	-0.0341	-0.0654	0.0455	0.2105	0.0085	0.3841	0.3101	0.1508	0.6372	0.4751	0.256	0.6543	0.4381	0.1849	0.6543	-0.8648	0.5235	0.1593	0.3272	0.2333	-1.4082	-2.9558
-0.0768	-0.0085	-0.0853	0.0142	0.2276	0.0085	0.3414	0.3158	0.1422	0.5832	0.4666	0.2191	0.6116	0.4239	0.2191	0.6629	-0.8222	0.4836	0.0398	0.3016	0.1707	-1.4139	-2.842
-0.0711	0.0455	-0.0797	-0.0085	0.2361	0.0228	0.2816	0.3186	0.1195	0.5348	0.495	0.2077	0.5661	0.3954	0.1906	0.6401	-0.7823	0.4267	-0.0569	0.2418	0.1138	-1.4139	-2.677
-0.0597	0.1024	-0.0569	-0.0114	0.2447	0.0427	0.256	0.3158	0.1053	0.495	0.4779	0.2048	0.5121	0.3727	0.2077	0.6173	-0.7254	0.3869	-0.1963	0.2077	0.0341	-1.4082	-2.4665
-0.0085	0.1223	-0.0256	-0.0228	0.2589	0.0683	0.2304	0.3385	0.1081	0.4381	0.4865	0.202	0.458	0.3499	0.1878	0.5804	-0.6742	0.3243	-0.2987	0.1792	-0.0142	-1.3741	-2.2531
0.0341	0.1991	0.0028	0	0.2959	0.1024	0.2162	0.3471	0.1053	0.3954	0.5007	0.2105	0.4011	0.3272	0.2333	0.5348	-0.6344	0.2674	-0.3755	0.1451	-0.0683	-1.3399	-2.0511
0.0768	0.2788	0.0512	0.0057	0.3385	0.1309	0.2105	0.3585	0.1138	0.3727	0.4979	0.2191	0.3585	0.3158	0.2475	0.5263	-0.5889	0.2134	-0.4523	0.1223	-0.1479	-1.283	-1.8833
0.1223	0.3243	0.0996	0.0142	0.3471	0.1821	0.2105	0.3585	0.128	0.3442	0.495	0.2361	0.3243	0.2788	0.256	0.4779	-0.5491	0.1451	-0.5235	0.0996	-0.2219	-1.2091	-1.7695
0.1849	0.3869	0.1764	0.0597	0.3983	0.2304	0.2219	0.4068	0.1394	0.3414	0.5291	0.2361	0.3072	0.276	0.2731	0.4779	-0.5206	0.1081	-0.5804	0.0626	-0.2532	-1.1209	-1.6813
0.2703	0.4722	0.256	0.0825	0.4267	0.293	0.2361	0.4182	0.1508	0.3186	0.5263	0.2475	0.2276	0.239	0.3215	0.4438	-0.4779	0.0256	-0.6344	0.0142	-0.3101	-1.027	-1.6614
0.3186	0.5263	0.3016	0.1223	0.4808	0.3442	0.2703	0.441	0.1536	0.2902	0.5462	0.2703	0.2219	0.2105	0.3727	0.4125	-0.4296	-0.0341	-0.6629	-0.0114	-0.3556	-0.9473	-1.6586
0.4153	0.6145	0.3926	0.1792	0.5149	0.4125	0.2873	0.4609	0.2105	0.2646	0.5405	0.2816	0.1707	0.1963	0.4125	0.4068	-0.3869	-0.0398	-0.6543	-0.0284	-0.3784	-0.8478	-1.687
0.4922	0.6799	0.4552	0.2105	0.5462	0.4779	0.3215	0.4979	0.2304	0.2532	0.5519	0.3243	0.1479	0.1849	0.4808	0.4011	-0.3585	-0.0825	-0.6572	-0.0569	-0.4097	-0.771	-1.7723
0.5519	0.7539	0.532	0.2447	0.5718	0.5263	0.3585	0.5206	0.2617	0.2276	0.5547	0.3044	0.0853	0.1678	0.5348	0.3755	-0.3186	-0.1223	-0.6458	-0.0882	-0.4182	-0.6799	-1.8861
0.6372	0.8449	0.6287	0.2959	0.6088	0.5974	0.3755	0.5291	0.2987	0.1963	0.5434	0.3186	0.0313	0.1451	0.6003	0.3841	-0.2845	-0.1565	-0.6316	-0.1024	-0.4381	-0.6031	-2.0284
0.7141	0.9189	0.7027	0.3613	0.6344	0.6401	0.4125	0.5462	0.2959	0.1792	0.5235	0.3357	0	0.128	0.6714	0.404	-0.2447	-0.1792	-0.6316	-0.1309	-0.4552	-0.5434	-2.1678
0.7909	0.9616	0.7567	0.4068	0.6515	0.6856	0.4239	0.5661	0.33	0.1536	0.5348	0.33	-0.0313	0.1138	0.6885	0.4068	-0.2191	-0.1963	-0.569	-0.128	-0.4609	-0.4353	-2.3072
0.825	0.9786	0.8079	0.4694	0.6771	0.7425	0.4495	0.5747	0.3641	0.1394	0.5035	0.3556	-0.0597	0.0882	0.7311	0.3983	-0.1593	-0.2247	-0.5434	-0.1565	-0.4694	-0.3585	-2.4324
0.8648	1.0185	0.8677	0.5092	0.6685	0.7596	0.4637	0.5462	0.3727	0.1195	0.5007	0.3471	-0.1195	0.0569	0.7539	0.3784	-0.0996	-0.2532	-0.4979	-0.1906	-0.4779	-0.2418	-2.4893
0.9189	1.0185	0.8961	0.5604	0.6458	0.7852	0.5007	0.5547	0.404	0.1081	0.4751	0.3585	-0.1422	0.0256	0.7482	0.3414	-0.0512	-0.2503	-0.458	-0.2105	-0.4495	-0.1252	-2.5376
0.9274	1.0014	0.9132	0.6316	0.6771	0.8222	0.5405	0.5519	0.441	0.1024	0.4779	0.3869	-0.1792	0.0114	0.7226	0.2816	-0.0199	-0.2646	-0.4153	-0.2162	-0.4353	0.0199	-2.5291
0.9587	1.0071	0.9559	0.6629	0.6742	0.862	0.5889	0.5519	0.458	0.1223	0.4865	0.4097	-0.2077	-0.0085	0.7197	0.2418	0.0228	-0.2703	-0.3897	-0.2134	-0.4239	0.1565	-2.5035
0.9701	0.9786	0.9758	0.7226	0.6714	0.8848	0.6003	0.5661	0.495	0.1223	0.4979	0.4353	-0.1935	-0.0228	0.66	0.1821	0.0455	-0.2873	-0.3528	-0.1991	-0.3869	0.3101	-2.4836
