"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-1.6075	-3.5119	-1.9561	-0.9942	-2.5242	-2.4015	-0.9554	-1.1104	-1.6849	-0.6456	0.3551	-0.1937	0.1033	0.1678	-0.7359	-0.2776	-0.3099	0.6327	0.5616	-0.0904	0.6649	-1.2137	3.4925
-1.5429	-3.4344	-1.9754	-0.9813	-2.5048	-2.3886	-0.9683	-1.1039	-1.7753	-0.8521	0.2776	-0.2905	-0.1162	0.1227	-0.7876	-0.3421	-0.2453	0.4132	0.5552	-0.2905	0.652	-1.3299	3.2988
-1.4332	-3.3376	-1.898	-0.9554	-2.479	-2.3821	-1.0071	-1.1749	-1.8721	-1.0264	0.2066	-0.4584	-0.3486	0.1033	-0.8457	-0.3809	-0.213	0.1872	0.5616	-0.4196	0.652	-1.4654	3.1116
-1.3363	-3.2536	-1.8657	-0.9232	-2.4402	-2.3886	-1.0523	-1.2653	-1.9496	-1.1814	0.1162	-0.6004	-0.5939	0.0839	-0.9813	-0.4261	-0.1614	0.0258	0.5681	-0.5423	0.6714	-1.5816	2.9373
-1.2459	-3.1116	-1.7495	-0.8005	-2.4273	-2.3434	-1.0652	-1.2847	-2.04	-1.317	0.0129	-0.723	-0.7876	0.0839	-1.0781	-0.4584	-0.1678	-0.142	0.5939	-0.6585	0.6843	-1.6591	2.7243
-1.091	-3.0019	-1.6785	-0.7489	-2.3628	-2.2918	-1.0781	-1.3557	-2.0852	-1.4719	-0.0775	-0.8521	-1.0006	0.0775	-1.1426	-0.3938	-0.1549	-0.3551	0.5423	-0.7553	0.6262	-1.7559	2.5758
-0.9683	-2.8534	-1.5752	-0.6908	-2.3821	-2.2918	-1.1039	-1.3944	-2.1497	-1.6204	-0.1808	-1.0006	-1.1943	0.0839	-1.2524	-0.3486	-0.1549	-0.51	0.5165	-0.8715	0.6004	-1.7688	2.3692
-0.8586	-2.7049	-1.4977	-0.6778	-2.3369	-2.2401	-1.1297	-1.4719	-2.2466	-1.7559	-0.3034	-1.1426	-1.4396	0.071	-1.2718	-0.2195	-0.1549	-0.6908	0.4519	-0.9813	0.5294	-1.8463	2.2078
-0.7553	-2.5435	-1.3751	-0.6004	-2.2788	-2.182	-1.1491	-1.5429	-2.2659	-1.8786	-0.4196	-1.2847	-1.6204	0.1097	-1.2524	0.0387	-0.1937	-0.7747	0.3873	-1.0587	0.4777	-1.9109	2.0658
-0.6327	-2.3563	-1.2782	-0.5939	-2.2014	-2.1433	-1.162	-1.5687	-2.3176	-1.9625	-0.5487	-1.388	-1.814	0.1097	-1.2266	0.2905	-0.2259	-0.9232	0.3551	-1.0716	0.4454	-1.9302	1.9302
-0.5423	-2.2014	-1.2072	-0.5552	-2.1949	-2.0852	-1.1685	-1.6075	-2.3563	-2.0981	-0.7037	-1.5364	-1.9948	0.1291	-1.1491	0.6197	-0.2582	-1.0716	0.284	-1.1749	0.3873	-1.9625	1.7882
-0.4906	-2.0593	-1.1168	-0.5746	-2.182	-2.0464	-1.2137	-1.7107	-2.4273	-2.2014	-0.8263	-1.6591	-2.1497	0.1485	-1.0587	0.9554	-0.297	-1.1814	0.2066	-1.1943	0.3163	-1.9754	1.6849
-0.4261	-1.9367	-1.0652	-0.5616	-2.111	-1.9754	-1.233	-1.8011	-2.4596	-2.2659	-0.9877	-1.8011	-2.3369	0.1549	-0.9619	1.304	-0.3099	-1.2847	0.0775	-1.2007	0.1808	-1.9819	1.5558
-0.4261	-1.814	-0.9683	-0.581	-2.0787	-1.8592	-1.2653	-1.8269	-2.4209	-2.2853	-1.1104	-1.8915	-2.4596	0.1808	-0.8005	1.6785	-0.3551	-1.3944	-0.0194	-1.1878	0.0581	-1.9625	1.4654
-0.3034	-1.6333	-0.8909	-0.5294	-1.9819	-1.8076	-1.2395	-1.8463	-2.395	-2.3369	-1.2137	-1.9883	-2.5371	0.2195	-0.6197	1.9754	-0.4132	-1.4654	-0.142	-1.1814	-0.0452	-1.9431	1.3751
-0.3163	-1.5106	-0.8199	-0.581	-1.9044	-1.7107	-1.2524	-1.9238	-2.3886	-2.3499	-1.388	-2.0593	-2.6533	0.2389	-0.4132	2.3499	-0.4519	-1.5623	-0.284	-1.1814	-0.1808	-1.9496	1.2524
-0.2647	-1.3492	-0.7489	-0.581	-1.8076	-1.6075	-1.2782	-1.898	-2.3757	-2.3499	-1.4654	-2.1239	-2.7307	0.2518	-0.2389	2.6081	-0.5035	-1.6397	-0.3809	-1.2007	-0.2905	-1.8786	1.1685
