"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.121	0.2698	1.067	0.5275	0.1139	1.0071	0.6294	0.036	0.6774	0.5035	0.1619	0.3597	0.4856	0.7973	1.121	-0.5695	-1.5885	0.4376	-1.1809	0.2218	-1.3368	-19.9318	1.3368
1.061	0.1139	1.0191	0.5395	-0.012	0.9172	0.5875	-0.036	0.6114	0.4376	0.1918	0.3357	0.4796	0.7793	1.085	-0.5935	-1.5766	0.4376	-1.1749	0.2158	-1.2708	-19.5122	1.3847
1.061	-0.024	0.9172	0.5155	-0.1259	0.9232	0.5755	-0.0959	0.5995	0.4376	0.1978	0.3357	0.5035	0.7793	1.049	-0.5695	-1.5826	0.4616	-1.133	0.2158	-1.1689	-19.0686	1.4087
1.049	-0.1619	0.9172	0.5695	-0.2398	0.8872	0.5755	-0.1199	0.5755	0.4076	0.2098	0.3417	0.4676	0.7613	1.0311	-0.5335	-1.5406	0.5155	-1.067	0.2038	-1.061	-18.607	1.3907
1.043	-0.2458	0.9172	0.6174	-0.3297	0.8932	0.5695	-0.1439	0.5815	0.4196	0.2278	0.3537	0.5335	0.7313	0.9711	-0.5335	-1.4986	0.4975	-1.0071	0.2398	-0.9292	-18.0915	1.3907
1.0191	-0.3357	0.9232	0.6954	-0.4136	0.8812	0.6054	-0.1079	0.5935	0.4796	0.2698	0.4016	0.5395	0.6954	0.8692	-0.4975	-1.4147	0.5215	-0.9531	0.2578	-0.8153	-17.522	1.3608
1.049	-0.3537	0.9232	0.7133	-0.4496	0.9232	0.6234	-0.0899	0.6114	0.4916	0.3117	0.3956	0.6174	0.6474	0.8452	-0.4136	-1.3548	0.6054	-0.8392	0.2877	-0.6594	-16.9405	1.3128
1.0191	-0.3537	0.8872	0.7553	-0.5035	0.8752	0.6054	-0.1019	0.6114	0.5455	0.3417	0.4436	0.6414	0.5935	0.7493	-0.4016	-1.2109	0.6414	-0.7913	0.2817	-0.5815	-16.3051	1.3068
0.9891	-0.3657	0.9172	0.7913	-0.4975	0.8632	0.6594	-0.0839	0.6054	0.5755	0.3717	0.4556	0.6594	0.5395	0.6414	-0.3477	-1.115	0.7074	-0.7313	0.3237	-0.4556	-15.6517	1.2648
0.9711	-0.3297	0.8992	0.8093	-0.5215	0.8452	0.6174	-0.0659	0.5755	0.5815	0.3956	0.4496	0.6714	0.4975	0.5395	-0.3357	-0.9951	0.7493	-0.6954	0.3237	-0.3297	-14.9923	1.2888
0.9172	-0.3117	0.8752	0.7793	-0.4916	0.8392	0.5515	-0.0779	0.5455	0.5575	0.4136	0.4376	0.6534	0.4436	0.4736	-0.2638	-0.9052	0.7373	-0.6414	0.3357	-0.2038	-14.3089	1.3128
0.8572	-0.2817	0.8093	0.7193	-0.5635	0.7673	0.4616	-0.0719	0.4676	0.4736	0.3956	0.3777	0.5635	0.3836	0.3717	-0.1978	-0.7913	0.6954	-0.6114	0.3057	-0.1499	-13.6136	1.3608
0.8452	-0.2398	0.7613	0.6714	-0.5275	0.7014	0.3896	-0.018	0.4076	0.4496	0.4016	0.3057	0.5155	0.3237	0.2877	-0.1319	-0.6834	0.6474	-0.5215	0.2338	-0.018	-12.9122	1.3967
0.7613	-0.2398	0.7313	0.5635	-0.5275	0.5935	0.3117	-0.024	0.3297	0.3297	0.3717	0.2398	0.4136	0.2638	0.2278	-0.024	-0.5455	0.5695	-0.4796	0.1858	0.0659	-12.2049	1.4507
0.7253	-0.1978	0.6774	0.5095	-0.4856	0.5035	0.1978	-0.018	0.2518	0.2578	0.4076	0.1798	0.3237	0.1858	0.1559	0.0599	-0.3836	0.5095	-0.4376	0.0959	0.1798	-11.5035	1.4567
0.6594	-0.1439	0.5995	0.4076	-0.4796	0.4016	0.0779	0	0.1559	0.1379	0.4016	0.1019	0.2458	0.0959	0.1319	0.1439	-0.2218	0.4196	-0.3297	-0.024	0.3237	-10.7901	1.4747
0.5875	-0.1259	0.5455	0.3237	-0.4736	0.3117	-0.024	-0.006	0.054	0.0719	0.3956	0.048	0.1439	0.018	0.0839	0.2278	-0.0659	0.3297	-0.2158	-0.0899	0.4676	-10.1188	1.4207
0.4736	-0.0959	0.4016	0.2038	-0.4916	0.1858	-0.1918	-0.03	-0.054	-0.0719	0.3717	-0.054	0.018	-0.0839	0.0599	0.2937	0.1259	0.2518	-0.1499	-0.1678	0.5935	-9.4654	1.3608
0.4076	-0.1139	0.3177	0.03	-0.4975	0.0839	-0.2997	-0.024	-0.1499	-0.1678	0.3717	-0.1439	-0.1019	-0.1858	0.054	0.3777	0.3237	0.1439	-0.054	-0.2638	0.7313	-8.8419	1.2828
0.3297	-0.0959	0.2158	-0.1319	-0.4916	-0.054	-0.4556	-0.024	-0.2338	-0.2937	0.3477	-0.2218	-0.1858	-0.2877	0.0899	0.4796	0.5275	0.048	0.0779	-0.3417	0.8272	-8.2904	1.1749
0.2038	-0.0899	0.0599	-0.2757	-0.5275	-0.1798	-0.5515	-0.03	-0.3537	-0.3717	0.3297	-0.2817	-0.2997	-0.3717	0.0839	0.5335	0.6954	-0.012	0.1439	-0.3896	0.9591	-7.7569	1.0371
0.1199	-0.1139	-0.012	-0.3717	-0.4916	-0.2817	-0.6474	-0.048	-0.4256	-0.4796	0.3057	-0.3477	-0.4076	-0.4436	0.1259	0.6114	0.8512	-0.0959	0.2698	-0.4496	1.103	-7.2654	0.8992
-0.042	-0.1499	-0.1918	-0.5515	-0.5275	-0.4196	-0.8392	-0.1019	-0.5995	-0.6054	0.2458	-0.4556	-0.5095	-0.5215	0.1139	0.5755	1.0011	-0.2038	0.3477	-0.5455	1.2349	-6.7378	0.7133
-0.1439	-0.1619	-0.2877	-0.6834	-0.5515	-0.5155	-0.9232	-0.1199	-0.6534	-0.6894	0.2638	-0.5155	-0.5935	-0.5815	0.1139	0.6414	1.139	-0.2997	0.4256	-0.6414	1.3368	-6.2343	0.5515
-0.3237	-0.2338	-0.4736	-0.8332	-0.5815	-0.6654	-1.0371	-0.1499	-0.7673	-0.8033	0.2098	-0.6114	-0.7014	-0.6774	0.0779	0.6054	1.3188	-0.4076	0.4975	-0.7373	1.4507	-5.7487	0.3537
-0.4736	-0.2877	-0.6294	-0.9351	-0.5875	-0.7793	-1.097	-0.1858	-0.8752	-0.8572	0.1858	-0.6834	-0.7673	-0.7853	0.1259	0.5815	1.4866	-0.4496	0.5575	-0.7973	1.5586	-5.2272	0.1259
-0.5635	-0.3477	-0.7193	-0.9891	-0.6054	-0.8512	-1.121	-0.1978	-0.9112	-0.8932	0.1918	-0.6834	-0.7673	-0.8452	0.1499	0.6174	1.6485	-0.5035	0.6174	-0.8572	1.6545	-4.7237	-0.1139
-0.6534	-0.4136	-0.8153	-1.0071	-0.6354	-0.9292	-1.145	-0.2218	-0.9292	-0.9172	0.1619	-0.7074	-0.7913	-0.9172	0.1918	0.6054	1.7924	-0.5275	0.6414	-0.8752	1.7264	-4.1842	-0.3477
-0.7433	-0.4856	-0.9351	-1.085	-0.6714	-0.9891	-1.1629	-0.2757	-1.0191	-0.8992	0.1559	-0.7014	-0.8093	-1.0131	0.2098	0.5575	1.9482	-0.5395	0.7373	-0.9052	1.8103	-3.6027	-0.6054
