"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.1544	-0.5405	-0.0571	-0.5371	-0.433	-0.0403	-0.8292	-0.3726	-0.0034	-0.5908	-0.6412	-0.2921	0.3793	0.2618	-0.6345	0.0571	-0.5338	-0.1746	-0.3491	-0.3323	-0.5807
0.0201	-0.5975	-0.1779	-0.8157	-0.5673	-0.1343	-1.0507	-0.48	-0.1511	-0.799	-0.752	-0.3995	0.2216	0.2786	-0.6915	0.0101	-0.5539	-0.2887	-0.3827	-0.3961	-0.5841
-0.0873	-0.6378	-0.2719	-1.0541	-0.6076	-0.2115	-1.2555	-0.5942	-0.2518	-0.9366	-0.8258	-0.4767	0.0604	0.2853	-0.7217	-0.0269	-0.5707	-0.3827	-0.3961	-0.4633	-0.6076
-0.1511	-0.5975	-0.3391	-1.232	-0.6311	-0.2719	-1.3864	-0.6244	-0.3088	-1.0205	-0.8694	-0.5304	-0.0571	0.2954	-0.7385	-0.0201	-0.5875	-0.4565	-0.4028	-0.5002	-0.6009
-0.2148	-0.5405	-0.386	-1.3797	-0.6345	-0.2719	-1.4703	-0.6714	-0.3558	-1.1145	-0.9232	-0.5875	-0.1477	0.2921	-0.7318	0.0067	-0.5807	-0.5203	-0.4297	-0.5338	-0.6177
-0.2115	-0.4263	-0.3827	-1.467	-0.5472	-0.2887	-1.5005	-0.6445	-0.3726	-1.1548	-0.9399	-0.6412	-0.2383	0.2853	-0.705	0.0235	-0.564	-0.5908	-0.4666	-0.574	-0.5707
-0.2316	-0.2719	-0.3592	-1.561	-0.3995	-0.2115	-1.4603	-0.5338	-0.3558	-1.1279	-0.8929	-0.6244	-0.2719	0.2921	-0.6445	0.0705	-0.5875	-0.5975	-0.5371	-0.5573	-0.5069
-0.2383	-0.1242	-0.329	-1.6013	-0.2216	-0.1947	-1.4401	-0.3961	-0.329	-1.0776	-0.8124	-0.611	-0.3021	0.282	-0.564	0.1443	-0.5774	-0.6277	-0.6244	-0.5237	-0.4364
-0.1947	0.0705	-0.2551	-1.571	-0.0201	-0.0906	-1.3528	-0.2484	-0.2719	-1.0239	-0.6982	-0.5875	-0.3055	0.2988	-0.5103	0.2249	-0.574	-0.5942	-0.705	-0.4834	-0.3256
-0.1544	0.2585	-0.1846	-1.514	0.1779	-0.0302	-1.1917	-0.1276	-0.2148	-0.9265	-0.5908	-0.5472	-0.2753	0.2786	-0.4196	0.2988	-0.5707	-0.5807	-0.799	-0.4431	-0.2249
-0.1074	0.4565	-0.1074	-1.3797	0.3357	0.047	-1.0474	0.0436	-0.1511	-0.7956	-0.4901	-0.5002	-0.2249	0.2786	-0.3323	0.3928	-0.5573	-0.5539	-0.8896	-0.3928	-0.1175
-0.0739	0.6244	-0.047	-1.1984	0.4968	0.1108	-0.8661	0.1578	-0.1141	-0.6781	-0.3793	-0.4398	-0.1813	0.2652	-0.2887	0.4398	-0.5472	-0.5103	-0.9265	-0.3256	-0.0134
-0.0436	0.7687	0.0269	-1.0306	0.5673	0.1746	-0.6412	0.2753	-0.0638	-0.5774	-0.2887	-0.4163	-0.188	0.2686	-0.2115	0.47	-0.5405	-0.4733	-0.9769	-0.2753	0.0671
-0.0403	0.856	0.0739	-0.799	0.6311	0.2283	-0.4364	0.3592	-0.0201	-0.4599	-0.2081	-0.3827	-0.1477	0.2686	-0.1813	0.4633	-0.5237	-0.4565	-1.0272	-0.2216	0.1074
-0.0336	0.9735	0.1443	-0.5405	0.7117	0.2887	-0.1913	0.433	-0.0034	-0.3558	-0.1309	-0.3458	-0.1443	0.2383	-0.1443	0.4901	-0.4868	-0.4599	-1.1078	-0.188	0.1544
0.0201	1.0474	0.2014	-0.2585	0.7687	0.3256	0.0537	0.5203	0.0336	-0.2417	-0.0537	-0.3256	-0.1074	0.2484	-0.0839	0.5035	-0.47	-0.4062	-1.2152	-0.1443	0.1813
0.0638	1.1145	0.2551	0.0671	0.809	0.3693	0.3088	0.621	0.0705	-0.1511	0.0235	-0.3156	-0.1108	0.2182	-0.0772	0.4935	-0.4398	-0.423	-1.2823	-0.0604	0.2618
0.0772	1.1212	0.3256	0.3357	0.7956	0.4028	0.5069	0.6747	0.0705	-0.0537	0.1007	-0.3189	-0.1074	0.2115	-0.0537	0.4733	-0.423	-0.3894	-1.3596	0.0403	0.2853
0.0839	1.0843	0.3156	0.5673	0.7687	0.3928	0.6177	0.7251	0.0671	-0.0235	0.188	-0.3357	-0.1074	0.188	-0.0269	0.4565	-0.3827	-0.4028	-1.4301	0.0974	0.3391
0.1108	1.0037	0.3458	0.7486	0.6479	0.3961	0.7184	0.705	0.0537	-0.0168	0.2216	-0.3458	-0.1779	0.1678	-0.0336	0.4196	-0.3424	-0.4196	-1.4737	0.1376	0.3592
0.0873	0.9164	0.3323	0.8997	0.5505	0.3693	0.7956	0.6882	-0.0134	-0.0537	0.2182	-0.3693	-0.2283	0.1443	-0.0168	0.3793	-0.3088	-0.4633	-1.514	0.2014	0.4163
0.1175	0.8057	0.3391	1.0339	0.4364	0.3625	0.8023	0.658	-0.0336	-0.0638	0.2283	-0.4028	-0.2887	0.1343	-0.0168	0.3256	-0.2719	-0.4398	-1.5308	0.2451	0.4532
