"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.6594	-0.2278	-1.4926	-0.6714	-0.7433	-0.2638	-0.5215	-0.7253	0.3057	-0.5695	-1.097	-0.5455	-1.103	0.7913	-1.2888	-0.6294	-1.5885	-1.5286	-0.4975	0.1019	-0.4436
-0.6414	-0.1798	-1.4387	-0.6414	-0.6954	-0.1439	-0.3777	-0.6114	0.4616	-0.4256	-1.0131	-0.3956	-0.9771	0.7493	-1.3488	-0.8812	-1.4986	-1.4627	-0.4616	0.1499	-0.4016
-0.5935	-0.1918	-1.3668	-0.5755	-0.6294	-0.0659	-0.2937	-0.5155	0.5875	-0.2757	-0.8812	-0.2098	-0.8332	0.7074	-1.4387	-1.103	-1.4027	-1.3967	-0.3836	0.1918	-0.3297
-0.6234	-0.1978	-1.3488	-0.5875	-0.5875	-0.018	-0.2158	-0.4376	0.6654	-0.2038	-0.8212	-0.1079	-0.7133	0.6534	-1.3847	-1.2229	-1.2708	-1.3128	-0.3657	0.1918	-0.2997
-0.6654	-0.2757	-1.2948	-0.5815	-0.5635	0.03	-0.1439	-0.4016	0.7373	-0.1319	-0.7253	-0.012	-0.6234	0.5815	-1.2948	-1.2888	-1.145	-1.2409	-0.3417	0.1319	-0.2817
-0.7373	-0.3597	-1.3128	-0.6654	-0.5935	0.03	-0.1798	-0.3117	0.7613	-0.0899	-0.6774	0.1079	-0.5575	0.4796	-1.121	-1.3188	-0.9831	-1.2469	-0.2997	0.03	-0.2638
-0.8033	-0.4256	-1.3128	-0.7133	-0.5635	0.036	-0.1559	-0.2518	0.8093	-0.0779	-0.6354	0.1798	-0.4796	0.4196	-0.8512	-1.2349	-0.8452	-1.1629	-0.3117	-0.048	-0.3117
-0.8872	-0.5335	-1.3488	-0.7673	-0.5575	0.03	-0.1678	-0.2398	0.8212	-0.0719	-0.5695	0.2638	-0.4076	0.3537	-0.5995	-1.115	-0.7014	-1.097	-0.3717	-0.1439	-0.3417
-0.9651	-0.5755	-1.3368	-0.7913	-0.4975	0.0659	-0.1858	-0.1798	0.8392	-0.024	-0.5035	0.3417	-0.3477	0.2937	-0.2757	-0.9471	-0.5575	-1.049	-0.3777	-0.2458	-0.3717
-1.049	-0.5875	-1.3308	-0.7793	-0.4556	0.0899	-0.1738	-0.1139	0.8512	0.012	-0.4196	0.4196	-0.3057	0.2338	0.006	-0.7433	-0.4376	-0.9891	-0.4016	-0.3836	-0.3597
-1.079	-0.5695	-1.3188	-0.8153	-0.4196	0.0659	-0.1319	-0.0719	0.8153	0.006	-0.3956	0.4916	-0.2338	0.1619	0.2757	-0.5215	-0.3057	-0.9411	-0.3896	-0.5155	-0.3717
-1.061	-0.5095	-1.2469	-0.7853	-0.2937	0.1079	-0.1139	0.0659	0.8632	0.024	-0.2578	0.5815	-0.1559	0.0959	0.5035	-0.3177	-0.1978	-0.8512	-0.3956	-0.6114	-0.3717
