"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
1.8559	2.2731	1.5154	0.7913	2.3019	1.29	0.9304	2.5177	1.7456	0.5323	2.0429	1.1749	0.0767	-0.1103	1.4339	1.8511	0.2302	-0.844	2.4649	-0.0336	1.947
1.8847	2.3115	1.549	0.7673	2.3115	1.338	0.9591	2.5417	1.8319	0.5899	2.1388	1.2517	0.2014	-0.0959	1.4483	1.9518	0.1966	-0.8009	2.5177	0.0336	2.019
1.9087	2.3355	1.5586	0.7241	2.3211	1.3572	0.9495	2.5657	1.8463	0.6426	2.1628	1.314	0.3069	-0.0767	1.4339	2.0046	0.1583	-0.7529	2.5273	0.0623	2.0238
1.9182	2.3403	1.5682	0.7098	2.3355	1.3715	0.9687	2.5657	1.8751	0.7193	2.2012	1.3476	0.3884	-0.048	1.4339	2.0621	0.1295	-0.7481	2.4793	0.1343	2.0333
1.8751	2.3019	1.5442	0.6666	2.3259	1.3236	0.9543	2.5609	1.8223	0.7098	2.1964	1.3428	0.4172	-0.0336	1.3715	2.0717	0.0959	-0.7241	2.4122	0.1295	2.0477
1.8223	2.2443	1.4866	0.5803	2.3067	1.2996	0.9208	2.5561	1.7936	0.705	2.2491	1.3332	0.4652	-0.0192	1.3188	2.0142	0.0528	-0.7337	2.3882	0.0959	2.0381
1.7312	2.1436	1.4003	0.5179	2.2443	1.2085	0.8632	2.4841	1.7072	0.681	2.1628	1.3044	0.4748	-0.0048	1.2373	1.8655	0.0288	-0.7577	2.3259	0.0863	2.0094
1.6209	2.0621	1.2948	0.4364	2.1868	1.1941	0.8057	2.4122	1.6161	0.6282	2.1197	1.2181	0.4508	0	1.1318	1.6593	-0.0048	-0.8009	2.23	0.0384	1.9614
1.4818	1.9374	1.1701	0.3309	2.1484	1.0934	0.7241	2.3738	1.5154	0.5851	2.0381	1.1318	0.422	0.024	1.0263	1.4627	-0.0432	-0.844	2.1101	0.0048	1.8895
1.362	1.8271	1.0263	0.211	2.0669	0.9687	0.6042	2.2683	1.3907	0.4748	1.9854	1.0167	0.3645	0.048	0.892	1.1701	-0.0719	-0.9064	1.9998	-0.0767	1.8319
1.2037	1.6785	0.9304	0.0815	2.0238	0.868	0.4939	2.1772	1.2565	0.3789	1.8943	0.8824	0.259	0.0623	0.7289	0.8536	-0.0863	-0.9495	1.9039	-0.1439	1.7744
1.0502	1.5634	0.8057	-0.0575	1.9758	0.7481	0.3549	2.1245	1.1126	0.2734	1.8655	0.7481	0.1726	0.0767	0.5947	0.5179	-0.1103	-1.0071	1.8319	-0.2062	1.7504
0.9208	1.4483	0.6954	-0.1247	1.923	0.6282	0.2302	2.0621	0.9591	0.1678	1.7552	0.6138	0.0623	0.0719	0.4364	0.1535	-0.1151	-1.0359	1.7408	-0.2973	1.6881
