"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-1.4484	-0.7797	-1.0883	-1.3915	-0.4602	-0.8176	-0.9204	-0.0027	-0.0433	-0.1516	0.4873	0.6227	0.5793	3.9254	-1.47	-0.8257	-0.2112	0.7878	-0.4467	-0.2301	0.0893	0.7797	0.3871
-1.3536	-0.6849	-1.0287	-1.3347	-0.4142	-0.7255	-0.8798	0.0487	0.0217	-0.0731	0.5171	0.6768	0.6335	4.762	-1.424	-0.7824	-0.2572	0.8365	-0.444	-0.3546	0.0948	0.7743	0.3682
-1.3049	-0.6714	-0.9773	-1.2805	-0.3953	-0.6849	-0.8555	0.0893	0.0623	-0.0406	0.5333	0.7255	0.6876	4.9948	-1.4105	-0.7309	-0.2707	0.8934	-0.4575	-0.5117	0.0677	0.777	0.3601
-1.2399	-0.5983	-0.8961	-1.202	-0.3546	-0.6037	-0.7661	0.1245	0.1435	0.0379	0.5658	0.7905	0.7688	4.6185	-1.3428	-0.6849	-0.2788	0.9638	-0.4927	-0.6687	0.0731	0.7553	0.3655
-1.1587	-0.5496	-0.8176	-1.1127	-0.2843	-0.509	-0.6985	0.1597	0.2139	0.1029	0.6064	0.8338	0.8446	3.652	-1.2995	-0.6037	-0.2707	1.0396	-0.509	-0.804	0.0731	0.7364	0.3546
-1.045	-0.4683	-0.693	-0.999	-0.2085	-0.398	-0.5929	0.2166	0.3032	0.1949	0.647	0.9096	0.915	2.2389	-1.2101	-0.5577	-0.2545	1.1289	-0.5198	-0.8528	0.0893	0.7255	0.3276
-0.9448	-0.4034	-0.5875	-0.8798	-0.1597	-0.2978	-0.4846	0.2788	0.398	0.2897	0.6849	0.9908	0.999	0.6551	-1.1424	-0.4467	-0.2085	1.1966	-0.5469	-0.9015	0.0948	0.7093	0.3276
-0.8609	-0.3113	-0.4738	-0.7499	-0.0839	-0.1922	-0.3871	0.3384	0.4954	0.3925	0.7553	1.0477	1.0477	-0.8744	-1.0477	-0.3817	-0.1706	1.2426	-0.5333	-0.8446	0.111	0.6849	0.3222
-0.7634	-0.2572	-0.398	-0.6633	-0.0108	-0.1029	-0.287	0.3953	0.5793	0.4467	0.7743	1.0802	1.1018	-2.1279	-0.9827	-0.2978	-0.1029	1.2697	-0.5685	-0.7743	0.1164	0.666	0.3113
-0.7147	-0.2112	-0.3222	-0.5469	0.0298	-0.0352	-0.1841	0.4359	0.6362	0.4981	0.7932	1.1018	1.1289	-2.8317	-0.8717	-0.2301	-0.0325	1.2616	-0.5766	-0.6795	0.1164	0.6335	0.3032
-0.6606	-0.1949	-0.2734	-0.4494	0.0785	0.0541	-0.0704	0.4765	0.6876	0.5658	0.8176	1.1154	1.1641	-2.9265	-0.8095	-0.1489	0.0406	1.2453	-0.5739	-0.5441	0.1408	0.601	0.3249
-0.601	-0.176	-0.1949	-0.333	0.1435	0.1245	0.0081	0.4846	0.7201	0.582	0.8203	1.1045	1.1803	-2.4202	-0.7391	-0.046	0.1083	1.1803	-0.601	-0.4088	0.1543	0.5766	0.3276
-0.5766	-0.1597	-0.1462	-0.2599	0.1462	0.1841	0.0677	0.5008	0.7337	0.5712	0.8311	1.0937	1.1668	-1.378	-0.666	0.0054	0.1787	1.1235	-0.601	-0.2734	0.1787	0.5225	0.3546
-0.5441	-0.1651	-0.1002	-0.2003	0.1706	0.2085	0.1164	0.509	0.7418	0.5848	0.7986	1.0639	1.1181	0.0135	-0.5766	0.0785	0.2409	1.0342	-0.5766	-0.1678	0.1895	0.4738	0.3817
-0.5171	-0.1164	-0.0514	-0.1354	0.2193	0.2653	0.1868	0.536	0.7499	0.5902	0.8122	1.0531	1.1045	1.5566	-0.5252	0.1624	0.2951	0.9719	-0.5577	-0.046	0.2166	0.4575	0.4223
-0.4927	-0.0839	-0.0108	-0.0623	0.2464	0.2897	0.2355	0.5469	0.7716	0.5631	0.7932	1.0071	1.0423	3.0618	-0.4656	0.2057	0.3384	0.8744	-0.5144	0.0406	0.2436	0.4494	0.4656
-0.4277	-0.0487	0.0271	-0.0108	0.2788	0.3384	0.2572	0.582	0.777	0.5604	0.8095	0.9935	1.0314	4.3694	-0.4007	0.2761	0.3628	0.8122	-0.444	0.1191	0.2734	0.4386	0.5171
-0.4277	-0.0135	0.0487	0.0298	0.3032	0.3438	0.2734	0.5658	0.7445	0.5225	0.7824	0.9177	0.9313	5.3278	-0.3465	0.2951	0.3817	0.7255	-0.3898	0.1354	0.268	0.4413	0.5685
-0.4007	0.0054	0.0704	0.0785	0.3249	0.3411	0.2761	0.5631	0.712	0.4927	0.7553	0.8798	0.9042	5.7718	-0.3384	0.3086	0.3925	0.6281	-0.3465	0.1706	0.2788	0.4359	0.6172
-0.3953	0.0135	0.0812	0.0866	0.3519	0.3357	0.2843	0.5604	0.6741	0.4521	0.7309	0.7986	0.7959	5.6391	-0.2815	0.3276	0.3736	0.5144	-0.2653	0.1733	0.2924	0.4413	0.6768
-0.3655	0.0541	0.0785	0.0893	0.3519	0.3384	0.2599	0.5577	0.6199	0.3898	0.693	0.7282	0.7174	4.8594	-0.2572	0.3357	0.3465	0.3898	-0.1787	0.2139	0.3032	0.4711	0.7553
-0.398	0.065	0.0812	0.0704	0.3384	0.3032	0.2382	0.5225	0.5469	0.333	0.6524	0.6145	0.6308	3.5248	-0.2112	0.3086	0.3113	0.2545	-0.1164	0.1787	0.2843	0.4792	0.8365
-0.4088	0.0325	0.0514	0.0244	0.2897	0.2518	0.1841	0.4873	0.4683	0.2328	0.5739	0.4981	0.5035	1.8544	-0.2112	0.2761	0.2599	0.0893	-0.0271	0.1651	0.2545	0.49	0.915
-0.4304	-0.0081	0	-0.0569	0.2382	0.1922	0.111	0.4196	0.3736	0.1516	0.4819	0.3709	0.3871	0.0541	-0.2193	0.2301	0.2166	-0.0406	0.0325	0.1678	0.2166	0.5144	0.9854
-0.4819	-0.0541	-0.0569	-0.1381	0.1868	0.1218	0.0325	0.3438	0.2734	0.0704	0.4034	0.2572	0.2761	-1.5891	-0.2274	0.1678	0.1624	-0.1814	0.111	0.1597	0.1814	0.509	1.0369
-0.5171	-0.1029	-0.1272	-0.2166	0.1083	0.0433	-0.0379	0.2626	0.1516	-0.0379	0.3167	0.1164	0.1435	-2.8101	-0.2382	0.1029	0.1191	-0.3113	0.1435	0.1327	0.1272	0.5008	1.0666
-0.5766	-0.1597	-0.1678	-0.2843	0.0433	-0.0217	-0.1056	0.1814	0.0541	-0.1002	0.2193	-0.0081	0.0487	-3.449	-0.2328	0.0298	0.0406	-0.3898	0.2112	0.1327	0.0893	0.4819	1.0991
-0.6308	-0.2436	-0.2328	-0.3709	-0.0325	-0.092	-0.1733	0.111	-0.0569	-0.2003	0.1299	-0.1245	-0.0866	-3.43	-0.2545	-0.0352	-0.0027	-0.509	0.2626	0.1137	0.0162	0.4467	1.1045
-0.6768	-0.287	-0.3167	-0.4494	-0.0948	-0.1624	-0.2518	0.0162	-0.1787	-0.2788	0.0514	-0.2436	-0.1868	-2.7992	-0.2518	-0.0975	-0.0596	-0.5793	0.268	0.0839	-0.0298	0.3898	1.1181
-0.693	-0.3276	-0.3438	-0.5198	-0.1516	-0.2355	-0.3195	-0.046	-0.2788	-0.3736	-0.0135	-0.3465	-0.2761	-1.6703	-0.2409	-0.1489	-0.1272	-0.6443	0.3303	0.1299	-0.0704	0.3519	1.0856
-0.7012	-0.3709	-0.379	-0.5766	-0.222	-0.3005	-0.4034	-0.1002	-0.3736	-0.4656	-0.0839	-0.4413	-0.3871	-0.2409	-0.2464	-0.1976	-0.1706	-0.7472	0.3492	0.1327	-0.111	0.287	1.0477
-0.7255	-0.4088	-0.4332	-0.6254	-0.287	-0.3601	-0.4765	-0.176	-0.4711	-0.5658	-0.157	-0.5604	-0.5035	1.3049	-0.2328	-0.2328	-0.2166	-0.8013	0.379	0.1435	-0.1327	0.2247	1.0098
