"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.113	1.3266	-0.0742	-0.2195	1.9076	0.3938	-0.2066	2.0109	1.1588	0.0452	2.3176	1.743	0.5423	-0.5003	-0.6197	-0.7618	1.0297	0.4164	1.4041	-0.255	1.743
0.1001	1.3589	-0.042	-0.2292	1.9754	0.4132	-0.1678	2.0787	1.2137	0.0904	2.3821	1.7979	0.581	-0.468	-0.6165	-0.8199	0.9361	0.4002	1.4364	-0.255	1.7688
0.1097	1.3815	-0.0258	-0.2195	2.0045	0.4519	-0.1388	2.0949	1.2395	0.1485	2.4112	1.8592	0.623	-0.4099	-0.5746	-0.8425	0.8392	0.368	1.4622	-0.2711	1.7979
0.1162	1.4267	-0.0323	-0.2034	2.0109	0.4584	-0.1291	2.1271	1.2944	0.1775	2.4596	1.8883	0.6456	-0.3518	-0.5358	-0.8651	0.7359	0.3228	1.4687	-0.2873	1.8302
0.1033	1.4202	0.0032	-0.1969	2.0271	0.4777	-0.113	2.1562	1.3105	0.2163	2.4822	1.9238	0.6682	-0.3034	-0.5358	-0.907	0.6165	0.2873	1.4977	-0.2905	1.8399
0.1065	1.4428	0.0323	-0.1614	2.0497	0.4971	-0.0904	2.1885	1.3363	0.2744	2.4886	1.9593	0.7133	-0.2324	-0.4777	-0.8877	0.4809	0.2453	1.5364	-0.3066	1.8431
0.1065	1.4977	0.0646	-0.1582	2.0335	0.5003	-0.0516	2.2304	1.3686	0.3163	2.508	1.9819	0.7392	-0.1678	-0.4551	-0.9038	0.3325	0.1937	1.5268	-0.3066	1.885
0.1323	1.4977	0.0872	-0.1259	2.0626	0.5294	-0.0097	2.2272	1.3912	0.3873	2.5242	2.0174	0.765	-0.1001	-0.4196	-0.9006	0.1969	0.1549	1.5397	-0.3163	1.9012
0.1097	1.4816	0.0904	-0.0839	2.0368	0.5552	0.0452	2.2369	1.4041	0.4648	2.5209	2.0206	0.8199	-0.0226	-0.3938	-0.9006	0.0613	0.0936	1.5397	-0.3131	1.9367
0.1227	1.4751	0.1227	-0.0355	2.0206	0.5487	0.0839	2.2627	1.4267	0.5261	2.508	2.0303	0.8263	0.0484	-0.3486	-0.8747	-0.0807	0.0387	1.5461	-0.3163	1.9076
