"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
3.1052	1.3557	1.9883	0.8973	-0.2711	1.0329	-0.1097	-1.3621	-0.4648	-1.5687	-1.6914	-1.0006	-2.2078	0.7747	0.6714	0.0258	-1.5494	-1.7559	-0.7101	-0.6456	-0.6714
3.2085	1.3557	2.1368	1.0006	-0.1937	1.1233	-0.0775	-1.3363	-0.439	-1.5687	-1.7107	-1.1556	-2.3176	0.6068	1.1878	0.368	-1.2072	-1.9109	-0.7682	-0.7295	-0.7553
3.3053	1.4202	2.3305	1.0716	-0.1678	1.1878	-0.071	-1.304	-0.4454	-1.6656	-1.743	-1.2589	-2.4273	0.4196	1.743	0.7747	-0.8651	-2.04	-0.8199	-0.8134	-0.8328
3.3892	1.4073	2.4725	1.1685	-0.0904	1.2782	-0.0387	-1.2653	-0.4325	-1.7043	-1.7559	-1.388	-2.479	0.2582	2.1949	1.1556	-0.5229	-2.182	-0.8521	-0.9748	-0.8586
3.4086	1.4267	2.6081	1.162	-0.0129	1.3492	-0.1162	-1.2266	-0.4584	-1.7947	-1.7559	-1.5106	-2.5693	0.071	2.5629	1.53	-0.1614	-2.3369	-0.8844	-1.0781	-0.8973
3.4409	1.4267	2.6662	1.1426	0.0258	1.3492	-0.1872	-1.2266	-0.4906	-1.885	-1.7882	-1.6397	-2.7178	-0.0968	2.9567	1.8786	0.2066	-2.5177	-0.9361	-1.2782	-0.949
3.4602	1.4461	2.7566	1.1233	0.0839	1.3621	-0.2324	-1.1685	-0.5552	-2.0142	-1.8334	-1.7818	-2.8598	-0.2711	3.2343	2.2207	0.5746	-2.6726	-0.9813	-1.5106	-0.9942
3.4667	1.4783	2.7888	1.0781	0.142	1.3492	-0.368	-1.162	-0.6197	-2.111	-1.8399	-1.898	-2.9502	-0.4454	3.4796	2.5371	0.8909	-2.8211	-1.0006	-1.6978	-1.02
3.4473	1.459	2.8469	1.02	0.142	1.3299	-0.4648	-1.1362	-0.6714	-2.2207	-1.898	-2.0271	-3.0406	-0.5875	3.7378	2.763	1.1878	-2.9954	-1.0458	-1.885	-1.0716
3.3828	1.4332	2.8792	0.9748	0.1356	1.3105	-0.581	-1.1491	-0.7811	-2.3434	-1.9367	-2.1562	-3.1697	-0.7553	3.8928	2.9954	1.4977	-3.1116	-1.0781	-2.0981	-1.1039
3.3957	1.4073	2.8986	0.9361	0.1291	1.2524	-0.6778	-1.1556	-0.8199	-2.3757	-1.9754	-2.253	-3.2601	-0.8651	3.996	3.1052	1.7301	-3.202	-1.1104	-2.2659	-1.1556
3.3634	1.3428	2.9115	0.8521	0.0646	1.2201	-0.7553	-1.1426	-0.878	-2.4919	-1.9948	-2.3047	-3.3117	-0.9942	4.0993	3.2601	1.9819	-3.344	-1.1749	-2.4661	-1.2266
3.3247	1.3363	2.8986	0.8457	0	1.1878	-0.8328	-1.1685	-0.9038	-2.5435	-2.04	-2.4144	-3.3763	-1.091	4.0864	3.2601	2.1691	-3.4473	-1.2201	-2.5952	-1.2911
3.2795	1.2589	2.8598	0.807	-0.0646	1.1426	-0.878	-1.2007	-0.9683	-2.6016	-2.04	-2.4725	-3.3957	-1.1491	4.0283	3.2343	2.3305	-3.5248	-1.2589	-2.7307	-1.2976
3.2149	1.2266	2.8663	0.7424	-0.1227	1.1039	-0.9102	-1.2072	-0.9877	-2.5952	-2.0916	-2.4983	-3.415	-1.2589	3.8928	3.1374	2.4919	-3.5441	-1.3234	-2.8276	-1.3815
3.202	1.2137	2.8663	0.7747	-0.1743	1.0523	-0.8715	-1.1878	-0.9877	-2.5629	-2.04	-2.4467	-3.3634	-1.2847	3.6991	3.0277	2.5758	-3.5764	-1.3299	-2.8534	-1.4202
3.1762	1.2007	2.8405	0.8005	-0.2001	1.0716	-0.8715	-1.1685	-0.9361	-2.479	-2.0464	-2.4015	-3.2601	-1.317	3.4409	2.8857	2.6468	-3.5635	-1.3751	-2.8986	-1.4461
3.2085	1.2459	2.8663	0.9167	-0.2518	1.091	-0.794	-1.1297	-0.878	-2.3628	-1.9625	-2.3047	-3.1439	-1.3105	3.1826	2.6985	2.6145	-3.499	-1.388	-2.8082	-1.4783
3.2407	1.2524	2.8598	0.9748	-0.2582	1.1426	-0.6843	-1.0975	-0.794	-2.2014	-1.898	-2.1949	-2.9825	-1.2847	2.8017	2.5048	2.5823	-3.4344	-1.3944	-2.7501	-1.4783
3.2988	1.2589	2.9309	1.1362	-0.2711	1.162	-0.5616	-1.0071	-0.6972	-2.0593	-1.7947	-2.0335	-2.8082	-1.2524	2.395	2.2337	2.4854	-3.2666	-1.3557	-2.6016	-1.4783
3.3311	1.3105	2.9309	1.2524	-0.2711	1.233	-0.4196	-0.9425	-0.5681	-1.8399	-1.672	-1.8657	-2.5823	-1.1878	1.9625	1.9625	2.3628	-3.1116	-1.317	-2.4531	-1.4332
3.415	1.3363	2.989	1.3686	-0.2324	1.233	-0.2776	-0.8005	-0.4067	-1.6268	-1.5106	-1.6462	-2.3434	-1.1168	1.4719	1.6397	2.2143	-2.9631	-1.2782	-2.2982	-1.388
3.4538	1.3686	2.9438	1.4719	-0.1743	1.3105	-0.1291	-0.6778	-0.2647	-1.4202	-1.3557	-1.459	-2.0916	-1.0135	0.9942	1.3428	2.0206	-2.7436	-1.233	-2.1433	-1.3299
3.5312	1.4461	2.989	1.6268	-0.1097	1.4138	0.071	-0.5035	-0.0775	-1.1878	-1.1491	-1.2072	-1.8205	-0.9038	0.5939	1.1297	1.8011	-2.5112	-1.162	-1.9367	-1.2266
3.5248	1.4654	2.9309	1.7107	-0.0194	1.4267	0.2001	-0.3551	0.0839	-0.9425	-0.9425	-0.9748	-1.5494	-0.794	0.2001	0.9296	1.5687	-2.2595	-1.02	-1.7237	-1.0975
3.5441	1.5171	2.8792	1.7688	0.0839	1.4525	0.3099	-0.1937	0.2453	-0.7359	-0.7037	-0.7295	-1.2782	-0.6714	-0.1678	0.7359	1.3492	-1.9948	-0.878	-1.4913	-0.9748
3.4344	1.5171	2.7824	1.7818	0.1743	1.4654	0.4196	0.0065	0.3938	-0.5165	-0.4713	-0.4713	-1.0006	-0.5746	-0.4648	0.6004	1.1168	-1.7043	-0.7101	-1.2589	-0.807
3.3311	1.4783	2.6726	1.7624	0.2066	1.4138	0.4971	0.1808	0.5035	-0.3292	-0.2518	-0.2518	-0.7424	-0.4584	-0.7811	0.51	0.8909	-1.4525	-0.5552	-1.0587	-0.652
3.1697	1.4461	2.4983	1.6849	0.2453	1.3428	0.5552	0.3292	0.5875	-0.142	-0.0323	-0.0452	-0.5035	-0.3615	-1.0135	0.4648	0.6714	-1.1943	-0.3809	-0.8651	-0.439
2.9631	1.3363	2.2788	1.5881	0.2711	1.304	0.5616	0.4261	0.6649	0.0065	0.1872	0.1291	-0.2776	-0.2518	-1.2782	0.4002	0.4584	-0.9619	-0.2066	-0.6843	-0.3099
2.6726	1.1814	2.0335	1.4267	0.2582	1.1878	0.5875	0.5681	0.6908	0.1033	0.3873	0.2518	-0.0839	-0.1291	-1.4977	0.3809	0.2389	-0.723	-0.0258	-0.5423	-0.0904
