"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.0099	-0.1349	0.26	0.5825	-0.0987	0.5101	0.5759	-0.1185	0.2995	0.6878	0.3159	0.6846	0.6451	0.2534	0.2238	0.5068	-0.497	0.1152	-0.5727	0.5759	0.023	2.0471	1.0367
-0.1448	-0.1909	0.0987	0.4608	-0.1086	0.3851	0.4904	-0.1185	0.2567	0.6121	0.3258	0.6582	0.5661	0.2403	0.1547	0.4311	-0.5035	0.1547	-0.5134	0.5562	0.0823	1.9911	1.0235
-0.3061	-0.283	-0.0362	0.3192	-0.1284	0.2271	0.3851	-0.1152	0.158	0.5134	0.339	0.6187	0.4838	0.2403	0.0757	0.3291	-0.4904	0.1711	-0.4838	0.5299	0.1481	1.9418	1.017
-0.4706	-0.3686	-0.2008	0.1975	-0.1777	0.0889	0.2863	-0.1349	0.0889	0.4246	0.3225	0.5727	0.3949	0.237	0.0066	0.2468	-0.4772	0.1711	-0.4673	0.4937	0.181	1.922	0.9972
-0.6286	-0.4937	-0.3653	0.0428	-0.2304	-0.0395	0.181	-0.1284	-0.0033	0.3192	0.3192	0.5167	0.3258	0.237	-0.0428	0.1448	-0.4772	0.1843	-0.4246	0.4575	0.2271	1.9056	1.0071
-0.7866	-0.5727	-0.5397	-0.0658	-0.2666	-0.1777	0.102	-0.1448	-0.1185	0.2205	0.3127	0.464	0.2106	0.2271	-0.1382	0.0296	-0.4608	0.1975	-0.4311	0.4344	0.2468	1.9056	1.0235
-0.9709	-0.6944	-0.7405	-0.2073	-0.3324	-0.3521	-0.0033	-0.1909	-0.2008	0.0954	0.2765	0.3851	0.1185	0.1942	-0.2403	-0.0856	-0.4114	0.1777	-0.4213	0.3752	0.2468	1.9187	1.0268
-1.1618	-0.803	-0.9182	-0.3324	-0.3949	-0.5035	-0.1086	-0.2139	-0.2929	-0.0066	0.2567	0.3225	0.0033	0.1909	-0.3258	-0.1876	-0.3916	0.1481	-0.4311	0.3456	0.2403	1.922	1.0466
-1.3329	-0.9248	-1.1157	-0.4542	-0.4739	-0.6615	-0.2139	-0.2666	-0.3916	-0.1316	0.1975	0.2172	-0.1053	0.181	-0.4147	-0.283	-0.3653	0.1448	-0.4509	0.2699	0.1942	1.9385	1.0433
-1.481	-1.04	-1.2901	-0.5924	-0.5332	-0.803	-0.3159	-0.3159	-0.4937	-0.2435	0.158	0.1349	-0.1942	0.1876	-0.5529	-0.3653	-0.3752	0.1053	-0.4706	0.2172	0.1646	1.9615	1.0564
-1.6258	-1.1782	-1.4909	-0.7306	-0.6451	-0.9742	-0.4246	-0.4015	-0.6385	-0.3686	0.0757	0.0066	-0.3225	0.1711	-0.6352	-0.4509	-0.3719	0.0527	-0.5134	0.1613	0.0922	1.9681	1.0499
-1.7904	-1.3099	-1.6686	-0.8359	-0.7602	-1.1387	-0.5299	-0.4739	-0.7175	-0.4608	-0.0099	-0.1218	-0.4114	0.1843	-0.724	-0.5266	-0.3949	0.0329	-0.5628	0.1152	0.0197	1.9483	1.0367
-1.945	-1.4547	-1.8463	-0.9577	-0.8787	-1.2967	-0.6418	-0.5694	-0.8425	-0.6056	-0.1218	-0.2304	-0.5365	0.2073	-0.7932	-0.5891	-0.418	-0.0296	-0.6253	0.0329	-0.0691	1.9352	1.0202
-2.0668	-1.5534	-1.9878	-1.0433	-0.9676	-1.4119	-0.7043	-0.6615	-0.9281	-0.6747	-0.2238	-0.3521	-0.6187	0.237	-0.8392	-0.6121	-0.4838	-0.0527	-0.7043	0.0066	-0.1646	1.899	1.0235
-2.1919	-1.6818	-2.1458	-1.1453	-1.0828	-1.5468	-0.8096	-0.7701	-1.0202	-0.7471	-0.3258	-0.4575	-0.7175	0.2534	-0.9182	-0.6549	-0.5167	-0.079	-0.7899	-0.0428	-0.2896	1.8595	1.0301
-2.2577	-1.7904	-2.2511	-1.221	-1.1947	-1.6587	-0.8787	-0.8689	-1.1256	-0.8491	-0.4476	-0.5694	-0.7602	0.2797	-0.9478	-0.6813	-0.5858	-0.079	-0.859	-0.0856	-0.3752	1.8134	1.0005
-2.3169	-1.8858	-2.3597	-1.2802	-1.3066	-1.7607	-0.9544	-0.9577	-1.2078	-0.8886	-0.5562	-0.6714	-0.8359	0.3127	-0.9511	-0.6911	-0.6352	-0.1119	-0.9314	-0.1251	-0.4805	1.7607	0.9873
-2.3729	-1.9549	-2.4255	-1.3329	-1.3987	-1.8233	-0.9808	-1.0828	-1.2802	-0.9643	-0.6878	-0.7734	-0.8952	0.3324	-0.9873	-0.6846	-0.6846	-0.1284	-0.9906	-0.1382	-0.5792	1.6785	0.9742
-2.3992	-2.0076	-2.5012	-1.3724	-1.504	-1.9121	-1.0367	-1.1914	-1.3329	-1.0137	-0.8261	-0.8623	-0.938	0.3686	-0.9939	-0.6648	-0.7438	-0.1185	-1.0334	-0.1876	-0.6681	1.5962	0.9413
-2.4058	-2.0471	-2.5177	-1.3921	-1.5764	-1.9549	-1.04	-1.2605	-1.3757	-1.0696	-0.9248	-0.9742	-0.9511	0.3916	-0.9906	-0.6483	-0.7899	-0.1053	-1.1058	-0.204	-0.7602	1.5238	0.9314
-2.3926	-2.08	-2.5045	-1.3954	-1.6686	-1.9549	-1.0367	-1.3757	-1.3954	-1.063	-1.0499	-1.0268	-0.9577	0.4114	-0.961	-0.5957	-0.8261	-0.0724	-1.1223	-0.1909	-0.8392	1.4448	0.9051
-2.3729	-2.0997	-2.521	-1.3921	-1.7245	-1.9812	-1.0564	-1.481	-1.4481	-1.0762	-1.1881	-1.1124	-0.9775	0.4114	-0.9775	-0.5365	-0.8294	-0.0559	-1.1651	-0.2073	-0.9347	1.3329	0.9018
-2.2939	-2.103	-2.4881	-1.3658	-1.7904	-1.9648	-1.0367	-1.5567	-1.4481	-1.0795	-1.2901	-1.1683	-0.9577	0.4246	-0.9281	-0.4476	-0.8392	-0.0066	-1.2045	-0.1777	-0.9873	1.221	0.8721
