"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.7534	0.0195	0.4294	0.0742	-0.242	-0.5465	-0.2537	-0.6011	-1.2374	-0.3123	-0.7495	-1.3115	-0.3435	-0.3513	-0.0039	-0.4489	0.6558	0.4294	0.4216	0.3474	0.0781	0.1639	-0.0937
0.7299	-0.0429	0.3903	0.0625	-0.2615	-0.5465	-0.2342	-0.5738	-1.1983	-0.3357	-0.6792	-1.2569	-0.3357	-0.2928	0.0468	-0.1991	0.5777	0.3357	0.4489	0.2771	0.0586	0.0859	0.0039
0.687	-0.121	0.324	0.0664	-0.2928	-0.566	-0.1718	-0.5348	-1.1476	-0.324	-0.6284	-1.1749	-0.3045	-0.2537	0.0625	0.0195	0.4801	0.2693	0.4645	0.2303	0.0937	0.0351	0.0625
0.6402	-0.2498	0.2459	0.0507	-0.3045	-0.5816	-0.1796	-0.527	-1.1203	-0.3396	-0.5855	-1.1242	-0.3045	-0.203	0.1249	0.2147	0.3942	0.2225	0.484	0.1796	0.1171	-0.0039	0.0937
0.6245	-0.3201	0.1952	0.0742	-0.3513	-0.5816	-0.1093	-0.484	-1.0617	-0.3006	-0.5231	-1.0539	-0.2342	-0.1522	0.1444	0.406	0.2849	0.1522	0.5113	0.1366	0.1796	-0.0273	0.1483
0.566	-0.3942	0.1288	0.0546	-0.3942	-0.5855	-0.0703	-0.4762	-1.0422	-0.3084	-0.4918	-0.9915	-0.2342	-0.1132	0.1874	0.605	0.1874	0.1093	0.5231	0.0703	0.1991	-0.0039	0.2108
0.5231	-0.5348	0.0664	0.0312	-0.4333	-0.6089	-0.0546	-0.4333	-1.011	-0.2967	-0.4177	-0.8978	-0.16	-0.0586	0.2225	0.7221	0.0976	0.1054	0.5777	0.0468	0.2459	0.0234	0.2381
0.4411	-0.6167	-0.0078	0.0156	-0.4879	-0.6402	-0.039	-0.4294	-0.9719	-0.2732	-0.3513	-0.8236	-0.1444	-0.0117	0.2342	0.8588	0	0.082	0.5972	0.0117	0.3084	0.0937	0.2537
0.3747	-0.7104	-0.0625	0.0039	-0.5348	-0.6089	0.0039	-0.3903	-0.9212	-0.2732	-0.281	-0.7534	-0.1015	0.0586	0.3084	1.0188	-0.1015	0.1093	0.5855	0.0195	0.3708	0.1678	0.2732
0.3045	-0.8197	-0.1171	-0.0468	-0.5777	-0.6675	-0.0273	-0.3903	-0.89	-0.2732	-0.2381	-0.7026	-0.0937	0.082	0.3084	1.1398	-0.1718	0.0781	0.6284	0.0039	0.4099	0.2498	0.2732
