"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.5007	-0.207	-0.7329	-0.663	0.2042	-0.4476	0.1539	0.3609	0.1091	0.7609	0.263	0.414	0.6015	0.4084	-0.8952	-0.9651	-0.8085	0.5651	-0.2098	0.4644	-0.1567
-0.4896	-0.1343	-0.6994	-0.6686	0.235	-0.428	0.1119	0.3525	0.1399	0.7329	0.2658	0.4224	0.5959	0.3385	-0.8532	-0.9315	-0.6798	0.5343	-0.2042	0.4028	-0.1371
-0.428	-0.1063	-0.6378	-0.6966	0.2741	-0.4	0.0559	0.3525	0.1399	0.7189	0.2546	0.4448	0.5931	0.2741	-0.8336	-0.9232	-0.5427	0.5371	-0.1762	0.3189	-0.1315
-0.4364	-0.0364	-0.5903	-0.7078	0.3245	-0.3553	0.0559	0.3441	0.1483	0.6798	0.2769	0.4476	0.5959	0.1902	-0.7777	-0.912	-0.386	0.5259	-0.1287	0.2434	-0.1203
-0.3637	0.0504	-0.5315	-0.705	0.3749	-0.2825	0.0392	0.386	0.1734	0.6714	0.3105	0.4728	0.6015	0.1063	-0.7385	-0.8896	-0.2322	0.4979	-0.0811	0.1818	-0.0811
-0.3301	0.1287	-0.4532	-0.6574	0.442	-0.2182	0.0951	0.4308	0.2462	0.6966	0.3469	0.5063	0.649	0.0392	-0.6686	-0.8588	-0.0839	0.5147	-0.014	0.1091	-0.0448
-0.249	0.221	-0.3441	-0.6238	0.5455	-0.1399	0.1091	0.4951	0.3133	0.7189	0.3972	0.5511	0.649	-0.042	-0.621	-0.8476	0.0671	0.5063	0.0392	0.0476	0.0196
-0.1706	0.3105	-0.2434	-0.5567	0.6126	-0.028	0.1539	0.5315	0.3805	0.7329	0.4392	0.5959	0.6826	-0.1147	-0.5763	-0.8169	0.207	0.5007	0.1007	0.0056	0.0504
-0.0839	0.4308	-0.1119	-0.47	0.705	0.0643	0.2098	0.6266	0.4644	0.7917	0.5343	0.663	0.7301	-0.165	-0.4951	-0.7777	0.3329	0.5315	0.193	-0.028	0.1147
0.014	0.5483	-0.0196	-0.386	0.8224	0.1762	0.2937	0.6994	0.5455	0.8448	0.6042	0.7217	0.7581	-0.2266	-0.428	-0.7469	0.4364	0.5231	0.2686	-0.0532	0.1902
0.1119	0.6574	0.1175	-0.2714	0.9148	0.3133	0.3888	0.7721	0.607	0.9036	0.6742	0.7805	0.8252	-0.2602	-0.3805	-0.6966	0.5091	0.5539	0.3693	-0.0615	0.2546
0.221	0.7861	0.2462	-0.165	1.0099	0.4	0.4672	0.8504	0.6994	0.9483	0.7301	0.8392	0.8672	-0.2993	-0.2881	-0.6574	0.5679	0.5539	0.4532	-0.0867	0.3413
0.2965	0.8812	0.3525	-0.0448	1.091	0.5175	0.5791	0.926	0.7973	1.0015	0.8085	0.8896	0.9036	-0.3189	-0.2098	-0.6098	0.6126	0.5679	0.5623	-0.0923	0.3944
0.4028	0.9959	0.47	0.0839	1.1637	0.621	0.6798	1.0015	0.8532	1.0434	0.8756	0.9371	0.9204	-0.3189	-0.1818	-0.5623	0.6406	0.5959	0.6378	-0.0671	0.47
0.4756	1.0686	0.5763	0.1874	1.2533	0.7189	0.7721	1.0602	0.9315	1.0966	0.9483	1.0043	0.9847	-0.3441	-0.1371	-0.5287	0.6658	0.6154	0.7357	-0.0699	0.5427
0.5455	1.1414	0.6938	0.2825	1.3064	0.8085	0.8672	1.105	0.9679	1.147	0.9679	0.9875	1.0155	-0.3525	-0.0727	-0.5007	0.6938	0.6154	0.8085	-0.0587	0.6042
0.6406	1.2365	0.7805	0.3944	1.3596	0.8924	0.9595	1.1693	1.0295	1.1833	0.9903	1.0351	1.049	-0.3497	-0.014	-0.4924	0.677	0.607	0.8812	-0.0364	0.6518
0.6546	1.27	0.8308	0.4868	1.3596	0.926	1.0295	1.1665	1.0379	1.2001	0.9987	1.0351	1.0714	-0.3553	-0.0224	-0.4616	0.691	0.6015	0.9232	-0.0252	0.6686
