"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.5817	-1.9032	-1.5419	-0.8193	-1.5675	-1.2119	-0.2276	-0.8051	-0.6344	0.2247	-0.5832	-0.2219	0.5832	0.3613	-0.8791	-0.404	-0.8677	1.3485	-0.7795	0.6458	-0.458
-1.6244	-1.9317	-1.5647	-0.8506	-1.6329	-1.246	-0.2361	-0.8193	-0.6657	0.2105	-0.6259	-0.2589	0.5747	0.5263	-0.9502	-0.4637	-0.8762	1.3598	-0.8079	0.6486	-0.4865
-1.6472	-1.9544	-1.559	-0.8677	-1.6614	-1.2773	-0.256	-0.8563	-0.7055	0.2105	-0.6372	-0.2703	0.569	0.3357	-1.0412	-0.5434	-0.8648	1.3826	-0.8478	0.6515	-0.4979
-1.6898	-1.9914	-1.6187	-0.8762	-1.6756	-1.3086	-0.276	-0.8819	-0.7539	0.2077	-0.6515	-0.3044	0.5547	-0.1223	-1.0782	-0.6287	-0.8591	1.3826	-0.8876	0.6401	-0.5121
-1.7012	-2.0227	-1.6415	-0.8848	-1.7211	-1.3513	-0.3016	-0.9075	-0.7681	0.2134	-0.6657	-0.2987	0.5462	-0.7539	-1.1379	-0.7141	-0.8563	1.3399	-0.9217	0.6429	-0.5291
-1.724	-2.0369	-1.6586	-0.9047	-1.724	-1.3285	-0.3016	-0.9303	-0.7738	0.2191	-0.6771	-0.3101	0.5348	-1.3684	-1.1493	-0.8222	-0.8563	1.3456	-0.9075	0.6515	-0.5007
-1.7354	-2.0369	-1.6586	-0.9132	-1.7581	-1.3456	-0.3357	-0.9189	-0.8051	0.1935	-0.6714	-0.3385	0.5007	-1.8435	-1.1294	-0.9331	-0.825	1.2916	-0.9047	0.5832	-0.4865
-1.7297	-2.017	-1.6472	-0.9473	-1.7467	-1.3485	-0.3272	-0.9445	-0.7823	0.1906	-0.6429	-0.3158	0.4836	-2.0625	-1.1408	-1.0099	-0.7994	1.2773	-0.8848	0.5804	-0.4523
-1.6898	-2.0085	-1.6273	-0.9217	-1.7354	-1.3371	-0.3385	-0.9104	-0.7937	0.1678	-0.6344	-0.3215	0.4666	-2.0654	-1.1038	-1.0924	-0.7681	1.2347	-0.8904	0.5661	-0.4296
-1.6358	-1.943	-1.5761	-0.8819	-1.6586	-1.2717	-0.3016	-0.8648	-0.7283	0.1792	-0.5547	-0.2731	0.4637	-1.8634	-1.0554	-1.1607	-0.734	1.2204	-0.825	0.5462	-0.3613
-1.5903	-1.9089	-1.5163	-0.8762	-1.6045	-1.2261	-0.2703	-0.8079	-0.6941	0.1906	-0.5206	-0.2361	0.4779	-1.5362	-1.0213	-1.2233	-0.7112	1.1835	-0.7852	0.532	-0.3016
-1.522	-1.815	-1.448	-0.7994	-1.5277	-1.1465	-0.256	-0.734	-0.6372	0.2134	-0.458	-0.1707	0.5149	-1.1379	-0.9673	-1.2432	-0.6742	1.1465	-0.7084	0.5092	-0.2048
-1.4054	-1.7581	-1.3712	-0.7425	-1.4423	-1.0611	-0.1849	-0.6742	-0.5832	0.2532	-0.3897	-0.1166	0.5092	-0.6657	-0.9217	-1.2546	-0.6429	1.1465	-0.6287	0.5291	-0.1479
-1.3342	-1.6813	-1.3058	-0.6657	-1.3655	-1.0042	-0.1536	-0.569	-0.5291	0.2589	-0.3072	-0.0683	0.532	-0.1821	-0.8848	-1.2375	-0.5775	1.1095	-0.5804	0.5064	-0.0797
-1.2631	-1.6017	-1.2119	-0.6145	-1.2745	-0.9303	-0.1053	-0.4779	-0.4666	0.3016	-0.2077	-0.0114	0.5377	0.3641	-0.7909	-1.2091	-0.5178	1.0754	-0.4836	0.5178	0.0256
-1.1408	-1.5163	-1.1095	-0.5235	-1.1721	-0.8563	-0.0569	-0.3954	-0.3755	0.3471	-0.0996	0.074	0.5747	0.9132	-0.7027	-1.1266	-0.4609	1.0498	-0.4011	0.5434	0.0996
-1.0754	-1.4509	-1.0099	-0.4296	-1.0611	-0.7624	0.0085	-0.2845	-0.3072	0.3812	0.0114	0.1565	0.5946	1.3456	-0.5917	-1.0384	-0.3897	1.0213	-0.3016	0.5633	0.202
-0.9815	-1.3769	-0.9331	-0.3556	-0.9786	-0.6913	0.0313	-0.1963	-0.2333	0.3954	0.0996	0.2247	0.5832	1.5732	-0.4836	-0.899	-0.3272	0.9729	-0.202	0.5633	0.2902
