"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.437	-0.3009	-0.6207	-0.7157	-0.4909	-0.6967	-0.6429	-0.5352	-1.1844	-0.6841	-0.8266	-1.0546	-0.7727	-0.0918	-0.1013	0.2439	0.1773	-0.3199	0.0633	-0.4054	-0.513	-3.5596	0.5067
-0.5035	-0.3262	-0.6619	-0.8139	-0.5415	-0.7632	-0.7189	-0.551	-1.2066	-0.7189	-0.8392	-1.0609	-0.7981	-0.1203	-0.1108	0.2217	0.2692	-0.3674	0.0412	-0.4529	-0.5795	-3.3949	0.4529
-0.5827	-0.3927	-0.7284	-0.8772	-0.5859	-0.8234	-0.7886	-0.6175	-1.2446	-0.8012	-0.8709	-1.1243	-0.8519	-0.171	-0.1457	0.1108	0.3642	-0.4339	0.0127	-0.5415	-0.627	-3.2334	0.418
-0.6651	-0.4687	-0.8266	-0.9786	-0.6461	-0.9089	-0.9026	-0.6872	-1.2953	-0.8772	-0.9121	-1.1781	-0.8962	-0.228	-0.1963	-0.0127	0.4655	-0.4814	-0.0412	-0.5954	-0.6619	-3.0751	0.38
-0.7727	-0.5225	-0.8962	-1.0356	-0.6809	-0.9532	-0.9754	-0.7189	-1.3428	-0.9342	-0.9564	-1.2256	-0.9564	-0.266	-0.247	-0.1267	0.532	-0.5479	-0.0728	-0.6524	-0.7221	-2.9452	0.3389
-0.8551	-0.6144	-0.9817	-1.1211	-0.7664	-1.0356	-1.0736	-0.7981	-1.3903	-1.0166	-1.0039	-1.2699	-1.0134	-0.2977	-0.3104	-0.2724	0.5859	-0.608	-0.1298	-0.6841	-0.7411	-2.8091	0.3199
-0.9469	-0.6904	-1.0609	-1.2066	-0.8234	-1.1148	-1.1116	-0.8519	-1.4219	-1.0799	-1.0292	-1.3143	-1.0514	-0.3167	-0.437	-0.4624	0.6302	-0.6397	-0.1678	-0.7221	-0.7854	-2.6792	0.285
-1.0261	-0.7474	-1.1338	-1.2858	-0.8677	-1.1686	-1.2003	-0.9057	-1.4409	-1.1338	-1.0609	-1.3459	-1.0989	-0.3294	-0.5415	-0.6144	0.6366	-0.6936	-0.2185	-0.7759	-0.8076	-2.543	0.2534
-1.0926	-0.8076	-1.1781	-1.3079	-0.9406	-1.1939	-1.2573	-0.9374	-1.4695	-1.1781	-1.0831	-1.3523	-1.1243	-0.3294	-0.6049	-0.7949	0.6524	-0.7252	-0.2755	-0.7854	-0.8297	-2.4449	0.2344
-1.1211	-0.8519	-1.2098	-1.3428	-0.9659	-1.2288	-1.2826	-0.9469	-1.4568	-1.2003	-1.0799	-1.3776	-1.1338	-0.3104	-0.7062	-0.9342	0.627	-0.7632	-0.3135	-0.7949	-0.8107	-2.3372	0.1995
-1.1623	-0.8867	-1.2478	-1.3776	-0.9627	-1.2288	-1.2953	-0.9627	-1.4409	-1.2098	-1.0546	-1.3491	-1.1243	-0.3009	-0.8012	-1.0863	0.5954	-0.7727	-0.3262	-0.7822	-0.7791	-2.2675	0.19
-1.1781	-0.8899	-1.2414	-1.3586	-0.9596	-1.2066	-1.2699	-0.9406	-1.4188	-1.1781	-1.0134	-1.3269	-1.1084	-0.2819	-0.8614	-1.2256	0.5637	-0.8044	-0.3452	-0.8076	-0.7601	-2.2105	0.1742
-1.1686	-0.8836	-1.2414	-1.3491	-0.9627	-1.2034	-1.2794	-0.9247	-1.3586	-1.1813	-0.9659	-1.2794	-1.1021	-0.2755	-0.9057	-1.3079	0.5384	-0.8012	-0.3135	-0.7727	-0.7157	-2.1757	0.1298
-1.1591	-0.9121	-1.2541	-1.3459	-0.9596	-1.1844	-1.2541	-0.9247	-1.3206	-1.1718	-0.9374	-1.2414	-1.0768	-0.2629	-0.9659	-1.3871	0.5162	-0.8076	-0.3009	-0.7917	-0.6777	-2.1472	0.1235
-1.1116	-0.8962	-1.1908	-1.3206	-0.9216	-1.1243	-1.2193	-0.8867	-1.2541	-1.1559	-0.8551	-1.1813	-1.0197	-0.247	-0.9722	-1.4188	0.5035	-0.8076	-0.2629	-0.7791	-0.5954	-2.1377	0.0887
-1.0958	-0.8867	-1.1623	-1.2446	-0.8994	-1.0831	-1.1971	-0.8361	-1.1844	-1.1116	-0.7949	-1.1464	-0.9627	-0.2502	-0.9817	-1.4156	0.5099	-0.7886	-0.2439	-0.7601	-0.5194	-2.1218	0.0538
-1.0229	-0.8677	-1.1274	-1.1813	-0.8329	-1.0134	-1.1433	-0.7632	-1.0768	-1.0546	-0.6936	-1.0673	-0.9216	-0.247	-0.9596	-1.4409	0.5035	-0.7696	-0.152	-0.7221	-0.4307	-2.087	0.0348
-0.9976	-0.8361	-1.0799	-1.1528	-0.8044	-0.9627	-1.1116	-0.7157	-1.0261	-1.0261	-0.6239	-0.9944	-0.8646	-0.2724	-0.9279	-1.4156	0.5352	-0.7696	-0.0887	-0.7284	-0.3769	-2.0617	0.0063
-0.9437	-0.8012	-1.0166	-1.0736	-0.7442	-0.8899	-1.0292	-0.6397	-0.9437	-0.9659	-0.5384	-0.9311	-0.8139	-0.2914	-0.9121	-1.3364	0.5605	-0.7221	-0.0348	-0.6841	-0.3009	-2.0458	-0.0317
-0.8741	-0.7696	-0.9627	-1.0134	-0.6999	-0.8171	-0.9849	-0.589	-0.8709	-0.9026	-0.4719	-0.8867	-0.7569	-0.3009	-0.8297	-1.2794	0.5859	-0.6492	0.0285	-0.6492	-0.2217	-1.9983	-0.0633
-0.8139	-0.6967	-0.8772	-0.8994	-0.6429	-0.7316	-0.8804	-0.4909	-0.7411	-0.8202	-0.38	-0.7791	-0.6682	-0.3104	-0.7917	-1.1971	0.608	-0.608	0.0728	-0.5922	-0.1425	-1.9762	-0.0855
-0.7094	-0.6334	-0.7822	-0.7822	-0.5637	-0.6366	-0.7696	-0.4117	-0.6366	-0.7411	-0.2597	-0.7031	-0.5669	-0.3009	-0.7126	-1.0482	0.6175	-0.5257	0.1045	-0.513	-0.0538	-1.9382	-0.0887
-0.6366	-0.5415	-0.7062	-0.7031	-0.4814	-0.5384	-0.6872	-0.361	-0.57	-0.6556	-0.1932	-0.6334	-0.5035	-0.3262	-0.6017	-0.8741	0.6492	-0.4307	0.1615	-0.4434	-0.0032	-1.9318	-0.0887
-0.5732	-0.4814	-0.6334	-0.589	-0.4117	-0.4877	-0.5985	-0.2882	-0.4877	-0.589	-0.1108	-0.5637	-0.4149	-0.3357	-0.5447	-0.7379	0.6619	-0.3579	0.2154	-0.3705	0.0633	-1.916	-0.0823
-0.4845	-0.3674	-0.551	-0.4782	-0.3484	-0.3864	-0.4655	-0.2122	-0.4054	-0.4909	-0.0475	-0.4814	-0.2945	-0.3325	-0.4275	-0.5542	0.6777	-0.2819	0.247	-0.2787	0.1298	-1.8811	-0.0602
-0.399	-0.3072	-0.4687	-0.3769	-0.2819	-0.3262	-0.3674	-0.1457	-0.2977	-0.4275	0.0443	-0.4054	-0.209	-0.3199	-0.3167	-0.3864	0.6461	-0.19	0.2819	-0.2122	0.1773	-1.8368	-0.0253
-0.2977	-0.2312	-0.3705	-0.2629	-0.2122	-0.247	-0.247	-0.0823	-0.2185	-0.323	0.1045	-0.3262	-0.1267	-0.3104	-0.2249	-0.19	0.6112	-0.0697	0.3389	-0.0982	0.1995	-1.7861	0.0222
-0.2375	-0.152	-0.3199	-0.152	-0.1615	-0.1932	-0.1742	-0.0127	-0.1678	-0.2407	0.1203	-0.2882	-0.0348	-0.2787	-0.1172	0	0.5764	0.0158	0.3294	-0.0127	0.2217	-1.7038	0.0792
-0.1552	-0.1077	-0.2565	-0.0348	-0.1045	-0.1172	-0.0507	0.0222	-0.114	-0.152	0.1773	-0.228	0.0317	-0.2629	-0.0665	0.1773	0.5194	0.0665	0.3579	0.0602	0.2407	-1.6278	0.1172
-0.114	-0.0412	-0.1995	0.038	-0.0728	-0.0697	0.0633	0.0538	-0.0665	-0.0665	0.1837	-0.1963	0.0982	-0.2312	0.0538	0.304	0.4465	0.1678	0.3895	0.1298	0.2375	-1.5233	0.171
-0.0602	-0.0063	-0.1615	0.1267	-0.0475	-0.0602	0.1583	0.1045	-0.0222	0.0095	0.2154	-0.1678	0.1583	-0.19	0.1425	0.4592	0.3737	0.2344	0.4085	0.2122	0.2692	-1.4219	0.1773
0.0158	0.038	-0.1077	0.2312	-0.0127	-0.0348	0.2565	0.1488	0.0095	0.076	0.2312	-0.1203	0.2185	-0.1488	0.2058	0.6017	0.304	0.2977	0.4497	0.3135	0.285	-1.3269	0.1995
0.0443	0.0823	-0.095	0.3294	0.0127	-0.0285	0.3515	0.1615	0.0317	0.1583	0.2249	-0.1172	0.2375	-0.1203	0.2692	0.6746	0.247	0.3294	0.4339	0.3547	0.2945	-1.2161	0.209
0.0792	0.0918	-0.038	0.3959	0.0443	-0.0285	0.4244	0.1647	0.0317	0.2217	0.2439	-0.0855	0.3104	-0.0982	0.3389	0.7854	0.1773	0.38	0.4687	0.4117	0.3262	-1.1116	0.2122
