"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-1.0926	-1.3998	-1.5011	-1.2668	-0.8266	-1.6088	-1.2858	-0.3579	-1.1401	-0.7411	-0.0412	-0.9406	-0.2312	-0.2755	-0.8139	0.0855	0.551	0.6904	0.4307	0.304	0.266	-2.4354	2.0268
-1.0578	-1.2889	-1.4504	-1.2319	-0.7632	-1.593	-1.2256	-0.3199	-1.1148	-0.6999	-0.0507	-0.9089	-0.1805	-0.266	-0.8297	-0.0443	0.5542	0.7221	0.4465	0.2787	0.2629	-2.448	2.0363
-0.9944	-1.2034	-1.4061	-1.1433	-0.7031	-1.5265	-1.1654	-0.2597	-1.0546	-0.627	-0.0222	-0.8551	-0.1077	-0.2629	-0.8107	-0.1488	0.551	0.7822	0.4814	0.285	0.2819	-2.4512	2.0807
-0.9342	-1.1243	-1.3839	-1.0768	-0.6746	-1.5011	-1.1116	-0.2344	-1.0292	-0.5985	-0.0317	-0.8139	-0.0443	-0.2787	-0.8202	-0.2407	0.551	0.8076	0.4719	0.304	0.2914	-2.486	2.106
-0.8551	-1.0134	-1.2794	-0.9247	-0.5985	-1.4378	-1.0166	-0.1773	-0.9659	-0.5257	0.0222	-0.7537	0.0443	-0.2597	-0.7759	-0.3325	0.513	0.8677	0.5035	0.3357	0.3009	-2.505	2.1218
-0.7696	-0.9184	-1.2161	-0.8266	-0.5257	-1.3618	-0.9342	-0.133	-0.8994	-0.4592	0.0443	-0.6999	0.0982	-0.228	-0.7506	-0.399	0.4782	0.9184	0.4972	0.342	0.3199	-2.5177	2.1472
-0.6872	-0.7854	-1.1179	-0.6999	-0.4529	-1.2699	-0.8202	-0.0887	-0.8487	-0.4085	0.057	-0.6397	0.1963	-0.2122	-0.7126	-0.4909	0.4307	0.9786	0.4909	0.38	0.3294	-2.5209	2.1535
-0.5922	-0.6936	-1.0261	-0.5795	-0.418	-1.2129	-0.7632	-0.0792	-0.8107	-0.3705	0.0633	-0.5922	0.2597	-0.2058	-0.7031	-0.5352	0.3832	1.0134	0.456	0.3579	0.304	-2.5177	2.1567
-0.5004	-0.5732	-0.9121	-0.437	-0.3452	-1.1148	-0.6207	-0.0475	-0.7347	-0.266	0.0792	-0.532	0.342	-0.1425	-0.6587	-0.57	0.2787	1.0641	0.4434	0.3959	0.323	-2.4639	2.1503
-0.4054	-0.475	-0.8202	-0.3135	-0.2945	-1.0197	-0.5384	-0.038	-0.6904	-0.2249	0.0792	-0.4909	0.4149	-0.114	-0.6397	-0.6397	0.2344	1.1179	0.3864	0.4244	0.2819	-2.4005	2.1218
-0.323	-0.3737	-0.7189	-0.2122	-0.266	-0.9406	-0.4149	-0.0317	-0.6239	-0.1583	0.0855	-0.4085	0.513	-0.057	-0.6144	-0.6651	0.1488	1.1749	0.3325	0.4434	0.2819	-2.3214	2.087
-0.2217	-0.2787	-0.5827	-0.076	-0.228	-0.8266	-0.342	-0.0317	-0.5542	-0.095	0.0792	-0.3674	0.6207	-0.0348	-0.5384	-0.6967	0.0633	1.2066	0.285	0.456	0.2724	-2.2168	2.0743
-0.1552	-0.1773	-0.4909	0	-0.2154	-0.7506	-0.2787	-0.0507	-0.5162	-0.0697	0.0602	-0.2914	0.6492	0.0032	-0.5035	-0.7252	-0.0095	1.2319	0.228	0.456	0.2375	-2.0743	2.0205
-0.0507	-0.1172	-0.3895	0.0792	-0.1963	-0.6587	-0.2058	-0.076	-0.4434	-0.0127	0.0443	-0.2375	0.6967	0.0412	-0.456	-0.7252	-0.0697	1.2034	0.1393	0.4244	0.1773	-1.935	1.9635
0	-0.0665	-0.2882	0.1425	-0.1742	-0.551	-0.133	-0.0665	-0.3832	0.0348	0.0507	-0.1773	0.7727	0.0823	-0.399	-0.7284	-0.1457	1.2161	0.076	0.4117	0.1647	-1.764	1.9033
0.038	-0.0063	-0.2058	0.1932	-0.1963	-0.4845	-0.0823	-0.1108	-0.304	0.0887	0.0253	-0.1172	0.8392	0.1077	-0.3452	-0.7062	-0.1995	1.2003	-0.0095	0.4085	0.1298	-1.5708	1.8115
0.133	0.0348	-0.1013	0.247	-0.19	-0.4054	-0.0158	-0.152	-0.2565	0.1203	0.0222	-0.0348	0.9089	0.1425	-0.3104	-0.6904	-0.266	1.1908	-0.0918	0.3895	0.1077	-1.3934	1.6943
0.1457	0.0507	-0.0348	0.2787	-0.19	-0.3199	-0.0127	-0.1425	-0.2058	0.171	0.0095	0.0222	0.9564	0.1488	-0.285	-0.6651	-0.2945	1.1433	-0.1805	0.3515	0.0823	-1.2193	1.6025
0.19	0.057	0.0507	0.3072	-0.1932	-0.2185	0.0158	-0.1393	-0.1235	0.2312	0.0158	0.1267	0.9912	0.1742	-0.2312	-0.6207	-0.342	1.1401	-0.2534	0.3452	0.0633	-1.0292	1.4758
0.1868	0.1045	0.0982	0.2724	-0.1995	-0.1773	0.0095	-0.1678	-0.0538	0.2249	0.0253	0.1868	1.0324	0.1805	-0.19	-0.589	-0.3579	1.0641	-0.3515	0.2977	0.0253	-0.8772	1.3554
0.2154	0.1013	0.1457	0.2692	-0.2058	-0.1077	0.0348	-0.1773	0.0127	0.2755	0.0538	0.2945	1.0609	0.1868	-0.1583	-0.5225	-0.38	1.0324	-0.4022	0.2945	0.0285	-0.7031	1.2224
0.2185	0.1108	0.171	0.2185	-0.2439	-0.038	0.0032	-0.1868	0.0665	0.2819	0.0412	0.3294	1.0958	0.2027	-0.1457	-0.4624	-0.3927	0.9722	-0.4719	0.2724	-0.0095	-0.5669	1.1084
0.1963	0.1203	0.2058	0.1932	-0.2217	-0.0158	0.0032	-0.1963	0.114	0.3072	0.0728	0.4022	1.1084	0.2154	-0.1203	-0.4117	-0.4085	0.9184	-0.5352	0.2249	-0.0317	-0.4275	0.9596
0.1868	0.1203	0.2058	0.1488	-0.228	0.0348	-0.0317	-0.1805	0.1805	0.3167	0.095	0.4782	1.1148	0.2122	-0.1298	-0.3737	-0.4149	0.8614	-0.57	0.2027	-0.0443	-0.285	0.8392
0.1647	0.133	0.2122	0.1172	-0.2375	0.0633	-0.0412	-0.1488	0.2217	0.342	0.1235	0.5479	1.1338	0.228	-0.114	-0.3294	-0.4275	0.7949	-0.5827	0.1837	-0.0412	-0.1615	0.6841
0.1393	0.0982	0.1773	0.0538	-0.2375	0.0697	-0.0633	-0.1393	0.2597	0.3294	0.1362	0.5954	1.1274	0.1995	-0.1108	-0.3262	-0.4149	0.7126	-0.5922	0.1552	-0.0633	-0.0443	0.5447
0.114	0.0665	0.1678	-0.0127	-0.2375	0.0918	-0.0697	-0.1172	0.3167	0.3864	0.1805	0.6714	1.1179	0.2122	-0.1203	-0.304	-0.4339	0.627	-0.6049	0.1362	-0.0475	0.0633	0.399
0.0633	0.057	0.1045	-0.0665	-0.2534	0.0412	-0.1203	-0.095	0.3262	0.3832	0.209	0.6999	1.1021	0.2185	-0.1267	-0.2977	-0.4275	0.5605	-0.6144	0.0823	-0.076	0.1552	0.285
0.0443	0.0412	0.1077	-0.1045	-0.2344	0.0412	-0.1267	-0.0507	0.3895	0.3959	0.247	0.7569	1.0958	0.1995	-0.1203	-0.3135	-0.4212	0.4877	-0.5954	0.076	-0.0538	0.2502	0.1837
0.0253	0.019	0.0475	-0.1235	-0.2217	0.0475	-0.1203	-0.0348	0.4275	0.418	0.2945	0.8139	1.0609	0.209	-0.1203	-0.3072	-0.4244	0.4307	-0.5764	0.0697	-0.0665	0.323	0.1203
0.0158	0.0158	0.0285	-0.1552	-0.2185	0.0285	-0.1172	0.0412	0.4339	0.4149	0.3547	0.8297	1.0451	0.2122	-0.114	-0.3104	-0.4212	0.3927	-0.5289	0.0475	-0.038	0.3864	0.0475
-0.019	0.0253	-0.0095	-0.1932	-0.1932	0.0063	-0.1235	0.0443	0.4465	0.4497	0.3642	0.8519	1.0007	0.2122	-0.0918	-0.3135	-0.4149	0.3104	-0.5035	0.0253	-0.038	0.4497	-0.0063
-0.0063	-0.0095	-0.0158	-0.2058	-0.1678	0.0063	-0.0982	0.0823	0.4592	0.4909	0.4054	0.8931	0.9849	0.2027	-0.0982	-0.3072	-0.4117	0.2882	-0.4592	0.038	-0.0253	0.5035	-0.0823
-0.0285	-0.0127	-0.057	-0.209	-0.1615	-0.0158	-0.0728	0.1235	0.475	0.5035	0.4275	0.9152	0.9247	0.19	-0.0697	-0.2914	-0.3832	0.228	-0.418	0.019	-0.0222	0.5447	-0.1425
0.0032	0.0063	-0.0507	-0.1583	-0.1172	-0.0253	-0.0285	0.1583	0.5099	0.5732	0.4655	0.9437	0.9311	0.1837	-0.0285	-0.2439	-0.3864	0.247	-0.3737	0.057	-0.0127	0.5574	-0.2154
0.038	0.0253	-0.057	-0.1457	-0.095	-0.0158	0.0253	0.1932	0.5194	0.6207	0.4687	0.9501	0.8931	0.1932	-0.0127	-0.2058	-0.3642	0.2375	-0.3262	0.0602	-0.0317	0.5795	-0.3072
0.0602	0.0127	-0.0158	-0.0697	-0.1045	0.0063	0.076	0.1932	0.5257	0.6619	0.4529	0.9501	0.8899	0.1742	0.0507	-0.133	-0.3547	0.2344	-0.323	0.0918	-0.0507	0.5447	-0.3705
0.1203	0.0285	-0.0095	-0.019	-0.0602	0.0158	0.1077	0.2058	0.513	0.6936	0.4719	0.9564	0.8646	0.1837	0.1013	-0.057	-0.361	0.2597	-0.2629	0.1267	-0.0602	0.513	-0.4624
0.1615	0.019	0.0095	0.0285	-0.0443	0.0158	0.1742	0.1837	0.4909	0.7284	0.4339	0.9247	0.8297	0.1678	0.1583	0.0348	-0.3135	0.2249	-0.247	0.1583	-0.0792	0.4529	-0.5384
0.1837	0.0633	0.0602	0.1013	-0.0317	0.0507	0.247	0.1963	0.5035	0.7759	0.418	0.9026	0.7791	0.1615	0.2407	0.133	-0.3104	0.2407	-0.209	0.1963	-0.1013	0.3737	-0.5922
0.2565	0.0728	0.0887	0.1837	-0.0222	0.0823	0.3199	0.1583	0.494	0.8012	0.3484	0.8424	0.7379	0.1552	0.3135	0.2439	-0.2882	0.2375	-0.19	0.2154	-0.1298	0.2629	-0.6524
0.3325	0.0887	0.1773	0.304	-0.0127	0.133	0.4054	0.1362	0.4909	0.8424	0.3167	0.8266	0.6936	0.1393	0.4022	0.323	-0.2629	0.2217	-0.1805	0.2249	-0.1552	0.152	-0.7189
0.399	0.1108	0.2249	0.3579	-0.057	0.1457	0.4782	0.076	0.4529	0.8456	0.2344	0.7664	0.6334	0.1077	0.4719	0.4244	-0.228	0.1773	-0.1837	0.2217	-0.209	0.0222	-0.7632
0.4117	0.1235	0.2819	0.4624	-0.076	0.1805	0.5067	-0.0127	0.3959	0.8234	0.1552	0.6524	0.5384	0.1077	0.5415	0.551	-0.1963	0.133	-0.1932	0.2217	-0.266	-0.1108	-0.8329
0.5035	0.171	0.3737	0.5447	-0.0697	0.2407	0.5827	-0.0792	0.3642	0.8012	0.076	0.5985	0.4719	0.0982	0.6429	0.6429	-0.1805	0.1077	-0.2027	0.2217	-0.3009	-0.2597	-0.8677
0.5795	0.209	0.4592	0.6904	-0.0538	0.304	0.6714	-0.1203	0.3389	0.8012	0.0032	0.532	0.3959	0.0918	0.7316	0.7601	-0.1773	0.0918	-0.2122	0.2185	-0.3357	-0.399	-0.8931
0.6429	0.2692	0.5415	0.7727	-0.0538	0.3515	0.7252	-0.1868	0.2977	0.7791	-0.0792	0.4307	0.2597	0.0792	0.7822	0.8392	-0.1488	0.0095	-0.2185	0.1742	-0.38	-0.532	-0.9627
0.6936	0.3389	0.627	0.8709	-0.0475	0.4054	0.7854	-0.2565	0.266	0.7537	-0.1837	0.3389	0.1995	0.0633	0.8709	0.9406	-0.1172	-0.0412	-0.2502	0.1393	-0.4085	-0.6302	-0.9659
0.7601	0.4212	0.7126	0.9469	-0.0222	0.4877	0.8582	-0.3009	0.2629	0.7094	-0.247	0.2819	0.1298	0.0475	0.9374	0.9754	-0.1077	-0.1045	-0.2058	0.1108	-0.437	-0.7126	-0.9976
0.8266	0.5099	0.8297	1.0514	-0.0253	0.5637	0.8931	-0.3705	0.2692	0.6809	-0.304	0.228	0.0348	0.0538	0.9754	1.0451	-0.0982	-0.1488	-0.2312	0.0887	-0.4719	-0.7696	-1.0102
0.8551	0.5827	0.9026	1.1243	-0.0285	0.6461	0.9311	-0.4339	0.2534	0.6144	-0.3737	0.1457	-0.076	0.0412	1.0387	1.0958	-0.0855	-0.209	-0.2407	0.0317	-0.4845	-0.8266	-1.0387
0.9406	0.6746	0.9817	1.1876	0.019	0.7347	0.9849	-0.4687	0.285	0.5669	-0.4275	0.1108	-0.1362	0.0443	1.0926	1.1338	-0.0823	-0.2502	-0.247	-0.0095	-0.4909	-0.8329	-1.0356
0.9596	0.7474	1.0673	1.2319	0.0475	0.8266	0.9976	-0.4719	0.3167	0.551	-0.4465	0.114	-0.1742	0.0412	1.1179	1.1211	-0.0887	-0.2882	-0.247	-0.019	-0.4814	-0.8297	-1.0229
1.0007	0.8076	1.1084	1.2826	0.0855	0.8836	1.0134	-0.475	0.3579	0.5035	-0.4719	0.0887	-0.2375	0.0412	1.1591	1.1559	-0.0855	-0.3389	-0.2597	-0.0697	-0.4972	-0.8044	-1.0451
1.0482	0.8582	1.1939	1.3174	0.095	0.9627	1.0071	-0.4972	0.3769	0.4307	-0.5004	0.0602	-0.3199	0.0348	1.1749	1.1781	-0.0792	-0.3927	-0.2787	-0.1267	-0.4814	-0.7537	-1.0134
1.0197	0.8804	1.1876	1.3301	0.095	1.0166	1.0324	-0.5035	0.3832	0.3927	-0.5289	0.0665	-0.361	0.038	1.1623	1.1844	-0.0665	-0.4687	-0.2914	-0.1457	-0.4909	-0.6619	-0.9976
1.0514	0.9311	1.2414	1.3143	0.095	1.0989	0.9817	-0.5004	0.4275	0.323	-0.5194	0.0285	-0.418	0.0253	1.1623	1.1876	-0.0538	-0.5194	-0.2977	-0.1995	-0.4687	-0.589	-0.9817
1.0673	0.9564	1.2794	1.3079	0.1267	1.1813	0.9754	-0.4655	0.475	0.2629	-0.5289	0.0475	-0.4592	0.0222	1.1971	1.2098	-0.0665	-0.57	-0.2755	-0.2502	-0.4275	-0.513	-0.9501
