"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.0382	-0.9636	-1.1407	-0.6963	-0.9294	-0.8206	-0.5346	-1.0164	-1.004	-0.4569	-0.6465	-0.6621	-0.0839	0.4538	-0.6963	-0.9045	-0.889	0.8454	-0.6185	0.0964	-0.2829
-0.92	-0.8672	-1.0133	-0.5812	-0.8921	-0.7584	-0.4445	-0.9915	-0.9449	-0.4196	-0.6185	-0.5906	-0.0684	0.4103	-0.6279	-0.8268	-0.8082	0.7926	-0.6527	0.0528	-0.2953
-0.8175	-0.774	-0.8921	-0.4569	-0.8454	-0.6714	-0.3916	-0.9542	-0.8734	-0.401	-0.5781	-0.5377	-0.0311	0.3575	-0.575	-0.7677	-0.7118	0.7211	-0.6434	0.0218	-0.2393
-0.7429	-0.6838	-0.7926	-0.345	-0.8268	-0.575	-0.3077	-0.9263	-0.8175	-0.3699	-0.5377	-0.4631	0.0124	0.3015	-0.5471	-0.7273	-0.5906	0.6465	-0.6465	-0.0093	-0.2362
-0.6372	-0.5844	-0.6496	-0.2269	-0.774	-0.4911	-0.2611	-0.8672	-0.7304	-0.3326	-0.4911	-0.3854	0.0622	0.2487	-0.4787	-0.6496	-0.4911	0.5719	-0.6403	-0.0497	-0.1865
-0.4911	-0.4445	-0.4849	-0.0653	-0.6838	-0.3419	-0.1119	-0.8206	-0.5968	-0.2611	-0.3792	-0.2611	0.1181	0.2176	-0.4227	-0.575	-0.4258	0.5346	-0.5906	-0.0746	-0.1243
-0.3948	-0.3512	-0.3575	0.0622	-0.6372	-0.2456	-0.0311	-0.7584	-0.5004	-0.2114	-0.3233	-0.1585	0.1554	0.1772	-0.3823	-0.4911	-0.3388	0.4787	-0.5502	-0.0964	-0.0684
-0.2642	-0.2331	-0.202	0.1834	-0.5564	-0.1119	0.0653	-0.6683	-0.3575	-0.1523	-0.2393	-0.0404	0.23	0.1305	-0.3046	-0.3885	-0.2487	0.4165	-0.5253	-0.1088	-0.0031
-0.1772	-0.143	-0.0435	0.3326	-0.4849	0.028	0.1585	-0.5812	-0.2207	-0.0715	-0.1274	0.0901	0.3015	0.0808	-0.2642	-0.3512	-0.171	0.3512	-0.4569	-0.1337	0.0653
-0.0622	-0.0373	0.0932	0.46	-0.3792	0.1212	0.2797	-0.4756	-0.0653	0.0124	-0.0249	0.2083	0.3699	0.0466	-0.1958	-0.2642	-0.1057	0.3077	-0.3885	-0.1181	0.143
0.0591	0.0591	0.2518	0.5937	-0.2797	0.286	0.401	-0.3668	0.0932	0.0964	0.0964	0.3326	0.432	0.028	-0.1026	-0.1616	-0.0559	0.258	-0.3388	-0.1181	0.2145
0.1523	0.1274	0.3854	0.7025	-0.2176	0.3823	0.4787	-0.2766	0.2176	0.171	0.1678	0.4227	0.4569	0.0124	-0.0839	-0.0901	-0.0093	0.1865	-0.2673	-0.1243	0.2549
