"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.0677	0.3222	0.1678	0.2464	0.7391	0.2599	0.2193	0.9313	0.8257	0.5252	1.1235	1.0314	0.6958	-0.1354	0.0217	-1.4971	0.2734	0.2924	0.5766	-0.1651	0.7851
-0.0677	0.3546	0.157	0.1949	0.7553	0.2788	0.2247	0.9692	0.8582	0.5252	1.1424	1.026	0.6714	-0.1137	-0.046	-1.3915	0.222	0.2815	0.6037	-0.1327	0.7986
-0.0758	0.4034	0.1814	0.2139	0.804	0.3384	0.2491	1.0017	0.9069	0.5387	1.1722	1.0612	0.7093	-0.0758	-0.0677	-1.2264	0.1516	0.3249	0.647	-0.1137	0.804
-0.0975	0.4115	0.1841	0.1949	0.8257	0.3844	0.2436	1.0179	0.9286	0.5414	1.183	1.0856	0.6822	-0.046	-0.1381	-1.1343	0.1029	0.3222	0.6416	-0.1137	0.8311
-0.0785	0.4683	0.1895	0.1895	0.8501	0.4467	0.268	1.0558	0.9827	0.5469	1.1885	1.0666	0.712	-0.0217	-0.203	-0.9692	0.0433	0.3384	0.6741	-0.1029	0.8446
-0.0866	0.509	0.203	0.1733	0.8934	0.5225	0.2464	1.1072	1.0098	0.5739	1.2101	1.0964	0.712	0.0108	-0.2599	-0.8284	-0.0244	0.3546	0.7282	-0.1164	0.869
-0.0866	0.5496	0.2085	0.1651	0.9259	0.5658	0.2545	1.1072	1.0585	0.5577	1.2101	1.1045	0.7282	0.0352	-0.3438	-0.6741	-0.0731	0.3898	0.7499	-0.1056	0.8771
-0.0893	0.5956	0.2436	0.1327	0.9827	0.6308	0.2924	1.1614	1.0937	0.5793	1.248	1.1262	0.7337	0.0704	-0.3925	-0.5333	-0.1191	0.4088	0.7851	-0.0596	0.9177
-0.0704	0.6362	0.268	0.1002	1.0396	0.6958	0.2815	1.1912	1.1397	0.582	1.2534	1.156	0.7391	0.0785	-0.425	-0.4332	-0.1516	0.4386	0.8176	-0.0406	0.9259
-0.0866	0.6443	0.268	0.0623	1.045	0.7472	0.2355	1.1966	1.1614	0.5577	1.2589	1.156	0.7337	0.0948	-0.4548	-0.314	-0.1814	0.4521	0.8446	-0.0108	0.9286
-0.046	0.6741	0.3167	0.0487	1.0964	0.8067	0.2247	1.2128	1.2047	0.536	1.2561	1.1451	0.7472	0.0975	-0.4629	-0.1895	-0.2003	0.4792	0.8771	0.0433	0.9529
-0.0135	0.7228	0.3357	0.0244	1.1235	0.8636	0.2409	1.2616	1.2291	0.5279	1.2426	1.1397	0.7255	0.1218	-0.425	-0.046	-0.2274	0.5225	0.8988	0.1381	0.9421
0.0162	0.7472	0.3628	-0.0162	1.1668	0.8961	0.2193	1.2724	1.2291	0.5035	1.2291	1.1533	0.7174	0.1164	-0.3736	0.0379	-0.2247	0.5333	0.9232	0.222	0.9475
0.0541	0.7607	0.3817	-0.0135	1.2209	0.9556	0.222	1.2886	1.2399	0.4819	1.2426	1.1614	0.7418	0.1218	-0.2897	0.1976	-0.2328	0.5793	0.9421	0.3249	0.9719
0.111	0.7634	0.4169	-0.0054	1.2426	0.9719	0.1895	1.2616	1.2426	0.4738	1.2237	1.137	0.7147	0.1056	-0.2355	0.2843	-0.2139	0.5929	0.9286	0.425	0.9638
0.1462	0.7851	0.4494	-0.0135	1.2616	1.0179	0.2057	1.2805	1.2534	0.4602	1.2128	1.1181	0.7282	0.1056	-0.1787	0.4007	-0.2112	0.6091	0.9908	0.5414	0.9773
0.1814	0.7932	0.4629	-0.0244	1.2886	1.0369	0.1922	1.248	1.2209	0.4359	1.1993	1.091	0.7066	0.0866	-0.1218	0.4873	-0.1841	0.6172	0.9665	0.6551	0.9475
0.203	0.7797	0.4954	-0.0135	1.2616	1.0369	0.1624	1.2101	1.2101	0.4061	1.156	1.0531	0.6768	0.0677	-0.1029	0.5658	-0.1462	0.6227	0.9448	0.7716	0.9096
0.2599	0.7824	0.5306	0.0027	1.2697	1.0693	0.1787	1.1912	1.1885	0.3953	1.1343	1.0314	0.6714	0.0596	-0.092	0.6443	-0.1083	0.6524	0.915	0.8961	0.888
0.2951	0.7824	0.5685	0.0217	1.248	1.0639	0.1651	1.1397	1.1614	0.3898	1.0748	0.9773	0.6362	0.0325	-0.092	0.6903	-0.0623	0.6714	0.8988	0.9719	0.8609
0.3655	0.7878	0.6118	0.0785	1.2318	1.1045	0.1949	1.0937	1.1614	0.4007	1.0396	0.9448	0.6606	0.0244	-0.0704	0.777	-0.0379	0.6579	0.8582	1.0423	0.8149
0.3953	0.7634	0.6362	0.1029	1.2318	1.1289	0.2003	1.0342	1.1181	0.398	0.999	0.9232	0.6497	-0.0108	-0.0731	0.8067	0.0244	0.6768	0.7878	1.0883	0.758
0.4683	0.7824	0.712	0.1543	1.2128	1.1424	0.2301	0.9908	1.1127	0.4088	0.9584	0.888	0.6335	-0.0271	-0.0677	0.8744	0.0623	0.6687	0.7391	1.1072	0.7255
0.5144	0.7797	0.7472	0.2193	1.1614	1.1506	0.2545	0.9286	1.0991	0.4332	0.8988	0.8311	0.6281	-0.0433	-0.046	0.8988	0.0866	0.6687	0.6768	1.0937	0.6497
0.5577	0.804	0.777	0.287	1.156	1.1722	0.2978	0.888	1.0531	0.4548	0.8203	0.7716	0.6145	-0.065	-0.0379	0.9177	0.1327	0.6741	0.5983	1.0937	0.5848
0.601	0.8122	0.8446	0.333	1.1262	1.1939	0.3384	0.823	1.0342	0.4981	0.7553	0.7364	0.6254	-0.092	-0.019	0.9502	0.1733	0.6579	0.4981	1.0477	0.5144
0.6497	0.8203	0.8934	0.3871	1.1181	1.2074	0.3655	0.7797	0.9827	0.5062	0.7012	0.6985	0.6064	-0.111	-0.0244	0.9096	0.2003	0.6497	0.4196	0.9935	0.444
0.7066	0.823	0.9475	0.4656	1.0856	1.2426	0.4142	0.7364	0.9529	0.5225	0.6199	0.6443	0.6118	-0.1164	-0.019	0.915	0.2301	0.601	0.3303	0.9502	0.3492
0.7499	0.8528	0.98	0.5144	1.0423	1.2534	0.4873	0.6633	0.9204	0.5496	0.5631	0.6118	0.6064	-0.1327	-0.0352	0.869	0.2491	0.5604	0.2626	0.8961	0.3167
0.7797	0.8528	1.0612	0.5712	1.026	1.2968	0.5333	0.6308	0.9259	0.5929	0.4954	0.5712	0.5983	-0.1272	-0.0541	0.8013	0.2572	0.5062	0.1678	0.8446	0.222
0.804	0.8392	1.0721	0.6335	0.98	1.3076	0.5387	0.582	0.8663	0.5848	0.4142	0.5279	0.582	-0.1489	-0.111	0.7337	0.287	0.4521	0.065	0.7445	0.1218
0.8528	0.8663	1.1424	0.712	0.9692	1.3347	0.6145	0.5496	0.8582	0.6524	0.3953	0.5117	0.5929	-0.1408	-0.1327	0.6443	0.2788	0.4007	-0.0054	0.6714	0.0623
0.8744	0.8555	1.1749	0.7634	0.934	1.3319	0.6524	0.5306	0.8636	0.6849	0.3438	0.4927	0.5766	-0.1462	-0.2003	0.5252	0.2897	0.3709	-0.0487	0.5875	0
0.8961	0.8744	1.1993	0.8419	0.9475	1.3671	0.7201	0.5062	0.8582	0.7093	0.2707	0.4711	0.5469	-0.1435	-0.2518	0.4223	0.3059	0.3086	-0.1272	0.4656	-0.0677
0.9313	0.8744	1.2264	0.8744	0.934	1.3861	0.7634	0.5062	0.8501	0.7147	0.2301	0.4494	0.5414	-0.157	-0.2518	0.2734	0.3113	0.2545	-0.1922	0.3601	-0.1164
0.9584	0.9259	1.2778	0.9502	0.9529	1.4132	0.8365	0.5008	0.8771	0.7932	0.2139	0.4602	0.536	-0.1516	-0.2734	0.1624	0.3113	0.203	-0.2139	0.2436	-0.1624
0.9827	0.9448	1.3211	1.0017	0.9611	1.4159	0.888	0.5387	0.888	0.8149	0.2003	0.4711	0.5333	-0.1597	-0.2464	0.0677	0.3167	0.1435	-0.2409	0.1462	-0.2057
1.045	0.98	1.3671	1.091	1.0017	1.4511	0.9611	0.5496	0.8934	0.8501	0.1922	0.4792	0.5144	-0.1651	-0.2247	-0.0081	0.314	0.0866	-0.2301	0.0217	-0.2193
1.0883	1.0098	1.3753	1.1262	1.0179	1.4727	1.0071	0.5902	0.9232	0.9069	0.1922	0.4954	0.4981	-0.1651	-0.1489	-0.0541	0.3222	0.0352	-0.2355	-0.0623	-0.2247
1.1154	1.0342	1.4159	1.183	1.0477	1.516	1.0504	0.6118	0.9665	0.9069	0.1895	0.5144	0.49	-0.1733	-0.0677	-0.065	0.3276	0	-0.203	-0.1597	-0.2247
1.183	1.0612	1.4619	1.2291	1.091	1.5187	1.1533	0.666	1.0098	0.9502	0.2139	0.5414	0.4819	-0.1624	0.0325	-0.0541	0.333	-0.0623	-0.1272	-0.2274	-0.2057
1.2047	1.0802	1.4727	1.2832	1.1235	1.5377	1.1695	0.7364	1.026	0.98	0.2545	0.5766	0.4683	-0.176	0.1327	-0.0352	0.3492	-0.0975	-0.0704	-0.2707	-0.1733
1.2697	1.1316	1.4835	1.3292	1.156	1.5404	1.2399	0.7851	1.0856	1.0098	0.2951	0.6199	0.4629	-0.1922	0.2761	0.0217	0.3682	-0.1678	0.0135	-0.3086	-0.1191
1.3049	1.1343	1.4971	1.3617	1.1776	1.5539	1.2805	0.823	1.0991	1.0071	0.3276	0.6768	0.4494	-0.2003	0.4007	0.0677	0.3925	-0.2301	0.1056	-0.3411	-0.0677
1.3428	1.1695	1.516	1.3969	1.2264	1.5566	1.3049	0.8934	1.156	1.0314	0.398	0.7228	0.4223	-0.203	0.5875	0.1841	0.4061	-0.287	0.1895	-0.3709	-0.0379
1.3644	1.202	1.5566	1.4267	1.2751	1.5756	1.3617	0.9502	1.1912	1.0504	0.4548	0.7797	0.4332	-0.203	0.7472	0.2924	0.4034	-0.3384	0.3032	-0.3709	0.046
1.3888	1.2209	1.5187	1.4429	1.267	1.5485	1.3644	0.9881	1.2047	1.0287	0.4981	0.8095	0.4332	-0.2166	0.915	0.3925	0.4332	-0.398	0.4196	-0.398	0.1002
1.4294	1.2534	1.5512	1.4511	1.3076	1.5621	1.4077	1.0585	1.2534	1.0017	0.536	0.8555	0.4007	-0.2193	1.0937	0.5035	0.4413	-0.4548	0.4954	-0.4196	0.1462
1.4484	1.2697	1.5566	1.4673	1.3157	1.5242	1.3834	1.0802	1.248	1.0071	0.5631	0.8636	0.3736	-0.2355	1.2859	0.647	0.4629	-0.509	0.5712	-0.4521	0.2085
1.4592	1.2832	1.5214	1.4538	1.3319	1.489	1.3753	1.1127	1.2426	0.9611	0.5929	0.8907	0.3601	-0.2464	1.4294	0.7228	0.4711	-0.5577	0.647	-0.4521	0.2599
1.4456	1.2832	1.4998	1.4402	1.2886	1.4456	1.3536	1.0937	1.2182	0.9177	0.6037	0.8907	0.3059	-0.2436	1.581	0.8311	0.4846	-0.6064	0.7174	-0.4656	0.2843
1.4348	1.2724	1.4808	1.4186	1.2805	1.3753	1.294	1.0937	1.1803	0.8636	0.6037	0.888	0.2815	-0.2545	1.6758	0.915	0.5008	-0.647	0.758	-0.4792	0.3303
1.3942	1.2724	1.4159	1.3888	1.2182	1.2913	1.267	1.0748	1.1424	0.804	0.6172	0.8582	0.2328	-0.2518	1.7489	0.9638	0.509	-0.6849	0.7905	-0.4683	0.3492
