"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.4399	-0.874	-0.1071	1.0823	-1.0534	-0.1852	0.683	-0.1302	0.0752	1.1286	0.5527	0.4717	1.1778	-0.1592	0.4051	0.6135	0.3039	0.7582	0.0521	0.7842	0.5643	-2.2138	0.0897
0.2952	-1.01	-0.2576	0.9752	-1.1518	-0.2633	0.6077	-0.1765	0.0347	1.0563	0.5122	0.4399	1.1315	-0.1736	0.3068	0.5325	0.327	0.79	0.0434	0.7987	0.5064	-2.237	0.0868
0.1534	-1.1778	-0.3762	0.874	-1.2473	-0.3502	0.5441	-0.2228	-0.0376	1.0187	0.4804	0.4167	1.0997	-0.1707	0.2489	0.4804	0.3068	0.819	0.026	0.8219	0.4688	-2.2804	0.0868
0.0087	-1.3515	-0.5469	0.7148	-1.3891	-0.4659	0.437	-0.2807	-0.1071	0.9405	0.4283	0.356	1.0389	-0.1678	0.1621	0.4051	0.3183	0.8161	-0.0376	0.8277	0.3675	-2.3499	0.0926
-0.1476	-1.5077	-0.7003	0.5672	-1.5222	-0.5672	0.2981	-0.3675	-0.191	0.845	0.3531	0.3154	1.01	-0.1621	0.1158	0.3502	0.3125	0.8479	-0.0752	0.8479	0.2894	-2.4309	0.0926
-0.3068	-1.6929	-0.8624	0.3791	-1.6582	-0.6801	0.1621	-0.4457	-0.2691	0.7582	0.2807	0.246	0.9145	-0.1592	0.0521	0.2952	0.2981	0.8624	-0.1331	0.8219	0.2199	-2.5148	0.11
-0.4225	-1.8579	-0.9926	0.2084	-1.7769	-0.7958	0.0405	-0.5354	-0.3357	0.6627	0.2141	0.2055	0.8682	-0.136	0.0289	0.2489	0.2605	0.8855	-0.1678	0.8248	0.1505	-2.5958	0.1273
-0.5846	-2.0286	-1.1605	0.0289	-1.9042	-0.8913	-0.0926	-0.6222	-0.437	0.5556	0.1273	0.1129	0.7871	-0.1244	-0.0116	0.2113	0.2489	0.8797	-0.2315	0.7987	0.0579	-2.6508	0.1534
-0.7148	-2.156	-1.2704	-0.1418	-2.0084	-0.9637	-0.2402	-0.6859	-0.4949	0.4775	0.0752	0.0926	0.7379	-0.1013	-0.0087	0.2084	0.2141	0.874	-0.2344	0.7871	0.0145	-2.7145	0.1852
-0.8132	-2.2949	-1.3891	-0.3068	-2.0952	-1.036	-0.3386	-0.764	-0.5238	0.3965	-0.0029	0.0318	0.6482	-0.1042	-0.026	0.1707	0.1765	0.8595	-0.2605	0.7582	-0.0492	-2.7695	0.1997
