"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.6771	0.7596	0.6742	0.7084	1.0924	0.7454	0.404	1.1436	0.7681	0.0114	0.8819	0.7283	-0.1508	-0.1309	-0.0484	-0.5917	0.2674	-0.6572	1.1493	-0.1195	1.1067	-1.5192	1.778
0.7681	0.8563	0.7454	0.7368	1.1493	0.8051	0.4239	1.2119	0.7937	0.0427	0.9388	0.7766	-0.1252	-0.1451	-0.0199	-0.532	0.276	-0.6629	1.1692	-0.1223	1.1152	-1.5192	1.6984
0.8335	0.9388	0.862	0.7909	1.1977	0.8392	0.4751	1.2517	0.8193	0.0683	0.9929	0.8108	-0.0967	-0.1309	0.0028	-0.458	0.2873	-0.6685	1.1607	-0.1223	1.1351	-1.5078	1.6472
0.9388	1.0384	0.936	0.8165	1.2432	0.8648	0.4893	1.3058	0.862	0.1166	1.027	0.8591	-0.0797	-0.1309	0.0114	-0.3528	0.2703	-0.66	1.1806	-0.1109	1.155	-1.448	1.5988
0.99	1.0867	0.9758	0.8421	1.2859	0.8677	0.5092	1.3314	0.8677	0.1309	1.0981	0.8791	-0.0683	-0.1337	0.0142	-0.3186	0.276	-0.6657	1.1579	-0.1252	1.1749	-1.3826	1.5704
1.0469	1.155	1.0526	0.8677	1.3001	0.9189	0.5547	1.3485	0.899	0.1622	1.1379	0.9018	-0.0341	-0.1195	0.0256	-0.2048	0.2532	-0.6287	1.1351	-0.1024	1.1835	-1.2859	1.5504
1.101	1.2204	1.1038	0.8933	1.32	0.9246	0.5661	1.3968	0.9388	0.2134	1.1892	0.936	-0.0142	-0.1024	0.0455	-0.0711	0.2304	-0.6116	1.1323	-0.1024	1.2034	-1.2261	1.559
1.1237	1.2517	1.101	0.9246	1.3399	0.9303	0.5775	1.4196	0.9445	0.2418	1.2517	0.9616	0.0284	-0.0882	0.0398	0.0313	0.2077	-0.5804	1.1237	-0.0967	1.2148	-1.1294	1.5761
1.1351	1.2745	1.1152	0.9104	1.3513	0.9132	0.5946	1.4082	0.9701	0.276	1.2973	0.9673	0.0711	-0.1024	0.0284	0.1451	0.1963	-0.5832	1.0896	-0.1024	1.2176	-1.0498	1.6273
1.1579	1.2973	1.1123	0.916	1.3172	0.9047	0.5832	1.4196	0.9559	0.293	1.3229	0.9758	0.1195	-0.091	0.0484	0.2674	0.1792	-0.5377	1.0668	-0.1081	1.246	-0.9957	1.6586
1.1465	1.2916	1.081	0.8848	1.283	0.8705	0.5604	1.4281	0.9246	0.2902	1.3399	0.936	0.1309	-0.0768	0.0512	0.3812	0.1593	-0.5064	1.064	-0.1337	1.2375	-0.936	1.7098
1.1038	1.2745	1.0611	0.8677	1.2745	0.8449	0.5405	1.4054	0.9047	0.2987	1.3826	0.9644	0.165	-0.074	0.0711	0.4751	0.1309	-0.4609	1.0498	-0.1337	1.283	-0.8933	1.7382
1.0498	1.2176	0.9872	0.8108	1.2233	0.7852	0.5035	1.3854	0.8848	0.3044	1.4196	0.9416	0.2191	-0.0541	0.0825	0.5547	0.1138	-0.4296	0.9957	-0.128	1.3086	-0.8819	1.7439
0.9729	1.1749	0.9331	0.7653	1.1806	0.7311	0.4751	1.3513	0.8506	0.3072	1.4452	0.9473	0.2532	-0.0398	0.0626	0.5832	0.0711	-0.367	0.9815	-0.1138	1.3257	-0.8506	1.7837
0.8734	1.101	0.825	0.6629	1.0924	0.6657	0.4097	1.3001	0.788	0.2987	1.4623	0.916	0.2845	-0.0142	0.0626	0.5946	0.0541	-0.3328	0.9502	-0.1195	1.3513	-0.8392	1.8008
0.7795	1.0042	0.7197	0.5747	1.0526	0.6003	0.3528	1.2688	0.7454	0.2845	1.4708	0.8876	0.293	-0.0171	0.0427	0.5405	0.0228	-0.2788	0.9331	-0.1422	1.3655	-0.8108	1.8236
0.6629	0.9075	0.6202	0.4694	0.9616	0.5206	0.2674	1.2005	0.6913	0.2475	1.4537	0.8364	0.3016	0.0028	0.0228	0.4979	-0.0028	-0.2503	0.9104	-0.1309	1.3854	-0.7852	1.8406
0.5064	0.7539	0.4808	0.3385	0.8705	0.4153	0.1878	1.1607	0.6287	0.2304	1.448	0.788	0.2987	0.0085	-0.0171	0.3841	-0.0028	-0.2134	0.8591	-0.165	1.3684	-0.7254	1.8577
0.367	0.6515	0.3613	0.2162	0.7738	0.3414	0.091	1.0839	0.5633	0.1792	1.4224	0.7454	0.3072	0.0085	-0.0825	0.239	-0.0341	-0.1906	0.8421	-0.165	1.3598	-0.6344	1.8691
