"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.2648	-0.3506	-0.4812	-0.4961	-0.0634	-0.3357	-0.7907	-0.276	-0.8579	-0.843	-0.5856	-1.1787	-1.0183	-0.1343	-0.3581	-0.4252	0.2909	-0.8616	0.1529	-0.5483	-0.1529	-0.4252	-0.0559
-0.2089	-0.332	-0.4401	-0.4252	-0.0746	-0.3021	-0.7236	-0.2648	-0.7646	-0.8019	-0.5669	-1.119	-0.9474	-0.1305	-0.2909	-0.3543	0.2723	-0.8318	0.1753	-0.4924	-0.138	-0.4812	-0.0746
-0.138	-0.3432	-0.3805	-0.3916	-0.0709	-0.235	-0.6378	-0.2648	-0.7273	-0.705	-0.5558	-1.0742	-0.8803	-0.1194	-0.1865	-0.2536	0.2611	-0.7833	0.1529	-0.4625	-0.1156	-0.5707	-0.0932
-0.1156	-0.3394	-0.332	-0.3245	-0.0932	-0.2163	-0.5632	-0.2424	-0.6788	-0.6304	-0.5259	-0.9996	-0.8019	-0.1082	-0.1268	-0.2201	0.2462	-0.7199	0.1082	-0.4252	-0.1156	-0.6229	-0.138
-0.041	-0.3432	-0.276	-0.2872	-0.0821	-0.1678	-0.4625	-0.2014	-0.6154	-0.5632	-0.5073	-0.9586	-0.7497	-0.097	-0.0821	-0.1455	0.2313	-0.6565	0.0858	-0.373	-0.1231	-0.6826	-0.1268
-0.0112	-0.3954	-0.2387	-0.2686	-0.1007	-0.1492	-0.4178	-0.1902	-0.5707	-0.5185	-0.4812	-0.8803	-0.6602	-0.1007	-0.0336	-0.1231	0.2051	-0.5893	0.0298	-0.3469	-0.1156	-0.705	-0.1529
0.0224	-0.373	-0.194	-0.2275	-0.1044	-0.1082	-0.3021	-0.1641	-0.5147	-0.4289	-0.4625	-0.8057	-0.5669	-0.0746	-0.0075	-0.097	0.179	-0.4886	0.0037	-0.2797	-0.1156	-0.7199	-0.1678
0.0709	-0.3655	-0.1529	-0.1902	-0.0821	-0.0597	-0.2163	-0.138	-0.4551	-0.3245	-0.4289	-0.7161	-0.4774	-0.0597	0.0932	-0.0559	0.1455	-0.4178	-0.0149	-0.2462	-0.0932	-0.7348	-0.1529
0.0858	-0.3432	-0.1194	-0.1343	-0.0858	-0.0448	-0.1231	-0.1194	-0.3991	-0.2536	-0.3767	-0.6453	-0.3805	-0.0559	0.0858	-0.0559	0.1343	-0.3543	-0.0597	-0.1902	-0.1007	-0.7124	-0.1753
0.1231	-0.3394	-0.0821	-0.097	-0.0448	0.0112	-0.0336	-0.0895	-0.317	-0.1716	-0.3282	-0.5446	-0.2536	-0.0485	0.1231	-0.0709	0.1156	-0.2536	-0.0559	-0.1567	-0.0671	-0.7087	-0.1492
0.1305	-0.3096	-0.0559	-0.0448	-0.041	0.0261	0.0448	-0.0671	-0.2387	-0.0895	-0.2723	-0.4513	-0.138	-0.0559	0.0932	-0.0709	0.1156	-0.1716	-0.1082	-0.1194	-0.0485	-0.6751	-0.1194
0.1716	-0.2947	-0.0298	0.0149	-0.0112	0.0746	0.1492	-0.0298	-0.1529	-0.0112	-0.2313	-0.3506	-0.0448	-0.0373	0.097	-0.1156	0.1007	-0.1007	-0.1343	-0.0821	-0.0037	-0.6266	-0.0858
