"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.66	-0.3272	0.4893	0.0683	-1.5561	-0.8449	-0.8421	-2.4466	-2.5974	-1.815	-2.31	-2.916	-2.3356	-0.4125	-0.2361	-0.5007	0.8165	-1.4338	-0.606	-0.5804	-1.064
0.5178	-0.4011	0.3357	-0.0597	-1.6472	-0.916	-0.8762	-2.4636	-2.5917	-1.8036	-2.2986	-2.8818	-2.3129	-0.4324	-0.3585	-0.6344	0.8791	-1.3883	-0.6031	-0.606	-1.0412
0.3784	-0.5235	0.1849	-0.165	-1.7467	-0.99	-0.9274	-2.4665	-2.5661	-1.7809	-2.273	-2.8221	-2.2674	-0.4722	-0.4637	-0.7141	0.9388	-1.3542	-0.6145	-0.6401	-1.0099
0.256	-0.6031	0.0853	-0.2418	-1.7809	-1.0469	-0.9445	-2.4324	-2.5092	-1.7211	-2.2019	-2.7453	-2.1849	-0.4865	-0.5291	-0.8079	0.9701	-1.2859	-0.5917	-0.6259	-0.9786
0.1508	-0.6629	-0.0626	-0.3101	-1.7894	-1.0924	-0.9644	-2.3698	-2.4181	-1.687	-2.128	-2.6656	-2.1166	-0.4922	-0.5946	-0.8677	0.9929	-1.246	-0.5747	-0.6344	-0.9616
0.0427	-0.7254	-0.1479	-0.3727	-1.7894	-1.0867	-0.9388	-2.3157	-2.3129	-1.5988	-2.0455	-2.5661	-2.0227	-0.5064	-0.6429	-0.899	1.0156	-1.1892	-0.6031	-0.6287	-0.9445
-0.0114	-0.7567	-0.2191	-0.3954	-1.7325	-1.0526	-0.8961	-2.1849	-2.1564	-1.5049	-1.9487	-2.4295	-1.8975	-0.5178	-0.6344	-0.8734	1.0185	-1.1123	-0.5889	-0.6287	-0.9047
-0.0768	-0.7482	-0.2475	-0.4153	-1.6927	-0.99	-0.8648	-2.0682	-2.017	-1.4025	-1.8207	-2.2617	-1.7524	-0.5149	-0.6145	-0.8762	1.0099	-1.0298	-0.5747	-0.6287	-0.8535
-0.0853	-0.7197	-0.2703	-0.3954	-1.5874	-0.9217	-0.7852	-1.926	-1.8264	-1.266	-1.7041	-2.1137	-1.6329	-0.4922	-0.623	-0.8108	0.9815	-0.9616	-0.5547	-0.5917	-0.8051
-0.1223	-0.6941	-0.2873	-0.404	-1.4651	-0.8449	-0.7084	-1.7723	-1.6443	-1.1294	-1.5675	-1.9544	-1.4907	-0.4808	-0.5519	-0.7653	0.9587	-0.8648	-0.5291	-0.5576	-0.7738
