"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.788	-0.6714	-0.3499	-0.1138	-1.0099	-0.3585	-0.0427	-1.5988	-0.7823	-0.4609	-1.9373	-1.2233	-0.7539	-0.3841	-0.7169	-0.4666	0.916	-0.6458	-0.9502	-0.0427	-1.3371
-0.7994	-0.6657	-0.3101	-0.128	-0.9786	-0.3044	-0.0171	-1.5561	-0.7169	-0.4466	-1.8662	-1.1721	-0.7197	-0.3983	-0.7454	-0.495	0.9189	-0.6259	-0.9303	-0.165	-1.2745
-0.7823	-0.6116	-0.2674	-0.128	-0.9132	-0.2361	-0.0085	-1.4793	-0.6685	-0.4153	-1.7923	-1.0725	-0.6629	-0.3926	-0.7994	-0.4722	0.9047	-0.6003	-0.9075	-0.2304	-1.2261
-0.771	-0.6031	-0.2447	-0.1053	-0.8876	-0.1935	0.0228	-1.4367	-0.6088	-0.3869	-1.7211	-1.0128	-0.623	-0.3812	-0.8705	-0.4296	0.8762	-0.5804	-0.8791	-0.2987	-1.1892
-0.7425	-0.5576	-0.1792	-0.0683	-0.8222	-0.1508	0.037	-1.3684	-0.5576	-0.3556	-1.6642	-0.9388	-0.5804	-0.367	-0.9416	-0.3954	0.8478	-0.5519	-0.8762	-0.3328	-1.1493
-0.7112	-0.5263	-0.1252	-0.0541	-0.7653	-0.0825	0.0967	-1.3115	-0.5092	-0.3158	-1.5903	-0.8563	-0.5291	-0.3442	-1.0071	-0.3101	0.788	-0.5035	-0.8563	-0.3641	-1.1067
-0.6316	-0.4865	-0.0825	-0.0028	-0.6856	-0.0114	0.128	-1.2517	-0.4267	-0.2532	-1.522	-0.788	-0.4808	-0.3215	-1.064	-0.2816	0.7311	-0.4495	-0.8563	-0.3556	-1.0725
-0.5519	-0.4296	-0.0028	0.0341	-0.6116	0.0597	0.1935	-1.1835	-0.3755	-0.1849	-1.4338	-0.6941	-0.3954	-0.2788	-1.1123	-0.1764	0.6486	-0.4239	-0.8279	-0.2987	-1.0213
-0.4865	-0.3812	0.0711	0.128	-0.5889	0.128	0.2447	-1.1095	-0.3072	-0.1394	-1.3456	-0.6031	-0.3243	-0.2219	-1.1522	-0.091	0.5604	-0.3727	-0.8279	-0.239	-0.9758
-0.3983	-0.33	0.1508	0.1821	-0.5149	0.1906	0.3016	-1.0583	-0.2447	-0.074	-1.2887	-0.5519	-0.293	-0.1849	-1.2062	-0.0313	0.4722	-0.3528	-0.8478	-0.1764	-0.9843
-0.3129	-0.2475	0.2361	0.2731	-0.421	0.2845	0.3499	-0.9729	-0.1593	0.0028	-1.2062	-0.4552	-0.2048	-0.1195	-1.2119	0.0768	0.3585	-0.3016	-0.8705	-0.0768	-0.9303
