"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.5423	-1.0103	-0.5875	-0.071	-1.2363	-0.7714	-0.2873	-1.2879	-1.1846	-0.6617	-1.1007	-1.0652	-0.7876	0.2485	0.2453	0.3486	-0.4809	0.0613	-0.5294	0.1194	-0.4939	-0.2066	0.4842
-0.552	-1.0716	-0.6068	-0.0581	-1.2944	-0.8295	-0.2937	-1.3525	-1.2363	-0.6908	-1.1491	-1.1104	-0.8166	0.2389	0.2292	0.3325	-0.4745	0.0516	-0.552	0.142	-0.5035	-0.1937	0.4745
-0.6165	-1.1265	-0.6262	-0.1097	-1.3815	-0.8877	-0.3357	-1.4493	-1.3234	-0.7489	-1.2395	-1.204	-0.8973	0.2227	0.1937	0.2744	-0.4487	-0.0226	-0.652	0.1549	-0.5778	-0.1646	0.4745
-0.5939	-1.1491	-0.6359	-0.0839	-1.4041	-0.8812	-0.326	-1.4719	-1.3525	-0.7585	-1.2718	-1.2685	-0.9296	0.2259	0.1937	0.2582	-0.4551	-0.042	-0.6778	0.1808	-0.5971	-0.1485	0.4874
-0.6068	-1.1523	-0.6552	-0.1194	-1.4267	-0.878	-0.3325	-1.5106	-1.3686	-0.7682	-1.317	-1.2976	-0.9619	0.2324	0.1291	0.2163	-0.4519	-0.0742	-0.7424	0.2292	-0.6423	-0.1194	0.4842
-0.6165	-1.1523	-0.6391	-0.1065	-1.4299	-0.8683	-0.3131	-1.5268	-1.388	-0.7553	-1.3589	-1.3202	-0.9651	0.2324	0.1323	0.2066	-0.4648	-0.0872	-0.7489	0.2808	-0.6391	-0.071	0.4939
-0.6165	-1.1394	-0.6165	-0.1065	-1.4073	-0.878	-0.3228	-1.5397	-1.4041	-0.7779	-1.4009	-1.3621	-0.9683	0.2324	0.0839	0.1775	-0.4745	-0.1291	-0.7973	0.3325	-0.6423	-0.0516	0.4971
-0.6004	-1.091	-0.5971	-0.0775	-1.3815	-0.8683	-0.2937	-1.5364	-1.417	-0.7392	-1.4009	-1.3718	-0.9748	0.2421	0.0581	0.1711	-0.4809	-0.1453	-0.8263	0.3777	-0.6714	-0.0194	0.5261
-0.5746	-1.0813	-0.6004	-0.0839	-1.3718	-0.836	-0.2744	-1.5364	-1.4041	-0.7392	-1.4138	-1.3751	-0.9522	0.2518	0.0646	0.2034	-0.4939	-0.142	-0.836	0.4164	-0.6843	-0.0065	0.5326
-0.5681	-1.0168	-0.5939	-0.0613	-1.3202	-0.8263	-0.2292	-1.5138	-1.3718	-0.6972	-1.4041	-1.3654	-0.9328	0.2421	0.0161	0.1808	-0.4809	-0.1678	-0.8521	0.4454	-0.7133	-0.0065	0.5423
-0.539	-0.9813	-0.6004	-0.0516	-1.2911	-0.807	-0.2227	-1.5074	-1.3557	-0.6778	-1.4202	-1.3718	-0.9167	0.2421	0.0129	0.2034	-0.4809	-0.1646	-0.878	0.4584	-0.7198	-0.0226	0.5616
-0.5197	-0.9361	-0.5423	-0.0194	-1.2298	-0.765	-0.1969	-1.4816	-1.3202	-0.5971	-1.3976	-1.3525	-0.8747	0.2485	-0.0258	0.2421	-0.4906	-0.1582	-0.9102	0.4745	-0.7198	-0.0581	0.5649
-0.5068	-0.8683	-0.539	-0.0129	-1.1588	-0.7359	-0.1678	-1.4138	-1.275	-0.5455	-1.3912	-1.317	-0.8231	0.2356	-0.0549	0.2259	-0.4648	-0.1485	-0.9006	0.4648	-0.7392	-0.0904	0.5552
-0.4648	-0.7876	-0.4842	0.0516	-1.0749	-0.6746	-0.1033	-1.3686	-1.2104	-0.468	-1.3363	-1.2718	-0.7489	0.2324	-0.0839	0.2582	-0.4648	-0.0904	-0.8973	0.4358	-0.7198	-0.1259	0.5746
-0.4487	-0.7101	-0.4616	0.0775	-1.0006	-0.6423	-0.0613	-1.3073	-1.1652	-0.3938	-1.2911	-1.2169	-0.6843	0.213	-0.0968	0.2873	-0.4164	-0.0839	-0.9038	0.3873	-0.723	-0.1549	0.5681
-0.4164	-0.6714	-0.4196	0.1291	-0.9135	-0.5746	-0.0291	-1.2524	-1.0652	-0.3163	-1.233	-1.1362	-0.5746	0.1872	-0.1549	0.2518	-0.3744	-0.0161	-0.8618	0.3486	-0.6875	-0.184	0.552
-0.3583	-0.5713	-0.3583	0.2098	-0.8199	-0.5035	0.0258	-1.1556	-0.9716	-0.2066	-1.1201	-1.02	-0.4777	0.1646	-0.1872	0.2711	-0.3292	0.0258	-0.8231	0.2905	-0.6327	-0.2034	0.5294
-0.3325	-0.5035	-0.3196	0.2324	-0.7295	-0.4164	0.0968	-1.0394	-0.8747	-0.1065	-1.0426	-0.9296	-0.3906	0.1323	-0.2453	0.2453	-0.2582	0.0936	-0.7811	0.2615	-0.6036	-0.213	0.5294
-0.2937	-0.4099	-0.2744	0.2873	-0.6294	-0.3421	0.142	-0.9361	-0.765	-0.0097	-0.9425	-0.8134	-0.2711	0.0872	-0.3002	0.2066	-0.1743	0.1582	-0.7392	0.2066	-0.5294	-0.2034	0.4971
-0.2163	-0.3163	-0.1937	0.3454	-0.5261	-0.2485	0.213	-0.8199	-0.652	0.0936	-0.8489	-0.694	-0.1485	0.0452	-0.3454	0.1872	-0.0936	0.1969	-0.6585	0.1614	-0.4648	-0.1969	0.4874
