"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.9844	-1.0071	-1.3292	-0.068	-0.4083	-0.8801	0.2495	-0.2676	-0.1996	0.5126	0.1316	0.1633	0.7258	0.1452	1.5197	1.5469	-0.2903	0.5171	-1.8826	0.0726	-0.7667
-0.9436	-1.0252	-1.2611	0.0181	-0.431	-0.871	0.2722	-0.2994	-0.2132	0.5081	0.0499	0.1225	0.7077	0.1043	1.5651	1.5242	-0.2041	0.5126	-1.9098	0.0771	-0.7757
-0.9027	-1.0025	-1.2067	0.0998	-0.4582	-0.8302	0.3402	-0.3402	-0.1996	0.5262	0.0318	0.1134	0.6714	0.0771	1.5832	1.5242	-0.1452	0.5444	-1.8508	0.1043	-0.753
-0.8665	-1.0434	-1.1749	0.1497	-0.4809	-0.8029	0.3584	-0.3674	-0.2268	0.5081	-0.0045	0.0635	0.6578	0.0363	1.5424	1.5106	-0.0408	0.5534	-1.8009	0.1361	-0.7621
-0.812	-1.0252	-1.1205	0.2132	-0.5126	-0.7984	0.3992	-0.4219	-0.2813	0.4763	-0.068	0.0318	0.6215	-0.0227	1.5106	1.4743	0.059	0.6033	-1.7647	0.1179	-0.7077
-0.7984	-1.0434	-1.0615	0.2404	-0.5262	-0.7803	0.4083	-0.4355	-0.3085	0.4173	-0.0998	-0.0318	0.5716	-0.0771	1.4607	1.4426	0.1452	0.6124	-1.6785	0.1452	-0.685
-0.7576	-1.0388	-1.0524	0.2314	-0.5534	-0.7848	0.3765	-0.4809	-0.3402	0.372	-0.1316	-0.0771	0.4945	-0.1316	1.3836	1.4108	0.2404	0.5761	-1.6195	0.1769	-0.6578
-0.753	-1.0434	-1.0298	0.2495	-0.5807	-0.7712	0.3493	-0.4809	-0.4037	0.3221	-0.1996	-0.1361	0.44	-0.1452	1.3655	1.438	0.2994	0.5943	-1.5061	0.1951	-0.6306
-0.744	-1.0615	-0.9844	0.1996	-0.6169	-0.8256	0.2813	-0.5353	-0.4627	0.2223	-0.2586	-0.1951	0.3357	-0.1815	1.2747	1.3927	0.3674	0.5625	-1.4154	0.1633	-0.6669
-0.7122	-1.057	-1.0071	0.1724	-0.626	-0.812	0.1905	-0.558	-0.5534	0.1452	-0.2949	-0.2586	0.2722	-0.1996	1.1885	1.3745	0.3947	0.5489	-1.3201	0.1769	-0.6169
-0.6895	-1.0388	-0.9617	0.1089	-0.6669	-0.8801	0.1361	-0.6124	-0.5988	0.0318	-0.3629	-0.3312	0.1497	-0.2268	1.1205	1.3564	0.44	0.5308	-1.2384	0.1134	-0.6079
-0.6805	-1.0434	-0.9663	0.0635	-0.7122	-0.8982	0.0136	-0.6306	-0.6714	-0.0817	-0.4083	-0.3538	0.0726	-0.2268	1.057	1.3428	0.4582	0.5035	-1.1477	0.059	-0.6079
-0.6669	-1.0524	-0.9436	-0.0318	-0.7213	-0.9073	-0.0771	-0.6805	-0.7077	-0.1951	-0.4718	-0.3947	-0.0363	-0.2314	0.9889	1.3382	0.4672	0.4718	-1.0751	0.0136	-0.5988
-0.6442	-1.0524	-0.9663	-0.127	-0.7394	-0.9164	-0.1815	-0.6714	-0.744	-0.2994	-0.5262	-0.4173	-0.1497	-0.2404	0.9254	1.3065	0.4763	0.4128	-1.0207	-0.059	-0.6033
-0.6895	-1.0751	-0.9663	-0.245	-0.7939	-0.9708	-0.3175	-0.7667	-0.7984	-0.4219	-0.5852	-0.4854	-0.2359	-0.2404	0.8483	1.2838	0.499	0.3493	-1.0252	-0.1542	-0.6079
-0.6759	-1.0207	-0.939	-0.313	-0.8302	-0.9572	-0.4083	-0.7712	-0.812	-0.5308	-0.6215	-0.5171	-0.3357	-0.2359	0.7485	1.2248	0.4763	0.2949	-1.0071	-0.2041	-0.6079
