"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.0071	-0.1231	-0.9875	0.0252	0.0783	-0.3525	0.0028	0.1958	0.1678	0.193	0.3581	0.3749	0.1762	-0.484	-0.7245	-0.0224	0.9595	-0.4924	0.4112	-0.2098	0.0448
-1.0574	-0.1287	-1.0686	-0.0168	0.0224	-0.3749	-0.0084	0.1427	0.193	0.193	0.3245	0.3721	0.1623	-0.4896	-0.7889	-0.014	0.9735	-0.4979	0.3721	-0.235	0.0028
-1.1246	-0.1986	-1.0938	-0.0308	-0.042	-0.3805	-0.0364	0.0839	0.2014	0.2042	0.2741	0.3805	0.1483	-0.5007	-0.8504	-0.0084	0.9987	-0.5231	0.3245	-0.263	-0.0392
-1.1777	-0.2602	-1.1358	-0.0671	-0.1063	-0.4196	-0.0476	0.0336	0.1706	0.1902	0.2154	0.3637	0.1287	-0.5203	-0.9371	-0.0559	1.0183	-0.5623	0.2741	-0.2965	-0.0755
-1.2197	-0.2797	-1.1777	-0.0476	-0.1595	-0.4308	-0.0364	-0.0028	0.193	0.2014	0.1567	0.3721	0.1343	-0.5091	-0.9735	-0.0839	1.0211	-0.5707	0.2154	-0.3217	-0.0923
-1.2449	-0.3609	-1.1973	-0.0755	-0.2042	-0.4224	-0.014	-0.0587	0.2042	0.2322	0.1287	0.4084	0.1539	-0.4924	-0.9623	-0.1175	1.0015	-0.5595	0.1958	-0.3021	-0.1315
-1.2644	-0.386	-1.2505	-0.0643	-0.2881	-0.4308	-0.0336	-0.0923	0.2378	0.235	0.0895	0.3777	0.1511	-0.4728	-0.9623	-0.1623	0.9707	-0.5707	0.1287	-0.3385	-0.1678
-1.3092	-0.4196	-1.2561	-0.042	-0.3133	-0.4224	0.014	-0.1287	0.2406	0.2965	0.0448	0.414	0.179	-0.4616	-0.9511	-0.2014	0.9315	-0.5371	0.1007	-0.3161	-0.1706
-1.2812	-0.4308	-1.2533	-0.0196	-0.3469	-0.4224	0.0196	-0.1483	0.2658	0.2937	0.028	0.4448	0.2014	-0.428	-0.9036	-0.2266	0.8756	-0.5175	0.0671	-0.2769	-0.1958
-1.2477	-0.456	-1.2309	0.0028	-0.3693	-0.3916	0.0559	-0.1902	0.3021	0.3441	0.0336	0.4756	0.2462	-0.3916	-0.8644	-0.221	0.8141	-0.4448	0.0224	-0.263	-0.235
-1.2337	-0.5175	-1.2477	-0.0028	-0.442	-0.3693	0.0867	-0.1986	0.3021	0.3721	0.0112	0.4896	0.2853	-0.3665	-0.8252	-0.2406	0.7749	-0.4364	-0.0168	-0.2266	-0.2658
-1.2225	-0.5371	-1.2477	0.0196	-0.456	-0.3972	0.0951	-0.2126	0.3357	0.3944	0.0112	0.5035	0.3133	-0.3469	-0.7833	-0.2574	0.7161	-0.3832	-0.0364	-0.2238	-0.2965
-1.1973	-0.5567	-1.2253	0.0056	-0.4979	-0.3749	0.1007	-0.2294	0.3581	0.414	0	0.5511	0.3497	-0.3273	-0.7413	-0.2769	0.6714	-0.3609	-0.0699	-0.1986	-0.3021
-1.1693	-0.5819	-1.1833	0.0112	-0.4979	-0.3888	0.1007	-0.2518	0.3665	0.4308	-0.0056	0.5623	0.3916	-0.3273	-0.7022	-0.2797	0.649	-0.3189	-0.0839	-0.179	-0.3413
-1.1022	-0.5651	-1.1861	0.0224	-0.5119	-0.3413	0.1483	-0.2294	0.414	0.4448	0.042	0.6154	0.428	-0.2993	-0.6518	-0.2378	0.5931	-0.249	-0.0923	-0.1567	-0.3553
-1.049	-0.5735	-1.1386	0.0084	-0.5035	-0.3245	0.1595	-0.2014	0.4336	0.484	0.0643	0.6602	0.4784	-0.2686	-0.607	-0.2266	0.5595	-0.1846	-0.0895	-0.1091	-0.3637
-0.9819	-0.5763	-1.0938	0.014	-0.4979	-0.3161	0.1762	-0.2126	0.4588	0.5119	0.0643	0.6826	0.5091	-0.2462	-0.5539	-0.2014	0.5231	-0.1203	-0.1007	-0.0699	-0.3916
-0.9008	-0.5371	-1.0155	0.0252	-0.4672	-0.2434	0.2266	-0.1874	0.5119	0.5399	0.0783	0.7385	0.5707	-0.235	-0.4504	-0.179	0.484	-0.0699	-0.1091	-0.0224	-0.4056
-0.8224	-0.5343	-0.9679	0.0308	-0.4308	-0.221	0.249	-0.1455	0.5119	0.5623	0.1147	0.7749	0.6126	-0.2154	-0.4	-0.1539	0.456	0.0252	-0.1063	0.0168	-0.4168
-0.7357	-0.4924	-0.87	0.0504	-0.3888	-0.1706	0.2881	-0.1147	0.5623	0.6182	0.1455	0.8252	0.6714	-0.1958	-0.2993	-0.1287	0.4056	0.1063	-0.1175	0.0811	-0.4
-0.6322	-0.442	-0.7973	0.0532	-0.3217	-0.1063	0.3273	-0.0839	0.5707	0.635	0.1874	0.8784	0.7189	-0.1846	-0.2322	-0.1287	0.3637	0.1958	-0.1091	0.1427	-0.4
-0.5707	-0.386	-0.7245	0.0671	-0.3049	-0.0923	0.3273	-0.042	0.5847	0.663	0.1762	0.9176	0.7665	-0.1427	-0.1259	-0.1287	0.3189	0.2658	-0.1147	0.1986	-0.4084
-0.4896	-0.3665	-0.649	0.0615	-0.2462	-0.0364	0.3329	-0.0028	0.5959	0.6826	0.1818	0.9399	0.8029	-0.1259	0.0224	-0.1315	0.2546	0.3609	-0.1091	0.2406	-0.428
