"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.3277	-0.6194	-0.7273	-0.7993	-0.3876	-0.6834	-0.5475	-0.3996	-0.7393	-0.3956	-0.5035	-0.6274	-0.5035	0.2558	-0.1639	0.2837	-0.5195	-0.3157	-0.8672	-0.4716	-0.5475
-0.3357	-0.6274	-0.7273	-0.7833	-0.4076	-0.7074	-0.4995	-0.4196	-0.7713	-0.4036	-0.4995	-0.6714	-0.5035	0.2438	-0.2718	0.2877	-0.4916	-0.2718	-0.8432	-0.4396	-0.5235
-0.3357	-0.6434	-0.7114	-0.7633	-0.4356	-0.7193	-0.4876	-0.4556	-0.8073	-0.4276	-0.5315	-0.7233	-0.4995	0.2318	-0.3117	0.3117	-0.4556	-0.2598	-0.8232	-0.4156	-0.5355
-0.3437	-0.6834	-0.7353	-0.7393	-0.4836	-0.7193	-0.4796	-0.4955	-0.8512	-0.4276	-0.5595	-0.7593	-0.4995	0.2078	-0.3876	0.2997	-0.4396	-0.2358	-0.8193	-0.3916	-0.5315
-0.3517	-0.6994	-0.7233	-0.7313	-0.4796	-0.7433	-0.4516	-0.4955	-0.8672	-0.4356	-0.5955	-0.8033	-0.5075	0.2198	-0.4516	0.2438	-0.4396	-0.2238	-0.7833	-0.3637	-0.5435
-0.3397	-0.7034	-0.7273	-0.7433	-0.5195	-0.7393	-0.4796	-0.5195	-0.8952	-0.4476	-0.6114	-0.8232	-0.4995	0.1998	-0.4995	0.1878	-0.4156	-0.2238	-0.7553	-0.3677	-0.5355
-0.3637	-0.7473	-0.7473	-0.7513	-0.5635	-0.7793	-0.4756	-0.5435	-0.9072	-0.4436	-0.5955	-0.8512	-0.4836	0.1958	-0.5675	0.1119	-0.4076	-0.1878	-0.7074	-0.3277	-0.4836
-0.3677	-0.7593	-0.7553	-0.7393	-0.5715	-0.7873	-0.4716	-0.5355	-0.9072	-0.4436	-0.5875	-0.8472	-0.4556	0.1958	-0.5955	0.044	-0.4156	-0.1878	-0.6714	-0.3197	-0.4756
-0.3637	-0.7993	-0.7553	-0.7034	-0.5755	-0.8033	-0.4836	-0.5475	-0.9232	-0.4276	-0.5515	-0.8472	-0.4556	0.2038	-0.6234	-0.0599	-0.4076	-0.1718	-0.6114	-0.3117	-0.4476
-0.4036	-0.8073	-0.7913	-0.7233	-0.5835	-0.8153	-0.4796	-0.5195	-0.8992	-0.4316	-0.5395	-0.8193	-0.4316	0.1958	-0.6514	-0.1559	-0.4036	-0.1758	-0.5715	-0.2957	-0.3876
-0.4436	-0.8193	-0.7953	-0.7153	-0.5995	-0.8392	-0.4955	-0.4955	-0.8832	-0.4196	-0.5275	-0.8392	-0.3876	0.1958	-0.6394	-0.2398	-0.4076	-0.1279	-0.5315	-0.2558	-0.3317
-0.4516	-0.8432	-0.8193	-0.7074	-0.6234	-0.8512	-0.4916	-0.4955	-0.8992	-0.4236	-0.5235	-0.8272	-0.3916	0.1878	-0.6514	-0.3597	-0.4076	-0.1079	-0.4995	-0.2398	-0.2837
-0.4916	-0.8592	-0.8632	-0.7233	-0.6354	-0.8872	-0.5475	-0.4916	-0.9032	-0.4316	-0.4676	-0.8193	-0.4036	0.2038	-0.5955	-0.4476	-0.4076	-0.0959	-0.4596	-0.2198	-0.2238
-0.5115	-0.8632	-0.9032	-0.7193	-0.6354	-0.8832	-0.5435	-0.4756	-0.8752	-0.4396	-0.4156	-0.7673	-0.3836	0.2158	-0.5515	-0.5315	-0.4236	-0.0919	-0.3916	-0.1998	-0.1838
-0.5515	-0.8832	-0.9232	-0.7074	-0.6274	-0.9152	-0.5755	-0.4236	-0.9032	-0.4356	-0.4276	-0.7793	-0.3836	0.2198	-0.4316	-0.5875	-0.4236	-0.0679	-0.3237	-0.1758	-0.1159
-0.5995	-0.9072	-0.9351	-0.7433	-0.6594	-0.9311	-0.5635	-0.4476	-0.8992	-0.4516	-0.4036	-0.7753	-0.3956	0.1998	-0.3996	-0.6554	-0.4076	-0.0799	-0.2678	-0.1678	-0.1039
-0.5955	-0.9072	-0.9431	-0.7153	-0.6594	-0.9471	-0.5795	-0.4036	-0.8872	-0.4116	-0.3876	-0.7313	-0.3597	0.1958	-0.2957	-0.6674	-0.4076	-0.0759	-0.2158	-0.1359	-0.0559
-0.6154	-0.9471	-0.9711	-0.7114	-0.6874	-0.9831	-0.6114	-0.3916	-0.9112	-0.4236	-0.3876	-0.7473	-0.3717	0.2078	-0.2038	-0.6794	-0.3836	-0.0799	-0.1998	-0.1199	-0.044
-0.6154	-0.9232	-0.9671	-0.6874	-0.6834	-0.9871	-0.6034	-0.4036	-0.9032	-0.4276	-0.3757	-0.7273	-0.3996	0.1958	-0.1159	-0.6634	-0.3597	-0.052	-0.1639	-0.0919	-0.04
-0.5835	-0.9631	-0.9711	-0.6834	-0.7034	-0.9951	-0.6034	-0.3876	-0.8952	-0.3956	-0.3836	-0.7114	-0.3757	0.1718	-0.016	-0.6474	-0.3317	-0.0639	-0.1439	-0.1159	-0.012
-0.5755	-0.9671	-0.9711	-0.6674	-0.7074	-1.0031	-0.6074	-0.3757	-0.9072	-0.4116	-0.3916	-0.7193	-0.4036	0.1319	0.0919	-0.5875	-0.2837	-0.1039	-0.0879	-0.1239	-0.016
-0.5395	-0.9751	-0.9791	-0.6634	-0.7433	-0.9951	-0.5795	-0.3797	-0.8752	-0.4076	-0.3876	-0.7114	-0.3876	0.1319	0.1958	-0.5435	-0.2478	-0.1039	-0.0679	-0.1079	-0.008
-0.5035	-0.9871	-0.9591	-0.6074	-0.7393	-0.9951	-0.5715	-0.4116	-0.8832	-0.4196	-0.4196	-0.6994	-0.3956	0.0999	0.2678	-0.4796	-0.1918	-0.1279	-0.0799	-0.1359	-0.016
-0.5075	-1.0191	-0.9791	-0.6314	-0.7993	-1.0031	-0.5795	-0.4356	-0.8792	-0.4196	-0.4596	-0.7114	-0.4276	0.0599	0.2877	-0.4236	-0.1119	-0.1599	-0.1199	-0.1678	-0.028
-0.4356	-1.047	-0.9511	-0.6154	-0.7793	-0.9991	-0.5675	-0.4316	-0.8672	-0.4756	-0.4756	-0.7393	-0.4436	0.032	0.3836	-0.3517	-0.048	-0.1918	-0.0879	-0.1918	-0.0719
-0.4276	-1.043	-0.9471	-0.5675	-0.8312	-1.0071	-0.5475	-0.4796	-0.8992	-0.4676	-0.5355	-0.7473	-0.4716	0.012	0.4276	-0.2358	0	-0.2398	-0.1479	-0.2398	-0.0999
-0.4156	-1.0351	-0.9072	-0.5755	-0.8552	-0.9951	-0.5395	-0.5115	-0.8872	-0.4756	-0.5355	-0.7513	-0.4916	-0.032	0.4556	-0.1798	0.0559	-0.2718	-0.1559	-0.2518	-0.0999
-0.3916	-1.0231	-0.9072	-0.5155	-0.8512	-1.0031	-0.5155	-0.5235	-0.8712	-0.4516	-0.5515	-0.7433	-0.4796	-0.0559	0.4955	-0.036	0.1239	-0.3157	-0.1798	-0.2837	-0.1279
-0.3797	-1.0271	-0.8832	-0.4955	-0.8512	-0.9791	-0.4876	-0.5115	-0.8432	-0.4556	-0.5515	-0.7034	-0.5035	-0.0999	0.5195	0.036	0.1798	-0.3597	-0.2278	-0.3117	-0.1479
-0.3397	-0.9671	-0.8392	-0.4436	-0.8432	-0.9032	-0.4676	-0.5075	-0.7913	-0.4436	-0.5595	-0.7114	-0.4876	-0.1199	0.5515	0.1599	0.2198	-0.3876	-0.2318	-0.3277	-0.1758
-0.3157	-0.9471	-0.8312	-0.4076	-0.8193	-0.8752	-0.4356	-0.5115	-0.7673	-0.4236	-0.5595	-0.6594	-0.4716	-0.1319	0.5475	0.2558	0.2558	-0.3956	-0.2718	-0.3357	-0.1838
-0.3037	-0.8952	-0.7673	-0.3437	-0.7753	-0.8512	-0.3876	-0.4995	-0.7233	-0.3956	-0.5395	-0.6394	-0.4716	-0.1519	0.5435	0.3437	0.2997	-0.4116	-0.2957	-0.3517	-0.2038
-0.2797	-0.8232	-0.7313	-0.3397	-0.7393	-0.7953	-0.3876	-0.4676	-0.6794	-0.3996	-0.5155	-0.5915	-0.4756	-0.1798	0.5475	0.4116	0.3317	-0.4196	-0.3237	-0.3517	-0.2038
-0.2278	-0.7673	-0.6634	-0.2598	-0.7114	-0.7473	-0.3397	-0.4436	-0.6234	-0.3757	-0.4916	-0.5355	-0.4476	-0.1758	0.5635	0.4836	0.3437	-0.4476	-0.3717	-0.3637	-0.2158
-0.2038	-0.6914	-0.6194	-0.2238	-0.6714	-0.6674	-0.2877	-0.3876	-0.5395	-0.3117	-0.4156	-0.4836	-0.4396	-0.1758	0.5595	0.5635	0.3557	-0.4556	-0.3717	-0.3477	-0.1998
-0.1838	-0.5715	-0.5435	-0.1718	-0.5955	-0.6194	-0.2478	-0.3357	-0.4876	-0.2757	-0.3517	-0.3876	-0.4076	-0.1798	0.5435	0.6274	0.3557	-0.4596	-0.3677	-0.3477	-0.1798
-0.0759	-0.4596	-0.4276	-0.0959	-0.5115	-0.5275	-0.2198	-0.2877	-0.3757	-0.2198	-0.2917	-0.3037	-0.3956	-0.1639	0.5475	0.6994	0.3237	-0.4316	-0.3677	-0.3197	-0.1758
