"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.435	0.1747	0.2055	0.0377	0.2775	0.2021	-0.2398	0.2603	0.2432	0.1404	0.2638	0.1987	0.1062	0.1336	0.2021	-0.0719	-0.2432	0.5583	0.1062	0.8016	-0.1644
0.4624	0.1781	0.2535	0.1062	0.322	0.2569	-0.1439	0.3323	0.3254	0.2124	0.346	0.2501	0.1747	0.1165	0.2329	0.0308	-0.2227	0.5446	0.1473	0.7844	-0.113
0.4419	0.161	0.2775	0.2364	0.3186	0.2843	-0.0617	0.346	0.3562	0.2569	0.3699	0.2809	0.1987	0.1028	0.2843	0.0788	-0.1815	0.5172	0.1644	0.7467	-0.0959
0.5207	0.1918	0.3391	0.3631	0.3528	0.3802	0.0685	0.4248	0.4453	0.3323	0.4248	0.3562	0.2603	0.0993	0.346	0.2124	-0.1747	0.4727	0.1953	0.7091	-0.1062
0.5652	0.1987	0.4008	0.5344	0.3939	0.4727	0.2535	0.4556	0.5138	0.4282	0.4419	0.4213	0.2843	0.0856	0.4179	0.3631	-0.1713	0.4727	0.2021	0.6919	-0.0685
0.6234	0.209	0.483	0.6988	0.4111	0.5446	0.4111	0.4864	0.5892	0.5207	0.4796	0.4487	0.3254	0.0925	0.5207	0.5001	-0.1747	0.4419	0.1953	0.6371	-0.0891
0.7056	0.2261	0.5549	0.894	0.4556	0.6508	0.6029	0.5172	0.668	0.6132	0.507	0.5001	0.3699	0.113	0.596	0.6611	-0.2055	0.4179	0.209	0.5995	-0.1165
0.7707	0.2535	0.6371	1.0824	0.5104	0.7502	0.7981	0.5618	0.7639	0.7365	0.5241	0.5207	0.4316	0.1439	0.7159	0.8084	-0.2535	0.3974	0.2158	0.5412	-0.1267
0.8529	0.2706	0.7228	1.2195	0.5309	0.8187	0.966	0.5618	0.8255	0.8221	0.5583	0.5515	0.4624	0.1473	0.781	0.918	-0.2775	0.3597	0.2227	0.4761	-0.1576
0.8838	0.3014	0.7776	1.3736	0.5618	0.9249	1.0961	0.5995	0.8769	0.8906	0.5412	0.5823	0.5001	0.1781	0.8769	1.0276	-0.3186	0.3288	0.1953	0.435	-0.1541
0.9077	0.346	0.8324	1.4832	0.596	0.9797	1.2126	0.6166	0.9317	0.9454	0.5344	0.596	0.5207	0.1815	0.9043	1.0722	-0.346	0.2843	0.1713	0.3597	-0.1678
0.9317	0.3597	0.8632	1.586	0.6132	1.0413	1.3359	0.6166	0.9865	1.0105	0.5344	0.6166	0.5583	0.2192	0.9351	1.127	-0.3939	0.2569	0.1644	0.3151	-0.1644
