"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.1431	0.3302	-0.2669	-1.6289	-0.1431	-0.6053	-1.5574	0.1513	-0.5311	-1.1859	0.4127	-0.4788	-0.853	-0.82	-1.6565	-3.8852	1.6289	-0.1899	0.0853	-0.7127	1.0951	-3.6046	-1.1254
-0.1871	0.3192	-0.3274	-1.5877	-0.0825	-0.6053	-1.5629	0.1844	-0.5063	-1.2079	0.3495	-0.5145	-0.8723	-0.7649	-1.6262	-4.0806	1.5024	-0.2256	0.0798	-0.6934	1.0594	-3.6073	-1.0731
-0.2174	0.3302	-0.3329	-1.5216	0.011	-0.5723	-1.5491	0.1899	-0.5063	-1.2162	0.2834	-0.5613	-0.919	-0.7017	-1.5601	-4.2319	1.3648	-0.2531	0.055	-0.6769	0.9933	-3.5661	-1.0153
-0.2944	0.3412	-0.3715	-1.4776	0.1018	-0.5393	-1.5381	0.2339	-0.4705	-1.1887	0.2146	-0.5888	-0.9245	-0.6301	-1.4776	-4.3668	1.2272	-0.2724	-0.0028	-0.6576	0.9438	-3.4753	-0.9328
-0.3715	0.3495	-0.3632	-1.4281	0.1954	-0.5228	-1.5271	0.2201	-0.4953	-1.1887	0.1348	-0.6301	-0.941	-0.5503	-1.3565	-4.3888	1.0759	-0.3109	-0.0688	-0.6329	0.8557	-3.3459	-0.8392
-0.4568	0.3715	-0.41	-1.3675	0.2807	-0.5228	-1.4969	0.2476	-0.4898	-1.1584	0.055	-0.6796	-0.9548	-0.4733	-1.2492	-4.3723	0.941	-0.3219	-0.1348	-0.6081	0.7649	-3.1286	-0.7457
-0.5393	0.399	-0.443	-1.3125	0.366	-0.5008	-1.4418	0.2697	-0.4925	-1.1309	-0.033	-0.7017	-0.952	-0.4017	-1.0841	-4.2677	0.7815	-0.3632	-0.2064	-0.6219	0.6741	-2.8809	-0.6494
-0.6329	0.366	-0.4925	-1.2547	0.4045	-0.498	-1.4116	0.2531	-0.4898	-1.1089	-0.1458	-0.7154	-0.9218	-0.3247	-0.9878	-4.0558	0.6411	-0.3825	-0.2862	-0.6053	0.5696	-2.5645	-0.5531
-0.7182	0.399	-0.5173	-1.1309	0.454	-0.4678	-1.329	0.2531	-0.4595	-1.0126	-0.2394	-0.7209	-0.9025	-0.2531	-0.8365	-3.7697	0.4953	-0.3522	-0.3027	-0.6053	0.4843	-2.2068	-0.4733
-0.798	0.3632	-0.5311	-1.0181	0.4705	-0.4348	-1.2272	0.2284	-0.4375	-0.9438	-0.3357	-0.7292	-0.853	-0.1789	-0.7237	-3.4092	0.3577	-0.3907	-0.355	-0.5971	0.3274	-1.8628	-0.3907
-0.8557	0.3247	-0.5173	-0.8778	0.4733	-0.3935	-1.0951	0.1899	-0.4045	-0.8585	-0.443	-0.7237	-0.8172	-0.1046	-0.6081	-2.9827	0.2119	-0.3687	-0.3412	-0.5833	0.2146	-1.4996	-0.3247
-0.8805	0.3027	-0.498	-0.7374	0.4843	-0.3302	-0.9548	0.1596	-0.3439	-0.7567	-0.5393	-0.6824	-0.7182	-0.066	-0.4898	-2.4737	0.0991	-0.3605	-0.3164	-0.5613	0.1073	-1.1612	-0.2559
-0.919	0.2669	-0.498	-0.6109	0.4705	-0.2752	-0.8227	0.1238	-0.2999	-0.6494	-0.6329	-0.6521	-0.6384	0.0248	-0.3715	-1.9234	-0.0358	-0.3357	-0.2889	-0.5366	-0.0193	-0.8337	-0.1954
-0.908	0.2229	-0.4237	-0.454	0.4155	-0.2064	-0.6906	0.0688	-0.2339	-0.5421	-0.7292	-0.6191	-0.5503	0.0715	-0.2586	-1.373	-0.1431	-0.3384	-0.2339	-0.5118	-0.1513	-0.5696	-0.1431
-0.9218	0.1651	-0.3907	-0.3329	0.399	-0.1321	-0.5256	0.0385	-0.1623	-0.41	-0.809	-0.5861	-0.4815	0.1211	-0.1761	-0.82	-0.2311	-0.3274	-0.1513	-0.5008	-0.2807	-0.3467	-0.0991
-0.8778	0.1266	-0.3357	-0.1899	0.355	-0.0605	-0.4155	-0.0193	-0.0991	-0.2944	-0.8943	-0.5228	-0.388	0.1568	-0.066	-0.3082	-0.3247	-0.2862	-0.033	-0.465	-0.388	-0.1678	-0.044
-0.8172	0.1073	-0.2559	-0.0495	0.3247	0.0275	-0.2614	-0.066	-0.011	-0.1761	-0.9823	-0.4788	-0.2834	0.1981	-0.0193	0.1541	-0.3825	-0.2669	0.0798	-0.4237	-0.5063	-0.0468	-0.0055
-0.7429	0.0853	-0.1651	0.0991	0.2917	0.0853	-0.1431	-0.1046	0.0413	-0.0605	-1.0511	-0.3907	-0.1541	0.2311	0.0055	0.5751	-0.432	-0.2531	0.1954	-0.388	-0.6274	0.0413	0.0028
-0.6301	0.0908	-0.0605	0.2119	0.3192	0.1926	-0.0165	-0.1183	0.1376	0.077	-1.0896	-0.3192	-0.0275	0.2504	0.0385	0.9768	-0.5035	-0.2284	0.3439	-0.3329	-0.7044	0.0798	0.0248
-0.5063	0.1293	0.0715	0.3797	0.3467	0.3109	0.1513	-0.1211	0.2284	0.2091	-1.1392	-0.2504	0.0908	0.2779	0.0523	1.296	-0.5586	-0.1899	0.4678	-0.2531	-0.8062	0.0991	0.0165
-0.3852	0.1789	0.1926	0.5063	0.4182	0.421	0.2917	-0.0991	0.3192	0.3687	-1.1749	-0.1706	0.2284	0.3137	-0.0083	1.5574	-0.6274	-0.1266	0.5833	-0.1789	-0.8805	0.0853	0
-0.2394	0.2421	0.3495	0.6219	0.5145	0.5586	0.4182	-0.0991	0.4182	0.4898	-1.1859	-0.077	0.4045	0.3439	-0.0715	1.7775	-0.6906	-0.0688	0.6879	-0.1101	-0.9768	0.0385	0.0028
-0.0825	0.3357	0.509	0.7787	0.6384	0.6741	0.5888	-0.0605	0.5338	0.6466	-1.1887	0	0.5118	0.3852	-0.1596	1.9701	-0.7512	-0.0193	0.7594	-0.0358	-1.0318	0.0193	-0.0028
0.055	0.4595	0.6301	0.8502	0.7457	0.809	0.7209	-0.0385	0.6301	0.7677	-1.1722	0.0715	0.6384	0.4017	-0.2476	2.0609	-0.8117	0.0468	0.7952	0.033	-1.1199	-0.011	-0.011
0.1926	0.5476	0.787	0.9465	0.842	0.941	0.8695	0	0.7594	0.9273	-1.1859	0.1678	0.7815	0.432	-0.3302	2.1242	-0.8557	0.1238	0.842	0.1458	-1.1859	-0.0523	-0.0193
0.3357	0.6466	0.9465	1.0318	0.9245	1.0841	1.0098	0.022	0.8585	1.0704	-1.1639	0.2586	0.9328	0.4595	-0.4182	2.1187	-0.8888	0.1981	0.853	0.2476	-1.2465	-0.0825	-0.011
0.4678	0.6962	1.0676	1.0649	1.0153	1.2327	1.1171	0.0605	0.9548	1.2024	-1.1474	0.3439	1.0621	0.4623	-0.5008	2.0224	-0.9163	0.2999	0.875	0.3412	-1.2877	-0.0991	-0.033
0.5696	0.7512	1.1942	1.1061	1.0594	1.3235	1.23	0.077	1.0566	1.3208	-1.1061	0.4292	1.1777	0.465	-0.52	1.9068	-0.9135	0.4045	0.8915	0.4568	-1.3125	-0.1211	-0.0468
0.6549	0.7594	1.2685	1.0704	1.0594	1.4363	1.274	0.0963	1.0896	1.4006	-1.0786	0.487	1.285	0.4568	-0.5421	1.7225	-0.908	0.5008	0.875	0.5256	-1.329	-0.1321	-0.0468
0.7594	0.8255	1.3648	1.0869	1.0924	1.5189	1.3593	0.1541	1.1969	1.5106	-1.0153	0.5668	1.4143	0.4623	-0.4815	1.5354	-0.897	0.5861	0.8337	0.6136	-1.2877	-0.1486	-0.0495
