"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.6576	-0.432	-0.6191	0.5943	-0.1101	0.1513	1.4941	0.3412	0.5393	2.1985	0.6053	0.9768	2.0967	0.2064	-0.6246	-0.022	-0.4017	2.2205	0.3357	1.7252	0.399
-0.5723	-0.3522	-0.5118	0.7182	-0.0083	0.2394	1.6454	0.4182	0.6329	2.3251	0.7017	1.0401	2.1848	0.2174	-0.7567	-0.0743	-0.41	2.2673	0.388	1.7968	0.454
-0.4788	-0.2559	-0.4045	0.8392	0.077	0.3495	1.7307	0.4925	0.7127	2.4296	0.7512	1.1199	2.2425	0.2256	-0.8667	-0.1266	-0.4237	2.2756	0.487	1.8463	0.5063
-0.3962	-0.1981	-0.3054	0.9465	0.1596	0.4182	1.8436	0.5668	0.787	2.4902	0.8255	1.1859	2.2921	0.2339	-0.9465	-0.1926	-0.454	2.2783	0.5476	1.8546	0.5448
-0.3082	-0.1321	-0.2311	1.0401	0.2174	0.509	1.9399	0.6274	0.8723	2.5755	0.8695	1.2602	2.3251	0.2504	-1.0318	-0.2642	-0.476	2.2811	0.5558	1.8821	0.6081
-0.2449	-0.0743	-0.1486	1.1226	0.2807	0.5586	1.9866	0.6879	0.8943	2.6058	0.9273	1.2987	2.3058	0.2642	-1.0924	-0.2724	-0.5228	2.2178	0.5916	1.9041	0.6301
-0.1926	-0.011	-0.0936	1.1804	0.3357	0.6136	2.0334	0.7264	0.919	2.6058	0.9741	1.3043	2.2948	0.2944	-1.0951	-0.3109	-0.5668	2.204	0.6164	1.8738	0.6576
-0.1376	0.0358	-0.0495	1.2052	0.3907	0.6384	1.9921	0.7594	0.919	2.57	0.9906	1.3208	2.2646	0.3302	-1.0676	-0.3109	-0.6164	2.116	0.6109	1.8463	0.6521
-0.1101	0.0523	-0.0275	1.2079	0.41	0.6494	1.9729	0.8007	0.93	2.5094	1.0071	1.2932	2.1875	0.3412	-1.0153	-0.3302	-0.6521	2.0527	0.5668	1.7995	0.6439
-0.077	0.0963	0.022	1.219	0.4595	0.6714	1.9344	0.8475	0.93	2.4462	1.0318	1.2795	2.1325	0.366	-0.9851	-0.3219	-0.7154	1.9839	0.5778	1.739	0.6741
-0.0303	0.1156	0.0165	1.2024	0.4623	0.6576	1.8821	0.8585	0.8833	2.3196	1.0181	1.23	2.0279	0.3797	-0.8943	-0.3357	-0.7374	1.8876	0.5476	1.662	0.6356
-0.0083	0.1541	0.044	1.1584	0.509	0.6274	1.7858	0.8833	0.8585	2.2288	1.0401	1.1942	1.9316	0.4017	-0.82	-0.3357	-0.7732	1.7968	0.5256	1.5849	0.6301
-0.0138	0.1348	0.0275	1.1006	0.509	0.5861	1.7115	0.875	0.7897	2.105	1.0181	1.1337	1.8023	0.4155	-0.7209	-0.3605	-0.7952	1.7087	0.4788	1.4996	0.6053
-0.0083	0.1651	0.0083	0.9988	0.5448	0.5448	1.5849	0.908	0.7374	1.9316	1.0126	1.0649	1.6647	0.41	-0.6411	-0.3797	-0.8062	1.5877	0.4623	1.4033	0.5998
-0.0083	0.1899	-0.0193	0.8915	0.5641	0.4843	1.4611	0.919	0.6741	1.7473	1.0126	0.9878	1.5546	0.4182	-0.5448	-0.3797	-0.8145	1.4776	0.4292	1.2987	0.5586
-0.011	0.1651	-0.0385	0.7622	0.5338	0.3962	1.3015	0.886	0.5503	1.5546	0.9328	0.8833	1.362	0.4127	-0.4237	-0.4127	-0.798	1.3318	0.3935	1.1447	0.5393
-0.044	0.1321	-0.1156	0.6466	0.5283	0.3219	1.1309	0.8282	0.4485	1.3373	0.8943	0.7759	1.2162	0.3907	-0.355	-0.4348	-0.7677	1.1557	0.3467	0.9933	0.4843
-0.0936	0.1128	-0.1816	0.4788	0.5008	0.2256	0.9383	0.8007	0.3302	1.1171	0.8557	0.6659	1.0181	0.3742	-0.2862	-0.4458	-0.7374	1.0126	0.3274	0.8365	0.4678
-0.1568	0.055	-0.2642	0.3164	0.4568	0.0963	0.7209	0.7649	0.1871	0.9025	0.7815	0.5503	0.8172	0.3467	-0.2256	-0.4292	-0.6824	0.8612	0.2862	0.6906	0.4265
-0.2174	0.0028	-0.3357	0.1541	0.421	-0.0138	0.509	0.6934	0.0715	0.6604	0.7072	0.4072	0.6191	0.3302	-0.1899	-0.4127	-0.6274	0.6906	0.2366	0.5283	0.399
