"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
2.6917	1.6785	2.5848	1.6113	1.1658	1.7578	0.6775	0.6683	0.8514	0.6744	0.5188	0.4456	0.6866	-1.4893	0.705	0.5005	0.0885	0.7477	-0.2502	0.0732	0.1221
2.6886	1.712	2.6184	1.6144	1.2329	1.7883	0.7111	0.705	0.882	0.7019	0.531	0.4639	0.6836	-1.4648	0.7202	0.5676	0.0031	0.769	-0.2228	0.0641	0.1038
2.7252	1.7242	2.6428	1.6113	1.2512	1.7822	0.7202	0.7141	0.8759	0.6866	0.528	0.4425	0.6958	-1.4221	0.7263	0.6317	-0.0732	0.8087	-0.2167	0.0549	0.1221
2.7435	1.7487	2.652	1.651	1.2604	1.8097	0.7355	0.7111	0.9003	0.6775	0.5371	0.4456	0.6866	-1.3855	0.7263	0.7568	-0.1526	0.7813	-0.2472	0.0641	0.0793
2.7527	1.7456	2.6398	1.6266	1.2665	1.8127	0.7629	0.6805	0.8667	0.6653	0.5188	0.4089	0.6775	-1.3458	0.7385	0.8331	-0.2228	0.7751	-0.235	0.061	0.0336
2.7649	1.7487	2.6672	1.6754	1.2909	1.8341	0.7751	0.6958	0.8911	0.6866	0.5219	0.412	0.6958	-1.2939	0.7507	0.9186	-0.3265	0.8057	-0.2167	0.0824	-0.0031
2.7588	1.7548	2.6672	1.6968	1.3062	1.8127	0.8057	0.6897	0.8728	0.6653	0.4883	0.3998	0.7019	-1.2695	0.7538	1.0193	-0.3998	0.7965	-0.2167	0.1312	-0.0519
2.7435	1.7365	2.6337	1.6846	1.3062	1.7883	0.8362	0.6958	0.8667	0.6409	0.4456	0.3845	0.6531	-1.2421	0.7172	1.1169	-0.4639	0.766	-0.1953	0.1801	-0.0763
2.7222	1.6998	2.6001	1.6876	1.3031	1.7792	0.827	0.6897	0.8453	0.6226	0.4211	0.3174	0.647	-1.2085	0.7172	1.178	-0.5341	0.7599	-0.1709	0.2441	-0.119
2.71	1.6998	2.5757	1.6571	1.2756	1.7456	0.8209	0.65	0.8209	0.592	0.3937	0.2991	0.6073	-1.181	0.7019	1.2604	-0.592	0.7446	-0.1556	0.3204	-0.1556
2.6672	1.6571	2.5208	1.6235	1.2573	1.7151	0.8148	0.65	0.7721	0.5798	0.3418	0.2502	0.6042	-1.1444	0.7019	1.3275	-0.6439	0.7324	-0.1312	0.4028	-0.2197
2.5818	1.6022	2.4719	1.5869	1.2146	1.6418	0.8057	0.6226	0.7416	0.5249	0.296	0.2075	0.5371	-1.1383	0.6653	1.3336	-0.6592	0.7202	-0.1343	0.4578	-0.2411
2.5055	1.5137	2.3773	1.5106	1.1627	1.5717	0.7813	0.6042	0.6866	0.4639	0.2502	0.1556	0.4944	-1.1292	0.6409	1.3855	-0.6744	0.6927	-0.1556	0.5341	-0.3174
2.4323	1.4496	2.2858	1.4587	1.1047	1.5137	0.7568	0.5798	0.6287	0.4303	0.1953	0.1129	0.4578	-1.123	0.6134	1.3824	-0.6866	0.6653	-0.1251	0.5615	-0.3326
2.3621	1.3672	2.1698	1.3885	1.062	1.4191	0.7111	0.5463	0.5768	0.3876	0.1648	0.0793	0.4089	-1.123	0.5829	1.3947	-0.6805	0.647	-0.1068	0.589	-0.3815
2.2491	1.2878	2.0905	1.3214	0.9888	1.3641	0.6866	0.5524	0.5371	0.3723	0.1434	0.0519	0.3845	-1.1292	0.5615	1.3672	-0.6836	0.5951	-0.0977	0.6134	-0.4028
2.1606	1.1902	1.9562	1.2421	0.9613	1.2451	0.6439	0.5371	0.4852	0.3326	0.1221	0.0092	0.354	-1.1414	0.5188	1.3275	-0.6409	0.5798	-0.0519	0.6287	-0.4028
2.0721	1.0925	1.8616	1.1658	0.9155	1.1658	0.6042	0.5096	0.4425	0.2808	0.0977	-0.0122	0.3357	-1.1261	0.4761	1.2939	-0.6287	0.5585	-0.0427	0.6317	-0.3876
1.9775	0.9827	1.7639	1.1139	0.8331	1.0925	0.589	0.4852	0.3906	0.235	0.0824	-0.0488	0.3021	-1.1658	0.4547	1.2512	-0.5981	0.5005	0.0031	0.65	-0.3784
1.8799	0.9155	1.6571	1.0712	0.7813	1.0132	0.5554	0.473	0.3418	0.2472	0.0885	-0.0366	0.2716	-1.1658	0.4333	1.2085	-0.5707	0.4669	0.0366	0.6622	-0.3418
