"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.0397	0.7996	0.4639	-0.5768	0.7813	0.5157	-0.592	0.943	0.4822	-0.2258	0.7935	0.8392	0.4913	-0.9827	-0.4364	-2.5421	0.9247	0.2777	1.1871	-0.1282	0.8209
0.061	0.766	0.4608	-0.6012	0.6866	0.4608	-0.6042	0.8514	0.3967	-0.2869	0.6653	0.7263	0.4517	-0.9491	-0.4852	-2.5879	0.8636	0.2899	1.059	-0.1343	0.6989
0.0549	0.7568	0.4517	-0.6012	0.6195	0.4242	-0.6561	0.7477	0.3235	-0.3174	0.5829	0.6073	0.4089	-0.9003	-0.4944	-2.5513	0.7843	0.3143	0.943	-0.1343	0.5829
0.061	0.7385	0.4028	-0.647	0.5341	0.3479	-0.7172	0.6287	0.2197	-0.4028	0.4517	0.47	0.3052	-0.8789	-0.5188	-2.5299	0.7111	0.3265	0.8057	-0.1709	0.4425
0.0366	0.6592	0.3632	-0.6927	0.4242	0.2747	-0.7813	0.5035	0.1251	-0.4608	0.3296	0.3113	0.235	-0.8667	-0.5188	-2.4658	0.6714	0.3174	0.6348	-0.2014	0.3143
0.0061	0.6012	0.3143	-0.7507	0.296	0.174	-0.8331	0.3571	-0.0031	-0.5249	0.1678	0.1801	0.1465	-0.8209	-0.5096	-2.3712	0.6042	0.3265	0.4852	-0.2075	0.1587
-0.0214	0.5493	0.238	-0.8362	0.174	0.1068	-0.9125	0.1984	-0.1282	-0.6378	0.0305	0.0122	0.0305	-0.8118	-0.5432	-2.2583	0.5524	0.296	0.3052	-0.238	0.0153
-0.0244	0.4944	0.2106	-0.8728	0.0641	0	-0.9766	0.0671	-0.2441	-0.705	-0.1099	-0.116	-0.0458	-0.7538	-0.528	-2.0935	0.4761	0.2808	0.1709	-0.2167	-0.1099
-0.0732	0.4395	0.1251	-0.9216	-0.0397	-0.0824	-1.0406	-0.0702	-0.3601	-0.7721	-0.2228	-0.2441	-0.1526	-0.7263	-0.5096	-1.8799	0.4211	0.2747	0.0275	-0.2106	-0.2167
-0.1007	0.3815	0.0671	-0.9735	-0.1495	-0.2045	-1.1017	-0.2014	-0.4669	-0.8423	-0.351	-0.3632	-0.2533	-0.6958	-0.5341	-1.6968	0.354	0.2594	-0.0946	-0.2014	-0.3296
-0.1434	0.2991	-0.0366	-1.0529	-0.2716	-0.3174	-1.1719	-0.3265	-0.6073	-0.9033	-0.4578	-0.473	-0.3448	-0.6744	-0.5524	-1.4923	0.3265	0.2808	-0.2167	-0.1984	-0.4547
-0.1831	0.2655	-0.0763	-1.1139	-0.3571	-0.3876	-1.2054	-0.4425	-0.6989	-0.9521	-0.531	-0.5615	-0.4089	-0.6348	-0.5341	-1.2787	0.2472	0.2655	-0.3265	-0.1892	-0.5188
-0.1556	0.2441	-0.1343	-1.1383	-0.415	-0.4639	-1.2604	-0.5554	-0.7935	-1.0193	-0.6256	-0.6592	-0.4944	-0.6134	-0.531	-1.0803	0.177	0.2716	-0.4211	-0.1617	-0.5676
-0.2167	0.1831	-0.1801	-1.1963	-0.4761	-0.5371	-1.2909	-0.65	-0.882	-1.0712	-0.7019	-0.7416	-0.5707	-0.589	-0.5402	-0.9094	0.1251	0.2563	-0.4639	-0.1648	-0.6073
-0.2258	0.1526	-0.2228	-1.2207	-0.5157	-0.6012	-1.3458	-0.7019	-0.9369	-1.1108	-0.7233	-0.766	-0.6256	-0.5341	-0.5493	-0.766	0.0366	0.2808	-0.4822	-0.1648	-0.6378
-0.238	0.119	-0.2686	-1.2512	-0.5737	-0.6378	-1.3733	-0.7477	-0.9979	-1.1566	-0.7538	-0.827	-0.6744	-0.4944	-0.5432	-0.5951	-0.0549	0.296	-0.4669	-0.1678	-0.6287
-0.2472	0.0793	-0.3326	-1.3214	-0.5981	-0.6714	-1.4008	-0.7629	-1.0254	-1.1688	-0.7629	-0.8545	-0.708	-0.4761	-0.5219	-0.5005	-0.1099	0.2869	-0.4517	-0.1282	-0.6195
-0.235	0.0488	-0.3479	-1.3031	-0.6042	-0.705	-1.4221	-0.7904	-1.0529	-1.1963	-0.7568	-0.8545	-0.7446	-0.4211	-0.5188	-0.4059	-0.1892	0.3418	-0.4211	-0.0793	-0.5798
-0.2228	0.0397	-0.3632	-1.3336	-0.5829	-0.7263	-1.3947	-0.7874	-1.059	-1.1902	-0.7294	-0.8362	-0.769	-0.3967	-0.473	-0.3021	-0.2533	0.3387	-0.3662	-0.0458	-0.5096
-0.2319	0.0183	-0.3662	-1.3214	-0.5798	-0.7355	-1.3855	-0.7599	-1.0406	-1.1841	-0.6836	-0.8026	-0.7813	-0.3784	-0.4272	-0.2319	-0.2899	0.3601	-0.2777	-0.0153	-0.4669
-0.1953	0	-0.3632	-1.3031	-0.5707	-0.7263	-1.3763	-0.7599	-1.0284	-1.1383	-0.6226	-0.7599	-0.7904	-0.3571	-0.3906	-0.1373	-0.3235	0.3876	-0.1678	0.0244	-0.3967
-0.1587	0.0214	-0.3296	-1.2817	-0.5371	-0.705	-1.3367	-0.7111	-0.9918	-1.123	-0.5707	-0.708	-0.7538	-0.3418	-0.3082	-0.0824	-0.3479	0.4181	-0.0763	0.0549	-0.2991
-0.119	0.0397	-0.3143	-1.1902	-0.47	-0.6775	-1.2665	-0.6897	-0.9583	-1.0712	-0.528	-0.6439	-0.7385	-0.3326	-0.2441	0.0122	-0.3571	0.4608	-0.0061	0.116	-0.2106
-0.0732	0.0702	-0.3082	-1.1139	-0.4425	-0.6531	-1.1993	-0.6439	-0.9216	-1.0132	-0.4761	-0.6073	-0.7233	-0.3326	-0.1587	0.1038	-0.3601	0.4913	0.058	0.1495	-0.1556
-0.0153	0.1129	-0.2319	-1.0498	-0.3632	-0.6012	-1.1292	-0.5981	-0.827	-0.9369	-0.4211	-0.5157	-0.65	-0.3326	-0.0336	0.174	-0.3754	0.5371	0.1495	0.2106	-0.0702
0.0122	0.0916	-0.2441	-0.9613	-0.3571	-0.5768	-1.0193	-0.5432	-0.7782	-0.8789	-0.3815	-0.4425	-0.6073	-0.3357	0.0519	0.2411	-0.3601	0.5707	0.1587	0.2472	-0.0427
0.0549	0.1312	-0.1801	-0.8698	-0.3265	-0.5402	-0.946	-0.5035	-0.708	-0.8148	-0.3265	-0.3784	-0.5737	-0.351	0.1526	0.2625	-0.3479	0.5646	0.1831	0.3174	0.0061
0.116	0.119	-0.174	-0.7843	-0.293	-0.4852	-0.8606	-0.4517	-0.6653	-0.7324	-0.2899	-0.3296	-0.531	-0.3662	0.2472	0.2838	-0.3113	0.6134	0.1984	0.3448	0.0275
0.1465	0.1495	-0.1221	-0.7019	-0.2197	-0.4395	-0.7477	-0.4089	-0.5676	-0.6409	-0.2533	-0.2655	-0.4913	-0.3662	0.3601	0.3021	-0.293	0.6256	0.2106	0.3784	0.0549
0.1709	0.1617	-0.1129	-0.6317	-0.2014	-0.3998	-0.6744	-0.3601	-0.5096	-0.5463	-0.2106	-0.2045	-0.4211	-0.3876	0.4517	0.296	-0.2655	0.6653	0.2136	0.3998	0.0854
0.2014	0.1953	-0.0793	-0.5371	-0.1465	-0.3693	-0.5859	-0.293	-0.4364	-0.4761	-0.1587	-0.1648	-0.3845	-0.3906	0.5341	0.2838	-0.2625	0.6531	0.238	0.4089	0.1007
0.1984	0.1831	-0.0977	-0.5127	-0.1465	-0.3052	-0.5249	-0.238	-0.4028	-0.412	-0.1404	-0.1221	-0.3571	-0.3845	0.6104	0.2411	-0.2716	0.6409	0.2289	0.3998	0.1007
0.2319	0.2258	-0.058	-0.4364	-0.0763	-0.2808	-0.4547	-0.1801	-0.296	-0.3326	-0.0824	-0.0671	-0.296	-0.3693	0.6744	0.1678	-0.2991	0.6592	0.2655	0.3937	0.1526
0.2411	0.2197	-0.0549	-0.415	-0.0519	-0.2258	-0.3998	-0.1373	-0.2625	-0.2838	-0.0488	-0.0427	-0.2747	-0.3693	0.7385	0.061	-0.3082	0.6622	0.2533	0.3723	0.1373
0.2167	0.2319	-0.0702	-0.412	-0.0336	-0.1862	-0.3662	-0.0916	-0.1709	-0.2197	-0.0061	-0.0031	-0.2319	-0.3448	0.7751	-0.0458	-0.3387	0.6317	0.2777	0.3296	0.1465
0.1801	0.2136	-0.0977	-0.412	-0.0061	-0.1923	-0.3235	-0.0519	-0.1617	-0.1801	0.0153	0.0275	-0.2106	-0.354	0.7935	-0.1343	-0.3571	0.5829	0.2625	0.2594	0.1404
0.1526	0.1923	-0.1221	-0.4272	-0.0214	-0.1556	-0.3296	-0.0427	-0.1007	-0.1556	0.0366	0.0397	-0.1923	-0.3082	0.8362	-0.2502	-0.3937	0.5371	0.2441	0.2289	0.119
0.1068	0.1343	-0.174	-0.4608	-0.0397	-0.1648	-0.354	-0.0336	-0.1068	-0.1465	0.0092	0.0214	-0.1953	-0.3113	0.7904	-0.4272	-0.412	0.5005	0.177	0.1465	0.0549
0.0214	0.0641	-0.2014	-0.4456	-0.061	-0.1892	-0.3204	-0.0366	-0.0854	-0.1526	-0.0214	0.0519	-0.1953	-0.293	0.7904	-0.5402	-0.4456	0.4333	0.0885	0.0977	-0.0122
-0.0183	0.0244	-0.2594	-0.4791	-0.0977	-0.2014	-0.3021	-0.0122	-0.0763	-0.1465	-0.0458	0.0671	-0.2045	-0.2899	0.7355	-0.6439	-0.4517	0.3906	-0.0061	0.0153	-0.0427
-0.1251	-0.0275	-0.3052	-0.4883	-0.1251	-0.2045	-0.3021	-0.0458	-0.0946	-0.1404	-0.0702	0.0702	-0.1862	-0.2777	0.6622	-0.7172	-0.4761	0.3357	-0.0824	-0.0122	-0.1251
-0.1587	-0.061	-0.3632	-0.4791	-0.1434	-0.2136	-0.296	-0.0366	-0.0702	-0.1556	-0.1007	0.0549	-0.1678	-0.2777	0.6348	-0.8087	-0.4883	0.2563	-0.1465	-0.0519	-0.177
-0.2045	-0.1068	-0.3784	-0.47	-0.1648	-0.2289	-0.2472	-0.0214	-0.0671	-0.1221	-0.0977	0.0671	-0.1709	-0.2777	0.5676	-0.8362	-0.4883	0.2136	-0.1984	-0.0916	-0.2106
-0.2777	-0.1678	-0.3876	-0.4333	-0.1709	-0.2228	-0.2014	-0.0214	-0.061	-0.1068	-0.1129	0.1007	-0.1678	-0.2777	0.5249	-0.8698	-0.4822	0.1801	-0.2747	-0.119	-0.2502
