"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.0016	0.4678	0.7182	0.4127	0.3632	0.2504	0.2724	0.2394	-0.0083	0.1733	0.2284	-0.0055	0.2366	-0.066	1.5051	1.1364	0.1321	-0.0798	0.4678	0.3467	0.3247	0.2531	-0.3329
1.0016	0.4898	0.7099	0.4155	0.3495	0.2394	0.2724	0.2229	0.0138	0.1844	0.2339	0.0055	0.2339	-0.0358	1.4748	1.1199	0.0908	-0.0908	0.465	0.3384	0.3247	0.2862	-0.2944
0.9988	0.487	0.7072	0.4237	0.3357	0.2697	0.2614	0.2174	0.0028	0.1981	0.2201	-0.0028	0.2531	-0.0413	1.4693	1.1034	0.077	-0.077	0.476	0.3219	0.3274	0.3219	-0.2559
1.0016	0.5035	0.7374	0.443	0.3605	0.2807	0.2779	0.2119	0.0275	0.2229	0.2311	0.0083	0.2752	-0.022	1.4473	1.1226	0.0468	-0.0605	0.487	0.3164	0.3329	0.3742	-0.2366
1.0484	0.5476	0.7787	0.4815	0.3962	0.3192	0.2972	0.2366	0.0605	0.2586	0.2504	0.0523	0.2834	0.0028	1.4776	1.1199	-0.0028	-0.0605	0.5283	0.3109	0.3439	0.41	-0.2174
1.0841	0.5751	0.8007	0.5283	0.4072	0.3605	0.3522	0.2366	0.0881	0.2834	0.2669	0.0633	0.3274	0.0165	1.4941	1.1281	-0.0303	-0.0138	0.5558	0.3384	0.3439	0.443	-0.2091
1.0786	0.5916	0.809	0.5586	0.4265	0.366	0.3825	0.2504	0.0853	0.3082	0.2669	0.0825	0.3439	0.0303	1.4611	1.1034	-0.0358	0.011	0.5531	0.3192	0.3247	0.4815	-0.2091
1.0924	0.6521	0.842	0.5971	0.4733	0.4127	0.4045	0.2642	0.1266	0.3384	0.2779	0.1018	0.3715	0.0275	1.4418	1.1199	-0.0605	0.0083	0.5861	0.3439	0.3357	0.509	-0.2009
1.1116	0.6686	0.8695	0.6521	0.5035	0.4292	0.4403	0.2752	0.1513	0.3825	0.2779	0.1403	0.3907	0.0303	1.4226	1.1061	-0.0468	0.0633	0.5613	0.3412	0.3027	0.5145	-0.1871
1.1254	0.7209	0.886	0.6769	0.5256	0.4595	0.5008	0.2752	0.1623	0.4127	0.2724	0.1403	0.4375	0.022	1.4226	1.1337	-0.0468	0.0688	0.5751	0.3577	0.2752	0.5145	-0.1954
1.1337	0.7182	0.897	0.7072	0.5393	0.4953	0.5311	0.2999	0.1954	0.4403	0.2669	0.1789	0.4568	0.0083	1.4226	1.1199	-0.0165	0.1018	0.5421	0.3495	0.2476	0.5035	-0.1844
1.1529	0.7594	0.9548	0.7815	0.5861	0.52	0.5751	0.3137	0.2256	0.487	0.2531	0.1954	0.487	0	1.4061	1.1337	0	0.1211	0.5558	0.3329	0.2366	0.4898	-0.1816
1.1639	0.7594	0.9823	0.7925	0.6026	0.5421	0.6191	0.3192	0.2366	0.5338	0.2724	0.2421	0.5008	-0.0028	1.4061	1.1392	0.011	0.1486	0.5338	0.3522	0.2146	0.4843	-0.1678
1.1722	0.7925	1.0098	0.8502	0.6301	0.5916	0.6631	0.3357	0.2779	0.5641	0.2779	0.2834	0.5531	-0.0138	1.4006	1.1419	0.0358	0.2091	0.509	0.3439	0.2174	0.4595	-0.1678
1.1997	0.809	1.0126	0.886	0.6659	0.6026	0.6906	0.3687	0.3192	0.5916	0.2999	0.2999	0.5668	-0.022	1.4116	1.1392	0.055	0.2229	0.465	0.3357	0.1981	0.4458	-0.1596
1.2162	0.8172	1.0318	0.9108	0.6769	0.6109	0.7044	0.366	0.3357	0.6081	0.2779	0.3247	0.5916	-0.0358	1.3703	1.1502	0.0881	0.2229	0.4513	0.3522	0.1706	0.4265	-0.1596
1.219	0.798	1.0511	0.941	0.6851	0.6191	0.7374	0.3632	0.3577	0.6246	0.2999	0.3495	0.6109	-0.0523	1.3565	1.1337	0.1156	0.2614	0.421	0.3605	0.1761	0.4155	-0.1458
1.2052	0.8062	1.0236	0.9245	0.6934	0.6329	0.7127	0.3825	0.3825	0.6219	0.2917	0.3605	0.6164	-0.066	1.318	1.1364	0.1403	0.2724	0.3852	0.3439	0.1568	0.3935	-0.1348
1.1667	0.798	0.9906	0.9108	0.6879	0.6384	0.6989	0.3825	0.4045	0.6026	0.2972	0.3797	0.5998	-0.0936	1.2657	1.0924	0.1733	0.2559	0.3467	0.2889	0.1431	0.388	-0.1376
1.1722	0.7925	1.0071	0.9135	0.6989	0.6329	0.6796	0.3797	0.4045	0.5916	0.2862	0.3962	0.5943	-0.0936	1.2272	1.0841	0.1789	0.2476	0.3247	0.2669	0.1431	0.388	-0.1128
1.1254	0.7512	0.9741	0.8915	0.6631	0.6081	0.6521	0.377	0.4155	0.5613	0.2642	0.4045	0.5778	-0.1018	1.1612	1.0484	0.2009	0.2476	0.2807	0.2339	0.1211	0.3852	-0.1101
1.1171	0.7457	0.9438	0.8778	0.6714	0.6329	0.6686	0.388	0.4348	0.5256	0.2669	0.41	0.5448	-0.1101	1.1281	1.0208	0.2091	0.2531	0.2531	0.2311	0.1046	0.3797	-0.0963
1.0731	0.7099	0.8888	0.853	0.6329	0.5916	0.6136	0.3852	0.4182	0.476	0.2339	0.3797	0.5145	-0.1128	1.0649	0.9906	0.2311	0.2201	0.1981	0.1899	0.0715	0.3852	-0.0825
1.0429	0.6439	0.886	0.864	0.6329	0.5943	0.6109	0.4045	0.4375	0.4705	0.2504	0.4017	0.5366	-0.1128	1.0346	0.9906	0.2229	0.2174	0.1926	0.2009	0.0881	0.3907	-0.0715
1.0071	0.6329	0.8695	0.8502	0.6246	0.5613	0.5888	0.3935	0.4595	0.4403	0.2642	0.4237	0.498	-0.1101	0.9741	0.9576	0.2174	0.2119	0.1706	0.1844	0.0633	0.4127	-0.0523
0.9741	0.5943	0.8365	0.831	0.5861	0.5476	0.5751	0.3797	0.4513	0.399	0.2394	0.421	0.4705	-0.1156	0.9163	0.941	0.2339	0.1871	0.1623	0.1871	0.0605	0.4045	-0.011
0.9108	0.5421	0.798	0.7925	0.5641	0.5311	0.5421	0.3715	0.4292	0.3412	0.2256	0.41	0.4623	-0.1156	0.875	0.9273	0.2504	0.1623	0.1073	0.1733	0.0413	0.421	0.0193
0.8723	0.4953	0.7319	0.7567	0.5256	0.498	0.498	0.3715	0.432	0.3054	0.2256	0.421	0.4072	-0.1348	0.809	0.8778	0.2642	0.1211	0.0936	0.1568	0.055	0.4348	0.0495
0.8475	0.4678	0.6989	0.7017	0.5008	0.465	0.4705	0.3825	0.4182	0.2614	0.2421	0.4237	0.399	-0.1376	0.7484	0.842	0.2834	0.1183	0.0633	0.1596	0.0495	0.443	0.0798
0.7952	0.4458	0.6686	0.7099	0.4953	0.4568	0.4623	0.3935	0.4292	0.2366	0.2449	0.4292	0.3577	-0.1431	0.7017	0.7925	0.2944	0.0825	0.0633	0.1238	0.0743	0.4403	0.1018
0.7402	0.3935	0.6411	0.6576	0.4568	0.421	0.443	0.4017	0.4182	0.2229	0.2586	0.443	0.366	-0.1513	0.6384	0.7594	0.3054	0.0633	0.0413	0.0881	0.0853	0.443	0.1403
0.7209	0.3715	0.6164	0.6549	0.454	0.4127	0.4182	0.4017	0.4265	0.1926	0.2394	0.4265	0.3605	-0.1706	0.5998	0.7154	0.3247	0.0275	0.022	0.0825	0.1018	0.4485	0.1568
0.7154	0.355	0.6053	0.6521	0.4513	0.4237	0.4513	0.432	0.4568	0.2146	0.2394	0.465	0.3742	-0.1623	0.5723	0.7072	0.3082	0.0578	0.0165	0.0633	0.1238	0.4045	0.1623
0.7154	0.3715	0.6109	0.6494	0.454	0.4458	0.4623	0.4458	0.4595	0.2201	0.2642	0.4925	0.377	-0.1513	0.5256	0.6906	0.2972	0.0633	0.0055	0.0633	0.1266	0.3715	0.1651
0.7072	0.3907	0.6191	0.6769	0.4733	0.465	0.487	0.4705	0.5063	0.2586	0.3054	0.5366	0.4182	-0.1348	0.5311	0.7154	0.2752	0.0881	0.0028	0.0688	0.1458	0.3164	0.1706
0.7209	0.4155	0.6549	0.6906	0.4953	0.5035	0.5173	0.5118	0.5366	0.2972	0.3164	0.5641	0.4237	-0.1238	0.5118	0.7209	0.2504	0.1101	0.011	0.0743	0.1596	0.2586	0.1761
0.7099	0.4155	0.6494	0.6934	0.5228	0.5393	0.5476	0.5173	0.5448	0.3274	0.3247	0.5916	0.4182	-0.1018	0.52	0.6962	0.2174	0.1266	0.0028	0.0991	0.1568	0.1871	0.1844
0.7347	0.4458	0.6796	0.7347	0.5283	0.5586	0.5833	0.5393	0.5943	0.3577	0.3522	0.6026	0.4485	-0.0881	0.5228	0.7154	0.1761	0.1403	-0.0028	0.1183	0.1541	0.1211	0.1816
0.6906	0.4292	0.6604	0.7209	0.509	0.5668	0.6053	0.5421	0.5696	0.3852	0.3467	0.6384	0.4815	-0.0743	0.5008	0.7182	0.1486	0.1458	-0.0193	0.1348	0.1816	0.0633	0.2064
