"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.7228	-1.5518	-1.517	-0.3579	-1.0166	-1.1686	0.4402	-0.0475	-0.2027	0.323	0.8202	0.8741	1.2256	-0.4592	-0.4244	1.4251	0.9184	1.0704	-0.2882	1.1623	0.1805
-1.745	-1.6151	-1.5265	-0.2787	-1.1021	-1.2351	0.4307	-0.19	-0.285	0.2629	0.6492	0.8012	1.1369	-0.4244	-0.494	1.5296	0.8266	1.0166	-0.38	1.1338	0.057
-1.7228	-1.6278	-1.555	-0.2312	-1.1749	-1.2921	0.437	-0.304	-0.361	0.2154	0.4877	0.6777	1.0419	-0.3547	-0.5574	1.6278	0.6904	0.9311	-0.4339	1.0704	-0.0728
-1.7165	-1.631	-1.5613	-0.1932	-1.2003	-1.3586	0.4307	-0.4212	-0.4719	0.1773	0.3357	0.5985	0.9786	-0.2882	-0.5542	1.6595	0.5637	0.8646	-0.4909	1.0324	-0.2154
-1.707	-1.6183	-1.5708	-0.1108	-1.2161	-1.3934	0.4687	-0.475	-0.5099	0.1615	0.1868	0.513	0.9057	-0.2344	-0.5732	1.7133	0.4434	0.8329	-0.5827	1.0134	-0.3484
-1.669	-1.5201	-1.5233	-0.0127	-1.1718	-1.3966	0.5099	-0.551	-0.5415	0.19	0.038	0.437	0.8931	-0.171	-0.5225	1.6975	0.323	0.7981	-0.6461	0.9944	-0.4497
-1.6595	-1.4473	-1.5296	0.0602	-1.1528	-1.4504	0.5289	-0.6302	-0.6112	0.152	-0.1108	0.3579	0.8424	-0.1203	-0.4465	1.6753	0.2344	0.7791	-0.7284	0.9881	-0.5732
-1.6151	-1.3586	-1.5265	0.171	-1.1148	-1.4473	0.5985	-0.6746	-0.6461	0.1932	-0.2154	0.2977	0.8139	-0.0855	-0.304	1.5581	0.1488	0.7949	-0.7696	1.0007	-0.6682
-1.6025	-1.2446	-1.4821	0.2565	-1.0451	-1.4346	0.6936	-0.7284	-0.6841	0.2439	-0.3294	0.228	0.8107	-0.0348	-0.1425	1.4251	0.0633	0.7949	-0.8202	1.0102	-0.7822
-1.5866	-1.1623	-1.4599	0.2914	-1.0039	-1.4409	0.7442	-0.7727	-0.7031	0.2819	-0.4624	0.2027	0.8392	-0.0032	0.038	1.2763	-0.0032	0.8234	-0.8867	1.0356	-0.8836
-1.5645	-1.0356	-1.4093	0.342	-0.9121	-1.4441	0.8044	-0.8107	-0.7189	0.3294	-0.57	0.1615	0.8551	0.0285	0.2312	1.1053	-0.0792	0.8646	-0.9437	1.0578	-0.9817
-1.536	-0.9596	-1.4029	0.342	-0.8487	-1.4441	0.8392	-0.8487	-0.7062	0.3895	-0.6556	0.1203	0.8804	0.0602	0.4022	0.9374	-0.1298	0.9342	-1.0134	1.0704	-1.0482
-1.498	-0.8234	-1.3428	0.361	-0.7949	-1.4188	0.8772	-0.8582	-0.7284	0.437	-0.7696	0.095	0.8614	0.0918	0.5859	0.7664	-0.1837	0.9532	-1.0641	1.0768	-1.1274
-1.4568	-0.7664	-1.3079	0.399	-0.7252	-1.3871	0.9057	-0.8836	-0.7221	0.5067	-0.8456	0.0602	0.8931	0.1077	0.7316	0.5764	-0.2249	0.9976	-1.0926	1.0356	-1.2129
