"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.2951	-0.0081	-0.3005	-0.314	0.268	0.1516	-0.4548	0.8095	0.5766	-0.1787	1.0504	0.7959	-0.1597	2.0277	-0.1056	-0.4467	0.444	-0.3574	0.4711	-0.203	0.7282	1.0964	-0.5631
-0.1895	0.0948	-0.1327	-0.1651	0.3953	0.3276	-0.3059	0.9204	0.7445	-0.0027	1.1451	0.9259	-0.0108	2.6179	-0.0325	-0.3682	0.4115	-0.1976	0.5604	-0.1408	0.7986	1.1208	-0.4629
-0.0569	0.1895	0.0325	-0.0108	0.5117	0.49	-0.1597	1.0179	0.9204	0.176	1.2345	1.0531	0.1516	2.2199	0.0406	-0.287	0.3763	-0.1002	0.6308	-0.019	0.8338	1.1722	-0.3411
0.0812	0.3167	0.1922	0.1327	0.6281	0.6227	-0.019	1.1316	1.0802	0.3059	1.3049	1.1587	0.2788	0.8474	0.1029	-0.1733	0.333	0.0162	0.7066	0.1272	0.8555	1.202	-0.2166
0.2003	0.4386	0.3601	0.2734	0.7309	0.7959	0.1245	1.2318	1.2182	0.4548	1.4077	1.2697	0.4332	-1.2995	0.203	-0.0975	0.2599	0.1137	0.7228	0.2734	0.8771	1.2291	-0.0839
0.3411	0.5604	0.5144	0.4196	0.8528	0.9611	0.2572	1.3401	1.3888	0.5929	1.4727	1.3915	0.5496	-3.8551	0.2843	0.0271	0.1624	0.1922	0.7634	0.4413	0.888	1.2426	0.0569
0.4711	0.6308	0.6524	0.5225	0.9286	1.0802	0.3736	1.4375	1.5079	0.6985	1.5242	1.4592	0.6551	-6.4459	0.3709	0.1029	0.0731	0.2545	0.8013	0.5956	0.9123	1.2697	0.2057
0.5658	0.7255	0.7797	0.6362	1.0044	1.1993	0.4765	1.4863	1.6162	0.8013	1.5783	1.5756	0.7661	-8.6197	0.4223	0.2085	-0.0217	0.2843	0.804	0.7472	0.9069	1.2697	0.333
0.6524	0.7851	0.9042	0.7743	1.0721	1.294	0.5929	1.5431	1.7055	0.9123	1.627	1.6406	0.8907	-10.0627	0.4846	0.3276	-0.1164	0.3546	0.804	0.8771	0.8798	1.2507	0.4494
0.7282	0.8609	0.9963	0.8636	1.1451	1.3807	0.7228	1.6027	1.7949	1.0152	1.6514	1.7001	0.9719	-10.504	0.5252	0.398	-0.2057	0.4007	0.804	1.0179	0.8582	1.2264	0.5469
0.7986	0.9177	1.0666	0.9394	1.1993	1.4565	0.823	1.6216	1.8788	1.1072	1.6649	1.7678	1.0693	-9.9002	0.555	0.49	-0.2815	0.4467	0.7986	1.0639	0.8365	1.1993	0.6145
0.869	0.9827	1.1587	1.0612	1.2697	1.5323	0.9313	1.6622	1.9411	1.2345	1.6893	1.8219	1.1885	-8.3274	0.5956	0.5766	-0.3438	0.49	0.7797	1.1506	0.8176	1.1506	0.6741
0.8988	1.0504	1.2426	1.1587	1.3265	1.6189	1.0342	1.6974	2.0223	1.3428	1.711	1.9005	1.3238	-5.9667	0.6172	0.6199	-0.398	0.5658	0.7932	1.1668	0.823	1.0991	0.7282
0.9286	1.1154	1.2859	1.2264	1.3807	1.6649	1.1641	1.7137	2.0385	1.4511	1.7164	1.9519	1.4348	-3.1918	0.6254	0.6795	-0.4169	0.6633	0.8176	1.1668	0.7986	1.0558	0.7499
0.9854	1.183	1.3509	1.3022	1.4429	1.7191	1.2778	1.7543	2.1035	1.5702	1.7434	2.0142	1.535	-0.3032	0.6254	0.7309	-0.4359	0.7499	0.8338	1.1641	0.777	1.0098	0.7661
0.9963	1.2182	1.3915	1.3509	1.4673	1.7434	1.3455	1.7543	2.1252	1.6649	1.7326	2.0439	1.6189	2.3011	0.6091	0.7337	-0.4277	0.8257	0.8311	1.11	0.7716	0.9719	0.7824
1.0396	1.2724	1.4348	1.405	1.516	1.7922	1.4348	1.784	2.1576	1.7597	1.7407	2.0927	1.7137	4.3099	0.6064	0.7499	-0.4169	0.915	0.8122	1.0721	0.7716	0.9259	0.7661
1.0369	1.2913	1.4456	1.4267	1.5566	1.8219	1.4971	1.7786	2.1793	1.803	1.7299	2.1252	1.7732	5.4631	0.5712	0.7418	-0.3953	0.9854	0.7986	1.0071	0.758	0.8961	0.7553
1.0314	1.3076	1.4538	1.4402	1.5593	1.8138	1.535	1.7543	2.1685	1.8436	1.7245	2.136	1.8003	5.6012	0.5198	0.6958	-0.3492	1.026	0.7661	0.934	0.7309	0.8798	0.7282
1.026	1.3265	1.4511	1.4456	1.5837	1.7949	1.5864	1.7543	2.1685	1.8761	1.7164	2.1387	1.8707	4.7024	0.4629	0.647	-0.3249	1.1072	0.7364	0.8717	0.6985	0.8446	0.6849
0.9719	1.3076	1.3969	1.4132	1.5702	1.7786	1.6162	1.7137	2.1306	1.868	1.6839	2.1387	1.8896	2.8399	0.3817	0.5929	-0.3086	1.1451	0.7066	0.8013	0.7012	0.8311	0.647
0.9367	1.2534	1.3644	1.3617	1.5485	1.7434	1.6054	1.7055	2.0981	1.8707	1.6568	2.117	1.8788	0.287	0.3249	0.5062	-0.2924	1.1939	0.6741	0.7688	0.6768	0.7986	0.6091
0.8934	1.1749	1.2913	1.2995	1.5106	1.6839	1.5621	1.646	2.025	1.784	1.5918	2.0629	1.8544	-2.5989	0.2409	0.4088	-0.287	1.202	0.6524	0.7499	0.6308	0.7716	0.5685
0.804	1.1018	1.2155	1.202	1.4348	1.5945	1.489	1.5783	1.9411	1.7028	1.516	1.9817	1.8165	-5.3603	0.1678	0.3032	-0.3005	1.1966	0.6037	0.7418	0.5956	0.7282	0.5252
0.7445	1.0369	1.1587	1.0937	1.3644	1.5377	1.3996	1.5079	1.8571	1.6027	1.4348	1.9113	1.7434	-7.61	0.0758	0.2057	-0.3195	1.1641	0.582	0.7499	0.5577	0.6876	0.4927
