"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.074	0.165	0.0028	-0.1195	-0.0882	0.1024	0.0797	-0.2503	-0.0967	0.0768	-0.3499	-0.2304	-0.0228	0.3272	0.1366	-0.239	-0.6828	0.2077	-0.239	0.3897	-0.239	1.5334	-1.9544
-0.074	0.1565	0.0199	-0.0967	-0.0455	0.1337	0.0797	-0.2077	-0.0341	0.1252	-0.2902	-0.1678	0.0171	0.3357	0.2276	-0.2105	-0.6885	0.2418	-0.2219	0.4068	-0.1906	1.5305	-1.943
-0.0853	0.1337	0.0341	-0.0853	-0.0541	0.1678	0.0939	-0.1764	-0.0028	0.1422	-0.2418	-0.1252	0.037	0.33	0.3215	-0.2276	-0.6885	0.2646	-0.2077	0.4267	-0.1906	1.5362	-1.9174
-0.0825	0.1479	0.074	-0.0541	0.0114	0.2134	0.1337	-0.1109	0.0626	0.1878	-0.1878	-0.0341	0.1024	0.3385	0.3641	-0.2418	-0.6913	0.2845	-0.1935	0.4438	-0.1678	1.5504	-1.9032
-0.0853	0.1593	0.0768	-0.0398	0.0398	0.2503	0.1422	-0.0398	0.128	0.2304	-0.1337	0.0284	0.1678	0.33	0.4097	-0.2475	-0.6913	0.3357	-0.1764	0.4694	-0.1565	1.5704	-1.8805
-0.0569	0.1764	0.091	-0.0057	0.0654	0.293	0.1821	0.0028	0.2077	0.2987	-0.0768	0.0967	0.2361	0.3328	0.4381	-0.2361	-0.697	0.3784	-0.1593	0.4893	-0.1195	1.5874	-1.8321
-0.0199	0.1878	0.1536	0.0341	0.1366	0.3556	0.2447	0.0626	0.293	0.3442	-0.0085	0.1821	0.2816	0.3357	0.4552	-0.276	-0.7084	0.3727	-0.1252	0.5149	-0.1024	1.6216	-1.8065
-0.0114	0.2418	0.2048	0.0882	0.2077	0.458	0.293	0.128	0.3897	0.4239	0.0768	0.276	0.367	0.3556	0.4694	-0.3072	-0.7368	0.4495	-0.0996	0.5434	-0.0597	1.6699	-1.7667
0.0256	0.2589	0.2333	0.1479	0.2731	0.5035	0.3528	0.2191	0.4979	0.4808	0.1735	0.3385	0.441	0.367	0.4865	-0.3385	-0.7596	0.4893	-0.0512	0.5804	-0.0142	1.7154	-1.724
0.091	0.2959	0.293	0.2105	0.3385	0.586	0.4182	0.2959	0.569	0.5491	0.2475	0.4466	0.5263	0.3755	0.4637	-0.3784	-0.7766	0.5092	-0.0057	0.569	0.0057	1.7667	-1.6842
