"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.5817	0.862	2.0654	1.5988	0.916	2.1792	1.5163	0.8023	1.9089	1.4822	0.586	1.4253	1.5419	0	0.1479	0.5348	0	1.0498	0.0939	0.9872	0.1935	-1.4395	-4.7907
1.5476	0.8819	2.0113	1.5675	0.9189	2.1223	1.4594	0.788	1.8691	1.4167	0.5661	1.4253	1.5078	0.0028	0.1109	0.4722	-0.0028	1.0554	0.1479	0.9416	0.2276	-1.3485	-4.9501
1.4964	0.9075	1.9942	1.5192	0.9132	2.0682	1.4054	0.771	1.8463	1.3769	0.6031	1.4111	1.4679	0.0142	0.0427	0.3897	-0.0313	1.0725	0.1821	0.9075	0.276	-1.2574	-5.0468
1.4765	0.9502	1.9544	1.4793	0.9018	2.0028	1.3342	0.7539	1.8236	1.2944	0.606	1.3826	1.4281	0.0284	0.0142	0.3414	-0.0569	1.0782	0.2191	0.8705	0.3129	-1.1778	-5.098
1.4167	0.9929	1.9117	1.4139	0.9132	1.9715	1.2745	0.7482	1.7667	1.2148	0.6173	1.357	1.3712	0.0284	-0.0256	0.2845	-0.0768	1.0498	0.2304	0.8108	0.3272	-1.0896	-5.0752
1.3826	1.0128	1.8662	1.3684	0.9104	1.9231	1.2432	0.751	1.7354	1.1493	0.6202	1.3513	1.3456	0.0597	-0.037	0.2646	-0.1109	1.0298	0.2646	0.7738	0.3556	-1.0355	-4.9927
1.3342	1.0071	1.8036	1.3029	0.8904	1.8548	1.1892	0.7254	1.687	1.0867	0.6173	1.3115	1.2489	0.0541	-0.0711	0.2191	-0.1166	0.9843	0.276	0.7169	0.3812	-0.9758	-4.8476
1.2802	0.9729	1.724	1.2347	0.8478	1.761	1.1067	0.6799	1.6216	1.0099	0.5917	1.2517	1.1892	0.0484	-0.1081	0.1622	-0.0967	0.9104	0.2873	0.6316	0.3585	-0.9246	-4.6343
1.229	0.9303	1.6642	1.1892	0.8307	1.6955	1.064	0.6429	1.5817	0.9502	0.5775	1.2062	1.1209	0.0484	-0.0939	0.1565	-0.1053	0.8335	0.2646	0.5661	0.3698	-0.8904	-4.4038
1.1465	0.8478	1.5704	1.0611	0.7425	1.5789	0.99	0.5747	1.4793	0.8421	0.5377	1.1266	1.0099	0.0228	-0.1309	0.1309	-0.0683	0.7283	0.2646	0.4609	0.3243	-0.8535	-4.1506
1.0839	0.7766	1.485	0.9473	0.7169	1.5021	0.9274	0.5178	1.4139	0.7596	0.5121	1.0839	0.9217	0.0199	-0.0939	0.1252	-0.0455	0.6316	0.2617	0.3784	0.3385	-0.8563	-3.9088
1.0441	0.7197	1.4054	0.8591	0.6685	1.394	0.9104	0.5007	1.3485	0.6998	0.5064	1.0355	0.8364	0.0085	-0.0825	0.1565	-0.0228	0.532	0.239	0.2873	0.3243	-0.8478	-3.7268
0.9729	0.6714	1.3371	0.7681	0.586	1.2973	0.8506	0.4466	1.2489	0.6088	0.4836	0.9616	0.7454	-0.0228	-0.0569	0.1337	0.0256	0.4353	0.2219	0.2048	0.3016	-0.8392	-3.6272
0.9132	0.5832	1.2432	0.7027	0.5348	1.2318	0.7852	0.4097	1.2005	0.5576	0.458	0.9018	0.6572	-0.037	-0.0228	0.1309	0.0711	0.3414	0.1963	0.1309	0.2873	-0.8222	-3.5959
0.8677	0.4722	1.1493	0.6116	0.4865	1.1237	0.7055	0.3414	1.101	0.458	0.3983	0.8222	0.5576	-0.0711	-0.0284	0.1053	0.1337	0.2304	0.1792	0.0341	0.2589	-0.8079	-3.6386
0.7994	0.3983	1.064	0.5491	0.4438	1.0327	0.6572	0.2959	1.0213	0.4068	0.3954	0.7596	0.4808	-0.091	-0.0028	0.0654	0.1792	0.1622	0.1935	-0.0313	0.239	-0.7795	-3.7182
0.7482	0.3528	1.0014	0.4836	0.4125	0.9701	0.6145	0.293	0.9644	0.3841	0.3897	0.7226	0.4068	-0.1109	0.0398	0.0569	0.2191	0.1053	0.1963	-0.0768	0.256	-0.7567	-3.8349
