"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.3623	0.2105	0.5542	0.6154	0.2504	0.6501	0.698	0.008	0.4662	0.9085	0.1918	0.5035	0.9272	0.1572	0.4263	-0.0426	-0.3277	0.778	-0.5089	0.5728	0.0613	-0.8019	0.9351
0.4263	0.2957	0.6074	0.6607	0.2531	0.6714	0.7886	0.0533	0.5009	0.9724	0.1892	0.5142	0.9245	0.1998	0.4876	0.0426	-0.3943	0.8232	-0.5115	0.6074	0.04	-0.6261	0.9485
0.4529	0.317	0.6501	0.7193	0.2558	0.6874	0.7993	0.0426	0.4929	0.9751	0.1838	0.5115	0.9245	0.2265	0.5328	0.1172	-0.4449	0.8472	-0.5035	0.6181	0.0186	-0.4449	0.9511
0.4902	0.3916	0.706	0.7513	0.2504	0.7114	0.8179	0.0719	0.4955	0.9884	0.1945	0.4822	0.9085	0.2451	0.5249	0.1732	-0.4982	0.8552	-0.5009	0.6341	0.0133	-0.2478	0.9618
0.5035	0.4183	0.7114	0.7593	0.2584	0.7034	0.8366	0.0826	0.4955	0.9911	0.2051	0.4929	0.8845	0.2664	0.4636	0.2078	-0.5408	0.8312	-0.4876	0.6234	0.0186	-0.0533	0.9511
0.4982	0.4503	0.7087	0.7593	0.2504	0.714	0.8206	0.0799	0.4982	0.9671	0.1918	0.4582	0.8552	0.2824	0.381	0.2345	-0.5622	0.8446	-0.4955	0.6421	0.0107	0.1439	0.9378
0.4849	0.4716	0.6847	0.7193	0.2531	0.6741	0.8073	0.0853	0.4582	0.9538	0.1678	0.4343	0.8046	0.2957	0.2664	0.2638	-0.5888	0.8286	-0.5142	0.6234	-0.0426	0.3384	0.9192
0.4369	0.4689	0.6634	0.6687	0.2291	0.6607	0.778	0.0693	0.4369	0.8872	0.1812	0.4156	0.7806	0.3277	0.1652	0.2345	-0.6234	0.8232	-0.5169	0.6128	-0.0586	0.5462	0.9112
0.389	0.4236	0.6181	0.5941	0.2051	0.5941	0.7247	0.0799	0.3996	0.8472	0.1652	0.3943	0.7167	0.317	0.0266	0.2078	-0.6341	0.7913	-0.5142	0.5995	-0.0959	0.7593	0.8792
0.3543	0.4449	0.5648	0.5355	0.1785	0.5568	0.6794	0.0693	0.3517	0.8046	0.1572	0.3623	0.6687	0.3197	-0.0586	0.1652	-0.6607	0.762	-0.5009	0.5861	-0.1066	0.9671	0.8472
