"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.5931	-0.0867	-0.1734	-0.1455	1.0351	0.5959	0.6126	1.7316	0.9707	1.298	2.417	1.4519	1.8519	0.4532	-0.9371	-0.7106	-0.8756	1.9554	1.0546	1.3456	1.354	-1.7316	0.6518
-0.5147	-0.0559	-0.0979	-0.0895	1.0295	0.621	0.6294	1.6757	0.9931	1.3316	2.3051	1.4435	1.8715	0.4728	-0.8728	-0.677	-0.9427	1.975	0.9847	1.3484	1.2868	-1.6785	0.6602
-0.4756	-0.0587	-0.0196	0.0168	0.9819	0.6798	0.7161	1.6281	1.0379	1.3707	2.2212	1.4435	1.8743	0.5007	-0.8616	-0.6574	-0.9819	1.9946	0.9064	1.3484	1.1973	-1.6169	0.6574
-0.386	-0.0112	0.0895	0.1147	0.9735	0.7385	0.7721	1.5862	1.0742	1.4407	2.1093	1.4771	1.9051	0.5315	-0.8113	-0.5959	-1.0351	2.0058	0.8504	1.3763	1.1246	-1.5498	0.6714
-0.2993	0.0112	0.1623	0.1734	0.9204	0.7777	0.8169	1.505	1.0826	1.4603	2.017	1.4631	1.8939	0.5511	-0.7553	-0.5483	-1.0434	1.9974	0.7861	1.3791	1.0574	-1.4994	0.649
-0.235	0.0532	0.2434	0.2965	0.8896	0.8476	0.8896	1.4435	1.1274	1.5078	1.9107	1.505	1.9023	0.5315	-0.7217	-0.4756	-1.0546	1.9806	0.7441	1.3819	0.9931	-1.4323	0.6434
-0.1231	0.1287	0.3357	0.4	0.87	0.8952	0.9679	1.3624	1.1833	1.5246	1.7904	1.5078	1.9079	0.5343	-0.6434	-0.3944	-1.0574	1.9442	0.6798	1.3987	0.9176	-1.3763	0.6518
-0.0252	0.1511	0.4336	0.4896	0.8085	0.9315	1.0043	1.2728	1.1833	1.533	1.6365	1.4715	1.8575	0.5231	-0.5903	-0.2993	-1.0295	1.8883	0.6126	1.3903	0.828	-1.326	0.6406
0.0587	0.193	0.5287	0.6042	0.7889	0.9959	1.0714	1.1749	1.2365	1.5302	1.4966	1.4603	1.8295	0.5091	-0.5119	-0.207	-1.0015	1.8463	0.5511	1.3652	0.7637	-1.2589	0.607
0.1427	0.2042	0.5819	0.649	0.7106	1.0211	1.0994	1.049	1.2477	1.533	1.3232	1.4519	1.796	0.4812	-0.4728	-0.165	-0.9399	1.7652	0.4756	1.326	0.677	-1.1749	0.5707
0.2294	0.221	0.6462	0.7273	0.6406	1.0462	1.1386	0.9455	1.2169	1.4938	1.1553	1.4211	1.7148	0.4532	-0.4028	-0.0727	-0.8756	1.6589	0.4364	1.2644	0.5959	-1.1078	0.5511
0.2909	0.2294	0.7217	0.7945	0.5735	1.0714	1.1581	0.842	1.2169	1.4631	0.9847	1.368	1.6113	0.4084	-0.3525	-0.0196	-0.8001	1.5638	0.3525	1.1917	0.5287	-1.0015	0.5203
0.3832	0.2686	0.7749	0.8504	0.5035	1.105	1.1861	0.7106	1.2141	1.4267	0.7805	1.3232	1.5498	0.3832	-0.2658	0.0392	-0.7301	1.4687	0.2993	1.1414	0.4364	-0.9148	0.4896
0.4364	0.2769	0.8308	0.912	0.4	1.1022	1.1917	0.5707	1.1889	1.3847	0.6015	1.2197	1.4099	0.3329	-0.2042	0.0923	-0.6406	1.3344	0.207	1.0686	0.3469	-0.8197	0.4448
0.5175	0.3357	0.8868	0.9427	0.3385	1.1246	1.2169	0.4588	1.1693	1.3344	0.4336	1.1693	1.312	0.3049	-0.1091	0.1427	-0.5763	1.2085	0.1455	1.0211	0.2574	-0.7245	0.4168
0.5735	0.3357	0.9204	0.9875	0.2658	1.091	1.1889	0.3021	1.1442	1.2728	0.2238	1.063	1.1861	0.2546	-0.0476	0.179	-0.4951	1.0658	0.0615	0.9567	0.1511	-0.635	0.3777
0.6406	0.3469	0.9511	1.0295	0.1567	1.091	1.2309	0.1539	1.0882	1.2057	0.014	0.9595	1.0211	0.2182	0.0364	0.1986	-0.4084	0.9148	0.0056	0.8812	0.0699	-0.5371	0.3441
0.677	0.3609	0.9791	1.0518	0.0559	1.0742	1.2113	0.0224	1.0267	1.105	-0.1902	0.8616	0.8812	0.1706	0.0895	0.2126	-0.3301	0.7581	-0.1035	0.7721	-0.0643	-0.4308	0.2965
0.7189	0.3749	0.9987	1.0798	-0.0168	1.0518	1.2225	-0.1147	0.9763	1.0351	-0.4084	0.7581	0.7413	0.1511	0.1567	0.2238	-0.2658	0.607	-0.1958	0.691	-0.1567	-0.3301	0.2658
0.7917	0.4	1.0406	1.0826	-0.0783	1.0267	1.2113	-0.2741	0.9064	0.9315	-0.5819	0.6378	0.607	0.1091	0.2518	0.2602	-0.207	0.3944	-0.2546	0.5847	-0.2853	-0.249	0.2322
