"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
1.2295	0.877	0.7511	0.0294	0.2979	-0.7175	-1.326	-1.0281	-2.3834	-2.5848	-1.9974	-2.7191	-2.6478	-0.3944	0.5287	0.5623	0.7931	-2.2743	0.1553	-1.7876	-0.1846	-3.9864	1.1372
1.284	0.9106	0.8099	-0.0587	0.3273	-0.6714	-1.3931	-0.9483	-2.3708	-2.652	-1.968	-2.6646	-2.7023	-0.4574	0.6042	0.663	0.9064	-2.4002	0.2224	-1.8967	-0.2056	-3.8773	1.1162
1.3176	0.9315	0.856	-0.0965	0.3902	-0.5917	-1.4477	-0.8854	-2.2953	-2.673	-1.8715	-2.5806	-2.7149	-0.4993	0.6756	0.7721	0.9945	-2.4715	0.2769	-1.9722	-0.2182	-3.7933	1.112
1.3344	0.9483	0.9022	-0.1385	0.4238	-0.5035	-1.498	-0.8057	-2.1904	-2.6478	-1.7666	-2.4673	-2.7023	-0.5497	0.7637	0.856	1.0952	-2.5471	0.3819	-2.0267	-0.214	-3.7262	1.0826
1.3302	0.9609	0.919	-0.1637	0.4574	-0.4364	-1.5106	-0.7217	-2.0519	-2.6268	-1.6785	-2.354	-2.652	-0.5917	0.8308	0.9148	1.1581	-2.5555	0.4868	-2.0435	-0.2056	-3.6716	1.0658
1.3134	0.9735	0.9274	-0.193	0.4742	-0.3315	-1.498	-0.6546	-1.9218	-2.5345	-1.5442	-2.1694	-2.5555	-0.6168	0.8602	0.9525	1.2169	-2.5429	0.5623	-2.0435	-0.1972	-3.6423	1.0197
1.2379	0.9609	0.8896	-0.2266	0.47	-0.2686	-1.498	-0.5875	-1.7792	-2.4254	-1.3847	-2.0184	-2.417	-0.6336	0.8518	0.9441	1.2547	-2.5009	0.684	-1.989	-0.172	-3.5961	0.9735
1.1539	0.9106	0.8812	-0.2518	0.4658	-0.1972	-1.4645	-0.5287	-1.6281	-2.3079	-1.2798	-1.8169	-2.2785	-0.6672	0.8644	0.8896	1.2966	-2.417	0.7763	-1.968	-0.1175	-3.529	0.8854
1.0826	0.8686	0.8224	-0.2392	0.449	-0.0965	-1.3721	-0.4658	-1.4267	-2.1568	-1.133	-1.6071	-2.1065	-0.6672	0.8183	0.7931	1.3176	-2.3163	0.856	-1.9051	-0.1091	-3.4618	0.835
0.9567	0.8099	0.7259	-0.2644	0.4322	-0.0378	-1.3344	-0.4238	-1.263	-1.9932	-0.9735	-1.3973	-1.8925	-0.6714	0.705	0.6504	1.3302	-2.2114	0.9064	-1.8379	-0.0923	-3.3569	0.7553
0.8057	0.7553	0.6756	-0.2098	0.407	0.0881	-1.1959	-0.3441	-1.0448	-1.7414	-0.8602	-1.1497	-1.6827	-0.6714	0.684	0.5203	1.3302	-2.0771	0.9232	-1.7624	-0.0629	-3.2772	0.6882
0.705	0.7133	0.6126	-0.1217	0.428	0.1385	-1.07	-0.2769	-0.8015	-1.5148	-0.705	-0.919	-1.4435	-0.6672	0.6252	0.386	1.3134	-1.9554	0.9777	-1.6785	-0.042	-3.1765	0.6001
0.5581	0.6882	0.5455	0.0084	0.3986	0.2098	-0.9064	-0.2518	-0.6084	-1.305	-0.5749	-0.6714	-1.2001	-0.6546	0.5749	0.2434	1.3092	-1.8085	0.9567	-1.5568	-0.0042	-3.0968	0.5455
0.449	0.6546	0.4574	0.1678	0.4028	0.2895	-0.7301	-0.1804	-0.3693	-1.0658	-0.4364	-0.3986	-0.9483	-0.6504	0.4868	0.1175	1.2756	-1.6449	0.9567	-1.4309	0.0168	-3.0296	0.4448
0.3441	0.642	0.4154	0.3189	0.3902	0.3944	-0.5287	-0.1427	-0.1427	-0.7931	-0.2811	-0.1553	-0.6672	-0.6294	0.4742	0.0462	1.2379	-1.4771	0.8938	-1.2379	0.0504	-2.9877	0.3483
0.193	0.6336	0.3441	0.3986	0.3735	0.4616	-0.3735	-0.1049	0.0881	-0.5413	-0.1637	0.0839	-0.4322	-0.6168	0.4154	-0.0671	1.2001	-1.2924	0.8141	-1.0952	0.0462	-2.9667	0.2644
0.0629	0.6084	0.2728	0.4784	0.3944	0.5581	-0.193	-0.0378	0.3357	-0.2434	-0.0294	0.3567	-0.1259	-0.5791	0.3651	-0.1259	1.1288	-1.0742	0.705	-0.8686	0.0629	-2.9373	0.1804
-0.0252	0.6252	0.2392	0.5161	0.386	0.642	-0.0378	0.0126	0.6001	0.0126	0.0755	0.6001	0.1678	-0.5287	0.3189	-0.2056	1.0448	-0.8476	0.5749	-0.6336	0.0881	-2.9373	0.1007
-0.1049	0.6001	0.1846	0.5329	0.4196	0.7343	0.1259	0.0713	0.8518	0.2811	0.1846	0.8308	0.4322	-0.4868	0.256	-0.2392	0.9735	-0.5959	0.4154	-0.4196	0.0881	-2.9415	0.0084
-0.1637	0.6001	0.1385	0.5245	0.4028	0.8057	0.2769	0.0839	1.0323	0.5203	0.2811	1.049	0.7008	-0.449	0.1804	-0.2853	0.8854	-0.3819	0.2392	-0.2182	0.0587	-2.9331	-0.0629
