"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.0571	-1.0214	-1.7749	-1.582	-1.2071	-1.8535	-0.4821	-1.0749	-1.5392	-0.0964	-0.8892	-1.0035	-0.0643	-0.5285	-1.4963	0.375	1.0356	0.9428	-0.1143	0.3321	0.0107
-1.0392	-0.9464	-1.7142	-1.6106	-1.1535	-1.8177	-0.4607	-1.0107	-1.5178	-0.0893	-0.7714	-0.9428	-0.0179	-0.5464	-1.3856	0.2036	1.0714	0.9749	-0.1107	0.3857	0.1
-1.0285	-0.8999	-1.6392	-1.6142	-1.0928	-1.7392	-0.45	-0.8821	-1.4535	-0.0464	-0.625	-0.8892	0.0214	-0.5464	-1.1892	-0.0429	1.0714	1.0678	-0.075	0.4571	0.225
-0.9928	-0.8749	-1.5749	-1.6356	-1.0535	-1.707	-0.4678	-0.7714	-1.3535	-0.0393	-0.4821	-0.8071	0.0393	-0.5535	-1.0285	-0.2571	1.0785	1.0642	-0.0393	0.55	0.3321
-1.0107	-0.8785	-1.507	-1.6642	-1.0285	-1.6535	-0.4857	-0.7035	-1.3606	-0.05	-0.3714	-0.7785	0.0536	-0.5428	-0.7964	-0.5464	1.0678	1.1249	-0.0179	0.6321	0.4035
-0.9785	-0.8499	-1.4392	-1.6678	-0.9785	-1.5928	-0.5071	-0.625	-1.2821	-0.0357	-0.2143	-0.7035	0.075	-0.5214	-0.6285	-0.7285	1.0249	1.1571	-0.0071	0.725	0.5285
-0.9714	-0.8678	-1.3606	-1.6749	-0.9607	-1.5499	-0.5428	-0.5535	-1.2535	-0.0714	-0.1107	-0.6607	0.0607	-0.4964	-0.425	-0.9678	0.9964	1.1499	-0.0143	0.8285	0.6142
-0.9535	-0.8464	-1.2999	-1.6713	-0.9464	-1.507	-0.5821	-0.475	-1.2214	-0.1071	0	-0.6214	0.0036	-0.4857	-0.225	-1.2178	0.9464	1.1714	0	0.8964	0.725
-0.9642	-0.8535	-1.2356	-1.5928	-0.9321	-1.4499	-0.5714	-0.4143	-1.1678	-0.1214	0.1071	-0.6035	-0.0143	-0.4464	-0.0571	-1.3928	0.9035	1.1571	0.0071	0.9428	0.8178
-0.9357	-0.8178	-1.1178	-1.5249	-0.8821	-1.3642	-0.5535	-0.3321	-1.1214	-0.1607	0.225	-0.5643	-0.0393	-0.4214	0.1	-1.507	0.8178	1.1428	0.0071	1.0107	0.8964
-0.8821	-0.8178	-1.0428	-1.3928	-0.8535	-1.2928	-0.5357	-0.2857	-1.0535	-0.1964	0.3107	-0.5285	-0.0929	-0.3928	0.2464	-1.6392	0.7464	1.0785	0.0179	1.0535	0.9964
