"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
0.0184	0.5429	0.2518	-0.4563	0.4983	0.2754	-0.5927	0.2439	0.2151	-0.2964	0.1128	-0.2019	-0.1469	0.0367	-0.4013	-1.07	-0.0813	0.1941	0.0105	0.16	0.1652
0.0131	0.5927	0.2832	-0.4301	0.6425	0.3436	-0.4957	0.3593	0.3173	-0.181	0.2439	-0.0105	0.0262	0.0288	-0.4275	-1.1382	-0.0498	0.2465	0.0629	0.1862	0.2282
0.0157	0.632	0.3042	-0.396	0.771	0.3855	-0.4485	0.4563	0.4432	-0.0393	0.3409	0.1757	0.2019	0.0262	-0.4196	-1.1854	-0.021	0.2964	0.1259	0.2072	0.3095
-0.0288	0.6557	0.3095	-0.3593	0.834	0.4327	-0.3619	0.5481	0.5691	0.0892	0.4511	0.3567	0.3698	0.0052	-0.3803	-1.209	0.0105	0.3409	0.1757	0.2046	0.3829
-0.0656	0.653	0.2964	-0.3619	0.9232	0.4957	-0.2859	0.6163	0.7002	0.2177	0.5455	0.5114	0.5271	-0.0052	-0.3042	-1.1697	0.0262	0.396	0.2229	0.1941	0.417
-0.0918	0.6504	0.3068	-0.32	0.994	0.5612	-0.1967	0.6924	0.7842	0.3514	0.6452	0.6793	0.6871	-0.0105	-0.2098	-1.0726	0.0288	0.4511	0.2964	0.2046	0.4773
-0.1285	0.674	0.3068	-0.3226	1.0595	0.6032	-0.118	0.7553	0.8943	0.4799	0.7553	0.834	0.8497	-0.0157	-0.0813	-0.9913	0.0393	0.4957	0.3803	0.1915	0.5271
-0.1547	0.6766	0.3409	-0.278	1.1041	0.6478	-0.0288	0.813	0.9809	0.598	0.8261	0.9887	1.0018	-0.0157	0.0656	-0.8969	0.042	0.5507	0.4249	0.1915	0.5455
-0.1941	0.6897	0.3593	-0.2754	1.1251	0.6924	0.0367	0.8392	1.0438	0.7029	0.8943	1.1146	1.1146	-0.0341	0.2387	-0.813	0.0603	0.5717	0.4878	0.1967	0.5639
-0.1941	0.7265	0.3645	-0.257	1.1644	0.7422	0.1259	0.8864	1.1487	0.8445	0.9232	1.2457	1.2457	-0.021	0.438	-0.7055	0.0577	0.6268	0.535	0.236	0.5665
-0.181	0.7527	0.3986	-0.2072	1.1749	0.8104	0.2203	0.8996	1.209	0.9258	0.9809	1.3506	1.3664	-0.0236	0.5927	-0.6242	0.0629	0.6688	0.5796	0.2937	0.5796
-0.1652	0.7894	0.4222	-0.1836	1.1828	0.8497	0.3095	0.9258	1.2903	1.0517	1.0045	1.4477	1.4608	-0.0236	0.716	-0.6058	0.0603	0.7291	0.6268	0.3619	0.5612
-0.139	0.8156	0.4721	-0.1469	1.1566	0.8891	0.3986	0.9022	1.3192	1.1199	1.0018	1.5132	1.5395	-0.0288	0.7999	-0.5822	0.0577	0.792	0.6688	0.3986	0.5717
-0.1023	0.8025	0.4957	-0.1311	1.0936	0.9232	0.4694	0.8891	1.3611	1.209	1.0228	1.5709	1.6155	-0.0288	0.8314	-0.6137	0.0525	0.8235	0.6897	0.4773	0.5455
-0.0708	0.8078	0.5376	-0.0918	1.0281	0.9625	0.5691	0.8523	1.3978	1.3008	1.0097	1.6234	1.6863	-0.021	0.834	-0.6504	0.0525	0.8655	0.7002	0.556	0.4983
-0.0131	0.7815	0.5481	-0.0734	0.9573	0.9861	0.653	0.792	1.3926	1.3165	0.9913	1.6365	1.7047	-0.0393	0.7763	-0.7055	0.0761	0.8864	0.6871	0.6032	0.4983
0.0315	0.7658	0.5796	-0.0367	0.8655	0.9992	0.7212	0.7448	1.3926	1.3847	0.9494	1.6339	1.7335	-0.0498	0.6845	-0.8104	0.1075	0.8969	0.6714	0.6425	0.4852
0.0525	0.7343	0.5822	-0.0446	0.7815	0.9835	0.7448	0.6924	1.3506	1.4005	0.9153	1.6155	1.7021	-0.0839	0.5455	-0.9599	0.1574	0.8864	0.6557	0.6425	0.4511
0.1075	0.7606	0.5927	-0.0393	0.7317	0.994	0.8314	0.6557	1.327	1.411	0.8759	1.5893	1.6942	-0.0813	0.4249	-1.0648	0.1757	0.8759	0.6347	0.6583	0.4117
0.1101	0.7107	0.6137	-0.021	0.6688	0.9782	0.8497	0.6058	1.3034	1.4136	0.8078	1.5421	1.6313	-0.097	0.2465	-1.1985	0.2124	0.8366	0.6189	0.6635	0.4013
