"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.2611	0.3575	0.1337	-0.3823	0.3108	0.1274	-0.3637	0.0746	-0.1026	-0.774	-0.0311	-0.5564	-1.0692	-0.5688	0.5222	0.6683	1.1221	-1.8028	0.7895	-1.6629	0.4507	-1.178	-1.0226
0.171	0.2424	0.0124	-0.4507	0.1616	0.0155	-0.4631	-0.087	-0.2145	-0.861	-0.2051	-0.6683	-1.1376	-0.5471	0.516	0.7926	1.0972	-1.8246	0.7056	-1.6878	0.3419	-1.2837	-1.0009
0.0777	0.1057	-0.0995	-0.5564	0.0186	-0.1026	-0.5533	-0.2611	-0.3419	-0.9325	-0.3543	-0.7926	-1.2091	-0.5471	0.4662	0.8952	1.0941	-1.8152	0.5657	-1.722	0.1896	-1.349	-0.9853
-0.0093	0.0124	-0.2269	-0.6403	-0.143	-0.23	-0.659	-0.373	-0.432	-0.9946	-0.5035	-0.9045	-1.2651	-0.5346	0.4134	0.9698	1.0724	-1.7935	0.4445	-1.7251	0.0684	-1.3707	-0.9387
-0.1337	-0.1337	-0.345	-0.7087	-0.2953	-0.3388	-0.7025	-0.5439	-0.5315	-1.0537	-0.6465	-1.0009	-1.293	-0.5439	0.3326	0.9698	1.0692	-1.781	0.3108	-1.7375	-0.0715	-1.3148	-0.889
-0.2362	-0.2331	-0.4631	-0.7771	-0.4507	-0.4227	-0.7367	-0.6776	-0.5999	-1.0568	-0.7833	-1.0786	-1.3179	-0.5129	0.2673	0.9822	1.0226	-1.6971	0.1834	-1.6847	-0.2051	-1.2091	-0.8423
-0.3699	-0.3606	-0.5719	-0.8299	-0.5595	-0.5129	-0.7926	-0.7988	-0.69	-1.0692	-0.9232	-1.1563	-1.3086	-0.5066	0.1896	0.9232	1.0009	-1.6505	0.0622	-1.6443	-0.3295	-1.0506	-0.746
-0.4662	-0.4662	-0.6807	-0.8641	-0.6807	-0.575	-0.7926	-0.9387	-0.7398	-1.0972	-1.0382	-1.2402	-1.2993	-0.4942	0.1088	0.8827	0.9573	-1.579	-0.0715	-1.5977	-0.4507	-0.8827	-0.6714
-0.6217	-0.5844	-0.7802	-0.9232	-0.7833	-0.6434	-0.8361	-1.0288	-0.805	-1.063	-1.1594	-1.3148	-1.2589	-0.4787	-0.0031	0.8113	0.9325	-1.4826	-0.1927	-1.5168	-0.5533	-0.6807	-0.5937
-0.6994	-0.69	-0.861	-0.8921	-0.8952	-0.7211	-0.8019	-1.119	-0.833	-1.0475	-1.2495	-1.3552	-1.2278	-0.4725	-0.0715	0.7304	0.9076	-1.377	-0.3233	-1.4329	-0.6558	-0.5004	-0.5066
-0.7802	-0.7522	-0.92	-0.8921	-0.9698	-0.7398	-0.7895	-1.1843	-0.8765	-0.9915	-1.3334	-1.3987	-1.1563	-0.4507	-0.1554	0.6652	0.889	-1.2557	-0.432	-1.3241	-0.7491	-0.3264	-0.4414
-0.833	-0.7895	-0.9076	-0.8206	-0.9915	-0.7584	-0.7118	-1.2184	-0.8579	-0.9014	-1.4205	-1.4205	-1.0848	-0.4383	-0.202	0.6092	0.8734	-1.1345	-0.5595	-1.2278	-0.8392	-0.2238	-0.3512
-0.8641	-0.8113	-0.9294	-0.7429	-1.0164	-0.7491	-0.6558	-1.2682	-0.861	-0.8392	-1.4422	-1.4236	-1.0009	-0.4507	-0.2114	0.5564	0.8765	-0.9698	-0.6248	-1.1097	-0.9169	-0.1803	-0.286
-0.8672	-0.8268	-0.9356	-0.6558	-1.0226	-0.7242	-0.5626	-1.2682	-0.8486	-0.7273	-1.4733	-1.4298	-0.948	-0.4538	-0.2487	0.4911	0.8827	-0.8454	-0.7149	-0.9791	-0.9729	-0.1896	-0.2456
-0.8517	-0.8144	-0.8983	-0.5595	-1.004	-0.69	-0.4631	-1.2837	-0.8392	-0.6465	-1.5417	-1.4547	-0.8423	-0.4445	-0.2766	0.4538	0.8921	-0.7149	-0.8113	-0.8454	-1.0475	-0.2238	-0.2051
-0.7957	-0.7709	-0.861	-0.3885	-0.9605	-0.6496	-0.3512	-1.2713	-0.8019	-0.516	-1.5448	-1.4422	-0.7304	-0.4383	-0.2829	0.3792	0.8796	-0.5502	-0.8486	-0.7025	-1.0972	-0.3015	-0.1772
-0.7304	-0.7367	-0.7615	-0.2424	-0.9169	-0.575	-0.2393	-1.2247	-0.7367	-0.4165	-1.5821	-1.4049	-0.6248	-0.4352	-0.3108	0.2829	0.8765	-0.4165	-0.8921	-0.5595	-1.1563	-0.3823	-0.1399
-0.6621	-0.6714	-0.6807	-0.0901	-0.8703	-0.5377	-0.0964	-1.2091	-0.69	-0.3046	-1.6101	-1.3956	-0.5595	-0.4258	-0.3295	0.2051	0.8517	-0.2891	-0.9263	-0.4507	-1.2029	-0.46	-0.1274
-0.5844	-0.6185	-0.5688	0.0715	-0.7895	-0.4631	0.0249	-1.1811	-0.6496	-0.2114	-1.6039	-1.3863	-0.4445	-0.4165	-0.4041	0.115	0.8206	-0.1461	-0.948	-0.3202	-1.2557	-0.5284	-0.1212
-0.488	-0.5377	-0.4787	0.23	-0.7522	-0.3854	0.1337	-1.1532	-0.6248	-0.1119	-1.6412	-1.3925	-0.3948	-0.3823	-0.4165	0.0528	0.7584	-0.0311	-0.9729	-0.1896	-1.3055	-0.5844	-0.0746
-0.3854	-0.4693	-0.3575	0.4041	-0.6714	-0.3015	0.2673	-1.0879	-0.5595	0.0311	-1.6163	-1.3739	-0.3015	-0.3326	-0.46	-0.0249	0.6807	0.0901	-1.0102	-0.0466	-1.3366	-0.6092	-0.0559
-0.2891	-0.3916	-0.23	0.5595	-0.6465	-0.23	0.373	-1.0879	-0.5408	0.115	-1.6412	-1.3552	-0.2207	-0.2891	-0.5066	-0.0839	0.5781	0.202	-1.0102	0.0373	-1.3707	-0.631	-0.0062
-0.1927	-0.3233	-0.1119	0.6838	-0.5688	-0.1554	0.4942	-1.0288	-0.488	0.2238	-1.6536	-1.3303	-0.1647	-0.2549	-0.5533	-0.1834	0.5004	0.2953	-1.0102	0.1741	-1.3739	-0.6061	0.0373
-0.0808	-0.2424	0.0311	0.8361	-0.5253	-0.0591	0.5844	-0.9853	-0.46	0.3295	-1.6287	-1.3272	-0.1119	-0.1865	-0.5595	-0.2362	0.3823	0.3792	-0.9946	0.2766	-1.3925	-0.5688	0.0808
-0.0093	-0.1989	0.1243	0.9263	-0.4538	0	0.7025	-0.9542	-0.3948	0.3948	-1.607	-1.3055	-0.0497	-0.1274	-0.6248	-0.317	0.2611	0.4911	-1.004	0.3606	-1.3956	-0.4756	0.1212
0.0808	-0.143	0.23	1.0319	-0.4134	0.0777	0.7864	-0.92	-0.3512	0.488	-1.6132	-1.2868	-0.0031	-0.0715	-0.6496	-0.4352	0.1305	0.5533	-0.9729	0.46	-1.3801	-0.3575	0.1865
0.1368	-0.1119	0.3202	1.0941	-0.3948	0.115	0.8517	-0.9014	-0.3512	0.5471	-1.6194	-1.2651	0.0466	-0.0155	-0.7087	-0.5191	0.0249	0.631	-0.9791	0.5377	-1.3707	-0.2145	0.2238
0.202	-0.0715	0.3979	1.1345	-0.3606	0.171	0.9169	-0.8672	-0.3139	0.6061	-1.5852	-1.2464	0.0901	0.0591	-0.7429	-0.631	-0.0964	0.7087	-0.976	0.603	-1.3645	-0.0342	0.2673
