"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.823	-0.601	-0.3844	-0.1029	0.092	-0.1462	-0.0487	0.4386	0.1408	0.1299	0.3736	0.2003	0.0217	-0.379	-0.4115	-0.2382	0.7309	0.4061	-0.1245	0	0.3465	-0.3195	-0.0054
-0.7472	-0.5198	-0.3195	-0.0325	0.1733	-0.0812	-0.0054	0.4711	0.1787	0.1462	0.3898	0.2003	0.0054	-0.2707	-0.4223	-0.2057	0.4981	0.3844	-0.0758	-0.0162	0.3465	-0.2707	0.0975
-0.7201	-0.444	-0.2653	0.0325	0.222	-0.0054	0.0758	0.5035	0.1895	0.1787	0.4169	0.222	0.0054	-0.1245	-0.4115	-0.1083	0.2382	0.4169	-0.0866	0.0108	0.3249	-0.222	0.1624
-0.6443	-0.3628	-0.2057	0.1354	0.2924	0.0704	0.1516	0.5198	0.2057	0.1949	0.4061	0.2003	0.0054	-0.0108	-0.4115	-0.0379	0.0162	0.3844	-0.0704	0.0596	0.3195	-0.1678	0.2274
-0.5685	-0.287	-0.1299	0.2003	0.3465	0.1191	0.2057	0.5631	0.222	0.2382	0.4061	0.2166	0.0217	0.1137	-0.3682	0.0866	-0.2328	0.3953	-0.0596	0.0866	0.3086	-0.1462	0.2924
-0.5414	-0.2274	-0.065	0.2545	0.3357	0.1787	0.2382	0.5414	0.2274	0.2436	0.4115	0.1841	-0.0217	0.2003	-0.3411	0.1462	-0.4223	0.3628	-0.0487	0.0812	0.2978	-0.1083	0.3574
-0.3898	-0.1191	0.0379	0.3303	0.3953	0.2599	0.3249	0.5848	0.2761	0.2599	0.4386	0.2112	0.0108	0.3249	-0.287	0.2761	-0.6497	0.3736	-0.0217	0.1029	0.2815	-0.1137	0.4007
-0.3357	-0.092	0.0866	0.4223	0.444	0.287	0.379	0.5902	0.2653	0.2978	0.4494	0.2057	0.0162	0.3953	-0.2491	0.3682	-0.8176	0.3844	-0.0271	0.1462	0.2653	-0.092	0.4656
-0.2436	0	0.1624	0.4765	0.4602	0.3357	0.4332	0.5739	0.2815	0.3032	0.4277	0.1678	0.0054	0.4873	-0.1949	0.4277	-0.98	0.3844	0	0.1462	0.2707	-0.092	0.5252
-0.1733	0.0271	0.2057	0.5631	0.4765	0.379	0.4548	0.5631	0.2599	0.3249	0.4169	0.1624	0.0054	0.5685	-0.1516	0.536	-1.1262	0.3357	-0.0271	0.1191	0.2328	-0.0866	0.5631
-0.1191	0.0866	0.2653	0.5956	0.4927	0.4007	0.4819	0.5469	0.2653	0.3032	0.4061	0.1245	-0.0325	0.6172	-0.0379	0.5793	-1.2345	0.3086	-0.0596	0.0975	0.1895	-0.092	0.5956
-0.0596	0.1137	0.2924	0.5956	0.4656	0.4169	0.4548	0.4656	0.2112	0.2545	0.2978	0.0812	-0.1245	0.6281	0.0217	0.6551	-1.294	0.2382	-0.0704	0.065	0.1354	-0.092	0.6443
0.0217	0.1949	0.3574	0.666	0.4656	0.4332	0.4927	0.4548	0.2057	0.2491	0.2653	0.0596	-0.1462	0.6822	0.157	0.6768	-1.3698	0.2274	-0.1137	0.0379	0.1083	-0.092	0.666
0.1245	0.2057	0.3898	0.6822	0.4061	0.4115	0.4656	0.3844	0.1191	0.1841	0.1895	-0.0054	-0.2166	0.693	0.2166	0.6768	-1.3644	0.1408	-0.1895	-0.0217	0.0433	-0.065	0.6876
0.1895	0.2653	0.4386	0.7309	0.3736	0.4332	0.4711	0.3195	0.092	0.1245	0.1083	-0.0812	-0.3086	0.6876	0.3574	0.6876	-1.3644	0.0433	-0.2328	-0.0975	0.0054	-0.0541	0.693
