"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-0.6851	-0.8701	-1.401	-0.6474	-0.6919	-1.4113	-1.0174	-0.0137	-0.4042	-0.829	0.5995	0.2843	-0.3562	-0.0103	-0.5481	-0.2295	0.0514	-0.6954	-0.0411	-0.1404	0.1781
-0.7159	-0.9146	-1.4113	-0.6474	-0.6988	-1.353	-0.9283	0.0308	-0.2912	-0.644	0.668	0.4419	-0.1747	-0.0548	-0.6063	-0.322	0.1199	-0.6543	-0.0856	-0.113	0.1953
-0.7604	-0.942	-1.4284	-0.668	-0.6919	-1.3291	-0.8255	0.048	-0.1713	-0.4761	0.7399	0.5892	0.0206	-0.0788	-0.6406	-0.3939	0.1781	-0.5755	-0.1096	-0.0514	0.2192
-0.7604	-0.9625	-1.4284	-0.6543	-0.6645	-1.2777	-0.6851	0.1233	-0.0411	-0.2672	0.8187	0.7707	0.2398	-0.0925	-0.6474	-0.4385	0.2192	-0.5001	-0.1404	-0.0069	0.2398
-0.757	-0.9112	-1.3702	-0.5926	-0.5789	-1.1989	-0.5618	0.1884	0.1233	-0.0617	0.9112	0.9317	0.4522	-0.1096	-0.6817	-0.5035	0.2432	-0.4076	-0.1576	0.0411	0.2672
-0.757	-0.8975	-1.3051	-0.5446	-0.5309	-1.1201	-0.4179	0.2843	0.274	0.1541	1.0345	1.1304	0.6782	-0.1062	-0.6748	-0.4933	0.2364	-0.298	-0.1884	0.1439	0.298
-0.7125	-0.829	-1.264	-0.5172	-0.4316	-1.0037	-0.2603	0.3734	0.4076	0.3597	1.1235	1.2948	0.8838	-0.0993	-0.6406	-0.4933	0.2227	-0.1987	-0.1576	0.2398	0.3494
-0.6097	-0.7502	-1.1681	-0.4042	-0.3151	-0.8906	-0.0822	0.5138	0.6063	0.5823	1.2469	1.4832	1.1167	-0.0822	-0.5858	-0.435	0.1815	-0.0754	-0.161	0.3357	0.3528
-0.5481	-0.6577	-1.0824	-0.3117	-0.2192	-0.7742	0.0651	0.6303	0.7433	0.7981	1.3633	1.6682	1.3496	-0.0651	-0.5275	-0.3939	0.137	0.0617	-0.137	0.4556	0.4042
-0.483	-0.572	-0.9728	-0.209	-0.1336	-0.6577	0.2329	0.733	0.8769	0.9968	1.4216	1.7949	1.5175	-0.0343	-0.507	-0.3631	0.1096	0.1884	-0.1439	0.5686	0.4179
-0.3836	-0.4624	-0.8324	-0.0754	-0.0274	-0.5446	0.4042	0.8427	1.0413	1.216	1.5414	1.9799	1.7196	-0.0171	-0.4179	-0.274	0.0377	0.3014	-0.1576	0.668	0.4556
-0.2877	-0.3597	-0.7399	0.0206	0.0993	-0.435	0.5446	0.942	1.1475	1.3942	1.5963	2.0895	1.8806	0.0103	-0.3939	-0.2261	0.0103	0.4179	-0.1678	0.7604	0.4111
-0.161	-0.2466	-0.5858	0.1644	0.2021	-0.3117	0.733	1.055	1.288	1.5894	1.6785	2.2505	2.0758	0.0308	-0.2877	-0.0788	-0.0514	0.5138	-0.1576	0.8872	0.435
-0.0582	-0.113	-0.4556	0.298	0.322	-0.1918	0.9009	1.1201	1.3907	1.7607	1.723	2.3704	2.1991	0.0514	-0.1987	0.0103	-0.0856	0.6166	-0.1713	0.9763	0.4316
0.0651	0.0377	-0.298	0.4487	0.435	-0.0685	1.0585	1.2092	1.5003	1.9011	1.7778	2.4663	2.3087	0.0617	-0.1439	0.0788	-0.113	0.7125	-0.1507	1.0756	0.4316
0.1987	0.161	-0.1439	0.62	0.5481	0.0754	1.24	1.2948	1.6271	2.0758	1.8052	2.5657	2.456	0.0891	-0.0171	0.2124	-0.1678	0.8016	-0.1473	1.1784	0.4179
0.3323	0.2843	-0.0377	0.7673	0.6543	0.1815	1.3873	1.3496	1.7127	2.2231	1.8429	2.6479	2.5657	0.113	0.048	0.2946	-0.1884	0.9009	-0.1678	1.3017	0.4008
0.4487	0.4248	0.1096	0.8838	0.7502	0.2912	1.5209	1.4044	1.7949	2.343	1.8292	2.7027	2.6273	0.1096	0.1404	0.3836	-0.2192	0.9523	-0.161	1.3599	0.3597
0.5755	0.5686	0.2569	1.0379	0.8255	0.4145	1.6682	1.4181	1.884	2.4321	1.8052	2.7369	2.7027	0.1439	0.2329	0.4898	-0.274	1.0002	-0.1439	1.4387	0.3083
0.7091	0.6817	0.3699	1.1441	0.8803	0.5001	1.7607	1.4387	1.9217	2.5074	1.7641	2.7301	2.7267	0.1747	0.298	0.5686	-0.3254	1.0448	-0.1507	1.4729	0.2706
0.7913	0.7947	0.4727	1.2708	0.9317	0.5789	1.8292	1.425	1.9525	2.5554	1.699	2.7232	2.7232	0.1884	0.3494	0.6029	-0.3768	1.0448	-0.1267	1.514	0.2124
0.8906	0.8598	0.5515	1.3668	0.942	0.6371	1.9422	1.3942	1.9491	2.5828	1.5997	2.6821	2.7027	0.2227	0.3836	0.6508	-0.4316	1.0482	-0.1302	1.5277	0.1199
0.9625	0.9454	0.6269	1.4455	0.9797	0.6851	1.9936	1.3496	1.9285	2.5862	1.4832	2.5828	2.6684	0.2569	0.4487	0.6885	-0.4898	1.0311	-0.1267	1.5449	0.0308
1.0242	1.0071	0.6371	1.514	1.0002	0.7228	2.0416	1.2845	1.9045	2.5485	1.3668	2.4869	2.6033	0.2877	0.4659	0.7193	-0.5446	1.0139	-0.1336	1.514	-0.0582
1.0379	0.9968	0.6543	1.514	0.9557	0.7228	2.0005	1.2058	1.8189	2.4766	1.2195	2.3362	2.5108	0.298	0.4796	0.7502	-0.5789	0.9523	-0.1302	1.449	-0.1473
1.0927	1.0276	0.6851	1.538	0.9454	0.7262	2.021	1.1133	1.7401	2.4012	1.0516	2.2026	2.4149	0.3186	0.5275	0.7742	-0.6234	0.9214	-0.1781	1.425	-0.2775
1.1338	1.0482	0.7022	1.5654	0.9283	0.7399	2.0279	1.0311	1.6785	2.3327	0.9077	2.045	2.2676	0.346	0.5446	0.8016	-0.6645	0.8632	-0.1781	1.3907	-0.3699
1.1201	1.0208	0.6919	1.5552	0.8769	0.7193	1.9628	0.9043	1.538	2.2265	0.733	1.8634	2.1478	0.3562	0.5652	0.805	-0.6954	0.781	-0.1576	1.3119	-0.4419
1.1235	1.0037	0.6782	1.538	0.8016	0.6851	1.9251	0.8255	1.4421	2.1203	0.5926	1.6785	1.9765	0.3699	0.5823	0.8221	-0.6988	0.7296	-0.1576	1.2537	-0.5344
1.1201	0.9763	0.6371	1.4866	0.7776	0.6543	1.86	0.7296	1.3085	1.9799	0.4008	1.4764	1.8223	0.3528	0.5995	0.8118	-0.668	0.6543	-0.137	1.1715	-0.5926
1.1167	0.9488	0.6406	1.4695	0.7776	0.6132	1.7847	0.6371	1.1921	1.8429	0.2569	1.2811	1.6682	0.3186	0.5995	0.7913	-0.6234	0.5823	-0.1062	1.0585	-0.6406
1.0961	0.9077	0.6097	1.4353	0.7536	0.5789	1.7436	0.5481	1.0961	1.7607	0.1233	1.0996	1.4969	0.298	0.6474	0.8255	-0.5755	0.5172	-0.0754	1.0037	-0.6543
1.0996	0.9009	0.6063	1.3668	0.7536	0.5583	1.6716	0.5207	0.9763	1.6271	0	0.9249	1.353	0.2569	0.6406	0.8598	-0.4967	0.4727	-0.0171	0.9249	-0.644
1.0893	0.8632	0.5858	1.3393	0.7193	0.5309	1.5654	0.4419	0.8358	1.4832	-0.1233	0.7193	1.1407	0.2158	0.7022	0.8529	-0.3974	0.3905	0.0377	0.829	-0.6508
1.0619	0.8461	0.5446	1.2503	0.6748	0.4864	1.4798	0.3734	0.7125	1.3188	-0.2295	0.5138	0.9797	0.1781	0.6954	0.8598	-0.3151	0.322	0.1096	0.7467	-0.6166
1.0242	0.7913	0.5172	1.1852	0.6782	0.4213	1.3839	0.3186	0.572	1.2092	-0.3151	0.3151	0.8187	0.1233	0.6988	0.8529	-0.2261	0.2535	0.1541	0.6337	-0.6063
0.9797	0.7639	0.4624	1.0824	0.6748	0.3597	1.2674	0.2809	0.4248	1.0585	-0.4008	0.1165	0.6303	0.0925	0.7159	0.8118	-0.1336	0.1953	0.2055	0.5686	-0.5344
0.9317	0.7536	0.4145	1.0002	0.6508	0.3323	1.1441	0.2398	0.2877	0.894	-0.5035	-0.0754	0.4316	0.0343	0.7125	0.7879	-0.048	0.137	0.2535	0.4761	-0.507
0.8769	0.6851	0.3425	0.9043	0.6166	0.274	1.0242	0.1815	0.1644	0.757	-0.596	-0.2877	0.274	0	0.7262	0.7365	0.0308	0.0925	0.3186	0.3939	-0.4316
0.805	0.6303	0.2809	0.7879	0.6097	0.209	0.894	0.1404	0.0137	0.5926	-0.6885	-0.4624	0.0891	-0.0548	0.6954	0.6885	0.1165	0.0034	0.3494	0.274	-0.3871
0.7365	0.5583	0.2192	0.6782	0.5755	0.1336	0.7604	0.0788	-0.1302	0.4556	-0.7879	-0.6611	-0.0754	-0.0925	0.6851	0.6132	0.1884	-0.0514	0.3802	0.1953	-0.3391
0.6269	0.5241	0.1302	0.5446	0.5172	0.0548	0.6269	0.0445	-0.2706	0.2706	-0.8427	-0.8564	-0.2638	-0.1267	0.6543	0.5309	0.2706	-0.137	0.3871	0.0754	-0.322
0.5481	0.4487	0.048	0.4076	0.4796	-0.0343	0.4864	-0.0274	-0.4111	0.113	-0.942	-1.0516	-0.4316	-0.1678	0.6063	0.4145	0.3494	-0.1953	0.3768	0.0034	-0.2946
0.459	0.4008	-0.0069	0.3151	0.4556	-0.0891	0.3665	-0.0685	-0.5446	0.0069	-0.9968	-1.2023	-0.5995	-0.185	0.5583	0.322	0.3905	-0.2329	0.3871	-0.0788	-0.2638
0.322	0.322	-0.0445	0.2021	0.3802	-0.1576	0.2364	-0.1404	-0.6748	-0.1507	-1.0687	-1.3839	-0.7604	-0.2158	0.5172	0.2158	0.4248	-0.322	0.4008	-0.1781	-0.2329
0.185	0.2329	-0.1439	0.0514	0.298	-0.2432	0.0617	-0.2501	-0.8255	-0.3083	-1.1612	-1.5552	-0.9249	-0.2295	0.4727	0.0856	0.4624	-0.3871	0.3597	-0.2672	-0.2261
0.0993	0.1473	-0.2227	-0.0548	0.2021	-0.3186	-0.0617	-0.2946	-0.9523	-0.4522	-1.2571	-1.7127	-1.0653	-0.2227	0.3597	-0.0445	0.4864	-0.4624	0.3391	-0.3288	-0.2398
-0.0411	0.0651	-0.2775	-0.1815	0.1199	-0.4076	-0.1987	-0.3802	-1.127	-0.596	-1.353	-1.8634	-1.2297	-0.2398	0.2809	-0.137	0.4967	-0.5207	0.3083	-0.4282	-0.2466
-0.1165	-0.0034	-0.3323	-0.2535	0.0548	-0.4453	-0.3083	-0.4796	-1.216	-0.7125	-1.4421	-2.0039	-1.3565	-0.2364	0.2227	-0.2432	0.4864	-0.5823	0.2603	-0.459	-0.2569
-0.2569	-0.0993	-0.3871	-0.3734	-0.0651	-0.5035	-0.4213	-0.6029	-1.3462	-0.8358	-1.5586	-2.1717	-1.4627	-0.2432	0.1576	-0.346	0.507	-0.6474	0.185	-0.5138	-0.2809
-0.3049	-0.1576	-0.3665	-0.4453	-0.1644	-0.5412	-0.5446	-0.7091	-1.4421	-0.9454	-1.6476	-2.2711	-1.5928	-0.2466	0.0856	-0.4076	0.5035	-0.6988	0.1815	-0.5823	-0.2706
-0.3836	-0.2329	-0.3768	-0.507	-0.2706	-0.6029	-0.6714	-0.8118	-1.538	-1.0756	-1.723	-2.3807	-1.7127	-0.2535	0	-0.4898	0.4933	-0.7502	0.0959	-0.6474	-0.3083
-0.4796	-0.2946	-0.4213	-0.5858	-0.3734	-0.6029	-0.7604	-0.9214	-1.61	-1.1407	-1.8223	-2.5006	-1.8155	-0.2398	-0.0685	-0.5618	0.483	-0.7776	0.0445	-0.6714	-0.3562
-0.5207	-0.3391	-0.3905	-0.6337	-0.4556	-0.6234	-0.8255	-1.0208	-1.6716	-1.2195	-1.9251	-2.5759	-1.9011	-0.2192	-0.113	-0.5755	0.4624	-0.8016	-0.0343	-0.6954	-0.4042
-0.5755	-0.3802	-0.4179	-0.6851	-0.5652	-0.6508	-0.9214	-1.1201	-1.7436	-1.288	-1.9902	-2.6513	-1.9799	-0.2329	-0.1713	-0.6029	0.4556	-0.8392	-0.0754	-0.7193	-0.4556
-0.62	-0.4419	-0.3974	-0.7193	-0.6851	-0.644	-0.99	-1.2058	-1.8018	-1.3736	-2.0484	-2.6958	-2.0587	-0.2021	-0.2432	-0.6337	0.4213	-0.829	-0.1576	-0.733	-0.4796
-0.6303	-0.4864	-0.3802	-0.7262	-0.7673	-0.6337	-1.0516	-1.2948	-1.8429	-1.4353	-2.0998	-2.7472	-2.1169	-0.185	-0.2775	-0.6303	0.3631	-0.8324	-0.2124	-0.7296	-0.5207
-0.6577	-0.5618	-0.3802	-0.7707	-0.8769	-0.6645	-1.0996	-1.4216	-1.8771	-1.5414	-2.1717	-2.8054	-2.1615	-0.1541	-0.3288	-0.62	0.3391	-0.8564	-0.3117	-0.7879	-0.5823
-0.6988	-0.596	-0.3562	-0.7947	-0.966	-0.6508	-1.1647	-1.5106	-1.884	-1.6168	-2.2368	-2.8157	-2.1923	-0.1439	-0.3597	-0.6063	0.298	-0.8461	-0.346	-0.8153	-0.6097
-0.7125	-0.6371	-0.3494	-0.7981	-1.0653	-0.6543	-1.216	-1.586	-1.8908	-1.6887	-2.2437	-2.802	-2.2334	-0.0959	-0.4008	-0.5652	0.2192	-0.8255	-0.3836	-0.8153	-0.6303
-0.7159	-0.6851	-0.322	-0.8221	-1.1201	-0.6337	-1.2434	-1.6511	-1.884	-1.7059	-2.2711	-2.7849	-2.2437	-0.0617	-0.4076	-0.5344	0.1541	-0.805	-0.4385	-0.805	-0.668
-0.7228	-0.733	-0.3288	-0.805	-1.1818	-0.6166	-1.264	-1.723	-1.8703	-1.7573	-2.2779	-2.7506	-2.2471	-0.0445	-0.4179	-0.4933	0.1062	-0.7981	-0.4624	-0.8392	-0.6851
-0.7056	-0.7502	-0.3186	-0.8221	-1.2263	-0.5926	-1.2777	-1.7607	-1.8463	-1.7984	-2.2505	-2.7198	-2.2608	-0.0034	-0.4179	-0.4213	0.0343	-0.757	-0.4761	-0.8495	-0.6782
-0.6611	-0.781	-0.2569	-0.8016	-1.288	-0.5583	-1.3017	-1.7881	-1.7915	-1.8189	-2.2368	-2.6376	-2.206	0.024	-0.4179	-0.3734	-0.0103	-0.7399	-0.4898	-0.8255	-0.6885
-0.644	-0.7947	-0.2432	-0.7844	-1.3291	-0.5481	-1.3393	-1.8086	-1.7675	-1.86	-2.2094	-2.5931	-2.1923	0.024	-0.4419	-0.346	-0.0377	-0.6919	-0.5138	-0.8358	-0.6714
-0.6269	-0.8016	-0.2192	-0.7604	-1.3393	-0.5138	-1.3291	-1.7812	-1.7059	-1.8737	-2.1101	-2.4937	-2.1478	0.0445	-0.435	-0.2946	-0.0754	-0.6748	-0.5001	-0.8187	-0.6234
-0.5858	-0.7981	-0.1781	-0.7296	-1.3291	-0.4556	-1.3119	-1.7573	-1.6134	-1.8703	-2.0587	-2.4012	-2.1135	0.0685	-0.4453	-0.2946	-0.1199	-0.6474	-0.5104	-0.8153	-0.6132
-0.5926	-0.8153	-0.1781	-0.7159	-1.3359	-0.435	-1.3462	-1.723	-1.5689	-1.9182	-2.0005	-2.3019	-2.0827	0.0891	-0.4248	-0.2603	-0.1781	-0.6063	-0.5207	-0.8392	-0.5686
