"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
0.8772	0.5257	0.5605	0.9184	-0.2565	-0.2914	0.2375	-0.8234	-0.5004	-0.133	-1.0261	-0.7759	-0.361	0.1077	0.2534	-0.1457	-0.2185	0.3705	0.1868	0.6112	-0.5067	-0.8931	2.8344
0.7917	0.4624	0.4782	0.8519	-0.2407	-0.3072	0.1647	-0.8107	-0.5257	-0.171	-0.9817	-0.7727	-0.3674	0.1362	0.1995	-0.2312	-0.2534	0.3547	0.1583	0.5827	-0.5067	-0.9564	2.7932
0.6746	0.3642	0.3674	0.7221	-0.2755	-0.4022	0.0728	-0.8266	-0.6017	-0.2154	-0.9881	-0.7822	-0.418	0.1488	0.1235	-0.3072	-0.2755	0.323	0.1203	0.5384	-0.5225	-1.0197	2.7331
0.5542	0.2977	0.2375	0.5605	-0.3009	-0.5035	-0.0285	-0.8709	-0.6524	-0.2882	-0.9912	-0.8171	-0.4624	0.1488	0.1172	-0.3135	-0.2914	0.2692	0.0855	0.494	-0.5384	-1.0546	2.6539
0.4497	0.2122	0.1488	0.4085	-0.3389	-0.5574	-0.1362	-0.8804	-0.7062	-0.3547	-0.9754	-0.8424	-0.5194	0.1552	0.0823	-0.3104	-0.323	0.2534	0.0697	0.456	-0.5257	-1.0799	2.6127
0.3167	0.1235	0.0253	0.2977	-0.3294	-0.6334	-0.2122	-0.8804	-0.7664	-0.3895	-0.9691	-0.8614	-0.5605	0.19	0.0792	-0.2407	-0.361	0.2375	0.0317	0.4402	-0.5194	-1.0609	2.5525
0.1963	0.0633	-0.0855	0.171	-0.3737	-0.6904	-0.3167	-0.9026	-0.8171	-0.437	-0.9786	-0.9057	-0.5922	0.1963	0.1077	-0.171	-0.3927	0.1963	0	0.4022	-0.5479	-1.0514	2.5019
0.0887	-0.0032	-0.19	0.057	-0.3737	-0.7696	-0.38	-0.8741	-0.8551	-0.4719	-0.9279	-0.8741	-0.5922	0.228	0.133	-0.0887	-0.4529	0.1868	-0.0285	0.38	-0.5352	-0.9912	2.4005
0.0032	-0.0317	-0.2565	-0.076	-0.3737	-0.7981	-0.4465	-0.8519	-0.9121	-0.532	-0.9057	-0.8899	-0.6397	0.2597	0.1837	0.0158	-0.532	0.1615	-0.038	0.3705	-0.5162	-0.9501	2.3372
-0.0982	-0.0697	-0.3515	-0.2122	-0.3769	-0.8614	-0.513	-0.8614	-0.9564	-0.5795	-0.8836	-0.9437	-0.6841	0.2882	0.1932	0.1298	-0.5859	0.1393	-0.0823	0.3579	-0.513	-0.8867	2.277
-0.1963	-0.1203	-0.4244	-0.3009	-0.3769	-0.8931	-0.5542	-0.8297	-1.0134	-0.6049	-0.8646	-0.9152	-0.7157	0.3325	0.2375	0.228	-0.6714	0.1172	-0.0697	0.3515	-0.5225	-0.8012	2.1883
-0.3167	-0.1615	-0.5257	-0.4022	-0.4117	-0.9659	-0.627	-0.8646	-1.0704	-0.6936	-0.8899	-0.9786	-0.7886	0.3705	0.2439	0.3294	-0.7189	0.057	-0.1203	0.304	-0.5479	-0.7411	2.1472
-0.3832	-0.1932	-0.6239	-0.5004	-0.4117	-1.0197	-0.6777	-0.8487	-1.1116	-0.7284	-0.8677	-1.0356	-0.8392	0.4022	0.2629	0.4402	-0.8107	0.0443	-0.1235	0.2787	-0.5447	-0.6714	2.0965
-0.4845	-0.2344	-0.7062	-0.6175	-0.4529	-1.0768	-0.7474	-0.8646	-1.1781	-0.7822	-0.8804	-1.0641	-0.9057	0.4402	0.3009	0.5542	-0.8867	-0.0443	-0.1773	0.2534	-0.5732	-0.6049	2.0237
-0.5574	-0.2724	-0.7886	-0.7316	-0.4719	-1.1496	-0.8076	-0.8709	-1.2573	-0.8772	-0.8962	-1.1401	-0.9817	0.475	0.2724	0.6049	-0.9437	-0.1108	-0.2154	0.19	-0.5922	-0.532	1.9508
-0.6302	-0.3009	-0.8709	-0.8202	-0.4877	-1.1939	-0.8899	-0.8931	-1.3111	-0.9311	-0.9152	-1.1749	-1.0229	0.5035	0.266	0.6492	-0.9912	-0.1773	-0.2185	0.152	-0.5954	-0.4909	1.897
-0.7094	-0.3262	-0.9374	-0.9089	-0.5225	-1.2573	-0.9501	-0.8962	-1.3713	-0.9944	-0.9437	-1.2573	-1.1211	0.5004	0.2692	0.7157	-1.0039	-0.2565	-0.2692	0.0507	-0.627	-0.456	1.8431
-0.7474	-0.3832	-0.9691	-0.9881	-0.532	-1.3174	-0.9912	-0.9216	-1.4504	-1.0641	-0.9786	-1.3206	-1.1939	0.5035	0.2502	0.7537	-0.9849	-0.3325	-0.304	0.0158	-0.6587	-0.4212	1.7703
-0.7791	-0.38	-1.0071	-1.0673	-0.5384	-1.3428	-1.0673	-0.9152	-1.498	-1.1464	-0.9881	-1.3776	-1.2921	0.4814	0.2344	0.7759	-0.9406	-0.4117	-0.3072	-0.0412	-0.6746	-0.4022	1.7165
-0.7981	-0.418	-1.0451	-1.1338	-0.5447	-1.3903	-1.1306	-0.9216	-1.5455	-1.1781	-0.9912	-1.4219	-1.3364	0.4244	0.2217	0.8012	-0.8582	-0.4782	-0.3325	-0.1298	-0.6714	-0.4149	1.6436
-0.8107	-0.3769	-1.0641	-1.1559	-0.5225	-1.3903	-1.1433	-0.9057	-1.555	-1.2161	-1.0007	-1.4504	-1.3871	0.3769	0.1932	0.7949	-0.7632	-0.5479	-0.3135	-0.171	-0.6429	-0.4307	1.5771
-0.8202	-0.38	-1.0546	-1.1971	-0.5542	-1.4124	-1.2003	-0.9184	-1.6088	-1.2573	-1.0134	-1.4853	-1.4188	0.3135	0.171	0.7822	-0.6144	-0.6207	-0.3135	-0.2407	-0.6619	-0.4592	1.5201
-0.7822	-0.361	-1.0197	-1.2161	-0.5542	-1.3966	-1.2319	-0.8709	-1.5961	-1.2984	-0.9786	-1.4821	-1.4504	0.247	0.171	0.7854	-0.4719	-0.6651	-0.2914	-0.2787	-0.6334	-0.5035	1.4599
-0.7442	-0.3547	-1.0166	-1.2668	-0.5352	-1.4124	-1.2699	-0.8519	-1.5835	-1.3491	-0.9691	-1.5233	-1.4758	0.1457	0.1552	0.7252	-0.3104	-0.7126	-0.2597	-0.342	-0.6049	-0.5479	1.3839
-0.7157	-0.323	-1.0071	-1.2383	-0.5162	-1.3808	-1.2953	-0.8297	-1.5898	-1.3618	-0.9501	-1.479	-1.4726	0.057	0.1267	0.6746	-0.1235	-0.7411	-0.2534	-0.3959	-0.5954	-0.608	1.2953
-0.6809	-0.2914	-0.9374	-1.2573	-0.4814	-1.3523	-1.2889	-0.7886	-1.574	-1.3586	-0.8867	-1.4536	-1.4536	-0.0317	0.1457	0.627	0.0475	-0.7886	-0.2154	-0.4529	-0.5225	-0.6746	1.2414
-0.6334	-0.2375	-0.8836	-1.2478	-0.4655	-1.2794	-1.2889	-0.7284	-1.517	-1.3554	-0.8266	-1.4188	-1.4409	-0.1108	0.1172	0.5859	0.1995	-0.8044	-0.171	-0.456	-0.4624	-0.7157	1.1623
-0.5827	-0.2249	-0.8677	-1.2636	-0.437	-1.2604	-1.2921	-0.6967	-1.4853	-1.3586	-0.7886	-1.4061	-1.4219	-0.1805	0.0887	0.456	0.3294	-0.8392	-0.1393	-0.5194	-0.4275	-0.7506	1.1053
-0.5384	-0.209	-0.8107	-1.2414	-0.4497	-1.2098	-1.2858	-0.6682	-1.4536	-1.3491	-0.7822	-1.3586	-1.4061	-0.2249	0.038	0.3642	0.4307	-0.8487	-0.1013	-0.5352	-0.418	-0.7791	1.0356
-0.5099	-0.2122	-0.7791	-1.2414	-0.4212	-1.1654	-1.2699	-0.6429	-1.3934	-1.3206	-0.7316	-1.3048	-1.3681	-0.2755	-0.0348	0.2249	0.5225	-0.8772	-0.1013	-0.5605	-0.3642	-0.7886	0.9786
-0.5004	-0.2185	-0.7442	-1.2541	-0.4275	-1.1369	-1.2573	-0.608	-1.3618	-1.3143	-0.7031	-1.2636	-1.3269	-0.2977	-0.0918	0.1203	0.5732	-0.8899	-0.1013	-0.5827	-0.3769	-0.7822	0.9247
-0.4845	-0.19	-0.7189	-1.2319	-0.3927	-1.0863	-1.2351	-0.5764	-1.3364	-1.2826	-0.6936	-1.2288	-1.3048	-0.3135	-0.152	0.0095	0.6049	-0.8931	-0.0918	-0.589	-0.3262	-0.7791	0.8867
-0.4845	-0.2058	-0.7031	-1.2256	-0.4054	-1.0641	-1.2288	-0.5574	-1.2699	-1.2414	-0.6492	-1.1718	-1.2446	-0.3167	-0.2439	-0.0982	0.5985	-0.8519	-0.0697	-0.589	-0.3135	-0.7601	0.8456
